@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute destClass {1.0,2.0}

@data
-2.393368,0.349721,-0.356646,-0.938361,-1.104565,-0.979912,-1.104565,-1.021463,-0.89681,-0.855259,-0.148891,0.515925,0.515925,0.266619,-0.190442,-0.564402,-0.647504,-0.730606,-0.398198,2.219518,1.804008,1.720906,1.346946,0.848334,0.349721,3.293852,1.0
-2.393368,-0.659126,-1.315765,-1.465001,-1.644085,-1.494849,-1.614238,-1.315765,-0.30096,0.475068,1.370485,1.251096,1.161555,1.012318,0.534763,0.654152,0.654152,0.803388,0.475068,0.116902,-0.062182,0.89293,0.56461,0.206443,-0.30096,3.293852,2.0
-2.393368,-0.991647,-1.259289,-1.465168,-1.609282,-1.547519,-1.382816,-1.238701,-0.229897,0.614204,1.1289,0.943609,1.211251,0.758319,0.511265,0.408325,0.531852,0.675967,1.1289,1.108312,0.861258,0.531852,0.223035,-0.291661,-0.621066,3.293852,1.0
-2.393368,1.20303,0.425023,0.079242,-0.180094,-0.180094,0.079242,0.079242,-1.563219,-0.958102,-0.43943,-0.525876,-0.007204,-0.180094,-0.698766,-0.871657,-1.044547,-0.352985,-0.26654,-0.525876,-0.352985,-0.180094,2.153929,2.672601,1.635257,3.293852,2.0
-2.393368,-1.154312,-1.455219,-1.49534,-1.575582,-1.5154,-1.415098,-1.154312,-0.63274,0.530766,0.811613,1.072398,1.13258,0.992157,0.731371,0.510706,0.71131,0.651129,0.590948,0.671189,1.052338,0.751431,0.450524,-0.071047,-0.19141,3.293852,2.0
-2.393368,-0.891608,-1.286962,-1.534059,-1.509349,-1.583478,-1.45993,-1.48464,-0.817478,0.294457,1.208715,1.208715,0.986328,0.936909,0.516844,0.714522,0.763941,0.81336,0.516844,0.467425,0.516844,0.368586,0.566263,0.541554,0.146199,3.293852,2.0
-2.393368,-0.580608,-1.174234,-1.392938,-1.392938,-1.486669,-1.642886,-1.205477,-0.205686,0.419183,1.169027,1.575192,1.325244,0.825349,0.419183,-0.018225,-0.049469,0.044262,0.450427,1.20027,1.20027,0.887836,0.356696,-0.143199,-0.580608,3.293852,1.0
-2.393368,-0.632195,-1.186999,-1.355852,-1.597072,-1.621194,-1.500584,-1.162877,-0.559829,0.525657,1.394045,1.466411,1.32168,1.176948,0.839242,0.766876,0.742754,0.525657,0.429169,0.212072,0.163828,0.019097,0.453291,-0.005025,-0.415098,3.293852,2.0
-2.393368,-0.204811,-0.651672,-0.895415,-1.301652,-1.423524,-1.342276,-1.179781,-0.814167,-1.017286,-0.001693,0.607663,0.688911,0.485792,0.24205,-0.042316,-0.367306,-0.367306,-0.245435,1.298267,1.907623,1.785752,1.460762,0.851406,0.526416,3.293852,1.0
-2.393368,-0.760707,-1.112417,-1.655969,-1.560048,-1.496101,-1.592022,-1.272285,-0.760707,0.550213,1.413502,1.061792,1.22166,0.965871,0.390345,0.774029,0.742055,0.86995,0.678108,0.326398,0.198503,0.326398,0.614161,0.166529,-0.08926,3.293852,2.0
-2.393368,-1.079855,-1.390646,-1.51151,-1.563308,-1.51151,-1.459711,-1.114388,-0.354676,0.4741,1.043884,1.182013,1.078416,0.853956,0.629496,0.577697,0.681294,0.767625,0.957553,0.957553,0.819424,0.4741,0.146043,-0.19928,-0.458273,3.293852,1.0
-2.393368,-0.41837,-1.069877,-1.299821,-1.338145,-1.414793,-1.299821,-0.801609,-0.571666,0.922969,1.689448,1.459504,1.191236,1.037941,0.309785,-0.265074,-0.456694,-0.380046,-0.380046,-0.073454,1.497828,1.191236,0.807997,0.118166,-0.456694,3.293852,1.0
-2.393368,-0.800923,-1.200829,-1.334131,-1.494093,-1.520754,-1.494093,-1.547414,-0.774262,0.558758,1.198607,1.251928,1.331909,1.091966,0.612078,0.665399,0.852022,0.932003,0.585418,0.452116,0.185512,0.02555,0.132191,0.265493,0.02555,3.293852,2.0
-2.393368,-0.419789,-0.870424,-1.288872,-1.739508,-1.578566,-1.642943,-1.224495,-0.258847,0.610236,1.09306,0.932119,1.350566,1.028683,0.384918,-0.130094,-0.097906,-0.033529,0.063035,1.382754,1.350566,0.89993,0.610236,0.030847,-0.451977,3.293852,1.0
-2.393368,-0.85785,-1.135321,-1.357298,-1.496034,-1.551528,-1.329551,-1.607023,-0.885597,0.501761,1.19544,1.278681,1.139946,0.945715,0.723738,0.862474,0.890221,1.00121,0.723738,0.196542,0.279784,0.030059,0.002312,0.363025,0.085554,3.293852,2.0
-2.393368,-0.834331,-1.173309,-1.560713,-1.754415,-1.705989,-1.463862,-1.173309,-0.059523,0.545796,1.126901,1.054263,0.957412,0.570008,0.23103,0.376306,0.376306,0.400519,0.49737,1.344816,1.29639,0.739497,0.279455,0.279455,-0.350076,3.293852,1.0
-2.393368,-0.477867,-0.955733,-1.489819,-1.602258,-1.489819,-1.658478,-1.714698,-0.674635,0.562196,1.180611,1.34927,1.180611,1.124392,0.618416,0.505976,0.702745,0.702745,0.505976,0.365427,0.337318,0.337318,0.477867,0.196769,-0.084329,3.293852,2.0
-2.393368,-0.908534,-1.262419,-1.534639,-1.561861,-1.643527,-1.534639,-1.126309,-0.44576,0.670341,1.323669,1.350891,1.242003,1.024227,0.561453,0.643119,0.724785,0.724785,0.452565,0.316455,0.507009,0.180346,0.479787,0.017014,-0.200762,3.293852,2.0
-2.393368,-0.586039,-1.236731,-1.637156,-1.61213,-1.53705,-1.46197,-1.311811,-0.686146,0.515131,1.190849,1.341008,1.240902,1.165822,0.640264,0.66529,0.74037,0.81545,0.515131,0.339945,0.465078,0.164758,0.289891,-0.035454,0.014599,3.293852,2.0
-2.393368,-0.586359,-1.407925,-1.354921,-1.513934,-1.513934,-1.540436,-1.407925,-0.745372,0.500228,1.03027,1.136279,1.056772,0.818253,0.447223,0.473725,0.500228,0.553232,0.52673,0.341215,1.321793,1.056772,0.65924,0.1557,-0.506853,3.293852,2.0
-2.393368,-0.282463,-1.011862,-1.355108,-1.44092,-1.398014,-1.569637,-1.140579,-1.011862,-0.025028,1.047617,1.605392,1.347957,1.21924,0.875994,0.790182,1.004711,0.961805,0.532747,0.275312,-0.025028,-0.582804,-0.325369,0.232406,0.275312,3.293852,2.0
-2.393368,-0.795895,-1.179134,-1.522033,-1.602715,-1.663227,-1.481692,-1.138793,-0.311802,0.495018,1.039622,1.180815,1.039622,0.878258,0.273142,0.434506,0.394165,0.535359,0.858087,1.221156,1.140474,0.696723,0.232801,-0.110097,-0.61436,3.293852,1.0
-2.393368,0.150332,-0.327832,-0.849465,-1.023342,-0.979873,-1.023342,-0.849465,-1.414567,-1.023342,-0.110485,0.106862,0.498087,0.411148,-0.023546,-0.327832,-0.545179,-0.632118,-0.675587,1.367475,1.889108,1.889108,1.671761,1.193597,0.628495,3.293852,1.0
-2.393368,-0.701555,-1.033324,-1.392742,-1.420389,-1.475684,-1.503332,-1.669217,-0.701555,0.653172,1.316711,1.261416,1.289064,0.957294,0.736114,0.763762,0.984941,0.819057,0.597877,0.404344,0.12787,-0.038015,-0.286843,0.12787,0.183165,3.293852,2.0
-2.393368,-0.675111,-1.170794,-1.418636,-1.201775,-1.573537,-1.511577,-1.046874,-0.706091,0.409197,1.121742,1.400565,1.431545,1.338604,0.84292,0.81194,0.997822,0.997822,0.688019,0.161355,0.099395,-0.272368,-0.334328,-0.179427,-0.210407,3.293852,2.0
-2.393368,-0.777914,-1.228878,-1.567101,-1.544553,-1.589649,-1.499457,-1.183781,-0.236756,0.82301,1.228878,1.138685,0.980847,0.642624,0.43969,0.417142,0.394594,0.43969,0.462238,1.161233,1.319071,0.710269,0.259304,-0.236756,-0.552431,3.293852,1.0
-2.393368,-0.869679,-1.178517,-1.435882,-1.513091,-1.487355,-1.461618,-1.538828,-0.509368,0.442882,1.034821,0.983348,1.163504,0.983348,0.854666,0.906139,1.086294,0.983348,0.931875,0.520092,0.3142,-0.071848,-0.123321,0.082571,-0.097584,3.293852,2.0
-2.393368,0.899306,-0.254002,-0.47368,-1.51715,-1.242553,-0.913036,-2.121264,-1.187633,0.240273,1.558339,1.723098,1.832937,1.173903,0.51487,0.240273,0.020595,-0.089244,-0.308922,-0.254002,-0.144164,-0.254002,-0.254002,0.679628,0.130434,3.293852,2.0
-2.393368,-0.385316,-0.808869,-1.479494,-1.479494,-1.550086,-1.479494,-1.267718,-0.032355,0.391198,1.026528,1.203008,1.026528,0.602975,0.179422,-0.314723,-0.244131,-0.350019,0.002941,1.555969,1.661857,1.308896,0.532383,0.10883,-0.208835,3.293852,1.0
-2.393368,-0.282162,-0.733621,-1.373188,-1.486053,-1.598918,-1.297945,-0.996972,-0.432648,0.432648,1.373188,1.297945,1.034594,0.658378,0.018811,-0.395027,-0.47027,-0.319784,-0.24454,1.448431,1.674161,1.222702,0.696,0.169297,-0.395027,3.293852,1.0
-2.393368,-0.491481,-1.022812,-1.341611,-1.474443,-1.474443,-1.50101,-1.527576,-0.704013,0.385215,1.315044,1.288477,1.288477,1.075945,0.836846,0.783713,0.836846,0.969679,0.81028,0.438348,0.252382,0.03985,-0.438348,-0.119549,-0.225816,3.293852,2.0
-2.393368,-0.831163,-1.323705,-1.569975,-1.487885,-1.460522,-1.542612,-1.241614,-0.557529,0.56437,1.166365,1.193728,0.974821,0.947458,0.454917,0.427553,0.509643,0.48228,0.372826,0.48228,1.439999,0.920094,0.48228,-0.010261,-0.393349,3.293852,2.0
-2.393368,-0.813045,-1.09067,-1.249313,-1.526937,-1.526937,-1.566598,-1.13033,-0.773384,0.257795,1.13033,1.249313,1.249313,1.209652,1.011348,0.971687,0.971687,1.011348,0.57508,0.376777,0.01983,-0.337116,-0.218134,0.297455,-0.099152,3.293852,2.0
-2.393368,-0.861446,-1.319496,-1.444418,-1.569341,-1.569341,-1.569341,-1.257034,-0.174371,0.908292,1.137317,1.116496,1.074855,0.783369,0.325319,0.36696,0.471063,0.512703,0.471063,1.116496,1.095676,0.720908,0.34614,-0.216012,-0.465857,3.293852,1.0
-2.393368,-0.088968,-0.729537,-1.028469,-1.241992,-1.583629,-1.284697,-0.94306,-0.985765,-0.857651,0.039146,0.594306,0.807829,0.72242,0.338078,-0.088968,-0.259786,-0.302491,-0.3879,0.124555,1.790035,1.83274,1.619217,1.192171,0.72242,3.293852,1.0
-2.393368,-0.735912,-1.051773,-1.078095,-1.367634,-1.551887,-1.499243,-1.499243,-0.972808,0.711784,1.132932,1.238219,1.317184,1.290862,0.711784,0.764427,0.975002,0.94868,0.632819,0.474888,0.211671,-0.130512,-0.262121,-0.051547,-0.209477,3.293852,2.0
-2.393368,-0.328595,-0.940773,-1.336888,-1.408908,-1.55295,-1.372898,-1.192846,-0.904762,-0.508647,-0.148543,0.391614,0.715707,1.039801,0.319593,0.247572,-0.112533,-0.184554,0.355603,1.255864,1.543948,1.615968,1.399906,0.859749,0.247572,3.293852,1.0
-2.393368,0.476684,-0.486719,-1.088846,-1.269484,-1.510335,-1.149059,-0.908208,-0.968421,0.235833,1.74115,1.982001,1.801363,1.018598,0.115408,-0.546932,-0.306081,-0.366294,-0.486719,-0.426507,-0.005018,0.296046,1.319661,0.536896,-0.005018,3.293852,2.0
-2.393368,-0.731248,-1.063827,-1.473155,-1.575487,-1.703402,-1.473155,-1.370823,-0.680082,0.445571,1.494474,1.340976,1.161895,0.931648,0.496737,0.573486,0.701401,0.26649,0.77815,0.52232,0.599069,0.368822,0.496737,0.112992,-0.219588,3.293852,2.0
-2.393368,-1.005543,-1.19244,-1.612958,-1.612958,-1.519509,-1.496147,-1.19244,-0.094422,0.676527,1.190493,1.003597,0.886786,0.676527,0.37282,0.302734,0.48963,0.583079,0.723251,1.307304,1.190493,0.653165,0.279372,-0.07106,-0.538302,3.293852,1.0
-2.393368,0.55441,-0.174677,-0.721492,-1.146793,-1.20755,-1.268308,-1.025279,-1.572094,-0.721492,0.250624,0.797439,1.161982,1.283497,0.311381,-0.11392,-0.053163,0.007595,-0.599978,-0.721492,-0.417706,0.372138,1.22274,2.073341,1.708798,3.293852,2.0
-2.393368,0.104726,-0.509666,-0.956497,-1.347473,-1.515035,-1.347473,-1.179912,-1.459181,-0.900643,0.439849,0.774972,0.942533,0.663264,0.439849,-0.342105,0.16058,-0.230397,-0.062836,0.048872,0.774972,1.33351,2.115463,1.221802,0.830826,3.293852,2.0
-2.393368,-0.443238,-1.164439,-1.49499,-1.37479,-1.43489,-1.40484,-1.76544,0.067613,0.728714,1.329715,1.449915,1.329715,0.999164,0.548413,0.788814,0.848914,0.939064,0.398163,0.247913,0.127713,-0.232888,-0.413188,0.037563,-0.112688,3.293852,2.0
-2.393368,-1.169595,-1.429136,-1.528959,-1.568888,-1.608818,-1.508994,-1.089737,-0.131434,0.547364,0.986586,0.986586,1.106374,0.766975,0.447541,0.567329,0.527399,0.627223,0.547364,1.186233,1.04648,0.627223,0.427576,-0.07154,-0.291151,3.293852,1.0
-2.393368,-0.98663,-1.352802,-1.523682,-1.645739,-1.718974,-1.450447,-1.059864,-0.083406,0.502469,1.381282,1.35687,1.161579,0.941875,0.526881,0.600115,0.600115,0.673349,0.404823,0.136297,0.18512,0.722172,0.722172,0.063063,-0.15664,3.293852,1.0
-2.393368,-0.334174,-1.058016,-1.434414,-1.376506,-1.492321,-1.579182,-1.521275,-0.797433,0.505483,1.171418,1.403047,1.258279,1.11351,0.708159,0.823974,0.968742,0.766066,0.737113,0.418622,0.2449,-0.102544,-0.478942,0.01327,0.042224,3.293852,2.0
-2.393368,-0.4471,-1.011858,-1.319908,-1.550946,-1.499604,-1.473933,-1.576616,-0.75515,0.348695,1.247174,1.298516,1.195832,1.016137,0.785099,0.81077,0.964795,1.067478,0.81077,0.400037,0.169,-0.241734,-0.190392,0.117658,-0.164721,3.293852,2.0
-2.393368,-0.642511,-0.954892,-1.636451,-1.437663,-1.494459,-1.664849,-1.210477,-0.670909,0.919394,1.515758,1.402165,1.373767,0.862598,0.692208,0.805801,0.635412,0.607013,0.351429,0.095844,-0.017749,-0.102944,0.465022,0.095844,0.010649,3.293852,2.0
-2.393368,-0.566731,-1.06614,-1.35991,-1.506796,-1.565549,-1.448042,-1.65368,-0.596108,0.725857,1.254643,1.313397,1.28402,1.107758,0.69648,0.755234,0.960873,0.784611,0.549595,0.314579,-0.008568,-0.155453,-0.126076,0.167694,0.138317,3.293852,2.0
-2.393368,-0.929306,-1.258811,-1.60891,-1.547127,-1.567721,-1.423563,-1.279405,-0.290891,0.677029,1.130098,1.027128,1.047722,0.841781,0.574059,0.491683,0.615247,0.718217,0.800593,1.19188,0.88297,0.347524,0.22396,-0.146733,-0.517425,3.293852,1.0
-2.393368,-0.86758,-1.171348,-1.530347,-1.585577,-1.696038,-1.419886,-1.309425,-0.646658,0.734106,1.258796,1.203566,1.093105,0.678876,0.430338,0.568415,0.513184,0.485569,0.264646,0.347492,1.12072,0.955028,0.623645,0.043724,-0.094352,3.293852,2.0
-2.393368,-1.019922,-1.31053,-1.422302,-1.444657,-1.534074,-1.534074,-1.355239,-0.237516,0.500181,1.059042,1.081397,0.902561,0.701371,0.231927,0.433118,0.433118,0.656662,0.880207,1.327296,1.14846,0.701371,0.433118,-0.103389,-0.528124,3.293852,1.0
-2.393368,-0.839661,-1.336915,-1.389258,-1.4416,-1.310744,-1.415429,-1.467772,-0.630291,0.521244,1.201697,1.201697,1.201697,1.097012,0.887642,0.809128,0.992327,1.018498,0.678272,0.573587,0.02399,-0.237722,-0.290065,0.154847,-0.002181,3.293852,2.0
-2.393368,0.1187,-0.731688,-0.944285,-0.944285,-0.901765,-1.114362,-1.071843,-1.497036,-0.731688,-0.008858,0.331297,0.288777,0.543894,0.161219,-0.093897,-0.349013,-0.56161,-0.60413,0.076181,1.819475,1.819475,1.861995,1.436801,1.096646,3.293852,1.0
-2.393368,-0.731676,-1.171293,-1.513216,-1.708601,-1.659755,-1.342254,-1.366678,-0.218791,0.416211,1.246597,1.197751,0.977943,0.684865,0.513903,0.48948,0.513903,0.465057,0.513903,0.733711,1.34429,0.855827,0.391788,-0.047829,-0.585137,3.293852,1.0
-2.393368,-0.953027,-1.154056,-1.556115,-1.645461,-1.533778,-1.466769,-1.243403,-0.104237,0.766889,1.101938,1.168947,1.146611,0.923245,0.320158,0.320158,0.43184,0.49885,0.409504,1.213621,1.057265,0.722216,0.253148,-0.238257,-0.439286,3.293852,1.0
-2.393368,-0.592443,-0.94717,-1.213216,-1.508822,-1.479261,-1.42014,-1.538382,-0.710686,0.619541,1.535919,1.476798,1.240313,1.240313,0.767344,0.767344,0.826465,0.856025,0.471738,0.057889,-0.001232,-0.208156,-0.237716,0.057889,-0.060353,3.293852,2.0
-2.393368,-0.759598,-1.058456,-1.411652,-1.438821,-1.601835,-1.493159,-1.520328,-0.976949,0.082639,0.979213,1.06072,1.006382,0.924875,0.435835,0.870538,0.897707,1.169396,1.087889,0.544511,0.327159,0.29999,0.598848,0.164146,-0.18905,3.293852,2.0
-2.393368,-0.637294,-0.943753,-1.333791,-1.584529,-1.38951,-1.41737,-1.50095,-0.860173,0.365661,1.062157,1.340755,1.368615,1.034297,0.839278,0.755699,1.034297,1.145736,0.699979,0.365661,0.170642,-0.135817,-0.386555,0.003482,0.003482,3.293852,2.0
-2.393368,-0.911909,-1.23267,-1.504084,-1.553432,-1.652128,-1.454736,-1.133974,-0.418429,0.593203,0.913965,1.13603,0.963313,0.839943,0.346464,0.223094,0.223094,0.469833,1.160704,1.333422,1.185378,0.568529,0.346464,-0.072994,-0.369081,3.293852,1.0
-2.393368,-0.850923,-1.22515,-1.332072,-1.733031,-1.599378,-1.465725,-1.251881,-0.556886,0.619258,1.287522,1.394444,1.234061,0.993486,0.806372,0.859833,0.672719,0.645988,0.512336,0.325222,0.271761,0.164838,0.405413,-0.022275,-0.155928,3.293852,2.0
-2.393368,0.454658,-0.067715,-0.880296,-1.112461,-1.286586,-1.170503,-0.822254,-1.112461,-0.067715,0.280534,0.570741,0.570741,0.628783,-0.067715,-0.299881,-0.357922,-0.64813,-0.764213,-0.415964,-0.241839,0.802907,2.311985,2.311985,1.383322,3.293852,2.0
-2.393368,2.020761,-0.170426,-0.681702,-1.0469,-1.266019,-1.192979,-0.900821,-1.412098,0.340851,1.363405,1.728603,1.655563,1.217326,0.779089,-0.243465,-0.316505,-0.024347,-0.097386,-0.097386,-0.243465,-0.973861,-0.608663,0.340851,-0.170426,3.293852,2.0
-2.393368,-0.796003,-0.942059,-1.175748,-1.438648,-1.409437,-1.467859,-1.584703,-0.825214,0.460075,1.190353,1.277987,1.336409,1.131931,0.810609,0.83982,0.956664,0.985875,0.869031,0.343231,0.021908,-0.357836,-0.328625,0.051119,0.051119,3.293852,2.0
-2.393368,-0.93839,-1.135514,-1.628322,-1.603682,-1.677603,-1.455839,-1.110873,-0.445581,0.73716,1.229969,1.229969,1.057485,0.860362,0.441474,0.515396,0.416834,0.515396,0.318272,0.268991,1.32853,0.811081,0.515396,-0.026694,-0.223817,3.293852,1.0
-2.393368,0.735178,-0.441107,-1.001243,-1.11327,-1.057256,-1.393338,-1.89746,-0.945229,0.343083,1.351328,1.687409,1.911464,1.743423,0.45511,0.175042,-0.049012,0.119029,0.007002,-0.161039,-0.049012,-0.441107,-0.497121,0.511124,0.007002,3.293852,2.0
-2.393368,-0.871627,-1.242344,-1.348264,-1.560102,-1.454183,-1.321784,-1.427703,-0.792188,0.372924,1.114359,1.167318,1.167318,1.140839,0.770121,0.849561,1.034919,1.008439,0.849561,0.478843,0.319964,0.002207,-0.183152,0.055166,-0.130192,3.293852,2.0
-2.393368,-0.196426,-0.715421,-1.018169,-1.277667,-1.364166,-1.450666,-1.061419,-0.715421,-0.93167,-0.023427,0.452319,0.668568,0.625318,0.236071,-0.282925,-0.196426,-0.542423,-0.109926,1.447062,1.836309,1.66331,1.62006,0.798317,0.538819,3.293852,1.0
-2.393368,-1.067242,-1.364501,-1.51313,-1.587445,-1.587445,-1.51313,-1.067242,-0.423181,0.443824,1.063113,0.939255,0.988798,0.815397,0.394281,0.54291,0.641997,0.493367,0.419052,0.914484,1.434687,0.889712,0.443824,-0.150694,-0.150694,3.293852,1.0
-2.393368,-1.03287,-1.261761,-1.559319,-1.673765,-1.582209,-1.467763,-1.147316,-0.117307,0.569366,1.050037,0.958481,0.866924,0.638033,0.294697,0.317586,0.363364,0.569366,0.660923,1.462041,1.141593,0.844035,0.47781,0.020028,-0.391976,3.293852,1.0
-2.393368,0.707876,-0.642245,-0.754755,-0.754755,-0.979775,-1.429816,-1.092285,-1.879856,-0.192205,1.382936,1.832977,1.945487,1.157916,0.370346,-0.192205,-0.304715,0.707876,0.257836,-0.304715,-0.642245,-0.417225,-0.192205,1.045406,0.370346,3.293852,2.0
-2.393368,-0.434827,-0.975102,-1.458506,-1.486941,-1.373199,-1.231021,-1.657554,-0.889795,0.332933,1.072256,1.356612,1.441918,1.015385,0.702594,0.873208,0.958514,1.015385,0.844772,0.503546,0.162319,-0.122036,-0.235778,-0.122036,-0.292649,3.293852,2.0
-2.393368,0.062451,-0.963068,-1.12084,-1.278612,-1.51527,-1.199726,-0.963068,-1.830814,-0.410865,0.535768,1.166857,1.009084,1.640173,0.535768,0.851312,0.69354,0.535768,0.220224,-0.410865,-0.174207,-0.489751,1.009084,0.772426,1.324629,3.293852,2.0
-2.393368,-0.979346,-1.424503,-1.55805,-1.691597,-1.647081,-1.357729,-1.090635,-0.111289,0.712251,1.090635,1.068377,0.979346,0.756767,0.289352,0.467415,0.378384,0.400641,0.356126,1.313213,1.201924,0.712251,0.378384,-0.044516,-0.200321,3.293852,1.0
-2.393368,-0.98463,-1.453306,-1.527308,-1.477973,-1.650643,-1.502641,-1.058632,-0.441953,0.544733,1.358749,1.161412,0.988742,0.766737,0.520066,0.347396,0.470731,0.544733,0.199393,0.322729,1.334082,0.890073,0.618734,0.150059,-0.12128,3.293852,1.0
-2.393368,-0.412974,-1.173139,-1.290087,-1.523984,-1.407035,-1.582458,-1.728644,-0.793056,0.376428,1.253541,1.282778,1.282778,0.902695,0.75651,0.873458,0.785747,0.931933,0.668799,0.347191,0.113294,-0.032892,0.376428,0.025582,-0.032892,3.293852,2.0
-2.393368,1.23732,0.757066,0.19677,-0.52361,-0.283483,-0.443567,-1.404074,-1.96437,-1.163947,-0.763736,0.116728,0.436897,0.596982,-0.123398,-0.123398,-0.203441,-0.843779,-0.603652,-0.363525,-0.043356,0.276813,0.757066,2.117784,2.357911,3.293852,2.0
-2.393368,-1.005977,-1.39707,-1.527434,-1.605652,-1.631725,-1.423142,-1.058123,-0.510593,0.584466,1.210214,1.340578,1.340578,1.053777,0.454102,0.636612,0.636612,0.766976,0.506248,0.219446,0.245519,0.115155,0.662685,0.349811,0.036937,3.293852,2.0
-2.393368,-0.010692,-0.866051,-1.293731,-1.037123,-1.293731,-1.507571,-1.208195,-0.994355,0.416988,1.186811,1.400651,1.144043,0.673595,0.203148,-0.395604,-0.438372,-0.438372,-0.48114,0.117612,1.82833,1.486187,1.144043,0.331452,0.032076,3.293852,2.0
-2.393368,-0.763112,-1.062461,-1.552304,-1.52509,-1.52509,-1.579517,-1.334596,-0.817539,0.407069,1.005766,1.250687,1.19626,1.060193,0.760844,0.760844,0.896912,1.032979,0.57035,0.515923,0.407069,0.189361,0.352642,-0.055561,-0.191628,3.293852,2.0
-2.393368,-1.259892,-1.1703,-1.551067,-1.528669,-1.573465,-1.327086,-1.147902,-0.251978,0.867926,1.226295,1.159101,1.04711,0.755935,0.285576,0.307974,0.46476,0.554353,0.509556,1.181499,1.181499,0.554353,0.330372,-0.139988,-0.475959,3.293852,1.0
-2.393368,-0.757473,-1.244109,-1.383148,-1.522187,-1.661226,-1.452668,-1.13983,-0.722713,0.354839,1.189073,1.467151,1.362872,1.223833,0.667677,0.632917,0.632917,0.771956,0.459118,0.28532,-0.027518,-0.027518,0.806716,0.28532,-0.201317,3.293852,2.0
-2.393368,0.91295,0.596549,0.042846,-0.589957,-0.748158,-0.669057,-1.776463,-1.934664,-0.985459,-0.194455,0.280147,0.675649,0.517448,0.121946,0.121946,-0.589957,-0.510857,-0.510857,-0.273556,0.042846,0.438348,0.517448,2.494958,2.020356,3.293852,2.0
-2.393368,-0.952166,-1.408192,-1.534866,-1.636205,-1.560201,-1.408192,-1.053505,-0.546809,0.593256,1.175956,1.074617,0.745265,0.897274,0.415913,0.618591,0.643926,0.618591,0.365243,0.314574,1.327965,1.023948,0.669261,0.010556,-0.3948,3.293852,1.0
-2.393368,-0.639016,-1.378407,-1.640772,-1.640772,-1.640772,-1.497664,-1.187597,-0.185841,0.553549,1.102129,1.149832,1.173683,0.887468,0.434293,0.434293,0.434293,0.529698,0.362739,0.720508,1.269089,0.792062,0.338887,-0.185841,-0.185841,3.293852,1.0
-2.393368,-0.476683,-1.004702,-1.312713,-1.444717,-1.620723,-1.312713,-1.136706,-0.65269,-0.212674,-0.520685,0.315344,0.75536,0.975367,0.359346,0.051335,-0.124671,-0.256676,0.579354,1.371381,1.459384,1.547387,1.371381,1.019369,0.271343,3.293852,1.0
-2.393368,0.274032,-0.156224,-0.832339,-0.955269,-1.016734,-1.201129,-0.832339,-1.385524,-0.770874,0.335497,1.134542,1.073077,1.073077,0.274032,0.089637,-0.463549,-0.647944,-0.770874,-0.770874,-0.094759,0.335497,2.240912,1.810657,1.257472,3.293852,2.0
-2.393368,0.451577,-0.484419,-0.977049,-1.617468,-1.715994,-1.32189,-1.223364,-0.287367,0.697892,1.535363,1.830941,1.633889,1.14126,0.353051,-0.238104,-0.238104,-0.33663,-0.385893,-0.533682,-0.139578,0.155999,1.190523,0.550103,-0.041052,3.293852,2.0
-2.393368,-0.32667,-0.812625,-1.266183,-1.62255,-1.62255,-1.557756,-1.136595,-0.164685,0.612843,1.228386,1.487562,1.163592,0.839622,0.224079,-0.164685,-0.294273,-0.132288,-0.067494,1.29318,1.487562,0.904416,0.515652,-0.035097,-0.553449,3.293852,1.0
-2.393368,-0.877938,-1.116697,-1.444991,-1.474836,-1.683751,-1.355457,-1.116697,-0.788403,0.375549,1.330586,1.509655,1.449966,1.032137,0.494928,0.554618,0.733688,0.853067,0.494928,0.136789,0.106944,0.077099,0.823222,0.077099,-0.191505,3.293852,2.0
