@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute destClass {2.0,1.0}

@data
-8.637996,-0.901342,-0.905539,-0.940001,-0.952209,-0.968148,-0.989851,-1.011978,-1.021388,-1.038301,-1.018675,-0.956278,-0.847626,-0.732566,-0.554175,-0.306579,-0.090521,0.141893,0.315499,0.476646,0.579804,0.704402,0.794056,0.929531,1.114009,1.317477,1.470459,1.611489,1.719199,1.909014,1.978408,2.116089,2.193407,2.19417,2.060813,1.883627,1.510432,1.088576,0.846594,0.678689,0.542569,0.40967,0.29238,0.204635,0.100103,-0.00274,-0.053643,-0.141771,-0.204718,-0.260799,-0.326417,-0.399793,-0.46219,-0.532353,-0.582187,-0.619793,-0.685869,-0.750268,-0.796895,-0.855867,-0.886463,-0.910158,-0.982051,-1.030442,-1.079122,-1.125496,-1.135127,-1.142016,-1.151607,-1.146521,-1.100029,-1.029145,-0.90859,-0.773156,-0.526379,-0.35876,-0.206091,-0.021681,0.142885,0.304816,0.411331,0.554036,0.717374,0.917322,1.191908,8.544441,1.0
-8.637996,-0.904992,-0.916145,-0.933108,-0.955083,-0.968408,-0.979901,-1.004127,-1.023923,-1.041303,-1.076524,-1.112402,-1.135606,-1.165445,-1.195458,-1.218783,0.15157,0.227518,0.20323,0.26942,0.352814,0.323514,0.45093,0.488229,0.571286,0.60302,0.678198,0.892357,0.979486,1.19831,1.215621,1.397733,1.529439,1.606698,1.624567,1.624741,1.55728,1.529632,1.498789,1.433515,1.437853,1.525102,1.522427,1.490115,1.408924,0.161593,0.036297,-0.049796,-0.112323,-0.155623,-0.193201,-0.245329,-0.276365,-0.294099,-0.323471,-0.37214,-0.466814,-0.50209,-0.501512,-0.523074,-0.56628,-0.61929,-0.708395,-0.784873,-0.824941,-0.852919,-0.873293,-0.897712,-0.920964,-0.946505,-0.967107,-1.001154,-1.031389,-1.061873,-1.08327,-1.089631,-1.097221,-1.106691,-1.115159,0.559359,0.89896,1.195436,1.434985,1.628037,1.488727,8.544441,1.0
-8.637996,0.306559,-1.042895,-0.987521,-1.066653,-1.096326,-1.13766,-0.24402,0.03097,0.057256,0.129013,0.224174,0.298495,0.32757,0.344864,0.394468,0.454972,0.484723,0.460182,0.373019,0.440088,0.471814,0.466276,0.491593,0.497634,0.538418,0.59289,0.662325,0.72873,0.776962,0.842781,0.849477,0.816902,0.804567,0.771316,0.774827,0.746292,0.734584,0.740205,0.744576,0.759866,0.775294,0.771323,0.779499,0.768458,0.765944,0.760802,0.75277,0.773689,0.729433,0.708342,0.694673,0.706467,0.690509,0.673138,0.66303,0.613424,0.549175,0.463902,0.389706,0.331434,0.28269,0.248713,0.201692,0.14091,0.133673,0.077533,0.050053,0.027273,-0.028071,-1.319829,-1.303523,-1.358855,-1.388841,-1.44718,-1.529915,-1.479801,-1.458053,-1.512474,-1.476181,-3.204154,-1.570656,-1.601021,-3.204154,-3.204154,8.544441,2.0
-8.637996,-2.144845,-2.37442,-1.249918,-1.343647,-1.6113,-1.629381,-1.634147,-1.259294,-0.905944,-0.625963,-0.605858,-0.459805,-0.304486,0.153595,0.303391,0.396243,0.440179,0.316433,0.311883,0.080932,-0.003804,0.400846,0.588978,0.740532,0.830006,0.381809,0.484835,0.957431,0.695938,0.680182,0.688236,0.65391,0.697134,0.788801,0.693137,0.697252,0.727422,0.810199,0.793968,0.845775,0.896282,0.939001,1.012941,1.131253,1.151565,1.157609,1.178975,1.160306,1.187786,1.194226,1.242161,1.260781,1.229739,1.252254,1.301722,1.340135,1.311285,0.063916,-0.549754,-0.699522,-0.968741,-1.372357,-1.667509,-1.028411,-0.849797,-1.000636,-1.066374,-1.214224,-1.320475,-1.394453,-1.386718,-1.260458,-1.15091,-0.996684,-0.830165,-0.676692,-0.564074,-0.432988,-0.239026,-0.187439,0.123749,0.287485,0.637699,0.790303,8.544441,2.0
-8.637996,-0.430683,-0.468897,-0.498748,-0.576211,-0.57877,-0.56853,-0.581972,-0.539744,-0.507169,-0.436411,-0.424573,-0.331618,-0.278445,-0.215312,-0.263298,0.399351,0.620726,0.900521,1.103728,1.217448,1.06396,1.01178,1.218328,0.943658,0.879827,0.891529,0.834457,0.875326,0.875326,0.742219,0.645339,0.641089,0.665358,0.694438,0.715013,0.707751,0.665358,0.643518,0.65565,0.644732,0.65565,0.650802,0.660259,0.62858,0.658074,0.676267,0.67869,0.314499,0.771504,0.748865,0.721064,0.652617,0.555933,0.394462,0.244792,-4.108623,-4.108623,-0.358265,-0.473677,-0.508124,-0.400156,-0.253175,-0.134109,-0.048938,0.000593,-4.108623,0.239225,-0.833662,-0.879364,-0.782593,-0.741953,-0.691722,-0.634863,-0.599271,-0.543964,-0.418686,-0.26581,-0.176668,-0.134734,-0.039739,-0.410965,-0.407785,-0.368723,-0.375114,8.544441,2.0
-8.637996,0.543756,0.813075,1.015276,0.59939,0.102385,-0.227768,-0.35052,-0.455645,-0.489172,-0.387345,-0.257269,-0.113692,-0.028973,0.147544,0.433488,0.640283,0.799345,0.937623,1.362177,1.34959,1.437879,0.794216,0.856779,0.93214,0.961638,0.925157,0.951693,0.962311,0.94611,1.01107,0.97263,0.962976,0.951344,0.962686,0.880872,0.849951,0.822622,0.84049,0.776844,0.676762,0.650856,0.486535,0.456773,0.323508,0.314827,0.301997,0.286489,0.268837,0.220509,0.159491,-0.008939,-0.42169,-0.84653,-1.138022,-1.355076,-1.521586,-1.655746,-1.767658,-1.853086,-1.966803,-2.064456,-1.993249,-2.072331,-2.157724,-1.969848,-1.848204,-1.741474,-1.491906,-1.293997,-1.06078,-0.797701,-0.541324,-0.400076,-0.2558,-0.029578,0.166876,0.230746,0.326844,0.404865,0.444581,0.497754,0.512393,0.580876,0.709105,8.544441,2.0
-8.637996,0.89751,0.89303,0.882024,0.869099,-1.313365,-1.313365,0.92151,0.93639,0.942605,0.941795,0.93758,0.946658,-1.313365,0.991926,0.992463,0.99354,1.001596,0.989776,0.998374,0.999985,0.987086,0.982245,0.956379,1.003208,0.964468,0.943416,0.913106,0.896292,0.931791,0.923482,0.922321,0.929219,-1.313365,0.956379,0.928006,0.964236,0.895634,0.83713,0.810641,0.77744,0.735856,0.707113,0.642967,0.586824,0.522193,0.446343,0.380288,0.312657,0.169394,-1.313365,-0.027212,-0.085472,-0.30463,-0.27438,-0.690416,-0.934764,-0.926953,-0.649845,-0.317879,0.056055,0.138768,-0.062463,-0.087469,-1.313365,-0.419668,-1.313365,-0.711718,-1.313365,-1.313365,-1.124632,-1.300479,-1.313365,-1.506463,-1.506463,-1.313365,-1.506463,-1.506463,-1.506463,-1.313365,-1.313365,-1.313365,-1.506463,-1.506463,-1.506463,8.544441,2.0
-8.637996,0.027877,-0.22532,-0.3814,-0.423101,-0.449428,-0.259814,-0.279891,-0.295543,-0.264009,-0.278667,-0.244968,-0.169243,-0.061368,-0.000782,0.205302,0.441483,0.580566,0.753577,0.906561,0.601251,0.679022,0.801784,0.54768,0.606893,0.666962,0.673789,0.699045,0.718142,0.72155,0.7419,0.780042,0.794422,0.828427,0.881084,0.913929,0.95457,0.974196,1.02609,1.05513,1.059992,1.059991,1.03569,1.065773,1.165058,1.212673,1.193292,1.190753,1.18335,1.152831,1.108529,1.105837,1.084276,1.057291,0.867794,0.321595,-0.476001,-0.967408,-1.200849,-1.393608,-1.562825,-1.741481,-1.930364,-1.926693,-1.727174,-1.662849,-1.680382,-1.781055,-1.696654,-1.744731,-1.572399,-1.530895,-1.444072,-1.397388,-1.277069,-1.11606,-0.947977,-0.700663,-0.551713,-0.370406,-0.216198,-0.050194,0.089362,0.197142,0.268135,8.544441,2.0
-8.637996,0.111366,0.201151,0.2452,0.346225,0.422385,0.472315,0.494843,0.512263,0.503553,0.557235,0.593641,0.612242,0.548921,0.600671,0.603566,0.501376,0.577514,0.544913,0.562307,0.554698,0.554918,0.553612,0.549697,0.538391,0.528592,0.510085,0.565565,0.583306,0.652347,0.62526,0.615499,0.595968,0.560134,0.606821,0.587647,0.660791,0.632844,0.645487,-5.642907,0.62237,0.606822,0.585105,0.1482,0.387834,0.408977,0.324296,0.201151,0.108407,0.137161,-0.002415,-0.090298,0.078538,0.117269,0.028668,-0.086955,-0.1796,-0.149418,-0.174746,-0.231626,-0.27479,-0.288252,-0.342183,-5.642907,-0.346683,-0.432317,-0.394722,-0.394722,-0.431189,-0.461218,-0.335445,-0.276286,-0.263571,-0.341557,-0.545395,-0.611194,-0.806851,-0.78666,-0.64139,-0.564436,-0.619524,-0.645288,-0.660454,-0.616491,-0.606653,8.544441,2.0
-8.637996,-0.430631,-0.497088,-0.567957,-0.621886,-0.673228,-0.72252,-0.761886,-0.803495,-0.849369,-0.884067,-0.92011,-0.961037,-1.006248,-1.026539,-1.029185,-1.044917,-1.055083,-0.50091,-0.066515,0.135546,0.37101,0.530936,0.711891,1.048549,1.363117,1.607537,1.825743,1.795969,1.922246,1.878541,1.9305,1.92212,1.912416,1.765975,1.631555,1.451545,1.374732,1.148161,0.925644,0.772099,0.683299,0.524981,0.149837,0.105603,-0.002337,-0.042828,-0.087687,-0.138632,-0.175684,-0.23556,-0.292462,-0.332711,-0.380347,-0.401961,-0.427433,-0.451251,-0.503852,-0.566486,-0.619637,-0.662642,-0.719689,-0.768881,-0.796144,-0.808495,-0.827608,-0.841547,-0.892133,-0.931594,-0.941188,-0.958169,-0.994926,-1.0111,-1.0111,-1.031264,-1.0315,-1.026803,-0.989634,-0.514437,0.043599,0.564282,0.976543,1.299748,1.604537,1.862132,8.544441,1.0
-8.637996,0.647966,0.984121,0.704851,0.619301,0.587777,0.528227,0.442024,0.667023,0.844224,0.582686,0.607908,0.587772,0.676165,0.869127,0.76565,1.012086,0.975019,0.891678,0.862405,0.815939,0.788643,0.783001,0.766628,0.773461,0.796962,0.812475,0.810548,0.804483,0.817961,0.800162,0.821241,0.879232,0.913522,0.953831,0.963226,1.026587,1.069018,1.096869,1.144637,1.169745,1.223761,1.247981,1.242275,1.277671,1.275427,1.303192,0.006401,-0.448877,-0.559467,-0.901176,-1.103763,-0.756653,-0.946884,-0.865223,-0.845413,-0.726653,-0.854656,-0.918812,-1.087023,-1.241176,-1.274627,-1.298846,-1.402363,-1.244812,-1.405844,-1.369439,-1.33573,-1.298129,-1.26039,-1.187262,-1.133288,-1.078555,-1.029396,-0.931574,-1.105992,-1.189995,-1.013286,-1.185199,-1.221974,-1.152925,-1.188165,-1.215588,-1.217982,-1.243753,8.544441,2.0
-8.637996,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,-1.205438,0.819698,0.819698,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,0.819698,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,-1.205438,8.544441,1.0
-8.637996,-0.695855,-0.707732,-0.718065,-0.709845,-0.708436,-0.709669,-0.717897,-0.734505,-0.743429,-0.738733,-0.735109,-0.733096,-0.73058,-0.732995,-0.708613,0.901039,0.886448,1.144887,1.242723,1.324855,1.425445,1.660966,1.538159,1.639194,1.51472,1.549784,1.495462,1.563893,1.568649,1.539616,1.603966,1.547248,1.652406,1.57179,1.516599,1.502507,1.425075,1.48426,1.330827,0.474539,0.002917,-0.194334,-0.234612,-0.2096,-0.22193,-0.270335,-0.307271,-0.327616,-0.344525,-0.375476,-0.426138,-0.451503,-0.488522,-0.534642,-0.57128,-0.617311,-0.683072,-0.767385,-0.828113,-0.879559,-0.922626,-0.962363,-0.997512,-1.031633,-1.060923,-1.098487,-1.123663,-1.155369,-1.189165,-1.22885,-1.256593,-1.265651,-1.270918,-1.281957,-0.645494,-0.383864,-0.158518,0.028017,0.161181,0.120844,0.234515,0.379158,0.266127,0.293552,8.544441,1.0
-8.637996,-0.634318,-0.723504,-0.761518,-0.807052,-0.84242,-0.879946,-0.910649,-0.952563,-1.001298,-1.03054,-1.058807,-1.071478,-1.099745,-1.10803,-0.081654,0.495865,0.781701,0.929127,1.109937,1.370674,0.954226,0.502689,0.712253,0.81216,0.946185,-6.395278,1.051454,1.136254,1.107013,1.099702,1.080696,1.002328,0.954957,0.923376,0.845301,0.827757,0.735646,0.604059,0.500252,0.340886,0.274605,0.18883,0.062117,0.18883,0.228306,0.163244,0.131517,0.092333,0.040186,0.001684,-0.034136,-0.068495,-0.090426,-0.121129,-0.137505,-0.169378,-0.198828,-0.245406,-0.264413,-0.29268,-0.355061,-0.364321,-0.404772,-0.437913,-0.477876,-0.528561,-0.580221,-0.624083,-0.628469,-0.665021,-0.688415,-0.692069,-0.700111,-0.688415,0.832143,1.085569,1.141372,0.931564,0.278017,0.37773,0.510486,0.59748,0.472472,0.393521,8.544441,1.0
-8.637996,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,1.299563,1.299563,1.299563,1.299563,1.299563,1.299563,1.299563,-0.743393,1.299563,1.299563,1.299563,1.299563,-0.743393,1.299563,1.299563,-0.743393,-0.743393,-0.743393,-0.743393,1.299563,1.299563,1.299563,1.299563,1.299563,1.299563,-0.743393,-0.743393,1.299563,1.299563,1.299563,-0.743393,-0.743393,-0.743393,-0.743393,-0.743393,1.299563,1.299563,1.299563,-0.743393,-0.743393,-0.743393,1.299563,1.299563,1.299563,1.299563,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,1.299563,-0.785613,-0.785613,-0.785613,-0.743393,-0.743393,1.299563,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,-0.785613,8.544441,2.0
-8.637996,-0.994066,-1.019743,-1.032995,-0.934264,-1.031339,-1.076066,-1.094288,-1.083521,-1.142329,-1.157002,-1.025955,-1.151716,-1.1907,0.019253,0.203464,0.222128,0.358991,0.357413,0.446868,0.524174,0.650625,0.76802,0.729588,0.770671,0.954052,1.098009,1.301654,1.387244,0.610868,1.731099,1.830651,1.796414,1.829547,1.658092,1.618452,1.573963,1.561183,1.572227,1.464629,1.526632,1.537438,1.402705,0.211912,0.098674,0.019253,-0.041266,-0.12094,-0.176368,-0.227243,-0.261589,-0.301899,-0.25725,-0.43332,-0.507312,-0.532713,-0.550936,-0.610808,-0.675178,-0.714935,-0.806598,-0.853424,-0.883431,-0.932182,-0.969099,-0.996552,-1.004282,-1.054531,-0.92808,-1.113615,-0.924214,-1.064139,-1.037729,-1.155108,-1.186819,-1.059028,-1.17546,-0.203767,0.095834,0.35388,0.622464,0.787332,0.883885,1.055931,1.058581,8.544441,1.0
-8.637996,-0.989562,-0.983405,-0.984285,-1.003655,-1.015201,-1.029708,-1.041353,-1.080984,-1.135103,-1.146353,-1.175248,-1.123557,-0.903419,-0.592612,-0.252268,0.166946,0.553002,0.508847,0.926978,1.202744,1.266139,1.423065,1.513107,1.560433,1.803707,1.873406,1.769984,1.848933,1.863143,1.709195,1.600562,1.544786,1.459403,1.332612,1.228303,0.934489,0.775872,0.671931,0.518659,0.371343,0.24471,0.153327,0.081287,0.011024,-0.037924,-0.083601,-0.129955,-0.172587,-0.227162,-0.274175,-0.312663,-0.355295,-0.386085,-0.432565,-0.467006,-0.505691,-0.545244,-0.578717,-0.618192,-0.680955,-0.75414,-0.805298,-0.844377,-0.874659,-0.88393,-0.907141,-0.951194,-0.973457,-0.995789,-1.021774,-1.038984,-1.068984,-1.089037,-1.117537,-1.124022,-0.953089,-0.60102,-0.239241,0.209341,0.56163,0.874714,1.122949,1.318718,1.502915,8.544441,1.0
-8.637996,-1.072749,-1.080159,-1.090475,-1.085005,-1.034998,-0.958755,-0.829087,-0.683414,-0.417981,-0.23769,-0.07348,0.124871,0.301879,0.476052,0.590619,0.744112,0.919799,1.134862,1.430206,1.663422,1.839144,2.076967,2.28419,2.372414,2.445701,2.457191,2.491003,0.564029,-0.20231,-0.647304,-0.320672,-0.354156,-0.278542,0.339489,0.699607,0.645005,0.611629,0.559105,0.555375,0.457669,0.384209,-0.194285,-0.200254,-0.274714,-0.317623,-0.345292,-0.372283,-0.398711,-0.429002,-0.414557,-0.430972,-0.456905,-0.482182,-0.500237,-0.540615,-0.554919,-0.559984,-0.567287,-0.580158,0.210477,0.363186,0.674002,0.772484,0.866043,0.977955,1.079093,-0.654199,-1.097406,-1.210297,-1.204962,-1.15843,-1.124762,-1.122365,-1.102877,-1.094743,-0.996917,-0.851432,-0.803384,-0.656496,1.361738,-1.159413,-1.041234,-1.001842,-0.206009,8.544441,1.0
-8.637996,-1.055966,-1.090109,-1.12305,-1.158633,-1.189434,-1.215023,-1.253607,-1.297003,-1.329721,-1.363888,-1.351163,-1.364487,-1.392954,-1.392122,-0.255134,0.531303,0.782556,1.0373,1.302671,1.480603,1.432951,1.525294,1.333602,1.027862,0.832363,0.750833,0.909389,1.012872,0.952914,0.964906,1.016203,0.923552,0.952544,1.01376,0.89419,0.984638,0.943662,0.802542,0.700744,0.288191,0.235635,0.132152,0.081299,0.076487,0.02943,-0.01123,-0.040839,-0.086363,-0.127323,-0.178243,-0.216114,-0.263128,-0.301214,-0.344279,-0.389856,-0.426127,-0.462609,-0.47974,-0.493857,-0.523559,-0.552388,-0.656443,-0.745658,-0.800977,-0.849042,-0.908458,-0.932441,-0.967084,-0.998568,-1.031103,-1.057116,-1.0605,-1.06161,-1.061487,-1.065999,-1.019603,0.695316,1.078224,1.433568,1.644378,1.767163,1.663214,1.799436,1.911507,8.544441,1.0
-8.637996,-0.56675,-0.583032,-0.618692,-0.651905,-0.839023,-0.917607,-0.978089,-1.024704,-1.079376,-1.124225,-1.148853,-1.132516,-1.140308,-1.149631,-0.832185,0.846867,1.033791,1.740932,2.017557,2.0683,2.063505,2.390739,2.388408,2.048122,1.721588,1.393655,1.114667,1.072015,1.285043,1.49341,1.245771,1.039152,0.959142,0.850362,0.847333,0.848965,0.750575,0.707583,0.633506,0.546903,0.432132,0.309868,0.248338,0.184942,0.115836,0.05815,0.004078,-0.055123,-0.096477,-0.174456,-0.237199,-0.283689,-0.345997,-0.414121,-0.423532,-0.431301,-0.486307,-0.538981,-0.614776,-0.679291,-0.756297,-0.771471,-0.797292,-0.832497,-0.859689,-0.866414,-0.858823,-0.85425,-0.884394,-0.901641,-0.91112,-0.922752,-0.939772,-0.999065,-1.024587,-1.055803,-1.044126,-0.846357,-0.552033,-0.262246,0.032046,0.235751,0.282833,0.49691,8.544441,1.0
-8.637996,-0.634243,-0.694981,-0.739637,-0.752542,-0.66367,-0.805657,-0.833888,-0.856023,-0.877196,-0.909596,-0.937934,-0.956755,-1.005517,-1.047541,-1.081042,-1.125175,-1.151068,-0.664184,1.09894,1.152834,1.157234,1.29142,1.315544,1.377946,1.416747,1.494533,1.583625,1.6964,1.805986,1.967413,2.225594,1.290137,0.507639,0.690453,0.663933,0.671632,0.59464,0.57026,0.659656,0.761029,0.681257,0.654437,0.675482,0.760944,0.828953,0.596778,0.603109,0.439886,0.414221,0.286414,0.182731,0.13089,0.038499,-0.023437,-0.052416,-0.068135,-0.126949,-0.291541,-0.357241,-0.364342,-0.380412,-0.420375,-0.523802,-0.634487,-0.715512,-0.921924,-0.977286,-0.994609,-1.026904,-1.06155,-1.110739,-1.133195,-1.174899,-1.232964,-1.287822,-1.288249,-1.225265,-1.222121,-1.274027,-1.242909,-0.004046,1.10835,1.585274,1.892987,8.544441,1.0
-8.637996,-1.220583,-1.248483,-1.264011,-1.292189,-1.326124,-1.353825,-1.373592,-1.378305,-1.317791,-1.179174,-0.829221,-0.47732,-0.182507,0.083534,0.335557,0.551545,0.767029,1.018409,1.208761,1.392298,1.483801,1.630044,1.765883,1.834057,1.847995,1.930003,1.975251,1.862841,1.778003,1.731646,1.682129,1.621585,1.56591,1.421233,1.284888,1.125061,0.89176,0.703148,0.527567,0.406219,0.277297,0.182158,0.078737,0.026724,-0.031925,-0.06993,-0.117802,-0.169209,-0.209391,-0.240988,-0.26465,-0.289899,-0.31284,-0.351003,-0.392484,-0.42261,-0.459574,-0.489873,-0.523201,-0.55047,-0.576224,-0.601979,-0.626219,-0.654497,-0.681261,-0.700234,-0.725699,-0.772411,-0.782561,-0.795892,-0.808012,-0.815803,-0.835785,-0.854067,-0.862549,-0.878205,-0.885578,-0.446589,-0.35277,-0.626597,-0.605767,-0.378272,-0.195973,-0.189155,8.544441,1.0
-8.637996,1.092418,1.801715,2.105281,-0.596947,0.708673,1.386403,1.571697,1.260715,0.771105,0.664928,0.760512,0.890931,-0.913454,0.420721,0.810592,0.450605,0.777362,1.493399,1.415757,1.198816,1.281479,1.318035,1.334263,1.371462,1.372423,1.333519,1.313372,1.107983,1.06588,1.073925,0.963742,0.862129,0.867025,0.832188,0.815958,0.742016,0.640943,0.521434,0.441432,0.310803,0.16533,0.044327,-0.106567,-0.282577,-0.487771,-0.690328,-0.947523,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.951192,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.957798,-0.954495,-0.951192,8.544441,2.0
-8.637996,-0.574745,-0.700205,-0.887951,-1.080958,-1.17558,-1.223776,-1.118322,-1.414763,-1.491751,-1.432235,-1.153527,-0.604123,-0.18481,0.029022,0.260198,0.365794,0.421001,0.545075,0.610929,0.684467,0.72709,0.769488,0.778085,0.86665,0.959828,0.985156,1.025347,1.036759,1.035926,1.011796,1.008468,1.003059,1.034263,1.055039,1.062398,1.060859,1.069165,1.071657,1.052338,1.060024,1.069522,1.079485,1.090874,1.087231,1.105807,1.106519,1.129257,1.069441,0.916068,0.805749,0.673941,0.566621,0.46192,0.393205,0.329218,0.239723,0.195084,0.141063,0.092554,-0.010742,-0.294747,-0.544986,-0.88038,-1.188963,-1.454879,-1.420231,-1.61299,-1.65771,-1.707469,-1.789047,-1.907739,-1.97375,-1.856276,-1.6713,-1.235672,-0.802326,-0.491795,-0.353094,-0.233794,-0.143311,-0.063056,0.016345,0.068534,0.108962,8.544441,2.0
-8.637996,-0.523062,-0.61838,-0.696948,-0.743789,-0.830203,-0.933064,-1.011694,-1.106724,-1.211478,-1.253202,-1.302948,-1.296785,-1.298133,-1.274544,-1.259942,2.025685,2.065,2.116671,2.476126,2.122288,1.758342,1.814667,1.497176,0.801298,0.710311,0.821517,0.662011,0.730531,0.881052,1.141655,1.136842,1.206358,1.211299,1.008545,0.948128,0.99001,0.899024,0.797928,0.669874,0.604722,0.576866,0.400284,0.447462,0.499695,0.455886,0.416457,0.353104,0.287393,0.238529,0.149227,0.040829,-0.022973,-0.069252,-0.127343,-0.17765,-0.190567,-0.223143,-0.316826,-0.396131,-0.482623,-0.556762,-0.627529,-0.667967,-0.749687,-0.767378,-0.81961,-0.796021,-0.83309,-0.86005,-0.896276,-0.934187,-0.973502,-0.988105,-1.082461,-1.139748,-1.190297,-1.250955,-1.203777,-0.992599,-0.729747,-0.374788,-0.000732,0.287954,0.551929,8.544441,1.0
-8.637996,-0.706596,-0.623691,-0.951385,-0.603206,-0.706401,-0.95669,-0.859664,-0.438196,-0.229674,-0.116574,-0.044707,-0.013097,0.04997,0.509804,0.603034,0.837237,0.764166,0.612352,0.687049,0.194643,1.044625,1.051031,1.108089,1.221723,1.283904,1.274488,1.273398,1.252347,1.331982,1.505512,1.635207,0.9741,0.871693,0.895119,0.782756,0.838398,0.785853,0.78508,0.759558,0.744742,0.769588,0.694972,0.730151,0.718217,0.707713,0.732213,0.737013,0.697043,0.692967,0.711582,0.615457,0.55755,0.551265,0.50825,0.489584,0.449489,0.364403,0.259144,0.095765,-0.121827,-0.30136,-0.434019,-0.52156,-0.620525,-0.745594,-0.879238,-0.987446,-1.105279,-1.148207,-1.184443,-2.010327,-1.60513,-1.751576,-1.895173,-1.990462,-2.003425,-1.409727,-1.16118,-1.314513,-1.403329,-1.390298,-1.450196,-1.439676,-1.635835,8.544441,2.0
-8.637996,0.471391,0.445544,0.293991,0.148916,0.095453,0.075709,0.016454,0.074448,0.034499,0.002008,0.063939,0.120096,0.167762,0.149964,0.107589,0.089147,0.191813,0.204356,0.249243,0.231507,0.358497,0.319847,0.307921,0.392387,0.298207,0.415182,0.466228,0.472425,-5.975716,-5.975716,0.532506,0.567286,0.568318,0.602252,0.635992,0.660758,0.604308,0.428291,0.276779,0.156244,0.19808,0.150663,0.168107,0.306531,0.283213,0.352275,0.385479,0.394598,0.435202,0.413113,0.486885,0.466227,0.498865,0.020905,0.437961,0.434167,0.432098,0.405173,0.383698,-0.76073,0.180662,0.195998,0.187635,0.146193,0.114335,0.150628,0.221486,0.149543,0.045012,-0.04475,-0.342193,-0.252755,-0.339492,-0.395655,-0.495754,-0.467111,-0.318373,-0.505778,-0.485371,-0.491454,-0.566055,-0.522995,-0.657263,-0.744833,8.544441,2.0
