@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atLkk numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMak numeric
@attribute o1atLak numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMjd numeric
@attribute o1atLjd numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMje numeric
@attribute o1atLje numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMie numeric
@attribute o1atLie numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMci numeric
@attribute o1atLci numeric
@attribute o1atMgc numeric
@attribute o1atLgc numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMaa numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMbk numeric
@attribute o1atLbk numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMfb numeric
@attribute o1atLfb numeric
@attribute o1atMkf numeric
@attribute o1atLkf numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMdi numeric
@attribute o1atLdi numeric
@attribute o1atMkg numeric
@attribute o1atLkg numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMah numeric
@attribute o1atLah numeric
@attribute o1atMbj numeric
@attribute o1atLbj numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMch numeric
@attribute o1atLch numeric
@attribute o1atMbh numeric
@attribute o1atLbh numeric
@attribute o1atMhc numeric
@attribute o1atLhc numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMbi numeric
@attribute o1atLbi numeric
@attribute o1atMic numeric
@attribute o1atLic numeric
@attribute destClass {1,3,2}

@data
9,94,62,26,83,10,85,5,67,21,14,76,68,13,17,38,18,14,19,3,17,25,54,24,80,7,0,76,91,3,85,7,15,76,2,87,3,0,94,44,67,52,34,0,94,78,12,78,6,55,24,0,76,0,38,55,14,0,25,1,4,56,13,69,12,17,38,89,3,80,12,52,35,0,94,86,3,18,25,69,7,67,21,76,18,55,7,87,5,68,6,57,3,68,4,80,5,79,4,0,38,89,3,88,2,87,3,18,5,18,14,56,5,88,3,90,3,69,5,56,7,1,3,81,2,0,95,70,2,0,7,0,25,55,5,0,0,95,0,76,1,3,0,94,0,94,0,38,0,38,69,3,0,94,18,7,80,3,0,39,92,2,0,15,0,5,0,94,0,14,0,14,0,14,0,95,0,94,0,77,0,7,0,7,2
18,94,53,29,80,13,82,8,59,21,25,61,63,17,27,42,32,21,34,3,33,30,49,30,73,10,0,61,91,3,83,9,28,61,2,86,6,0,94,39,46,43,34,0,94,71,16,72,9,48,24,0,61,0,42,51,19,0,30,1,4,52,21,64,18,33,42,88,5,72,15,48,37,0,94,83,5,31,30,64,10,58,26,65,19,51,9,84,6,63,9,53,2,63,5,73,6,72,5,0,42,88,3,85,2,84,3,33,6,33,21,52,6,87,4,90,4,64,6,52,10,1,3,74,2,0,95,65,2,0,10,0,30,51,5,0,0,95,0,61,1,3,0,94,0,94,0,42,0,42,64,3,0,94,32,10,73,3,0,43,92,2,0,22,0,6,0,94,0,21,0,21,0,21,0,95,0,94,0,62,0,10,0,10,3
4,94,69,27,85,6,86,4,72,17,9,82,73,9,11,37,12,10,13,3,12,20,57,20,83,6,0,82,91,3,86,4,11,82,2,87,3,0,94,47,74,54,34,0,94,82,8,82,5,56,19,0,82,0,37,56,10,0,20,1,4,57,10,74,10,12,37,89,3,82,9,56,36,0,94,87,3,12,20,74,6,73,19,80,15,56,6,88,4,73,5,58,3,73,4,84,5,83,4,0,37,89,3,89,2,88,3,12,5,12,10,57,5,88,3,90,3,74,5,57,6,1,3,85,2,0,95,75,2,0,6,0,20,56,5,0,0,95,0,82,1,3,0,94,0,94,0,37,0,37,74,3,0,94,12,6,84,3,0,38,92,2,0,11,0,5,0,94,0,10,0,10,0,10,0,95,0,94,0,83,0,6,0,6,2
5,94,61,25,83,6,85,6,67,18,13,81,68,9,13,35,13,11,14,4,13,24,59,24,83,7,0,81,90,3,86,5,11,81,3,89,5,0,94,49,73,53,35,0,94,81,8,82,6,57,24,0,81,0,35,58,11,0,24,1,5,59,11,69,11,13,35,89,4,80,10,55,33,0,94,85,3,13,24,70,8,69,20,78,15,58,8,86,4,69,7,60,4,69,3,83,4,82,3,0,35,90,4,87,3,86,4,13,4,13,11,59,4,89,3,89,3,70,4,59,8,1,4,84,3,0,95,71,3,0,8,0,24,58,4,0,0,95,0,81,1,4,0,94,0,94,0,35,0,35,70,4,0,94,13,8,83,4,0,36,91,3,0,12,0,4,0,94,0,11,0,11,0,11,0,95,0,94,0,82,0,8,0,8,1
2,93,77,91,94,0,94,0,83,12,3,93,83,1,3,92,3,1,3,1,2,11,3,11,94,0,1,92,94,0,94,0,2,92,0,94,0,1,93,3,92,4,92,2,93,94,0,94,0,4,12,2,93,2,92,4,1,2,12,2,1,3,0,83,0,2,91,94,0,94,0,3,91,1,93,94,0,3,12,83,0,83,11,94,5,4,1,94,0,83,1,4,1,83,1,94,0,94,0,1,91,94,0,95,0,94,0,2,0,2,0,3,0,94,0,94,0,83,0,3,0,2,1,95,0,1,94,84,1,2,1,1,11,4,1,1,1,94,2,93,2,1,1,93,1,93,2,92,1,91,83,0,2,93,3,1,94,0,2,92,95,0,2,1,2,1,1,93,2,1,2,1,1,0,2,94,1,93,2,93,2,1,1,0,1
19,94,53,27,76,14,79,8,58,20,28,60,63,18,28,39,33,23,35,3,34,30,52,30,71,11,0,60,91,3,81,10,30,60,2,84,6,0,94,43,45,45,33,0,94,67,17,70,11,50,24,0,60,0,39,54,21,0,30,1,4,55,23,63,20,34,39,87,6,69,15,50,35,0,94,81,6,32,30,64,12,56,25,62,19,54,11,82,7,63,11,56,2,63,6,71,7,70,6,0,39,87,3,83,2,82,3,34,7,34,23,55,7,86,4,90,4,64,7,55,12,1,3,72,2,0,95,65,2,0,12,0,30,54,6,0,0,95,0,60,1,3,0,94,0,94,0,39,0,39,64,3,0,94,33,12,71,3,0,40,92,2,0,24,0,7,0,94,0,23,0,23,0,23,0,95,0,94,0,61,0,12,0,12,2
13,94,64,29,82,8,84,6,68,20,19,70,70,11,24,43,24,12,25,3,24,23,50,23,81,7,0,70,91,3,84,6,18,70,2,87,4,0,94,37,59,48,38,0,94,80,9,80,7,50,23,0,70,0,43,50,12,0,23,1,4,51,12,70,11,24,43,89,3,80,10,50,37,0,94,85,3,24,23,70,8,69,22,78,16,50,8,86,4,70,7,52,3,70,4,82,4,81,4,0,43,89,3,87,2,86,3,24,5,24,12,51,5,88,3,90,3,71,5,51,8,1,3,83,2,0,95,72,2,0,8,0,23,50,5,0,0,95,0,70,1,3,0,94,0,94,0,43,0,43,71,3,0,94,24,8,82,3,0,44,92,2,0,13,0,5,0,94,0,12,0,12,0,12,0,95,0,94,0,71,0,8,0,8,1
22,94,52,29,81,9,84,6,57,22,27,59,61,13,30,42,34,18,36,4,35,31,51,30,76,8,0,59,90,4,85,8,32,59,3,88,5,0,94,39,46,43,34,0,94,73,12,75,7,47,26,0,59,0,42,50,16,0,31,1,5,52,18,62,17,34,42,89,5,75,13,47,39,0,94,84,4,33,31,63,9,58,26,67,20,51,8,85,5,62,7,53,3,62,4,76,5,75,4,0,42,89,4,86,3,85,4,35,5,35,18,52,5,88,4,89,4,63,5,52,9,1,4,77,3,0,95,64,3,0,9,0,31,51,4,0,0,95,0,59,1,4,0,94,0,94,0,42,0,42,63,4,0,94,34,9,76,4,0,43,91,3,0,19,0,5,0,94,0,18,0,18,0,18,0,95,0,94,0,60,0,9,0,9,3
17,88,50,37,76,11,80,7,54,24,21,60,60,19,25,50,30,23,32,3,31,31,41,31,71,10,3,63,91,3,82,9,25,62,2,87,6,0,94,29,49,36,41,0,91,66,14,70,9,39,25,2,63,3,51,42,19,3,31,1,4,43,23,61,21,31,51,89,5,68,14,39,45,2,91,81,4,27,31,63,12,54,27,59,18,42,11,82,5,62,11,44,2,62,4,71,5,70,4,3,51,89,3,83,2,82,3,31,5,31,23,43,5,88,3,90,3,63,5,43,12,4,3,72,2,0,95,64,2,3,12,3,31,42,4,0,0,95,0,63,1,3,0,94,0,94,0,51,0,51,63,3,0,91,30,12,71,3,0,52,92,2,0,24,0,5,0,94,3,23,0,23,3,23,0,92,0,91,0,64,0,12,3,12,2
16,73,42,35,82,11,84,5,49,26,21,59,54,18,22,48,28,23,30,3,29,37,42,36,71,7,11,65,91,3,85,6,24,61,2,87,4,3,94,29,52,33,42,6,82,68,15,70,5,39,30,10,65,10,50,43,19,12,37,1,4,44,23,56,21,28,49,89,4,69,18,36,45,8,82,85,4,25,35,57,8,52,29,59,22,43,7,86,5,56,7,45,2,56,4,71,5,70,4,12,50,89,3,87,2,86,3,29,5,29,23,44,5,88,3,90,3,57,5,44,8,13,3,72,2,0,95,58,2,12,8,12,37,43,4,0,0,95,0,65,1,3,0,94,0,94,0,50,0,50,57,3,0,82,28,8,71,3,0,51,92,2,0,24,0,5,0,94,12,23,0,23,12,23,0,83,0,82,0,66,0,8,12,8,3
19,94,55,27,78,12,81,8,59,21,26,60,64,17,28,38,33,21,35,4,34,29,54,29,73,11,0,60,90,4,82,9,33,60,3,86,6,0,94,45,45,48,30,0,94,70,15,72,10,52,23,0,60,0,38,55,19,0,29,1,5,56,21,65,19,34,38,88,5,71,15,51,37,0,94,82,5,32,29,65,11,59,24,64,19,55,10,83,6,64,10,57,3,64,5,73,6,72,5,0,38,88,4,84,3,83,4,34,6,34,21,56,6,87,4,89,4,65,6,56,11,1,4,74,3,0,95,66,3,0,11,0,29,55,5,0,0,95,0,60,1,4,0,94,0,94,0,38,0,38,65,4,0,94,33,11,73,4,0,39,91,3,0,22,0,6,0,94,0,21,0,21,0,21,0,95,0,94,0,61,0,11,0,11,1
5,94,69,25,83,7,85,4,72,17,10,82,73,10,11,36,12,11,13,3,12,20,57,20,82,7,0,82,91,3,85,5,10,82,2,87,3,0,94,47,75,55,34,0,94,80,9,81,6,57,19,0,82,0,36,57,11,0,20,1,4,58,11,74,10,12,36,89,3,81,9,56,34,0,94,86,3,12,20,74,7,72,18,79,15,57,7,87,4,73,6,59,3,73,4,83,5,82,4,0,36,89,3,88,2,87,3,12,5,12,11,58,5,88,3,90,3,74,5,58,7,1,3,84,2,0,95,75,2,0,7,0,20,57,5,0,0,95,0,82,1,3,0,94,0,94,0,36,0,36,74,3,0,94,12,7,83,3,0,37,92,2,0,12,0,5,0,94,0,11,0,11,0,11,0,95,0,94,0,83,0,7,0,7,3
19,94,53,28,75,13,79,9,59,20,27,60,63,19,28,41,33,23,35,3,34,30,50,30,71,12,0,60,91,3,80,11,29,60,2,86,7,0,94,40,45,43,34,0,94,67,18,70,12,49,24,0,60,0,41,52,21,0,30,1,4,53,23,63,20,34,41,88,5,69,14,49,36,0,94,80,5,32,30,64,13,55,26,61,19,52,12,81,6,63,12,54,2,63,5,71,6,70,5,0,41,88,3,82,2,81,3,34,6,34,23,53,6,87,4,90,4,64,6,53,13,1,3,72,2,0,95,65,2,0,13,0,30,52,5,0,0,95,0,60,1,3,0,94,0,94,0,41,0,41,64,3,0,94,33,13,71,3,0,42,92,2,0,24,0,6,0,94,0,23,0,23,0,23,0,95,0,94,0,61,0,13,0,13,3
17,94,59,28,82,13,83,7,63,21,22,65,66,16,27,42,29,18,30,4,29,27,50,26,75,7,0,65,90,3,84,7,25,65,2,85,4,0,94,38,53,46,35,0,94,75,14,75,7,50,25,0,65,0,42,51,18,0,27,1,5,51,18,66,16,28,42,87,4,75,15,47,38,0,94,84,5,29,27,66,7,64,22,71,19,51,8,85,5,66,7,53,4,66,5,76,5,75,5,0,42,88,3,87,3,86,4,29,6,29,18,52,6,86,3,88,3,67,5,51,8,1,4,77,3,0,95,68,3,0,8,0,27,51,6,0,0,95,0,65,1,4,0,94,0,94,0,42,0,42,67,4,0,94,29,8,76,4,0,43,91,2,0,19,0,6,0,94,0,18,0,18,0,18,0,95,0,94,0,66,0,8,0,8,3
17,89,47,33,83,8,84,5,58,23,20,64,60,11,24,47,27,14,29,3,28,33,45,32,79,6,3,66,91,3,84,5,25,65,2,85,3,1,94,31,55,36,40,1,91,78,11,78,6,43,29,2,66,2,48,45,13,3,33,1,4,45,14,60,13,27,48,88,3,78,12,38,45,2,91,86,4,27,32,60,6,59,25,74,19,45,6,87,5,60,6,47,2,60,5,80,5,79,5,3,48,88,3,88,2,87,3,28,6,28,14,46,6,87,3,90,3,61,5,45,7,4,3,81,2,0,95,62,2,3,7,3,33,45,5,0,0,95,0,66,1,3,0,94,0,94,0,48,0,48,61,3,0,91,27,7,80,3,0,49,92,2,0,15,0,6,0,94,3,14,0,14,3,14,0,92,0,91,0,67,0,7,3,7,2
17,89,49,32,83,9,84,5,59,23,20,64,61,12,24,47,27,15,29,3,28,32,45,31,78,6,2,66,91,3,84,6,24,65,2,85,3,1,94,30,55,37,40,1,91,77,12,77,6,43,28,2,66,2,48,45,14,3,32,1,4,45,15,61,14,27,47,88,3,78,13,39,44,2,91,86,4,27,31,61,6,60,25,73,19,45,6,87,5,61,6,47,2,61,5,79,5,78,5,3,48,88,3,88,2,87,3,28,6,28,15,46,6,87,3,90,3,62,5,45,7,4,3,80,2,0,95,63,2,3,7,3,32,45,5,0,0,95,0,66,1,3,0,94,0,94,0,48,0,48,62,3,0,91,27,7,79,3,0,49,92,2,0,16,0,6,0,94,3,15,0,15,3,15,0,92,0,91,0,67,0,7,3,7,2
0,94,79,12,89,4,89,3,80,6,0,94,83,4,0,20,0,8,1,3,0,10,74,10,86,4,0,94,91,3,89,4,0,94,2,89,3,0,94,66,94,70,20,0,94,85,4,85,3,70,10,0,94,0,20,73,8,0,10,1,4,74,8,84,8,0,20,90,3,86,5,72,20,0,94,89,3,0,10,84,4,81,8,82,5,73,4,90,4,83,3,75,3,83,3,86,4,85,3,0,20,90,3,91,2,90,3,0,4,0,8,74,4,89,3,90,3,84,4,74,4,1,3,87,2,0,95,85,2,0,4,0,10,73,4,0,0,95,0,94,1,3,0,94,0,94,0,20,0,20,84,3,0,94,0,4,86,3,0,21,92,2,0,9,0,4,0,94,0,8,0,8,0,8,0,95,0,94,0,95,0,4,0,4,1
14,94,60,30,82,12,83,7,64,20,19,69,67,14,24,45,24,16,26,4,24,26,47,25,77,7,0,69,90,3,84,7,20,69,2,85,4,0,94,34,58,43,39,0,94,77,12,77,7,47,25,0,69,0,45,48,15,0,26,1,5,48,15,67,14,24,45,87,4,77,14,46,40,0,94,84,5,24,26,67,7,66,23,74,18,48,7,85,5,67,7,50,3,67,5,78,5,77,5,0,45,88,3,87,3,86,4,25,6,24,16,49,5,86,3,88,3,68,5,48,7,1,4,79,3,0,95,69,3,0,8,0,26,48,5,0,0,95,0,69,1,4,0,94,0,94,0,45,0,45,68,4,0,94,24,8,78,4,0,46,91,2,0,17,0,6,0,94,0,16,0,16,0,16,0,95,0,94,0,70,0,8,0,8,1
17,94,51,26,76,15,80,9,57,20,25,62,62,20,26,40,31,25,33,3,32,31,50,31,69,11,0,62,91,3,81,11,27,62,2,86,6,0,94,40,47,43,33,0,94,66,19,68,11,49,25,0,62,0,40,53,22,0,31,1,4,54,25,62,21,32,40,88,5,68,15,48,35,0,94,81,5,29,31,63,12,53,25,59,19,53,11,82,6,62,11,55,2,62,5,69,6,68,5,0,40,88,3,83,2,82,3,32,6,32,25,54,6,87,4,90,4,63,6,54,12,1,3,70,2,0,95,64,2,0,12,0,31,53,5,0,0,95,0,62,1,3,0,94,0,94,0,40,0,40,63,3,0,94,31,12,69,3,0,41,92,2,0,26,0,6,0,94,0,25,0,25,0,25,0,95,0,94,0,63,0,12,0,12,3
14,73,44,38,81,10,84,5,51,26,19,60,56,19,21,49,27,22,29,3,28,35,41,35,72,8,10,66,91,3,85,8,23,62,2,89,5,1,94,28,52,33,43,5,83,68,14,71,6,39,28,8,66,9,52,41,19,11,35,1,4,42,22,58,21,28,51,90,4,71,16,36,47,7,83,84,3,25,33,59,9,53,29,60,20,41,8,85,4,58,8,43,2,58,3,72,4,71,3,11,52,90,3,86,2,85,3,28,4,28,22,42,4,89,3,90,3,59,4,42,9,12,3,73,2,0,95,60,2,11,9,11,35,41,3,0,0,95,0,66,1,3,0,94,0,94,0,52,0,52,59,3,0,83,27,9,72,3,0,53,92,2,0,23,0,4,0,94,11,22,0,22,11,22,0,84,0,83,0,67,0,9,11,9,1
14,92,57,30,83,11,84,6,63,22,17,68,65,13,23,45,24,15,26,4,24,28,47,26,78,6,0,69,90,3,84,6,21,68,2,85,3,0,94,32,58,42,38,0,93,78,12,78,6,46,26,0,69,1,46,47,14,1,28,1,5,47,14,65,14,23,45,87,3,78,14,41,42,0,93,85,5,24,28,65,6,65,21,75,19,47,6,86,5,65,6,49,3,65,5,79,5,78,5,1,46,88,3,88,3,87,4,25,6,24,15,48,5,86,3,88,3,66,5,47,6,2,4,80,3,0,95,67,3,1,7,1,28,47,5,0,0,95,0,69,1,4,0,94,0,94,0,46,0,46,66,4,0,93,24,7,79,4,0,47,91,2,0,16,0,6,0,94,1,15,0,15,1,15,0,94,0,93,0,70,0,7,1,7,3
20,90,49,35,74,11,79,7,56,23,25,58,60,18,28,49,34,22,36,3,35,32,44,31,72,12,2,59,91,3,81,10,26,59,2,87,6,0,94,31,44,36,39,1,92,66,16,71,11,41,25,2,59,2,49,43,19,2,32,1,4,45,22,61,21,34,49,89,5,69,14,41,40,2,92,80,4,32,32,62,13,54,28,61,19,44,12,81,5,61,11,46,2,61,4,72,5,71,4,2,49,89,3,82,2,81,3,35,5,35,22,45,5,88,3,90,3,62,5,45,13,3,3,73,2,0,95,63,2,2,13,2,32,44,4,0,0,95,0,59,1,3,0,94,0,94,0,49,0,49,62,3,0,92,34,13,72,3,0,50,92,2,0,23,0,5,0,94,2,22,0,22,2,22,0,93,0,92,0,60,0,13,2,13,3
17,91,49,31,83,9,83,5,59,23,22,65,61,12,24,46,27,15,29,3,28,32,47,31,78,6,2,66,91,3,83,6,24,66,2,83,3,1,94,33,55,39,40,1,92,77,12,77,6,45,28,2,66,2,46,47,14,2,32,1,4,47,15,61,14,27,46,87,3,78,13,41,42,2,92,86,5,27,32,61,6,60,25,73,19,47,6,87,6,61,6,49,2,61,6,79,6,78,6,2,46,87,3,88,2,87,3,28,7,28,15,48,7,86,3,90,3,62,6,47,7,3,3,80,2,0,95,63,2,2,7,2,32,47,6,0,0,95,0,66,1,3,0,94,0,94,0,46,0,46,62,3,0,92,27,7,79,3,0,47,92,2,0,16,0,7,0,94,2,15,0,15,2,15,0,93,0,92,0,67,0,7,2,7,2
9,94,69,27,83,7,85,4,71,17,15,76,72,9,17,40,18,11,19,3,18,21,53,21,82,7,0,76,91,3,85,5,14,76,2,87,3,0,94,41,67,50,37,0,94,80,9,81,6,52,20,0,76,0,40,53,11,0,21,1,4,54,11,73,10,18,40,89,3,81,9,53,36,0,94,86,3,18,21,73,7,71,20,79,17,53,7,87,4,72,6,55,3,72,4,83,5,82,4,0,40,89,3,88,2,87,3,18,5,18,11,54,5,88,3,90,3,73,5,54,7,1,3,84,2,0,95,74,2,0,7,0,21,53,5,0,0,95,0,76,1,3,0,94,0,94,0,40,0,40,73,3,0,94,18,7,83,3,0,41,92,2,0,12,0,5,0,94,0,11,0,11,0,11,0,95,0,94,0,77,0,7,0,7,2
17,89,44,32,83,9,84,5,56,24,20,64,58,12,23,47,27,15,29,3,28,35,45,34,78,6,3,66,91,3,84,6,25,65,2,85,3,1,94,30,55,35,40,1,91,77,12,77,6,43,30,2,66,2,48,45,14,3,35,1,4,45,15,58,14,27,48,88,3,78,13,36,45,2,91,86,4,27,34,58,6,57,25,73,20,45,6,87,5,58,6,47,2,58,5,79,5,78,5,3,48,88,3,88,2,87,3,28,6,28,15,46,6,87,3,90,3,59,5,45,7,4,3,80,2,0,95,60,2,3,7,3,35,45,5,0,0,95,0,66,1,3,0,94,0,94,0,48,0,48,59,3,0,91,27,7,79,3,0,49,92,2,0,16,0,6,0,94,3,15,0,15,3,15,0,92,0,91,0,67,0,7,3,7,3
16,92,51,31,83,11,83,6,60,21,19,66,62,14,23,46,26,16,28,4,27,31,46,30,77,6,0,67,90,3,83,6,23,66,2,83,3,0,94,31,56,37,39,0,93,77,13,77,6,45,27,0,67,0,47,46,15,1,31,1,5,46,16,62,15,26,46,86,3,77,14,41,43,0,93,85,6,26,30,62,6,61,25,73,19,46,6,86,6,62,6,48,3,62,6,78,6,77,6,1,47,87,3,88,3,87,4,27,7,27,16,47,7,85,3,88,3,63,6,46,7,2,4,79,3,0,95,64,3,1,7,1,31,46,6,0,0,95,0,67,1,4,0,94,0,94,0,47,0,47,63,4,0,93,26,7,78,4,0,48,91,2,0,17,0,7,0,94,1,16,0,16,1,16,0,94,0,93,0,68,0,7,1,7,3
20,82,49,31,78,14,82,8,53,24,22,60,60,20,26,47,32,25,34,3,33,33,45,32,69,11,6,61,91,3,83,9,28,60,2,88,6,0,94,31,48,38,36,5,88,66,17,68,10,42,26,6,61,6,47,46,21,6,33,1,4,47,25,61,23,32,47,89,5,67,18,41,42,5,88,82,4,29,33,61,11,54,27,58,21,46,10,83,5,60,10,48,2,60,4,69,5,68,4,6,47,89,3,84,2,83,3,33,5,33,25,47,5,88,4,90,4,61,5,47,11,7,3,70,2,0,95,62,2,6,11,6,33,46,4,0,0,95,0,61,1,3,0,94,0,94,0,47,0,47,61,3,0,88,32,11,69,3,0,48,92,2,0,26,0,5,0,94,6,25,0,25,6,25,0,89,0,88,0,62,0,11,6,11,2
13,94,55,29,81,8,84,6,62,19,21,68,65,12,24,41,26,15,27,4,26,27,52,27,79,7,0,68,90,3,85,7,26,68,3,89,5,0,94,41,55,45,36,0,94,76,10,78,7,50,25,0,68,0,41,52,15,0,27,1,5,53,15,65,14,26,41,89,4,77,9,49,41,0,94,84,3,26,27,67,9,61,23,72,15,52,9,85,4,66,8,54,4,66,3,79,4,78,3,0,41,90,4,86,3,85,4,26,4,26,15,53,4,89,3,89,3,67,4,53,9,1,4,80,3,0,95,68,3,0,9,0,27,52,4,0,0,95,0,68,1,4,0,94,0,94,0,41,0,41,67,4,0,94,26,9,79,4,0,42,91,3,0,16,0,4,0,94,0,15,0,15,0,15,0,95,0,94,0,69,0,9,0,9,1
20,94,55,26,81,11,83,7,61,20,28,61,64,14,28,37,33,18,34,4,33,29,56,29,76,9,0,61,90,4,84,8,32,61,3,86,5,0,94,46,48,48,32,0,94,74,14,75,8,53,24,0,61,0,37,56,17,0,29,1,5,57,18,65,17,33,37,88,5,75,15,51,36,0,94,84,5,32,29,65,9,62,23,69,19,56,9,85,6,64,8,58,4,64,5,76,6,75,5,0,37,88,4,86,3,85,4,33,6,33,18,57,6,87,4,89,4,65,6,57,9,1,4,77,3,0,95,66,3,0,9,0,29,56,6,0,0,95,0,61,1,4,0,94,0,94,0,37,0,37,65,4,0,94,33,9,76,4,0,38,91,3,0,19,0,6,0,94,0,18,0,18,0,18,0,95,0,94,0,62,0,9,0,9,2
22,94,52,32,81,8,84,6,57,22,27,59,61,12,30,45,34,17,36,4,35,31,48,29,77,8,0,59,90,4,85,7,29,59,3,88,5,0,94,36,46,40,37,0,94,74,11,76,7,44,26,0,59,0,45,47,14,0,31,1,5,49,17,62,16,33,45,89,5,75,13,46,39,0,94,84,4,32,31,63,9,59,28,68,20,48,8,85,5,62,7,50,3,62,4,77,5,76,4,0,45,89,4,86,3,85,4,35,5,35,17,49,5,88,4,89,4,63,5,49,9,1,4,78,3,0,95,64,3,0,9,0,31,48,4,0,0,95,0,59,1,4,0,94,0,94,0,45,0,45,63,4,0,94,34,9,77,4,0,46,91,3,0,18,0,5,0,94,0,17,0,17,0,17,0,95,0,94,0,60,0,9,0,9,2
