@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMaa numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atLkk numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMbj numeric
@attribute o1atLbj numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMbg numeric
@attribute o1atLbg numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMbi numeric
@attribute o1atLbi numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMbh numeric
@attribute o1atLbh numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMch numeric
@attribute o1atLch numeric
@attribute o1atMdi numeric
@attribute o1atLdi numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMdj numeric
@attribute o1atLdj numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMhc numeric
@attribute o1atLhc numeric
@attribute o1atMie numeric
@attribute o1atLie numeric
@attribute o1atMbk numeric
@attribute o1atLbk numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMci numeric
@attribute o1atLci numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMcj numeric
@attribute o1atLcj numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMgb numeric
@attribute o1atLgb numeric
@attribute destClass {1,2}

@data
30,64,9,88,59,45,84,10,66,26,10,84,69,25,31,61,32,46,61,28,69,11,10,84,68,25,61,33,31,61,4,28,83,84,24,45,60,10,28,65,84,11,65,27,47,33,6,66,48,11,61,28,28,65,84,10,65,28,47,46,64,31,6,85,67,26,85,10,69,11,11,11,84,10,5,90,47,46,32,46,10,65,32,33,33,11,47,33,60,33,10,34,28,62,28,62,85,11,67,11,10,48,84,10,66,26,29,47,47,28,67,11,5,89,10,66,10,63,62,26,32,28,11,27,61,26,5,84,62,11,68,10,6,63,29,33,62,11,6,48,30,11,10,29,48,26,48,11,47,28,29,28,33,26,32,33,5,65,66,10,33,11,29,47,29,28,47,26,11,11,10,62,30,26,61,10,30,11,68,10,10,33,2.0
34,65,21,87,38,57,91,9,68,41,23,72,69,24,34,60,34,59,39,44,70,10,22,72,70,24,38,55,35,59,5,29,71,83,22,35,58,3,30,66,84,9,50,44,36,54,7,66,37,3,39,44,29,65,84,10,50,43,36,58,47,54,7,73,50,24,92,3,71,3,23,11,91,3,6,89,35,57,35,58,22,65,35,56,36,4,36,55,39,54,23,56,29,59,30,60,85,3,50,10,23,59,84,3,50,24,30,59,36,44,51,3,6,88,23,66,23,60,39,24,35,45,23,25,39,24,6,72,40,3,70,10,7,60,30,56,39,10,7,59,30,4,23,45,36,24,36,10,36,44,30,45,35,25,35,55,6,65,50,10,35,11,29,58,29,44,36,24,23,4,22,59,30,25,39,10,30,11,70,3,22,55,2.0
35,71,17,91,54,43,83,17,71,27,18,76,71,22,37,58,37,45,56,29,72,18,18,76,72,22,55,39,36,58,3,21,75,75,21,49,57,9,22,72,76,17,66,29,51,40,3,73,51,11,55,28,22,72,76,18,66,28,50,44,65,38,3,77,66,23,85,10,73,11,19,19,84,10,3,92,50,45,36,44,18,72,37,40,37,11,50,39,56,39,19,40,22,58,23,58,77,10,67,19,19,45,76,10,66,22,23,45,51,29,67,11,3,91,18,72,19,58,56,23,37,29,19,23,55,22,3,76,56,11,72,18,4,59,23,40,56,19,4,45,23,11,19,29,51,23,51,19,50,28,23,29,37,23,36,39,3,72,66,18,37,19,22,44,22,28,50,22,19,11,18,58,23,23,55,18,23,19,72,10,18,39,1.0
32,65,23,87,38,62,91,13,75,38,25,69,75,18,32,63,32,63,40,40,76,14,24,70,76,18,39,55,32,62,5,29,69,79,17,32,62,3,30,66,80,13,55,40,33,55,7,66,33,4,39,39,29,65,80,14,55,39,32,62,54,54,7,71,55,19,92,3,77,3,25,15,91,3,5,89,32,62,32,62,24,65,33,56,33,4,32,55,40,55,25,56,29,62,30,63,81,3,55,15,25,63,80,3,55,18,30,63,33,40,56,4,6,88,25,66,25,63,40,19,33,40,25,19,39,18,6,70,40,4,76,14,7,63,30,56,40,15,7,63,30,4,25,40,33,19,33,15,32,39,30,40,33,19,32,55,6,65,55,14,33,15,29,62,29,39,32,18,25,4,24,62,30,19,39,14,30,15,76,3,24,55,2.0
40,77,9,92,60,37,80,14,76,19,9,85,77,16,42,52,42,39,62,21,77,14,10,84,77,17,62,31,42,52,2,13,83,80,16,53,50,14,15,78,80,14,72,21,55,32,3,80,56,15,62,21,15,79,80,14,73,21,54,39,71,30,3,85,73,17,81,14,78,14,11,15,80,14,3,93,55,39,42,39,10,79,42,32,43,15,55,32,62,32,10,33,15,52,15,52,81,14,73,15,10,40,80,14,73,17,15,39,55,21,74,15,2,92,10,80,10,53,63,17,42,21,11,18,62,17,2,84,63,15,77,14,3,53,15,32,63,15,3,40,16,15,10,22,56,17,56,15,55,21,15,21,43,17,42,32,2,79,73,14,43,15,15,39,15,21,55,17,11,15,10,52,16,17,62,14,16,15,77,14,10,32,2.0
26,68,20,91,49,48,91,15,64,34,21,73,66,27,28,65,28,52,50,35,66,17,21,73,66,28,51,43,28,65,3,24,72,75,26,40,64,3,24,69,77,17,57,35,42,43,3,70,44,3,51,36,24,69,77,17,58,36,43,51,56,41,3,74,58,27,92,3,67,3,22,18,91,3,3,92,41,51,28,51,21,69,28,44,29,4,43,43,50,41,22,44,25,66,26,66,78,3,58,17,22,52,77,3,58,28,26,52,42,36,59,3,3,91,21,69,22,66,51,27,28,37,22,29,51,28,3,73,52,3,66,17,4,67,26,44,51,17,4,52,26,4,22,37,43,28,43,17,43,36,26,37,28,29,28,43,3,69,58,17,28,18,25,51,25,36,43,28,22,4,21,66,26,29,51,17,26,18,66,3,21,43,1.0
32,65,24,91,35,58,91,5,71,46,26,69,72,20,32,63,32,60,36,48,73,6,25,69,73,21,36,58,32,62,3,29,68,87,19,34,62,3,30,66,88,5,45,48,35,58,4,66,36,4,36,48,29,65,88,6,46,48,35,59,44,57,4,70,46,21,92,3,74,3,26,7,91,3,3,92,34,59,32,59,25,65,33,59,33,4,35,58,36,57,26,59,29,62,30,63,89,3,46,6,26,60,88,3,46,21,30,60,35,49,47,3,3,91,26,66,26,63,36,21,33,49,26,22,36,21,3,69,37,3,73,6,4,63,30,59,36,6,4,60,30,4,26,49,35,22,35,7,35,48,30,49,33,22,32,58,3,65,46,6,33,7,29,59,29,48,35,21,26,4,25,62,30,22,36,6,30,7,73,3,25,58,1.0
31,66,24,87,42,57,91,3,67,43,25,69,69,25,31,63,32,59,43,45,69,3,25,69,69,25,43,51,32,62,5,28,68,91,23,35,61,3,29,66,91,3,49,44,36,51,7,67,37,3,43,45,28,66,91,3,49,45,36,58,47,50,7,70,49,25,92,3,70,3,26,4,91,3,6,89,36,57,32,58,25,66,32,52,33,4,36,51,42,51,26,52,28,62,29,63,92,3,49,3,26,59,91,3,49,25,29,59,36,45,50,3,6,88,26,67,26,63,43,25,32,46,26,26,43,25,6,69,44,3,69,3,7,63,29,52,43,3,7,59,29,4,26,46,36,25,36,3,36,45,29,46,32,26,32,51,6,66,49,3,32,4,28,58,28,45,36,25,26,4,25,62,29,26,43,3,29,4,69,3,25,51,1.0
29,65,20,83,40,58,91,13,75,44,22,73,75,18,30,65,30,60,42,46,76,14,21,73,76,18,41,52,29,65,9,29,72,79,17,34,65,3,29,66,80,13,48,46,35,53,11,66,36,4,42,46,29,65,80,14,48,45,35,59,46,50,11,74,48,18,92,3,77,3,22,15,91,3,10,85,34,60,29,59,21,65,30,53,30,4,35,52,42,51,22,53,29,65,30,66,81,3,48,14,22,60,80,3,48,18,30,60,35,47,49,3,10,84,22,66,22,66,42,18,30,47,22,19,42,18,10,73,43,3,76,14,11,66,30,53,42,14,11,60,30,4,22,47,35,19,35,15,35,46,30,47,30,19,29,52,10,65,48,14,30,15,29,59,29,46,35,18,22,4,21,65,30,19,42,14,30,15,76,3,21,52,2.0
32,65,24,87,38,57,91,6,65,47,26,69,67,27,32,63,32,59,39,49,67,7,25,69,67,27,38,55,32,62,5,29,68,86,25,35,62,3,30,66,87,7,45,49,36,55,7,66,37,4,39,49,29,65,87,7,45,48,36,58,43,54,7,70,45,27,92,3,68,3,26,8,91,3,6,89,35,58,32,58,25,65,33,56,33,4,36,55,39,54,26,56,29,62,30,63,88,3,45,7,26,59,87,3,45,27,30,59,36,50,46,3,6,88,26,66,26,63,39,27,33,50,26,28,39,27,6,69,40,3,67,7,7,63,30,56,39,7,7,59,30,4,26,50,36,28,36,8,36,49,30,50,33,28,32,55,6,65,45,7,33,8,29,58,29,49,36,27,26,4,25,62,30,28,39,7,30,8,67,3,25,55,1.0
31,65,20,91,56,43,86,12,62,31,21,73,64,31,32,62,33,45,58,33,64,15,21,73,63,30,57,37,32,62,3,27,72,78,30,49,61,6,28,66,79,15,62,33,51,38,3,67,51,8,57,32,28,66,80,14,61,32,50,44,61,36,3,74,63,32,88,6,64,8,22,15,87,7,3,92,50,44,32,44,21,66,33,38,33,8,50,37,58,37,22,38,28,62,29,62,81,8,63,15,22,45,80,7,62,31,29,45,51,33,63,8,3,91,21,66,22,62,58,32,33,33,22,32,57,31,3,73,58,8,63,14,4,63,29,38,58,15,4,45,29,8,22,33,51,32,51,15,50,32,29,33,33,32,32,37,3,66,62,14,33,15,28,44,28,32,50,31,22,8,21,62,29,32,57,14,29,15,63,7,21,37,2.0
29,67,24,91,36,62,91,10,71,42,25,69,73,21,30,65,30,63,38,44,73,11,24,69,73,20,38,56,29,65,3,25,68,82,19,32,65,3,26,68,83,11,50,43,32,57,4,69,33,4,38,44,26,67,83,11,49,44,32,62,48,54,3,70,50,21,92,3,74,3,26,12,91,3,3,92,32,63,29,62,25,68,30,57,30,4,32,56,37,56,26,57,26,65,27,66,84,3,50,11,26,63,83,3,50,21,27,63,33,45,51,3,3,91,26,68,26,66,38,22,30,45,26,22,38,21,3,69,39,4,73,11,4,66,27,57,38,12,4,63,27,4,26,45,33,22,33,12,32,44,27,45,30,22,29,56,3,68,50,11,30,12,26,62,26,44,32,21,26,4,25,65,27,22,38,11,27,12,73,3,25,56,2.0
32,64,24,91,39,58,91,10,67,34,25,69,69,24,32,62,33,59,41,36,69,11,25,69,69,25,41,53,32,62,3,28,68,82,23,34,62,3,29,65,83,11,57,36,35,54,4,66,36,4,41,36,29,65,83,11,58,36,35,59,56,51,3,70,58,25,92,3,70,3,26,12,91,3,3,92,35,59,32,59,25,65,33,54,33,4,35,53,41,53,26,54,29,62,29,63,84,3,58,11,26,60,83,3,58,25,30,60,35,37,59,3,3,91,26,65,26,63,41,25,33,37,26,26,41,25,3,69,42,3,69,11,4,63,30,54,41,11,4,60,30,4,26,37,35,26,35,12,35,36,30,37,33,26,32,53,3,65,58,11,33,12,29,59,29,36,35,25,26,4,25,62,30,26,41,11,30,12,69,3,25,53,2.0
42,70,12,92,57,38,83,13,76,26,13,81,77,18,43,49,43,40,60,28,77,15,13,80,76,18,58,35,44,50,2,20,78,79,18,52,48,9,21,71,79,15,66,28,54,34,3,73,55,11,59,28,22,71,80,14,66,27,54,40,64,33,3,81,67,19,85,9,77,11,15,15,84,10,3,93,53,39,44,40,14,72,44,35,45,11,54,35,59,34,14,36,22,50,22,49,81,11,67,15,14,41,80,10,66,18,22,40,55,28,67,11,2,92,13,73,14,51,60,19,45,28,15,19,59,18,2,80,60,11,76,14,3,51,22,35,60,15,3,41,23,11,15,29,55,19,55,15,54,28,23,28,45,19,44,35,2,72,66,14,45,15,22,40,22,28,54,18,15,11,14,50,23,19,59,14,23,15,76,10,14,35,2.0
32,65,20,87,49,50,91,16,75,31,21,73,75,18,33,61,33,53,51,33,76,17,21,73,76,18,51,43,33,61,5,27,72,76,17,40,60,3,28,66,77,16,61,32,42,43,6,67,43,4,51,33,28,66,77,17,61,33,42,52,59,41,6,74,61,18,92,3,77,3,22,18,91,3,6,89,41,52,33,52,21,66,34,44,34,4,42,43,50,42,22,44,28,61,29,61,78,3,61,17,22,53,77,3,61,18,29,53,42,34,62,3,6,88,21,66,22,61,51,18,34,34,22,19,51,18,6,73,52,3,76,17,7,62,29,44,51,17,7,53,29,4,22,34,42,19,42,18,42,33,29,34,34,19,33,43,6,66,61,17,34,18,28,52,28,33,42,18,22,4,21,61,29,19,51,17,29,18,76,3,21,43,1.0
39,71,7,92,59,37,82,10,72,20,8,86,74,19,42,51,42,39,60,22,74,11,9,85,74,19,61,32,43,51,2,17,83,82,18,53,47,10,20,73,82,11,71,21,55,32,3,75,56,12,61,22,20,74,82,11,71,22,54,39,70,31,3,86,72,19,84,10,75,11,10,12,83,10,3,93,54,38,43,39,9,74,43,33,44,12,55,33,60,32,9,34,20,51,20,51,84,11,72,11,9,40,83,11,72,20,20,39,55,22,73,11,2,92,9,75,9,52,61,20,43,22,10,21,61,20,2,85,62,12,74,11,3,52,20,33,61,12,3,40,21,12,9,23,56,20,56,12,55,22,20,22,44,20,43,33,2,74,72,11,44,12,20,39,20,22,55,20,10,12,9,51,21,20,61,11,21,12,74,11,9,33,2.0
33,62,17,87,50,54,91,16,66,35,19,76,67,25,34,60,35,55,51,37,68,16,18,76,68,26,51,43,34,60,5,32,75,76,24,38,59,3,32,63,77,16,57,36,40,44,7,63,40,4,51,36,32,62,77,17,58,36,39,55,57,42,7,77,57,26,92,3,69,3,19,18,91,3,6,89,40,55,34,55,18,62,35,44,35,4,39,43,51,44,19,44,32,60,32,61,78,3,58,17,19,56,77,3,58,26,33,56,40,37,59,3,6,88,19,63,19,61,51,27,35,37,19,27,51,26,6,76,52,4,68,17,7,61,33,44,51,18,7,56,33,4,19,37,40,27,40,18,39,36,33,37,35,27,34,43,6,62,58,17,35,18,32,55,32,36,39,26,19,4,18,60,33,27,51,17,33,18,68,3,18,43,2.0
29,66,21,87,38,60,91,9,70,41,23,72,71,22,29,66,30,62,39,43,72,10,22,72,72,22,38,55,29,65,5,28,71,83,20,32,65,3,29,67,84,9,51,43,33,56,7,67,34,4,39,43,28,66,84,10,51,42,33,61,49,54,7,73,51,22,92,3,73,3,23,11,91,3,6,89,33,61,29,61,22,66,30,56,30,4,33,55,39,55,23,56,28,65,29,66,85,3,51,10,23,62,84,3,51,22,29,62,33,44,52,3,6,88,23,67,23,66,39,22,30,44,23,23,39,22,6,72,40,3,72,10,7,66,29,56,39,10,7,62,29,4,23,44,33,23,33,11,33,43,29,44,30,23,29,55,6,66,51,10,30,11,28,61,28,43,33,22,23,4,22,65,29,23,39,10,29,11,72,3,22,55,1.0
32,65,23,87,38,58,91,6,67,39,25,70,69,24,32,63,32,60,39,42,69,7,24,70,69,25,38,55,32,62,5,29,69,86,23,34,62,3,30,66,87,7,51,42,35,55,7,66,36,4,39,42,29,65,87,7,52,41,35,59,49,54,7,71,52,25,92,3,70,3,25,8,91,3,6,89,34,59,32,59,24,65,33,56,33,4,35,55,39,54,25,56,29,62,30,63,88,3,52,7,25,60,87,3,52,25,30,60,35,43,53,3,6,88,25,66,25,63,39,25,33,43,25,26,39,25,6,70,40,3,69,7,7,63,30,56,39,7,7,60,30,4,25,43,35,26,35,8,35,42,30,43,33,26,32,55,6,65,52,7,33,8,29,59,29,42,35,25,25,4,24,62,30,26,39,7,30,8,69,3,24,55,1.0
32,64,20,86,48,58,91,12,60,34,21,73,62,31,32,62,33,59,50,36,62,13,21,73,62,31,50,44,32,62,6,28,72,80,30,34,62,3,29,65,81,13,57,35,35,45,8,66,36,4,50,36,29,65,81,13,57,36,35,59,56,42,7,74,58,32,92,3,63,3,22,14,91,3,7,88,35,59,32,59,21,65,33,45,33,4,35,44,49,44,22,45,29,62,29,63,82,3,58,13,22,60,81,3,58,32,30,60,36,37,59,3,7,87,22,65,22,63,50,33,33,37,22,33,50,32,7,73,51,4,62,13,8,63,30,45,50,14,8,60,30,4,22,37,36,33,36,14,35,36,30,37,33,33,32,44,7,65,58,13,33,14,29,59,29,36,35,32,22,4,21,62,30,33,50,13,30,14,62,3,21,44,2.0
28,68,16,92,60,41,87,15,67,28,17,77,68,24,29,65,29,43,61,29,69,17,18,76,69,25,61,31,29,65,2,24,74,75,23,49,64,5,25,68,77,16,64,28,51,32,3,70,52,7,62,29,25,69,77,17,65,28,50,43,64,30,3,77,65,24,89,6,70,7,19,18,88,6,3,93,50,43,29,43,18,69,30,32,30,7,51,32,61,31,19,33,25,65,25,65,78,6,66,17,18,44,77,6,65,25,25,43,51,30,66,7,2,92,18,70,18,66,62,25,30,30,19,26,62,25,2,76,63,7,69,17,3,66,26,32,63,18,3,44,26,7,19,30,52,26,52,18,51,29,26,30,30,26,29,32,2,69,65,17,30,18,25,43,25,29,51,25,19,7,18,65,26,26,62,17,26,18,69,6,18,32,2.0
34,65,20,86,38,57,91,9,67,37,22,73,68,25,34,60,34,59,39,39,69,10,21,73,69,25,39,55,35,59,6,29,72,83,23,35,58,3,30,66,84,9,55,39,36,54,8,66,37,3,39,39,29,65,84,10,55,39,36,58,53,54,8,74,55,25,92,3,70,3,22,11,91,3,7,88,35,57,35,58,21,65,35,56,36,4,36,55,39,54,22,56,29,59,30,60,85,3,55,10,22,59,84,3,55,25,30,59,36,39,56,3,7,87,22,66,22,60,39,25,35,40,22,26,39,25,7,73,40,3,69,10,8,60,30,56,39,10,8,59,30,4,22,40,36,25,36,10,36,39,30,40,35,26,35,55,7,65,55,10,35,11,29,58,29,39,36,25,22,4,21,59,30,26,39,10,30,11,69,3,21,55,1.0
31,65,24,91,41,54,91,3,61,42,26,69,63,31,32,62,32,56,42,43,63,3,25,69,63,31,42,52,32,62,3,29,68,91,29,38,61,3,29,66,91,3,50,43,38,52,4,66,40,3,42,44,29,65,91,3,50,44,39,55,48,51,4,70,50,31,92,3,64,3,26,4,91,3,3,92,38,55,32,55,25,65,32,53,33,4,39,52,41,51,26,53,29,62,30,63,92,3,50,3,26,56,91,3,50,31,30,56,39,44,51,3,3,91,26,66,26,63,42,31,32,45,26,32,42,31,3,69,43,3,63,3,4,63,30,53,42,3,4,56,30,4,26,45,39,31,39,3,39,44,30,45,32,32,32,52,3,65,50,3,32,4,29,55,29,44,39,31,26,4,25,62,30,32,42,3,30,4,63,3,25,52,1.0
32,62,24,91,40,62,91,3,62,37,26,69,64,29,32,62,33,62,42,40,64,3,25,69,64,30,41,53,32,62,3,32,68,91,28,32,62,3,32,63,91,3,54,39,33,54,4,63,33,4,41,39,32,62,91,3,55,39,32,62,53,52,4,70,55,31,92,3,65,3,26,4,91,3,3,92,33,62,32,62,25,62,33,54,33,4,32,53,41,54,26,54,32,62,32,63,92,3,55,4,26,63,91,3,55,30,33,63,33,40,56,4,3,91,26,63,26,63,42,31,33,40,26,31,41,30,3,69,42,4,64,3,4,63,33,54,42,4,4,63,33,4,26,40,33,31,33,4,32,39,33,40,33,31,32,53,3,62,55,3,33,4,32,62,32,39,32,30,26,4,25,62,33,31,41,3,33,4,64,3,25,53,2.0
34,62,23,86,39,57,91,8,67,29,25,70,69,24,34,59,35,58,40,31,69,9,24,70,69,25,40,54,35,59,6,32,69,84,23,35,58,3,32,63,85,9,62,31,36,54,8,63,37,3,40,31,32,62,85,9,63,31,36,58,61,53,8,71,63,25,92,3,70,3,25,10,91,3,7,88,36,57,35,58,24,62,35,55,36,4,36,54,40,54,25,55,32,59,32,60,86,3,63,9,25,59,85,3,63,25,33,59,36,31,64,3,7,87,25,63,25,60,40,25,35,32,25,26,40,25,7,70,41,3,69,9,8,60,33,55,40,9,8,59,33,4,25,32,36,25,36,9,36,31,33,32,35,26,35,54,7,62,63,9,35,10,32,58,32,31,36,25,25,4,24,59,33,26,40,9,33,10,69,3,24,54,1.0
44,71,4,92,57,40,79,16,75,21,6,89,75,17,46,46,46,41,58,21,76,16,4,89,76,18,59,34,45,47,2,17,88,76,17,50,44,11,19,75,77,16,71,21,51,34,3,75,53,13,59,22,20,73,76,17,72,22,51,40,71,33,3,90,71,17,82,13,77,13,6,18,81,12,2,93,51,41,46,42,5,74,46,34,48,13,52,34,58,34,6,36,20,47,19,48,78,13,72,16,6,43,77,13,72,18,19,43,51,21,73,13,2,92,6,75,6,48,58,17,46,21,6,19,59,18,2,89,60,13,76,17,3,48,19,36,59,16,3,43,21,14,6,23,51,17,52,16,52,22,19,23,46,17,47,35,2,74,72,17,47,16,20,42,20,22,52,18,6,14,5,47,19,19,59,17,20,18,76,13,5,35,2.0
27,65,14,92,54,48,83,16,75,29,15,80,75,18,27,65,27,49,57,32,76,17,15,79,76,18,57,36,28,65,2,27,78,76,17,42,65,9,27,66,77,16,63,30,45,36,3,67,45,11,57,31,27,66,77,17,63,31,43,50,61,34,3,80,63,18,85,10,77,10,16,18,84,10,3,93,43,49,28,50,15,66,29,36,29,11,44,37,56,36,16,38,28,66,27,66,78,10,63,17,15,51,77,10,63,18,27,50,45,32,64,10,2,92,15,67,15,67,57,19,29,32,16,19,57,18,2,79,58,11,76,17,3,67,29,37,57,18,3,51,29,11,16,32,45,19,45,18,44,31,29,32,29,19,28,37,2,66,63,17,29,18,28,50,28,31,44,18,16,11,15,66,29,19,57,17,29,18,76,10,15,37,2.0
31,61,17,91,50,56,86,13,68,28,18,76,69,23,33,59,33,57,52,30,70,13,18,76,70,24,52,41,32,61,3,29,75,79,22,36,59,6,29,63,80,13,63,28,37,41,3,64,38,8,53,30,31,63,79,14,64,29,37,56,62,38,3,77,63,23,88,7,71,7,19,15,87,6,3,92,37,57,33,57,18,63,33,41,34,8,37,41,51,41,19,42,31,61,31,61,81,7,64,13,19,58,80,7,64,24,31,58,38,30,65,7,3,91,18,63,19,61,52,25,34,30,19,25,53,24,3,76,54,8,70,14,4,62,31,42,53,15,4,58,32,8,19,31,38,25,38,15,37,30,32,31,34,25,33,41,3,63,64,14,34,15,31,57,31,30,37,24,19,8,18,61,32,25,53,14,32,15,70,7,18,41,2.0
27,68,10,88,55,52,82,16,75,22,11,84,75,18,27,65,27,54,59,25,76,17,11,83,76,17,59,33,28,66,4,24,82,76,17,36,65,10,24,69,77,16,70,23,40,34,6,70,40,12,59,24,25,69,77,17,69,24,37,55,68,31,6,84,70,18,84,11,77,11,12,18,83,11,6,90,38,54,28,55,11,69,29,34,29,12,39,35,58,34,12,36,25,66,24,66,78,11,70,17,11,56,77,11,70,18,24,55,40,25,71,11,5,89,11,70,11,67,59,19,29,25,12,19,59,18,5,83,60,12,76,17,6,67,26,35,59,18,6,56,26,12,12,25,40,19,40,18,39,24,26,25,29,19,28,35,5,69,70,17,29,18,25,55,25,24,39,18,12,12,11,66,26,19,59,17,26,18,76,11,11,35,2.0
32,61,20,91,50,55,91,13,64,35,21,73,66,28,34,60,34,56,52,38,66,14,21,73,66,28,51,43,33,61,3,31,72,79,26,39,60,3,31,62,80,14,57,36,40,44,3,63,40,4,51,37,32,62,80,14,57,37,39,55,55,42,3,74,57,29,92,3,67,3,22,15,91,3,3,92,40,56,33,55,21,62,34,44,34,4,39,43,50,44,22,44,32,61,33,61,81,3,57,15,22,56,80,3,57,28,33,56,40,38,58,4,3,91,21,62,22,61,52,29,34,38,22,29,51,28,3,73,52,4,66,14,4,62,33,44,52,15,4,56,33,4,22,38,40,29,40,15,39,37,33,38,34,29,33,43,3,62,57,14,34,15,32,55,32,37,39,28,22,4,21,61,33,29,51,14,33,15,66,3,21,43,1.0
38,77,9,87,56,44,84,10,76,26,10,85,78,16,39,54,40,46,58,28,78,11,10,83,78,15,57,36,40,54,5,13,83,84,14,46,52,10,15,79,84,10,66,28,48,36,7,80,49,11,58,28,15,79,84,10,65,27,48,46,64,34,7,85,67,16,85,10,79,11,11,11,84,10,7,89,48,45,40,46,10,79,40,36,41,11,48,36,58,36,10,37,15,54,15,54,85,10,67,11,10,47,84,10,66,16,15,46,48,28,67,11,5,88,10,80,10,55,59,16,40,28,11,17,58,16,6,84,59,11,78,10,7,55,15,36,59,11,7,47,16,11,10,29,49,16,49,11,48,28,15,28,41,16,40,36,6,79,66,10,41,11,15,46,15,28,48,16,11,11,10,54,16,16,58,10,16,11,78,10,10,36,2.0
