@relation 'Sax dominant'

@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atLeee numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMaec numeric
@attribute o1atLaec numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute destClass {2,1}

@data
15,65,13,15,78,57,33,57,33,51,63,14,67,24,67,26,36,73,18,15,37,51,36,14,79,22,76,57,30,75,18,74,18,73,30,54,36,54,36,58,19,15,68,26,65,26,64,14,66,13,78,16,26,63,76,17,75,17,22,66,24,65,15,36,54,19,13,77,16,34,26,36,16,18,57,18,26,36,14,36,26,19,15,37,76,16,26,36,15,37,26,18,24,36,27,33,26,18,15,18,15,19,16,17,24,19,15,66,1.0
14,63,12,14,79,58,35,57,34,55,61,13,65,26,66,29,37,71,20,15,37,55,36,13,80,23,77,58,33,73,20,72,20,71,33,56,35,57,37,59,21,15,67,29,64,27,63,14,65,13,79,18,28,61,74,19,73,19,23,66,25,64,14,35,57,21,13,78,15,35,27,35,15,20,57,20,27,36,14,35,29,21,15,36,74,18,29,36,15,37,27,20,25,35,29,35,27,20,15,20,15,21,15,19,26,21,15,64,1.0
13,74,11,13,80,56,35,56,35,52,73,12,75,17,76,19,38,76,15,14,38,52,37,12,81,15,78,56,33,78,15,77,15,76,33,54,37,54,38,57,15,14,77,19,75,17,74,13,75,12,80,13,18,73,79,14,78,14,15,76,16,74,13,37,55,16,12,79,14,35,17,37,14,15,56,15,17,37,13,37,19,16,14,37,79,13,19,37,14,38,17,15,16,37,19,35,17,15,14,15,14,16,14,14,17,16,14,75,2.0
15,73,13,15,78,56,36,55,35,51,72,14,74,18,75,20,39,74,17,16,39,51,38,14,79,16,76,56,33,76,17,75,17,74,33,53,37,54,39,57,18,16,76,20,74,18,73,15,74,14,78,15,19,72,77,16,76,16,16,75,17,73,15,37,54,18,14,77,16,36,18,37,16,17,55,17,18,38,15,37,20,18,16,38,77,15,20,38,16,39,18,17,17,37,20,36,18,17,16,17,16,18,16,16,18,18,16,74,1.0
13,75,11,13,80,59,33,58,32,54,74,12,76,16,77,18,36,76,15,14,36,55,35,12,81,14,78,59,31,78,15,77,15,76,31,56,34,57,36,60,16,14,78,18,76,16,75,13,76,12,80,13,17,74,79,14,78,14,14,77,15,75,13,34,57,16,12,79,14,33,16,34,14,15,58,15,16,35,13,34,18,16,14,35,79,13,18,35,14,36,16,15,15,34,18,33,16,15,14,15,14,16,14,14,16,16,14,76,2.0
13,75,11,13,80,52,38,52,38,47,74,12,76,16,77,18,42,81,10,14,42,47,41,12,81,14,78,52,36,83,10,82,10,81,35,49,41,49,42,53,10,14,78,18,76,16,74,12,75,11,80,8,17,74,84,9,83,9,14,76,15,74,13,41,50,11,11,79,14,38,16,41,14,10,52,10,16,41,12,41,18,11,14,41,84,8,18,41,14,42,16,10,15,41,18,38,16,10,14,10,14,11,14,9,16,11,14,76,2.0
13,74,11,13,80,61,32,60,31,58,73,12,75,17,76,19,34,75,16,14,34,58,33,12,81,15,78,61,30,77,16,76,16,75,30,59,32,60,34,62,17,14,77,19,75,17,74,13,75,12,80,14,18,73,78,15,77,15,15,76,16,74,13,32,60,17,12,79,14,32,17,32,14,16,60,16,17,33,13,32,19,17,14,33,78,14,19,33,14,34,17,16,16,32,19,32,17,16,14,16,14,17,14,15,17,17,14,75,2.0
13,74,11,13,80,56,36,55,35,51,73,12,75,17,76,19,39,77,14,14,39,51,38,12,81,15,78,56,33,79,14,78,14,77,33,53,37,54,39,57,15,14,77,19,75,17,74,13,75,12,80,12,18,73,80,13,79,13,15,76,16,74,13,37,54,15,12,79,14,36,17,37,14,14,55,14,17,38,13,37,19,15,14,38,80,12,19,38,14,39,17,14,16,37,19,36,17,14,14,14,14,15,14,13,17,15,14,75,2.0
13,75,11,13,80,60,31,60,31,56,74,12,76,16,77,18,34,74,17,14,34,56,33,12,81,14,78,60,29,76,17,75,17,74,29,58,33,58,34,61,17,14,78,18,76,16,75,13,76,12,80,15,17,74,77,16,76,16,14,77,15,75,13,33,59,18,12,79,14,31,16,33,14,17,60,17,16,33,13,33,18,18,14,33,77,15,18,33,14,34,16,17,15,33,18,31,16,17,14,17,14,18,14,16,16,18,14,76,2.0
14,73,12,14,79,57,35,56,34,52,72,13,74,18,75,20,38,73,18,15,38,52,37,13,80,16,77,57,32,75,18,74,18,73,32,54,36,55,38,58,19,15,76,20,74,18,73,14,74,13,79,16,19,72,76,17,75,17,16,75,17,73,14,36,55,19,13,78,15,35,18,36,15,18,56,18,18,37,14,36,20,19,15,37,76,16,20,37,15,38,18,18,17,36,20,35,18,18,15,18,15,19,15,17,18,19,15,74,1.0
12,72,10,12,81,46,45,46,45,42,70,11,74,17,74,19,47,81,10,13,48,42,47,11,82,15,79,46,43,83,10,82,10,81,43,44,47,44,46,47,10,12,75,18,72,19,72,12,74,11,81,8,19,70,84,9,83,9,15,74,17,73,12,47,45,10,11,80,13,45,19,47,13,10,46,10,19,47,12,47,20,11,12,47,84,8,18,47,12,48,19,10,17,47,19,45,19,10,12,10,12,11,13,9,17,11,12,73,2.0
14,74,12,14,79,58,34,57,33,53,73,13,75,17,76,19,37,73,18,15,37,54,36,13,80,15,77,58,32,75,18,74,18,73,32,55,35,56,37,59,19,15,77,19,75,17,74,14,75,13,79,16,18,73,76,17,75,17,15,76,16,74,14,35,56,19,13,78,15,34,17,35,15,18,57,18,17,36,14,35,19,19,15,36,76,16,19,36,15,37,17,18,16,35,19,34,17,18,15,18,15,19,15,17,17,19,15,75,1.0
14,63,12,14,79,59,33,58,32,54,61,13,65,26,66,29,36,72,19,15,36,54,35,13,80,23,77,59,30,74,19,73,19,72,30,56,34,57,36,60,20,15,67,29,64,27,63,14,65,13,79,17,28,61,75,18,74,18,23,66,25,64,14,34,57,20,13,78,15,33,27,34,15,19,58,19,27,35,14,34,29,20,15,35,75,17,29,35,15,36,27,19,25,34,29,33,27,19,15,19,15,20,15,18,26,20,15,64,1.0
13,75,11,13,80,58,33,58,33,54,74,12,76,16,77,18,36,75,16,14,36,54,35,12,81,14,78,58,31,77,16,76,16,75,31,56,35,56,36,59,16,14,78,18,76,16,75,13,76,12,80,14,17,74,78,15,77,15,14,77,15,75,13,35,57,17,12,79,14,33,16,35,14,16,58,16,16,35,13,35,18,17,14,35,78,14,18,35,14,36,16,16,15,35,18,33,16,16,14,16,14,17,14,15,16,17,14,76,2.0
15,59,13,15,78,60,35,58,34,58,56,14,62,28,63,32,36,70,21,16,36,58,35,14,79,25,76,59,34,72,22,71,21,70,34,58,34,59,36,60,22,16,64,32,60,30,58,14,61,13,78,19,31,57,73,20,72,20,25,62,27,60,15,34,59,22,13,77,16,35,30,34,16,21,58,21,30,35,14,34,32,22,16,35,73,19,32,35,16,36,30,21,27,34,32,35,30,21,16,21,16,22,16,20,28,22,16,60,1.0
15,48,13,15,78,60,34,59,33,57,45,14,51,39,51,42,35,68,23,15,35,58,34,14,79,36,76,59,33,70,24,69,23,68,33,58,33,58,35,60,24,15,52,42,48,41,47,14,50,13,78,21,42,45,71,22,70,22,36,50,39,49,15,34,58,24,13,77,16,34,42,34,16,23,59,23,41,34,14,34,42,24,16,35,71,21,43,34,15,35,42,23,39,34,43,34,42,23,16,23,15,24,16,22,39,24,15,49,1.0
14,73,12,14,79,55,37,54,36,50,72,13,74,18,75,20,40,73,18,15,40,50,39,13,80,16,77,55,34,75,18,74,18,73,34,52,38,53,40,56,19,15,76,20,74,18,73,14,74,13,79,16,19,72,76,17,75,17,16,75,17,73,14,38,53,19,13,78,15,37,18,38,15,18,54,18,18,39,14,38,20,19,15,39,76,16,20,39,15,40,18,18,17,38,20,37,18,18,15,18,15,19,15,17,18,19,15,74,1.0
14,74,12,14,79,55,36,55,36,51,73,13,75,17,76,19,39,74,17,15,39,51,38,13,80,15,77,55,34,76,17,75,17,74,34,53,38,53,39,56,17,15,77,19,75,17,74,14,75,13,79,15,18,73,77,16,76,16,15,76,16,74,14,38,54,18,13,78,15,36,17,38,15,17,55,17,17,38,14,38,19,18,15,38,77,15,19,38,15,39,17,17,16,38,19,36,17,17,15,17,15,18,15,16,17,18,15,75,1.0
14,74,12,14,79,58,34,57,34,56,73,13,75,17,75,18,35,73,17,14,36,56,35,13,80,16,77,58,33,74,18,74,17,72,33,57,35,57,35,58,18,14,76,18,74,18,74,14,75,13,79,15,18,73,76,16,76,16,16,75,17,74,14,35,57,18,13,78,14,35,18,35,15,18,58,18,18,35,14,35,18,18,14,36,76,15,18,35,14,36,18,18,17,35,18,34,18,18,14,18,14,18,15,16,17,18,14,75,2.0
12,63,10,13,81,57,38,55,37,55,60,11,67,22,69,27,39,73,18,13,39,55,38,11,82,19,79,56,37,75,19,74,18,73,37,55,37,56,39,57,19,13,69,27,64,25,63,12,67,11,81,16,26,62,76,17,75,17,20,68,21,66,12,37,56,19,11,80,13,38,25,37,13,18,55,18,25,38,12,37,27,19,13,38,76,16,27,38,13,39,25,18,21,37,27,38,25,18,13,18,13,19,13,17,22,19,13,64,2.0
14,62,12,14,79,59,34,58,33,56,60,13,64,27,65,30,36,71,20,15,36,56,35,13,80,24,77,59,32,73,20,72,20,71,32,57,34,58,36,60,21,15,66,30,63,28,62,14,64,13,79,18,29,60,74,19,73,19,24,65,26,63,14,34,58,21,13,78,15,34,28,34,15,20,58,20,28,35,14,34,30,21,15,35,74,18,30,35,15,36,28,20,26,34,30,34,28,20,15,20,15,21,15,19,27,21,15,63,1.0
15,74,13,15,78,38,51,40,52,36,73,14,75,17,75,18,53,90,1,15,54,36,53,14,79,16,76,39,50,91,0,91,2,90,50,38,54,37,53,39,0,15,76,18,74,18,73,14,74,13,78,0,18,73,92,0,92,1,16,74,17,73,15,54,38,1,13,77,15,52,18,54,15,2,40,2,18,53,14,54,18,1,15,54,92,0,18,53,15,54,18,2,17,54,18,51,18,2,15,2,15,2,16,1,17,1,15,75,2.0
13,75,11,13,80,54,41,52,40,52,74,12,76,16,77,18,42,74,17,14,42,52,41,12,81,14,78,53,40,76,18,75,17,74,40,52,40,53,42,54,18,14,78,18,76,16,75,13,76,12,80,15,17,74,77,16,76,16,14,77,15,75,13,40,53,18,12,79,14,41,16,40,14,17,52,17,16,41,13,40,18,18,14,41,77,15,18,41,14,42,16,17,15,40,18,41,16,17,14,17,14,18,14,16,16,18,14,76,2.0
14,52,12,15,79,60,35,58,34,58,50,13,54,37,56,40,36,69,22,15,36,58,35,13,80,34,77,59,34,71,23,70,22,69,34,58,34,59,36,60,23,15,56,40,53,38,52,14,54,13,79,20,39,50,72,21,71,21,34,55,36,53,14,34,59,23,13,78,15,35,38,34,15,22,58,22,38,35,14,34,40,23,15,35,72,20,40,35,15,36,38,22,36,34,40,35,38,22,15,22,15,23,15,21,37,23,15,53,1.0
14,73,12,14,79,54,38,53,37,49,72,13,74,18,75,20,41,76,15,15,41,49,40,13,80,16,77,54,35,78,15,77,15,76,35,51,39,52,41,55,16,15,76,20,74,18,73,14,74,13,79,13,19,72,79,14,78,14,16,75,17,73,14,39,52,16,13,78,15,38,18,39,15,15,53,15,18,40,14,39,20,16,15,40,79,13,20,40,15,41,18,15,17,39,20,38,18,15,15,15,15,16,15,14,18,16,15,74,2.0
13,70,11,13,80,42,49,42,49,38,68,12,72,19,72,21,51,86,5,14,52,38,51,12,81,17,78,42,47,88,5,87,5,86,47,40,51,40,50,43,5,13,73,20,70,21,70,13,72,12,80,3,21,68,89,4,88,4,17,72,19,71,13,51,41,5,12,79,14,49,21,51,14,5,42,5,21,51,13,51,22,6,13,51,89,3,20,51,13,52,21,5,19,51,21,49,21,5,13,5,13,6,14,4,19,6,13,71,2.0
14,64,13,15,78,57,36,55,35,51,62,14,67,23,68,27,39,74,17,16,39,52,38,14,79,19,76,56,34,76,18,75,17,74,34,53,36,54,39,57,18,16,69,27,65,24,63,14,66,13,78,15,26,62,77,16,76,16,20,67,22,65,15,37,54,18,13,77,16,36,25,36,16,17,55,17,24,38,14,37,27,18,16,38,77,15,27,38,16,39,25,17,22,36,27,36,25,17,16,17,16,18,16,16,23,18,16,65,1.0
12,69,10,12,81,45,46,45,46,41,67,11,71,20,71,22,48,81,10,13,49,41,48,11,82,18,79,45,44,83,10,82,10,81,44,43,48,43,47,46,10,12,72,21,69,22,69,12,71,11,81,8,22,67,84,9,83,9,18,71,20,70,12,48,44,10,11,80,13,46,22,48,13,10,45,10,22,48,12,48,23,11,12,48,84,8,21,48,12,49,22,10,20,48,22,46,22,10,12,10,12,11,13,9,20,11,12,70,2.0
14,75,13,15,78,59,34,58,33,54,74,14,76,16,76,17,36,72,19,15,36,56,35,14,79,15,76,58,33,74,20,73,19,72,33,56,34,56,36,59,20,15,77,17,75,16,74,14,75,13,78,17,17,74,75,18,74,18,15,75,16,74,15,35,56,20,13,77,16,34,17,34,16,19,58,19,16,35,14,35,17,20,16,36,75,17,18,35,15,36,17,19,16,34,18,34,17,19,16,19,15,20,16,18,16,20,15,76,1.0
15,66,13,15,78,59,34,58,33,57,62,14,70,19,71,24,36,72,19,16,36,57,35,14,79,17,76,59,33,74,19,73,19,72,32,57,34,58,36,60,20,16,72,24,67,22,66,15,70,14,78,17,23,65,75,18,74,18,17,71,18,69,15,34,58,20,14,77,16,34,22,34,16,19,58,19,22,35,15,34,24,20,16,35,75,17,24,35,16,36,22,19,18,34,24,34,22,19,16,19,16,20,16,18,19,20,16,67,1.0
13,74,11,13,80,56,35,56,35,52,73,12,75,17,76,19,38,76,15,14,38,52,37,12,81,15,78,56,33,78,15,77,15,76,33,54,37,54,38,57,15,14,77,19,75,17,74,13,75,12,80,13,18,73,79,14,78,14,15,76,16,74,13,37,55,16,12,79,14,35,17,37,14,15,56,15,17,37,13,37,19,16,14,37,79,13,19,37,14,38,17,15,16,37,19,35,17,15,14,15,14,16,14,14,17,16,14,75,2.0
13,46,11,15,79,56,39,54,38,54,44,12,48,43,50,46,40,70,21,15,40,54,39,13,81,40,77,55,38,72,22,71,21,70,38,54,38,55,40,56,22,15,50,46,47,44,46,13,48,12,79,19,45,44,73,20,72,20,40,49,42,47,13,38,55,22,12,78,15,39,44,38,15,21,54,21,44,39,13,38,46,22,15,39,73,19,46,39,15,40,44,21,42,38,46,39,44,21,15,21,15,22,15,20,43,22,15,47,2.0
13,75,11,13,80,59,29,60,30,55,74,12,76,16,76,17,32,75,15,13,33,56,32,12,81,15,78,60,28,76,15,76,15,74,28,58,33,57,32,60,15,13,77,17,75,17,75,13,76,12,80,13,17,74,78,14,78,14,15,76,16,75,13,33,58,16,12,79,13,30,17,33,14,16,61,16,17,32,13,33,17,16,13,33,78,13,17,32,13,33,17,16,16,33,17,29,17,16,13,16,13,16,14,14,16,16,13,76,2.0
14,63,12,14,79,58,35,57,34,55,61,13,65,26,66,29,37,73,18,15,37,55,36,13,80,23,77,58,33,75,18,74,18,73,33,56,35,57,37,59,19,15,67,29,64,27,63,14,65,13,79,16,28,61,76,17,75,17,23,66,25,64,14,35,57,19,13,78,15,35,27,35,15,18,57,18,27,36,14,35,29,19,15,36,76,16,29,36,15,37,27,18,25,35,29,35,27,18,15,18,15,19,15,17,26,19,15,64,1.0
13,75,11,13,80,52,36,53,37,48,74,12,76,16,76,17,39,78,12,13,40,48,39,12,81,15,78,53,34,79,12,79,12,77,34,51,40,50,39,53,12,13,77,17,75,17,75,13,76,12,80,10,17,74,81,11,81,11,15,76,16,75,13,40,51,13,12,79,13,37,17,40,14,13,54,13,17,39,13,40,17,13,13,40,81,10,17,39,13,40,17,13,16,40,17,36,17,13,13,13,13,13,14,11,16,13,13,76,2.0
12,76,10,12,81,61,31,60,30,56,75,11,77,15,78,17,34,76,15,13,34,57,33,11,82,13,79,61,29,78,15,77,15,76,29,58,32,59,34,62,16,13,79,17,77,15,76,12,77,11,81,13,16,75,79,14,78,14,13,78,14,76,12,32,59,16,11,80,13,31,15,32,13,15,60,15,15,33,12,32,17,16,13,33,79,13,17,33,13,34,15,15,14,32,17,31,15,15,13,15,13,16,13,14,15,16,13,77,2.0
13,75,11,13,80,60,31,60,31,56,74,12,76,16,77,18,34,73,18,14,34,57,33,12,81,14,78,60,30,75,18,74,18,73,30,58,33,58,34,61,18,14,78,18,76,16,75,13,76,12,80,16,17,74,76,17,75,17,14,77,15,75,13,33,59,19,12,79,14,31,16,33,14,18,60,18,16,33,13,33,18,19,14,33,76,16,18,33,14,34,16,18,15,33,18,31,16,18,14,18,14,19,14,17,16,19,14,76,2.0
14,73,12,14,79,56,36,55,35,52,72,13,74,18,75,20,39,74,17,15,39,52,38,13,80,16,77,56,34,76,17,75,17,74,33,53,37,54,39,57,18,15,76,20,74,18,73,14,74,13,79,15,19,72,77,16,76,16,16,75,17,73,14,37,54,18,13,78,15,36,18,37,15,17,55,17,18,38,14,37,20,18,15,38,77,15,20,38,15,39,18,17,17,37,20,36,18,17,15,17,15,18,15,16,18,18,15,74,1.0
14,72,12,14,79,56,36,55,35,51,70,13,74,17,75,20,39,73,18,15,39,51,38,13,80,14,77,56,33,75,18,74,18,73,33,53,37,54,39,57,19,15,76,20,73,18,71,13,73,12,79,16,19,70,76,17,75,17,14,74,16,72,14,37,54,19,12,78,15,36,18,37,15,18,55,18,18,38,13,37,20,19,15,38,76,16,20,38,15,39,18,18,16,37,20,36,18,18,15,18,15,19,15,17,17,19,15,73,1.0
15,63,13,15,78,57,36,56,35,55,60,14,67,22,68,27,38,70,21,16,38,55,37,14,79,19,76,57,35,72,21,71,21,70,34,55,36,56,38,58,22,16,69,27,64,25,63,15,67,14,78,19,26,62,73,20,72,20,20,68,21,66,15,36,56,22,14,77,16,36,25,36,16,21,56,21,25,37,15,36,27,22,16,37,73,19,27,37,16,38,25,21,21,36,27,36,25,21,16,21,16,22,16,20,22,22,16,64,1.0
15,73,13,15,78,50,39,50,40,44,72,14,74,17,75,19,43,76,15,16,43,44,42,14,79,16,76,50,37,78,15,77,15,76,37,47,43,47,42,51,15,15,76,18,74,18,73,15,74,14,78,13,18,72,79,14,78,14,16,75,17,73,15,43,48,16,14,77,16,40,18,43,16,15,50,15,18,42,15,43,19,16,15,43,79,13,18,43,16,44,18,15,17,43,20,40,18,15,15,15,16,16,16,14,18,16,15,74,1.0
13,75,11,13,80,44,46,44,46,39,74,12,76,16,76,18,49,82,9,14,50,39,49,12,81,15,78,44,44,84,9,83,9,82,43,41,49,41,49,45,9,13,77,17,75,17,75,13,76,12,80,7,17,74,85,8,84,8,15,76,16,75,13,49,42,10,12,79,14,46,17,49,14,9,44,9,17,49,13,49,18,10,13,49,85,7,17,49,13,50,17,9,16,49,18,46,17,9,13,9,13,10,14,8,16,10,13,76,2.0
14,68,12,14,79,54,36,54,36,48,65,13,71,19,72,22,40,74,17,15,40,49,39,13,80,16,77,54,34,76,17,75,17,74,34,51,38,51,38,55,17,15,73,21,69,20,68,14,71,13,79,15,22,66,77,16,76,16,16,72,18,70,14,39,52,17,13,78,15,36,21,39,15,17,54,17,20,39,14,39,23,18,15,39,77,15,21,39,15,40,21,17,18,39,22,36,21,17,15,17,15,18,15,16,19,18,15,69,1.0
14,74,12,14,79,52,37,52,37,45,73,13,75,17,76,19,42,77,14,15,42,47,41,13,80,15,77,52,36,79,14,78,14,77,35,48,40,48,42,53,14,15,77,19,75,16,74,14,75,13,79,12,18,73,80,13,79,13,15,76,16,74,14,41,49,15,13,78,15,37,17,41,15,14,52,14,16,41,14,41,19,15,15,41,80,12,19,41,15,42,17,14,16,41,19,37,17,14,15,14,15,15,15,13,17,15,15,75,1.0
14,69,12,14,79,56,36,55,35,51,66,13,72,18,73,22,39,74,17,15,39,51,38,13,80,15,77,56,33,76,17,75,17,74,33,53,37,54,39,57,18,15,74,22,70,20,69,14,72,13,79,15,21,67,77,16,76,16,15,73,17,71,14,37,54,18,13,78,15,36,20,37,15,17,55,17,20,38,14,37,22,18,15,38,77,15,22,38,15,39,20,17,17,37,22,36,20,17,15,17,15,18,15,16,18,18,15,70,1.0
13,74,11,13,80,54,41,52,40,52,73,12,75,17,76,19,42,73,18,14,42,52,41,12,81,15,78,53,40,75,19,74,18,73,40,52,40,53,42,54,19,14,77,19,75,17,74,13,75,12,80,16,18,73,76,17,75,17,15,76,16,74,13,40,53,19,12,79,14,41,17,40,14,18,52,18,17,41,13,40,19,19,14,41,76,16,19,41,14,42,17,18,16,40,19,41,17,18,14,18,14,19,14,17,17,19,14,75,2.0
14,74,12,14,79,60,34,59,33,57,73,13,75,17,75,18,35,72,19,14,35,58,34,13,80,16,77,59,33,74,20,73,19,72,33,58,34,58,35,60,20,14,76,18,74,18,74,14,75,13,79,17,18,73,75,18,74,18,16,75,17,74,14,34,58,20,13,78,15,34,18,34,15,19,59,19,18,34,14,34,18,20,15,35,75,17,19,34,14,35,18,19,17,34,19,34,18,19,15,19,14,20,15,18,17,20,14,75,1.0
14,74,12,14,79,55,36,55,36,51,73,13,75,17,76,19,39,78,13,15,39,51,38,13,80,15,77,55,34,80,13,79,13,78,34,53,38,53,39,56,13,15,77,19,75,17,74,14,75,13,79,11,18,73,81,12,80,12,15,76,16,74,14,38,54,14,13,78,15,36,17,38,15,13,55,13,17,38,14,38,19,14,15,38,81,11,19,38,15,39,17,13,16,38,19,36,17,13,15,13,15,14,15,12,17,14,15,75,2.0
14,73,12,14,79,58,37,56,36,56,72,13,74,18,75,20,38,72,19,15,38,56,37,13,80,16,77,57,36,74,20,73,19,72,36,56,36,57,38,58,20,15,76,20,74,18,73,14,74,13,79,17,19,72,75,18,74,18,16,75,17,73,14,36,57,20,13,78,15,37,18,36,15,19,56,19,18,37,14,36,20,20,15,37,75,17,20,37,15,38,18,19,17,36,20,37,18,19,15,19,15,20,15,18,18,20,15,74,2.0
14,65,12,14,79,45,46,45,46,41,63,13,67,24,66,26,47,78,11,15,48,41,48,13,80,23,77,45,44,81,11,80,11,78,44,43,48,43,47,46,11,14,67,25,64,27,65,14,67,13,79,7,26,63,83,9,82,9,23,66,25,66,14,48,44,11,13,78,15,46,27,48,15,11,45,11,27,48,14,48,27,11,14,48,83,7,25,48,14,49,27,11,25,48,26,46,27,11,14,11,14,12,15,9,25,12,14,65,2.0
14,69,12,14,79,59,36,57,35,57,66,13,72,18,73,22,37,72,19,15,37,57,36,13,80,15,77,58,35,74,20,73,19,72,35,57,35,58,37,59,20,15,74,22,70,20,69,14,72,13,79,17,21,67,75,18,74,18,15,73,17,71,14,35,58,20,13,78,15,36,20,35,15,19,57,19,20,36,14,35,22,20,15,36,75,17,22,36,15,37,20,19,17,35,22,36,20,19,15,19,15,20,15,18,18,20,15,70,1.0
15,72,13,15,78,50,42,49,41,46,71,14,73,19,74,21,45,77,14,16,45,46,44,14,79,17,76,50,40,79,14,78,14,77,39,47,43,48,45,51,15,16,75,21,73,19,72,15,73,14,78,12,20,71,80,13,79,13,17,74,18,72,15,43,48,15,14,77,16,42,19,43,16,14,49,14,19,44,15,43,21,15,16,44,80,12,21,44,16,45,19,14,18,43,21,42,19,14,16,14,16,15,16,13,19,15,16,73,1.0
14,71,12,14,79,57,38,55,37,55,69,13,73,18,74,21,39,72,19,15,39,55,38,13,80,16,77,56,37,74,20,73,19,72,37,55,37,56,39,57,20,15,75,21,72,19,71,14,73,13,79,17,20,70,75,18,74,18,16,74,17,72,14,37,56,20,13,78,15,38,19,37,15,19,55,19,19,38,14,37,21,20,15,38,75,17,21,38,15,39,19,19,17,37,21,38,19,19,15,19,15,20,15,18,18,20,15,72,1.0
14,72,12,14,79,54,37,54,37,50,70,13,74,17,75,19,40,75,16,15,40,50,39,13,80,15,77,54,35,77,16,76,16,75,35,52,39,52,39,55,16,15,76,19,73,18,72,14,74,13,79,14,19,71,78,15,77,15,15,75,16,73,14,39,53,16,13,78,15,37,18,39,15,16,54,16,18,39,14,39,20,17,15,39,78,14,19,39,15,40,18,16,16,39,19,37,18,16,15,16,15,17,15,15,17,17,15,73,1.0
15,72,13,15,78,59,34,58,33,54,70,14,74,17,74,19,36,73,18,15,36,56,35,14,79,16,76,58,33,75,19,74,18,73,33,56,35,56,36,59,19,15,75,19,72,19,71,14,73,13,78,16,19,71,76,17,75,17,16,73,17,72,15,35,56,19,13,77,16,34,19,35,16,18,58,18,19,35,14,35,19,19,16,36,76,16,20,35,15,36,19,18,17,35,20,34,19,18,16,18,15,19,16,17,17,19,15,73,1.0
14,62,12,14,79,56,37,55,36,53,60,13,64,27,65,30,39,71,20,15,39,53,38,13,80,24,77,56,35,73,20,72,20,71,35,54,37,55,39,57,21,15,66,30,63,28,62,14,64,13,79,18,29,60,74,19,73,19,24,65,26,63,14,37,55,21,13,78,15,37,28,37,15,20,55,20,28,38,14,37,30,21,15,38,74,18,30,38,15,39,28,20,26,37,30,37,28,20,15,20,15,21,15,19,27,21,15,63,1.0
