@relation 'Sax dominant'

@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atLkk numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMag numeric
@attribute o1atLag numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMaj numeric
@attribute o1atLaj numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMgc numeric
@attribute o1atLgc numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMfb numeric
@attribute o1atLfb numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute destClass {2.0,1.0}

@data
65,32,75,27,60,43,49,54,11,13,81,36,75,66,28,51,44,12,83,14,80,17,78,19,77,38,57,61,34,51,29,67,1,13,57,14,76,38,44,66,28,61,33,50,44,11,82,92,17,19,57,51,34,76,18,13,79,62,2,38,55,76,18,17,77,94,1,17,75,93,1,0,12,81,77,1,14,78,17,77,18,55,12,80,15,79,39,45,16,56,51,2,13,77,15,78,15,76,18,44,13,45,19,45,39,34,13,19,66,18,12,78,61,28,50,33,39,2,61,29,16,44,17,57,14,79,61,18,38,33,14,56,15,78,17,2,12,76,1.0
65,32,77,25,58,38,52,52,8,10,84,36,78,66,27,54,40,9,86,11,83,14,80,15,79,39,55,60,34,54,27,68,1,9,56,11,79,38,40,66,27,60,33,53,39,8,85,94,13,15,55,54,34,79,14,9,81,61,1,38,55,79,14,14,79,95,0,15,78,94,0,0,9,84,80,0,11,80,14,79,15,55,9,83,13,82,39,40,14,55,55,1,9,80,11,80,14,79,15,40,9,41,15,40,39,34,10,16,67,15,9,80,60,27,54,33,40,1,60,27,14,40,14,55,11,82,60,15,39,34,11,55,13,80,15,1,9,79,2.0
62,36,80,30,56,41,51,63,9,11,83,27,76,63,32,53,43,10,85,12,82,16,79,17,78,30,65,58,38,53,32,64,1,11,66,12,77,29,42,63,31,57,37,52,42,9,84,94,12,18,66,53,38,81,13,11,80,58,1,29,65,81,13,16,78,95,0,17,76,94,0,0,10,83,82,0,12,79,16,78,17,65,10,82,14,81,30,43,15,65,53,1,11,78,13,79,15,77,17,42,11,43,18,43,30,38,11,14,63,13,10,79,57,31,52,37,30,1,58,32,15,42,16,66,12,81,57,13,29,37,12,65,14,79,16,1,10,77,2.0
65,31,78,27,61,41,47,58,11,14,81,30,75,66,28,51,44,12,83,15,79,17,78,18,77,33,61,62,33,51,29,67,0,13,62,15,76,33,44,66,28,62,32,50,43,12,82,94,14,19,62,51,33,79,15,13,79,63,1,32,61,79,15,17,77,95,0,18,75,94,0,0,12,80,80,0,14,78,17,77,18,61,12,79,15,78,34,45,16,61,51,1,13,77,16,78,16,75,18,44,13,45,19,45,34,33,13,16,66,15,12,78,62,28,50,32,34,1,62,29,16,44,17,62,14,79,62,15,33,32,15,61,15,77,17,1,12,76,1.0
66,32,79,26,60,48,44,62,10,13,82,28,74,67,27,46,50,11,84,14,80,16,79,19,76,31,64,61,34,46,28,68,0,12,65,14,75,30,49,67,27,61,33,45,49,11,83,94,13,20,65,46,34,80,14,12,80,62,1,30,63,80,14,18,78,95,0,18,75,94,0,0,11,81,81,0,14,79,16,76,19,64,11,80,14,79,31,50,15,64,46,1,12,76,15,79,15,75,19,49,12,50,20,50,31,34,12,15,67,14,11,79,61,27,45,33,31,1,61,28,15,49,16,65,13,80,61,14,30,33,14,64,15,78,16,1,11,75,1.0
67,32,77,25,60,42,50,60,10,13,82,30,76,68,27,52,44,11,84,14,80,16,79,17,78,33,62,62,34,52,27,69,3,12,63,14,77,32,43,68,26,61,33,51,43,11,83,91,15,18,63,52,34,78,16,12,80,62,3,32,62,78,16,16,78,93,2,17,76,92,2,1,11,81,79,2,13,79,16,78,17,62,11,80,14,79,33,44,15,62,52,3,12,78,15,79,15,76,17,43,12,44,18,44,33,34,12,17,68,16,11,79,61,26,51,33,33,3,62,27,15,43,16,63,13,80,61,16,32,33,14,62,14,78,16,3,11,77,1.0
64,34,77,28,58,39,53,53,9,12,83,35,75,65,30,55,41,10,85,14,81,15,80,19,76,39,57,60,36,55,30,66,1,11,57,13,76,38,40,65,29,59,35,54,40,10,84,94,15,19,57,55,36,78,16,11,80,60,1,38,56,78,16,17,78,95,0,18,76,94,0,0,11,82,79,0,13,79,16,77,18,56,10,81,14,80,39,41,15,56,55,1,11,77,14,80,15,76,18,40,11,41,19,41,39,36,11,17,65,16,10,79,59,29,54,35,39,1,60,30,15,40,16,57,12,81,59,16,38,35,13,56,15,78,16,1,10,76,2.0
66,32,79,26,58,47,45,61,11,13,81,29,75,67,28,47,49,12,83,14,80,17,78,18,77,32,63,61,35,47,28,68,1,13,64,14,76,31,48,67,27,60,34,46,48,12,82,94,13,19,64,47,35,80,14,13,79,61,1,31,63,80,14,17,77,95,0,18,75,94,0,0,12,81,81,0,13,78,17,77,18,63,12,80,15,79,32,49,16,63,47,1,13,77,15,78,16,75,18,48,13,49,19,49,32,35,13,15,67,14,12,78,60,27,46,34,32,1,61,28,16,48,17,64,13,80,60,14,31,34,14,63,15,77,17,1,12,76,1.0
68,32,84,22,58,56,34,75,9,11,83,17,77,70,24,37,58,10,85,12,82,15,79,17,78,18,77,60,35,37,25,71,0,11,77,12,78,18,58,70,24,60,34,36,58,9,84,94,8,17,77,37,35,85,9,10,80,61,1,18,75,85,9,15,78,95,0,15,77,94,0,0,10,83,86,0,12,79,16,78,16,75,10,82,14,81,19,59,15,76,37,1,11,79,12,79,14,78,16,58,11,59,17,59,19,35,11,10,70,9,10,79,60,24,36,34,19,1,60,25,15,58,16,77,12,81,60,9,18,34,12,76,14,79,16,1,10,78,2.0
66,31,80,26,59,53,35,68,11,13,81,22,75,67,27,39,55,12,83,14,80,17,78,18,77,23,70,61,34,39,28,68,0,13,71,14,76,24,56,67,27,61,33,38,55,11,82,94,12,18,71,39,34,81,13,13,79,62,1,23,70,81,13,17,77,95,0,18,75,94,0,0,12,81,82,0,14,78,17,77,18,70,12,80,15,79,25,56,16,70,39,1,13,77,15,78,16,76,18,56,13,57,19,57,25,34,13,14,67,13,12,78,61,27,38,33,25,1,61,28,16,56,17,71,14,79,61,13,24,33,14,70,15,78,17,1,12,76,1.0
65,34,76,27,58,40,54,49,8,11,84,41,77,66,29,55,41,9,86,13,82,15,80,17,78,44,52,60,36,55,29,67,1,10,52,12,78,43,40,66,28,59,35,54,40,8,85,94,16,17,52,55,36,77,17,10,80,60,1,43,51,77,17,15,78,95,0,16,77,94,0,0,10,83,78,0,12,79,16,79,16,51,9,82,14,81,44,41,15,51,55,1,10,79,13,80,15,78,16,40,10,41,17,41,44,36,10,18,66,17,9,79,59,28,54,35,44,1,60,29,15,40,16,52,12,81,59,17,43,35,12,51,14,79,16,1,9,78,2.0
64,32,75,28,60,40,52,59,11,14,81,31,75,65,30,54,42,12,83,15,79,17,78,18,77,34,61,62,34,54,30,66,2,13,62,15,76,33,41,65,29,61,33,53,41,12,82,92,17,19,62,54,34,76,18,13,79,62,2,33,61,76,18,17,77,94,1,18,75,93,1,0,12,80,77,1,14,78,17,77,18,61,12,79,15,78,34,42,16,61,54,2,13,77,16,78,16,75,18,41,13,42,19,42,34,34,13,19,65,18,12,78,61,29,53,33,34,2,62,30,16,41,17,62,14,79,61,18,33,33,15,61,15,77,17,2,12,76,1.0
68,29,79,24,63,38,52,73,8,12,84,17,76,69,25,55,41,9,86,13,81,15,80,17,78,20,75,64,31,55,26,70,0,10,76,13,77,19,40,69,25,64,30,54,40,9,85,94,13,18,76,55,31,80,14,10,81,65,1,19,74,80,14,16,79,95,0,16,77,94,0,0,9,82,81,0,13,80,15,78,17,75,9,81,13,80,20,41,14,75,55,1,10,78,14,80,14,77,17,40,10,41,18,41,20,31,10,15,69,14,9,80,64,25,54,30,20,1,64,26,14,40,15,76,12,81,64,14,19,30,13,75,14,79,15,1,9,77,2.0
70,32,81,22,56,55,35,68,11,12,81,22,77,71,23,38,57,12,83,13,81,15,79,16,78,24,70,59,36,38,24,72,0,12,71,13,78,24,57,71,23,59,35,37,57,11,82,94,11,16,70,38,36,82,12,12,80,60,1,24,69,82,12,15,78,95,0,15,77,94,0,0,12,82,83,0,13,79,15,78,16,69,12,81,14,80,25,57,15,70,38,1,12,79,13,79,14,78,16,57,13,58,17,57,25,36,13,13,71,12,12,79,59,23,37,35,25,1,59,24,15,57,15,70,13,80,59,12,24,35,13,70,14,79,16,1,12,78,1.0
66,34,82,26,56,49,39,70,10,12,82,20,76,67,27,42,52,11,84,13,81,15,79,18,77,22,73,58,36,42,28,68,0,12,73,13,77,22,52,67,27,58,36,42,52,10,83,94,10,18,73,42,37,83,11,11,80,59,0,22,72,83,11,16,78,95,0,17,76,94,0,0,11,82,84,0,13,79,16,77,17,72,11,81,14,80,23,53,15,72,43,1,12,78,13,79,15,77,17,52,12,53,18,53,23,37,12,12,67,11,11,79,58,27,42,36,23,1,58,27,15,52,16,73,13,80,58,11,22,36,13,72,14,79,16,1,11,77,2.0
65,34,79,27,60,44,44,62,11,13,81,28,76,66,29,48,46,12,83,14,80,15,79,17,77,29,64,61,35,48,29,67,1,12,65,14,77,30,47,66,28,60,34,47,46,12,82,94,13,17,64,48,35,80,14,12,80,61,1,29,64,80,14,16,78,95,0,17,76,94,0,0,12,81,81,0,13,79,15,77,17,64,12,80,14,79,31,47,15,64,48,1,12,78,14,79,15,76,17,47,13,48,18,47,31,35,13,15,66,14,12,79,60,28,47,34,31,1,61,29,15,47,15,64,13,80,60,14,30,34,14,64,14,78,16,1,12,77,1.0
63,34,75,29,58,41,53,48,11,13,81,42,75,64,31,54,42,12,83,15,80,17,78,19,76,45,51,60,36,54,31,65,4,13,51,14,76,44,41,64,30,59,35,53,41,12,82,90,17,19,51,54,36,76,18,13,78,60,4,44,50,76,18,17,76,92,3,18,75,91,3,2,13,81,77,3,13,77,18,77,18,50,12,80,16,79,45,42,17,50,54,4,13,77,15,78,17,75,18,41,13,42,19,42,45,36,13,19,64,18,12,77,59,30,53,35,45,4,60,31,17,41,18,51,13,80,59,18,44,35,14,50,16,76,18,4,12,76,1.0
65,32,77,27,60,45,45,61,11,13,81,29,75,66,29,48,48,12,83,14,80,16,79,18,77,32,63,62,34,48,29,67,1,13,64,14,76,31,46,66,28,61,33,47,46,11,82,94,15,19,64,48,34,78,16,13,80,62,1,30,62,78,16,17,78,95,0,17,76,94,0,0,12,81,79,0,14,78,16,77,17,63,11,80,14,79,32,48,15,63,48,1,13,77,15,79,15,76,18,47,13,48,19,48,32,34,13,17,66,16,12,79,61,28,47,33,32,1,62,29,15,47,16,64,13,79,61,16,31,33,14,63,15,78,16,1,12,76,1.0
67,29,78,25,63,39,51,62,9,11,83,28,77,68,26,54,42,10,85,12,82,15,80,16,79,31,64,64,31,54,27,69,0,11,65,12,78,30,41,68,26,64,30,53,41,9,84,94,14,17,65,54,31,79,15,11,81,65,1,30,64,79,15,15,79,95,0,16,77,94,0,0,10,83,80,0,12,80,15,79,16,64,10,82,13,81,31,42,14,64,54,1,11,79,13,80,14,78,16,41,11,42,17,42,31,31,11,16,68,15,10,80,64,26,53,30,31,1,64,27,14,41,15,65,12,81,64,15,30,30,12,64,13,80,15,1,10,78,2.0
67,32,78,25,60,43,45,64,10,12,82,26,77,68,27,49,46,11,84,13,81,15,79,16,78,28,66,62,34,49,27,69,1,11,67,13,78,28,46,68,26,61,33,48,46,10,83,94,14,16,66,49,34,79,15,11,80,62,1,28,65,79,15,15,78,95,0,15,77,94,0,0,11,82,80,0,13,79,15,78,16,65,11,81,14,80,29,46,15,66,49,1,11,79,13,79,14,78,16,46,12,47,17,46,29,34,12,16,68,15,11,79,61,26,48,33,29,1,62,27,15,46,15,66,13,80,61,15,28,33,13,66,14,79,16,1,11,78,1.0
64,34,82,28,58,45,47,67,8,12,84,21,77,65,30,49,47,9,86,13,81,15,80,16,79,25,70,60,36,49,30,66,1,10,71,13,78,24,46,65,29,59,35,48,46,9,85,94,10,17,71,49,36,83,11,10,81,60,1,24,70,83,11,15,79,95,0,16,77,94,0,0,9,82,84,0,12,80,15,79,16,70,9,81,13,80,25,47,14,70,49,1,10,79,14,80,14,77,16,46,10,47,17,47,25,36,10,12,65,11,9,80,59,29,48,35,25,1,60,30,14,46,15,71,12,81,59,11,24,35,13,70,13,79,15,1,9,78,2.0
66,31,82,26,59,51,41,73,10,12,82,19,77,67,27,43,52,11,84,13,81,15,79,17,78,20,75,61,34,43,28,68,0,12,75,13,78,20,52,67,27,61,33,42,52,10,83,94,10,17,75,43,34,83,11,11,80,62,1,20,74,83,11,15,78,95,0,16,77,94,0,0,11,82,84,0,13,79,16,78,16,74,11,81,14,80,21,53,15,74,43,1,12,79,13,79,15,78,16,52,12,53,17,53,21,34,12,12,67,11,11,79,61,27,42,33,21,1,61,28,15,52,16,75,13,80,61,11,20,33,13,74,14,79,16,1,11,78,2.0
66,34,77,26,60,40,48,60,10,13,82,30,77,67,28,52,43,11,84,14,80,15,79,16,78,32,62,61,35,52,28,68,1,11,63,14,78,32,43,67,27,60,34,51,42,11,83,94,15,16,62,52,35,78,16,11,80,61,1,31,62,78,16,15,78,95,0,16,77,94,0,0,11,81,79,0,13,79,15,78,16,62,11,80,14,79,33,43,15,62,52,1,11,79,14,79,15,77,16,43,12,44,17,43,33,35,12,17,67,16,11,79,60,27,51,34,33,1,61,28,15,43,15,62,13,80,60,16,32,34,14,62,14,78,16,1,11,78,1.0
66,34,78,26,58,44,46,61,10,12,82,27,76,67,28,49,47,11,84,13,81,16,79,17,78,31,64,60,36,49,28,68,1,12,65,13,77,30,46,67,27,59,35,48,45,10,83,94,14,18,65,49,36,79,15,12,80,60,1,29,64,79,15,16,78,95,0,17,76,94,0,0,11,82,80,0,13,79,16,78,17,64,11,81,14,80,31,47,15,64,49,1,12,78,14,79,15,77,17,46,12,47,18,47,31,36,12,16,67,15,11,79,59,27,48,35,31,1,60,28,15,46,16,65,13,80,59,15,30,35,13,64,14,79,16,1,11,77,1.0
63,35,82,29,57,44,48,72,9,12,83,18,75,64,31,50,46,10,85,13,81,15,80,18,77,21,74,59,37,50,31,65,1,11,75,13,76,20,45,64,30,58,36,49,45,10,84,94,10,19,75,50,37,83,11,11,81,59,1,20,73,83,11,17,79,95,0,17,76,94,0,0,10,82,84,0,13,80,15,77,18,74,10,81,13,80,21,46,14,74,50,1,11,77,14,80,14,76,18,45,11,46,19,46,21,37,11,12,64,11,10,80,58,30,49,36,21,1,59,31,14,45,15,75,12,81,58,11,20,36,13,74,14,79,15,1,10,76,2.0
64,35,84,26,57,47,43,75,9,12,83,17,77,65,28,45,49,10,85,13,81,14,80,16,78,18,76,58,36,45,28,67,1,10,77,13,78,18,49,65,28,58,35,44,49,10,84,94,6,16,76,45,36,86,7,10,81,59,1,18,75,86,7,15,79,95,0,15,78,94,0,0,10,82,87,0,13,80,14,78,16,76,10,81,13,80,18,49,14,76,46,1,10,79,13,80,14,78,16,49,10,50,16,49,18,36,11,9,66,8,10,80,58,28,45,36,19,1,58,28,14,49,14,76,12,81,58,8,18,36,13,76,14,79,15,1,10,78,2.0
66,33,75,26,59,42,50,50,10,12,82,40,67,67,28,52,44,11,84,14,81,16,79,25,70,43,53,61,35,52,28,68,1,12,53,13,70,42,43,67,27,60,34,51,43,10,83,94,17,25,53,52,35,76,18,12,79,61,1,42,52,76,18,21,77,95,0,24,69,94,0,0,12,82,77,0,13,78,17,71,24,52,11,81,15,80,43,44,16,52,52,1,12,71,14,79,16,70,24,43,12,44,25,44,43,35,12,19,67,18,11,78,60,27,51,34,43,1,61,28,16,43,17,53,13,80,60,18,42,34,13,52,15,78,17,1,11,70,1.0
66,30,79,26,62,45,45,74,10,12,82,18,75,67,27,48,47,11,84,13,81,15,80,18,77,19,75,63,32,48,28,68,0,12,76,13,76,19,47,67,27,63,31,47,47,10,83,94,13,18,76,48,32,80,14,12,81,64,1,19,74,80,14,17,79,95,0,17,76,94,0,0,11,82,81,0,13,79,15,77,18,75,10,81,13,80,20,47,14,75,48,1,12,77,14,80,14,76,18,47,12,48,19,48,20,32,12,15,67,14,11,80,63,27,47,31,20,1,63,28,14,47,15,76,12,80,63,14,19,31,13,75,14,79,15,1,11,76,2.0
68,29,80,24,63,45,45,62,10,12,82,28,77,69,25,48,47,11,84,13,81,15,79,16,78,30,64,64,31,48,26,70,0,11,65,13,78,30,47,69,25,64,30,47,47,10,83,94,12,16,64,48,31,81,13,11,80,65,1,30,63,81,13,15,78,95,0,15,77,94,0,0,11,82,82,0,13,79,15,78,16,63,11,81,14,80,31,47,15,64,48,1,11,79,13,79,14,78,16,47,12,48,17,47,31,31,12,14,69,13,11,79,64,25,47,30,31,1,64,26,15,47,15,64,13,80,64,13,30,30,13,64,14,79,16,1,11,78,1.0
65,32,77,27,60,42,52,52,9,11,83,38,77,66,29,53,43,10,85,13,82,15,80,17,78,41,55,62,34,53,29,67,1,11,55,12,78,40,42,66,28,61,33,52,42,9,84,94,15,17,55,53,34,78,16,11,80,62,1,40,54,78,16,15,78,95,0,16,77,94,0,0,11,83,79,0,12,79,16,79,16,54,10,82,14,81,41,43,15,54,53,1,11,79,13,80,15,78,16,42,11,43,17,43,41,34,11,17,66,16,10,79,61,28,52,33,41,1,62,29,15,42,16,55,12,81,61,16,40,33,12,54,14,79,16,1,10,78,2.0
66,33,79,26,61,42,46,63,10,13,82,27,76,67,28,50,45,11,84,14,80,15,79,17,77,29,65,62,34,50,28,68,1,11,66,14,77,29,45,67,27,61,33,49,45,11,83,94,13,17,65,50,34,80,14,11,80,62,1,29,64,80,14,16,78,95,0,16,77,94,0,0,11,81,81,0,14,79,15,77,17,65,11,80,14,79,30,45,15,65,50,1,11,78,14,79,15,77,17,45,12,46,18,45,30,34,12,15,67,14,11,79,61,27,49,33,30,1,62,28,15,45,15,65,13,80,61,14,29,33,14,65,15,78,16,1,11,77,1.0
69,30,79,23,58,52,38,63,11,13,81,27,76,70,24,41,54,12,83,14,80,15,79,17,77,29,65,61,34,41,25,71,0,12,66,14,77,29,54,70,24,61,33,40,54,12,82,94,13,17,65,41,34,80,14,12,80,62,1,29,64,80,14,16,78,95,0,16,77,94,0,0,12,81,81,0,14,79,15,77,17,65,12,80,14,79,30,54,15,65,41,1,12,78,14,79,15,77,17,54,13,55,18,54,30,34,13,15,70,14,12,79,61,24,40,33,30,1,61,25,15,54,15,65,13,80,61,14,29,33,14,65,15,78,16,1,12,77,1.0
68,32,84,24,58,53,37,74,10,12,82,18,77,69,25,40,55,11,84,13,81,15,79,17,78,19,76,60,35,40,26,70,0,12,76,13,78,19,55,69,25,60,34,39,55,10,83,94,8,17,76,40,35,85,9,11,80,61,1,19,74,85,9,15,78,95,0,15,77,94,0,0,11,82,86,0,13,79,16,78,16,74,11,81,14,80,20,56,15,75,40,1,12,79,13,79,14,78,16,55,12,56,17,56,20,35,12,10,69,9,11,79,60,25,39,34,20,1,60,26,15,55,16,76,13,80,60,9,19,34,13,75,14,79,16,1,11,78,2.0
63,36,76,29,58,39,53,49,10,13,82,41,72,64,31,55,41,11,84,15,80,17,78,21,74,44,52,59,37,55,31,65,5,12,52,14,74,43,40,64,30,58,36,54,40,11,83,89,16,21,52,55,37,77,17,12,78,59,5,43,50,77,17,18,76,91,4,19,74,90,4,3,12,81,78,4,14,77,18,75,20,51,11,80,16,79,44,41,17,51,55,5,12,75,15,78,17,74,20,40,12,41,21,41,44,37,12,18,64,17,11,77,58,30,54,36,44,5,59,31,17,40,18,52,13,80,58,17,43,36,14,51,17,76,18,5,11,74,1.0
62,35,73,30,59,36,58,44,10,13,82,46,75,64,32,59,37,11,84,15,80,17,78,19,76,49,47,60,36,59,32,64,6,12,47,14,76,48,36,63,31,59,35,58,36,11,83,88,19,19,47,59,36,74,21,12,78,60,6,48,46,74,20,17,76,90,5,18,75,89,5,4,12,81,75,6,13,77,18,77,18,46,11,80,16,79,49,37,17,46,59,6,12,77,15,78,17,75,18,36,12,37,19,37,49,36,12,21,63,20,11,77,59,31,58,35,49,6,60,32,17,36,18,47,13,80,59,20,48,35,14,46,16,76,18,6,11,76,1.0
69,30,81,23,60,47,43,67,9,11,83,21,77,70,24,45,49,10,85,12,82,14,80,17,78,24,71,62,32,45,25,71,0,11,71,12,78,24,49,70,24,62,32,45,49,9,84,94,11,17,71,45,33,82,12,10,81,63,0,24,70,82,12,15,79,95,0,16,77,94,0,0,10,83,83,0,12,80,15,78,16,70,10,82,13,81,25,50,14,70,46,1,11,79,12,80,14,78,16,49,11,50,17,50,25,33,11,13,70,12,10,80,62,24,45,32,25,1,62,24,14,49,15,71,12,81,62,12,24,32,12,70,13,80,15,1,10,78,2.0
67,31,79,25,59,48,44,60,10,12,82,30,75,68,27,46,50,11,84,13,81,16,79,18,77,33,62,62,34,46,27,69,1,12,63,13,76,32,49,68,26,61,33,45,49,11,83,94,13,19,63,46,34,80,14,12,80,62,1,32,61,80,14,17,78,95,0,17,76,94,0,0,11,82,81,0,13,79,16,77,18,62,11,81,14,80,33,50,15,62,46,1,12,77,14,79,15,76,18,49,12,50,19,50,33,34,12,15,68,14,11,79,61,26,45,33,33,1,62,27,15,49,16,63,12,81,61,14,32,33,13,62,15,78,16,1,11,76,1.0
64,34,76,28,58,42,50,56,11,13,81,34,74,65,30,52,44,12,83,15,80,17,78,20,75,37,59,60,36,52,30,66,1,13,59,14,75,36,43,65,29,59,35,51,43,11,82,94,16,20,59,52,36,77,17,13,78,60,1,36,57,77,17,18,76,95,0,18,74,94,0,0,13,81,78,0,14,77,18,76,19,57,12,80,16,79,37,44,17,58,52,1,13,76,15,78,16,75,19,43,13,44,20,44,37,36,13,18,65,17,12,77,59,29,51,35,37,1,60,30,17,43,18,59,14,79,59,17,36,35,14,58,16,77,18,1,12,75,1.0
67,30,78,25,60,48,42,62,11,13,81,28,74,68,26,45,50,12,83,14,80,17,78,19,76,30,64,62,33,45,27,69,0,13,65,14,75,30,50,68,26,62,32,44,50,11,82,94,14,19,65,45,33,79,15,13,79,63,1,30,63,79,15,18,77,95,0,18,74,94,0,0,12,81,80,0,14,78,17,76,19,63,12,80,15,79,31,50,16,64,45,1,13,76,15,78,15,75,19,50,13,51,20,51,31,33,13,16,68,15,12,78,62,26,44,32,31,1,62,27,16,50,17,65,14,79,62,15,30,32,14,64,15,78,17,1,12,75,1.0
65,32,78,27,60,41,51,61,9,11,83,29,77,66,29,53,43,10,85,12,82,15,80,16,79,32,63,62,34,53,29,67,1,11,64,12,78,31,42,66,28,61,33,52,42,9,84,94,14,17,64,53,34,79,15,11,81,62,1,31,63,79,15,15,79,95,0,16,77,94,0,0,10,83,80,0,12,80,15,79,16,63,10,82,13,81,32,43,14,63,53,1,11,79,13,80,14,78,16,42,11,43,17,43,32,34,11,16,66,15,10,80,61,28,52,33,32,1,62,29,14,42,15,64,12,81,61,15,31,33,12,63,13,80,15,1,10,78,2.0
67,29,78,25,63,45,45,61,10,13,82,29,75,68,26,48,48,11,84,14,80,16,79,18,77,32,63,64,31,48,27,69,0,12,64,14,76,31,47,68,26,64,30,47,47,11,83,94,14,19,64,48,31,79,15,12,80,65,1,31,62,79,15,17,78,95,0,17,76,94,0,0,11,81,80,0,14,79,16,77,18,63,11,80,14,79,32,48,15,63,48,1,12,77,15,79,15,76,18,47,12,48,19,48,32,31,12,16,68,15,11,79,64,26,47,30,32,1,64,27,15,47,16,64,13,80,64,15,31,30,14,63,15,78,16,1,11,76,1.0
65,34,79,27,58,40,54,56,8,11,84,32,76,66,29,55,41,9,86,13,82,15,80,18,77,36,60,60,36,55,29,67,1,10,60,12,77,35,40,66,28,59,35,54,40,9,85,94,13,18,60,55,36,80,14,10,80,60,1,35,59,80,14,16,78,95,0,17,77,94,0,0,10,83,81,0,12,79,16,78,17,59,9,82,14,81,36,41,15,59,55,1,10,78,13,80,15,77,17,40,10,41,18,41,36,36,10,15,66,14,9,79,59,28,54,35,36,1,60,29,15,40,16,60,11,82,59,14,35,35,12,59,15,78,16,1,9,77,2.0
61,36,79,31,56,42,52,53,9,12,83,35,76,62,33,53,43,10,85,13,81,16,79,17,78,39,56,58,38,53,33,63,1,11,57,13,77,38,42,62,32,57,37,52,42,10,84,94,13,18,57,53,38,80,14,11,80,58,1,38,56,80,14,16,78,95,0,17,76,94,0,0,10,82,81,0,12,79,16,78,17,56,10,81,14,80,39,43,15,56,53,1,11,78,14,79,15,76,17,42,11,43,18,43,39,38,11,15,62,14,10,79,57,32,52,37,39,1,58,33,15,42,16,57,12,81,57,14,38,37,13,56,14,78,16,1,10,77,2.0
