@relation 'Sax dominant'

@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atLkk numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMaa numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
71,27,48,60,3,95,81,15,71,22,4,91,49,46,76,18,82,13,72,23,49,46,4,91,82,13,77,18,73,22,64,45,31,90,12,65,29,33,62,74,20,79,15,65,23,66,29,33,62,79,16,74,21,76,20,78,17,33,46,74,16,0,0,95,74,18,0,95,77,13,66,21,49,23,79,13,4,62,49,29,66,18,77,16,49,21,72,20,72,18,66,23,33,29,72,16,49,29,33,23,0,91,74,18,33,46,72,21,3
67,29,40,68,11,91,82,17,67,27,13,82,41,52,72,22,83,11,68,27,42,52,13,82,83,12,72,23,69,26,63,50,23,80,11,65,29,24,70,69,24,76,18,65,27,64,30,25,70,77,18,70,25,71,24,76,22,24,53,70,18,2,3,92,70,22,3,92,72,12,65,25,43,27,77,12,13,70,43,30,65,23,72,18,43,25,67,25,68,23,64,27,25,31,68,18,42,30,25,27,3,82,70,23,25,52,68,25,6
57,48,32,65,11,85,81,20,58,36,12,83,33,61,70,25,82,12,59,36,34,61,12,83,82,13,70,25,67,34,41,59,26,82,12,44,50,28,67,68,26,73,21,44,36,44,51,28,67,74,21,68,27,69,26,73,24,28,61,68,21,8,9,86,68,25,9,86,70,13,44,27,34,36,74,13,12,67,34,51,44,25,70,21,34,27,59,27,59,25,44,36,28,51,59,21,34,51,28,36,9,83,68,25,28,61,59,27,3
57,45,47,68,9,89,84,12,59,36,10,85,48,47,74,19,85,10,58,36,48,46,10,85,85,10,75,20,64,35,49,45,23,84,9,49,45,25,70,65,29,82,12,50,36,49,45,25,70,82,13,66,29,73,27,81,18,25,47,66,13,4,5,90,65,20,5,90,75,10,50,29,49,37,82,10,10,70,48,46,50,20,75,12,49,29,59,29,59,20,49,36,25,46,59,13,48,45,25,37,5,85,66,20,25,46,58,29,3
71,24,49,57,0,95,75,20,72,24,0,95,51,45,74,22,76,20,71,23,50,44,0,95,75,19,73,21,72,23,70,43,33,95,19,71,25,36,60,73,23,75,21,71,24,70,24,35,59,74,20,72,22,73,22,74,21,36,45,73,21,0,0,95,73,22,0,95,74,20,71,23,51,24,75,20,0,60,51,25,71,22,74,21,51,23,72,23,72,22,70,23,36,25,72,21,50,24,36,24,0,95,72,21,35,44,71,22,2
49,45,35,63,16,85,83,19,49,44,18,77,37,57,65,30,84,11,50,45,37,58,18,77,84,11,65,29,53,44,48,56,28,75,10,48,46,29,65,56,39,75,20,48,45,49,46,30,65,74,20,55,39,63,37,73,27,30,58,56,21,8,9,86,56,30,9,86,66,11,49,40,37,45,75,11,18,65,37,46,49,30,66,21,37,40,50,39,50,30,49,45,30,46,50,21,37,46,30,45,9,77,55,29,30,58,50,39,2
66,38,32,67,10,95,85,10,68,27,12,83,35,61,84,12,86,10,67,27,34,60,12,83,85,9,83,11,82,26,54,58,24,81,9,55,40,26,69,83,13,85,11,56,28,55,39,26,69,84,10,82,12,83,12,84,11,26,61,83,11,0,0,95,83,12,0,95,84,10,56,13,35,28,85,10,12,69,35,40,56,12,84,11,35,13,68,13,68,12,55,27,26,40,68,11,34,39,26,28,0,83,82,11,26,60,67,12,2
65,39,37,65,13,89,81,16,67,28,14,80,38,56,73,21,83,11,67,27,39,56,15,80,83,12,73,22,70,25,52,54,26,78,10,54,40,28,66,70,23,77,17,54,28,54,41,28,67,78,17,71,24,72,23,77,21,28,56,71,17,4,5,90,71,21,5,90,73,12,54,24,39,28,78,12,15,67,39,41,54,22,73,17,39,24,67,24,68,22,54,27,28,41,68,17,39,41,28,28,5,80,71,22,28,56,67,24,6
60,40,38,77,11,86,81,18,62,33,12,83,39,55,72,21,82,13,61,33,40,55,12,83,82,13,73,22,69,32,52,53,14,82,12,53,41,16,79,69,25,76,18,54,33,53,41,16,79,76,19,70,25,72,24,75,21,16,55,70,19,7,8,87,69,22,8,87,73,13,54,25,40,34,76,13,12,79,39,42,54,22,73,18,40,25,62,25,62,22,53,33,16,42,62,19,40,41,16,34,8,83,70,22,16,55,61,25,4
63,42,49,60,7,93,82,12,64,31,8,87,49,45,77,18,83,11,64,30,50,45,8,87,83,12,76,18,69,29,51,44,31,86,11,52,42,33,62,70,24,81,13,52,31,52,43,33,62,82,13,70,24,75,23,81,17,33,45,71,13,0,1,94,71,18,1,94,77,12,52,25,50,31,82,12,8,62,50,43,52,19,77,13,50,25,64,25,65,19,52,30,33,43,65,13,50,43,33,31,1,87,70,18,33,45,64,24,4
54,51,34,65,14,83,83,22,55,39,15,80,35,59,70,25,84,11,56,39,36,59,15,80,84,11,70,25,63,37,39,57,26,79,10,42,53,28,67,65,29,72,23,42,39,41,53,28,67,72,23,65,30,69,28,71,24,28,59,65,23,10,11,84,65,25,11,84,70,11,42,30,36,39,72,11,15,67,36,54,42,25,70,23,36,30,56,30,56,25,41,39,28,54,56,23,36,53,28,39,11,80,65,25,28,59,56,30,2
58,44,35,70,11,85,79,21,59,35,12,83,37,57,71,23,80,14,60,35,37,57,12,83,80,15,71,24,69,33,46,55,20,82,14,49,46,22,73,69,24,72,22,49,35,48,46,22,72,73,22,70,25,70,24,72,23,22,58,70,22,8,9,86,70,23,9,86,71,15,49,25,38,35,73,15,12,73,38,46,49,24,71,22,38,25,59,25,60,24,48,35,23,47,60,22,37,46,23,35,9,83,70,24,22,57,60,25,7
59,43,46,65,11,95,82,13,60,35,13,82,46,48,78,16,83,11,60,34,47,48,13,82,83,12,78,17,67,33,49,47,26,80,11,51,44,28,67,69,25,80,14,51,35,50,44,28,67,81,14,69,25,77,23,80,16,28,48,70,14,0,0,95,70,16,0,95,78,12,51,26,47,35,81,12,13,67,47,45,51,17,78,14,47,26,60,26,61,17,50,34,28,45,61,14,47,44,28,35,0,82,69,17,28,48,60,25,4
57,51,29,78,12,83,80,22,59,36,13,82,31,63,69,24,82,13,58,36,31,64,13,82,82,13,70,25,63,35,40,62,15,81,11,41,53,15,79,65,30,72,22,42,37,42,53,16,79,72,23,65,29,69,27,71,24,16,64,66,23,10,11,84,65,25,11,84,70,13,42,30,31,37,72,13,13,79,31,53,42,25,70,22,31,30,59,30,59,25,42,36,16,53,59,23,31,53,16,37,11,82,65,25,16,64,58,29,2
54,41,47,66,12,85,81,17,55,39,13,82,48,46,69,24,82,13,55,40,48,47,13,82,82,13,70,25,60,39,52,46,25,81,12,52,42,26,68,61,33,77,17,53,40,53,42,27,68,77,18,62,33,69,31,76,24,27,47,62,18,8,9,86,61,25,9,86,70,13,53,33,48,40,77,13,13,68,48,42,53,25,70,17,48,33,55,33,55,25,53,40,27,42,55,18,48,42,27,40,9,82,62,25,27,47,55,33,5
71,26,49,73,4,95,82,15,72,22,5,90,51,43,76,17,83,12,72,23,52,43,5,90,83,12,77,18,74,22,65,40,18,89,11,66,27,20,75,74,20,79,15,67,22,67,28,20,75,79,16,75,20,76,19,78,17,20,43,75,16,0,0,95,74,18,0,95,77,12,67,20,52,23,79,12,5,75,51,28,67,18,77,15,52,20,72,20,72,18,67,23,20,28,72,16,52,28,20,23,0,90,75,18,20,43,72,20,5
59,41,31,72,13,84,82,17,62,33,14,81,33,61,71,22,83,12,61,33,33,62,14,81,83,12,72,23,65,31,50,60,19,80,11,51,43,20,74,66,29,77,17,52,34,52,43,21,74,77,18,66,28,71,27,76,22,21,62,67,18,9,10,85,66,23,10,85,72,12,52,29,33,34,77,12,14,74,33,43,52,23,72,17,33,29,62,29,62,23,52,33,21,43,62,18,33,43,21,34,10,81,66,23,21,62,61,28,5
67,27,58,61,4,95,77,20,68,26,5,90,61,35,71,23,78,17,68,27,60,34,5,90,78,17,71,24,69,26,66,32,27,89,16,66,28,31,65,69,25,74,21,67,27,67,28,30,64,74,21,70,25,70,24,73,23,31,35,70,21,0,0,95,70,24,0,95,71,17,67,25,61,27,74,17,5,65,61,28,67,24,71,21,61,25,68,25,68,24,67,27,31,28,68,21,60,28,31,27,0,90,70,24,30,34,68,25,3
54,48,35,69,13,85,82,18,54,40,13,81,36,58,71,23,83,11,55,40,37,58,14,81,83,12,71,24,63,39,43,56,22,80,11,45,49,24,70,65,29,75,19,45,40,45,50,24,71,76,19,65,29,70,27,75,23,24,58,66,19,8,9,86,66,23,9,86,71,12,45,30,37,40,76,12,14,71,37,50,45,24,71,19,37,30,54,30,55,24,45,40,24,50,55,19,37,50,24,40,9,81,65,24,24,58,55,29,4
68,30,40,69,6,95,82,15,69,25,7,88,43,51,75,18,83,12,69,26,44,51,7,88,83,12,76,19,72,25,62,47,22,87,11,63,31,24,71,72,22,79,15,64,25,63,31,24,71,79,16,73,22,75,21,78,18,24,51,73,16,0,0,95,72,19,0,95,76,12,64,22,44,26,79,12,7,71,43,32,64,19,76,15,44,22,69,22,69,19,63,26,24,32,69,16,44,31,24,26,0,88,73,19,24,51,69,22,6
69,26,43,66,10,95,80,18,69,24,12,83,46,49,73,21,81,14,70,25,46,49,12,83,81,14,74,21,71,24,66,46,25,81,13,67,28,27,68,72,22,76,18,67,25,67,27,27,68,76,19,72,23,73,22,75,20,27,49,72,19,0,0,95,72,21,0,95,74,14,68,23,46,25,76,14,12,68,46,28,68,21,74,19,46,23,70,22,70,21,67,25,27,28,70,19,46,27,27,25,0,83,72,21,27,49,70,23,3
44,54,31,72,13,83,84,19,46,49,13,81,32,62,71,23,85,9,46,48,33,62,14,81,85,10,71,24,64,46,37,60,19,80,9,39,55,21,73,66,28,74,20,39,49,39,56,21,74,75,20,66,28,70,26,74,23,21,62,67,20,10,11,84,67,23,11,84,71,10,39,29,33,49,75,10,14,74,33,56,39,24,71,20,33,29,46,29,47,24,39,48,21,56,47,20,33,56,21,49,11,81,66,24,21,62,46,28,3
67,28,48,69,0,95,82,15,67,26,2,93,51,45,75,19,83,12,68,27,50,44,2,93,83,12,76,19,71,26,65,42,23,91,11,65,29,25,71,72,22,79,15,65,27,66,29,24,70,79,16,72,23,75,22,78,18,25,45,72,16,0,0,95,72,19,0,95,76,12,66,23,51,27,79,12,2,71,51,29,66,19,76,16,51,23,68,22,68,19,66,27,25,29,68,16,50,29,25,27,0,93,72,19,24,44,68,23,7
65,32,47,63,4,95,82,16,66,28,5,90,51,44,74,19,83,12,66,29,50,44,5,90,83,12,75,20,69,28,61,41,28,89,11,61,33,29,65,69,25,78,16,62,29,62,33,30,65,78,17,70,25,74,24,77,19,30,45,70,17,0,0,95,69,20,0,95,75,12,62,25,51,29,78,12,5,65,51,33,62,20,75,16,51,25,66,25,66,20,62,29,30,33,66,17,50,33,30,29,0,90,70,20,30,44,66,25,7
56,54,19,77,14,83,80,19,59,36,14,80,19,75,72,23,81,13,59,35,20,75,15,80,81,14,72,23,68,32,34,74,16,79,13,38,57,17,77,69,25,74,20,38,36,37,57,17,78,75,20,69,26,71,25,74,22,17,75,69,20,10,11,84,69,23,11,84,72,14,38,26,20,36,75,14,15,78,20,58,38,23,72,20,20,26,60,26,60,23,37,35,17,58,60,20,20,57,17,36,11,80,69,23,17,75,59,26,6
75,26,38,73,3,95,82,12,75,19,4,91,40,54,79,15,83,11,76,19,41,54,4,91,83,12,79,16,77,18,65,51,16,90,11,67,27,19,76,77,16,81,13,67,19,67,28,19,76,82,13,78,17,78,16,81,15,19,54,78,13,0,0,95,78,15,0,95,79,12,67,17,41,19,82,12,4,76,41,28,67,16,79,13,41,17,75,17,76,16,67,19,19,28,76,13,41,28,19,19,0,91,78,16,19,54,76,17,2
58,45,46,62,13,95,84,11,59,34,15,80,47,47,80,15,85,9,60,35,47,48,15,80,85,10,80,14,66,33,48,47,29,78,9,48,46,30,64,68,26,82,11,48,35,49,46,31,64,83,12,68,27,79,25,82,13,31,48,68,12,0,0,95,68,15,0,95,81,10,49,27,47,35,83,9,15,64,47,46,49,15,80,12,47,27,60,26,60,15,49,35,31,46,60,12,47,46,31,35,0,80,68,14,31,48,60,27,6
73,21,54,74,4,95,76,19,74,21,5,90,57,39,75,20,77,19,73,21,56,38,5,90,76,18,74,20,74,21,73,36,15,89,18,73,22,18,77,74,21,76,20,74,22,73,21,18,77,75,19,74,20,74,20,75,20,18,39,75,20,0,0,95,75,21,0,95,75,19,74,21,57,22,76,19,5,77,57,22,74,21,75,20,57,21,74,21,74,21,73,21,18,22,74,20,56,21,18,22,0,90,74,20,18,38,73,20,6
55,41,44,61,8,90,83,14,57,37,9,86,45,49,76,18,84,11,57,38,46,49,9,86,84,11,76,18,66,36,52,47,30,85,10,52,41,32,63,67,27,80,14,53,37,53,42,32,63,80,15,68,27,74,25,79,16,32,49,68,15,3,4,91,67,19,4,91,77,11,53,27,46,38,80,11,9,63,45,42,53,19,77,14,46,27,57,27,57,19,53,38,32,42,57,15,46,42,32,38,4,86,68,18,32,49,57,27,6
54,43,37,74,15,83,77,19,55,39,15,79,38,56,70,23,78,17,56,39,39,56,16,79,78,17,71,25,60,37,48,54,19,78,16,50,44,20,74,61,32,75,20,50,39,50,45,20,75,75,20,62,33,69,31,74,23,20,56,62,20,10,11,84,62,23,11,84,70,17,50,33,39,39,75,17,16,75,39,45,50,24,70,20,39,33,55,33,56,24,50,39,20,45,56,20,39,45,20,39,11,79,62,25,20,56,56,33,1
69,32,45,58,11,95,78,20,69,25,13,82,47,48,71,23,79,16,69,25,47,47,13,82,79,16,71,24,69,24,59,45,32,80,15,61,33,35,61,69,24,74,21,61,25,61,34,34,60,74,21,70,24,70,24,73,23,35,48,70,21,0,0,95,70,23,0,95,71,16,61,25,48,25,74,16,13,61,48,34,61,24,71,21,48,25,69,25,70,24,61,25,35,34,70,21,47,34,35,25,0,82,70,24,34,47,70,25,4
52,43,46,66,12,85,82,17,52,42,13,82,46,47,71,23,83,12,53,42,47,48,13,82,83,12,72,23,63,41,50,47,25,81,11,51,43,26,68,66,29,77,17,51,42,51,44,27,68,77,18,65,29,71,27,76,22,26,48,66,18,8,9,86,66,23,9,86,72,12,51,30,47,42,77,12,13,68,47,43,51,23,72,18,47,30,53,30,53,23,51,42,27,44,53,18,47,44,27,42,9,82,65,23,27,48,53,29,5
66,29,44,65,9,95,81,17,67,27,11,84,47,48,72,21,82,13,67,28,46,48,11,84,82,13,73,22,69,27,64,46,26,82,12,64,30,27,67,69,25,77,17,65,28,65,30,28,67,77,18,70,25,72,24,76,21,28,49,70,18,0,0,95,69,22,0,95,73,13,65,25,47,28,77,13,11,67,47,30,65,22,73,17,47,25,67,25,67,22,65,28,28,30,67,18,46,30,28,28,0,84,70,22,28,48,67,25,7
48,49,36,64,11,84,80,22,50,45,11,83,37,57,68,26,82,12,49,45,38,57,12,83,82,13,68,27,64,44,42,55,27,82,11,43,50,29,65,65,30,71,23,44,45,44,51,29,66,72,23,65,29,67,28,71,26,29,57,66,23,9,10,85,66,27,10,85,68,13,44,30,38,46,72,13,12,66,37,51,44,27,68,23,38,30,50,30,50,27,44,45,29,51,50,23,38,51,29,46,10,83,65,27,29,57,49,29,2
58,46,48,60,8,89,85,10,59,36,9,86,48,46,72,22,86,8,59,35,48,46,9,86,86,9,72,23,64,34,48,46,31,85,8,49,46,32,62,65,29,83,11,49,36,48,46,33,62,84,11,65,29,70,28,83,21,32,47,66,11,4,5,90,66,22,5,90,72,9,49,30,49,36,84,9,9,62,49,46,49,23,72,11,49,30,59,30,60,23,48,35,33,47,60,11,48,46,33,36,5,86,65,23,33,46,59,29,1
66,32,38,63,12,95,82,15,67,27,14,81,40,55,75,19,83,12,67,27,40,55,14,81,83,12,76,19,71,26,60,53,28,79,11,61,34,30,65,73,22,79,15,61,28,61,33,30,65,79,16,72,22,75,21,78,18,30,55,73,16,0,0,95,73,19,0,95,76,12,62,23,40,28,79,12,14,65,40,34,62,19,76,16,40,23,68,22,68,19,61,27,30,34,68,16,40,33,30,28,0,81,72,19,30,55,67,22,5
75,20,24,76,10,95,84,11,76,18,11,84,25,70,83,12,85,11,76,19,25,70,11,84,84,10,82,12,79,18,73,69,17,83,10,73,21,18,77,79,15,84,12,74,19,74,21,18,77,83,11,80,15,82,14,83,12,18,70,80,12,0,0,95,80,13,0,95,83,11,74,15,25,19,84,11,11,77,25,21,74,13,83,12,25,15,76,15,76,13,74,19,18,21,76,12,25,21,18,19,0,84,80,12,18,70,76,15,2
54,45,39,67,14,91,87,11,55,39,16,79,40,54,77,17,88,6,56,39,40,54,16,79,88,7,77,18,67,37,49,53,24,77,6,50,45,25,69,68,25,82,12,50,39,49,45,26,69,83,12,69,26,75,24,82,16,25,55,69,12,2,3,92,69,17,3,92,77,7,50,26,41,39,83,7,16,69,41,45,50,18,77,12,41,26,55,26,56,18,49,39,26,46,56,12,40,45,26,39,3,79,69,18,26,54,56,26,6
67,39,42,58,14,95,76,21,68,26,17,78,45,51,71,23,77,18,68,27,44,50,17,78,77,18,72,23,69,26,52,48,32,75,17,53,41,35,61,70,25,73,21,54,27,54,41,34,60,73,22,70,25,71,24,72,22,35,51,70,22,0,0,95,70,23,0,95,72,18,54,25,45,27,73,18,17,61,45,41,54,23,72,22,45,25,68,25,68,23,54,27,35,41,68,22,44,41,35,27,0,78,70,23,34,50,68,25,2
52,55,28,74,12,83,86,20,54,41,13,81,29,64,69,26,87,7,54,40,30,65,13,82,87,8,68,26,66,38,36,63,17,81,7,38,56,18,76,67,27,73,21,38,41,38,57,19,76,74,21,67,27,68,26,73,26,18,65,68,21,10,10,84,68,26,11,84,69,8,38,28,30,41,74,8,13,76,30,56,38,27,69,21,30,28,54,28,55,27,38,40,19,57,55,21,30,57,19,41,11,82,67,26,19,65,54,27,3
56,41,36,76,13,84,80,22,57,37,14,81,38,57,70,24,81,14,58,37,38,56,14,81,81,14,70,25,68,35,49,54,17,80,13,52,43,18,77,68,25,72,23,52,37,51,43,18,77,72,23,69,26,69,25,71,24,18,57,69,23,9,10,85,69,24,10,85,70,14,52,26,39,37,72,14,14,77,39,44,52,25,70,23,39,26,57,26,58,25,51,37,18,44,58,23,38,43,18,37,10,81,69,25,18,56,58,26,7
53,42,45,60,12,89,84,13,53,40,14,81,47,47,74,20,85,10,54,41,47,48,14,81,85,10,75,20,58,40,51,46,31,79,9,51,43,32,62,61,34,81,13,51,41,52,43,33,62,81,14,60,34,73,32,80,18,33,48,61,14,4,5,90,61,20,5,90,75,10,52,35,47,41,81,10,14,62,47,43,52,20,75,14,47,35,54,34,54,20,52,41,33,43,54,14,47,43,33,41,5,81,60,20,33,48,54,34,4
53,47,35,62,22,86,75,21,55,39,23,72,37,57,71,23,76,19,55,40,37,58,23,72,76,19,71,24,69,38,44,56,29,71,18,45,49,30,64,69,25,73,22,46,40,46,49,31,64,73,22,70,25,70,24,72,23,31,58,70,22,7,8,87,70,24,8,87,71,19,46,25,37,40,73,19,23,64,37,49,46,24,71,22,37,25,55,25,55,24,46,40,31,49,55,22,37,49,31,40,8,72,70,24,31,58,55,25,2
62,45,37,65,10,89,82,16,64,31,11,83,38,56,72,22,84,10,64,30,39,56,12,83,84,11,72,23,69,28,48,54,26,81,9,49,45,28,66,69,24,77,17,49,31,49,46,28,67,78,17,70,25,71,24,77,22,28,56,70,17,4,5,90,70,22,5,90,72,11,49,25,39,31,78,11,12,67,39,46,49,23,72,17,39,25,64,25,65,23,49,30,28,46,65,17,39,46,28,31,5,83,70,23,28,56,64,25,6
43,50,38,58,24,87,78,20,44,49,26,69,40,55,72,22,80,15,45,50,39,55,26,69,80,15,72,23,48,49,41,53,33,67,13,42,52,35,60,50,44,74,21,43,50,42,51,35,60,74,21,51,44,71,41,73,22,35,55,51,21,6,7,88,51,23,7,88,72,15,43,44,40,50,74,15,26,60,40,52,43,23,72,21,40,44,44,44,44,23,43,51,35,52,44,21,40,52,35,50,7,69,51,23,35,55,45,44,3
57,41,48,74,12,85,76,20,59,35,13,82,48,46,71,23,77,17,59,36,49,46,13,82,77,18,70,24,64,34,50,45,17,81,17,51,42,19,76,65,29,73,21,52,35,52,43,19,76,74,21,66,28,69,26,73,23,19,46,67,21,8,9,86,67,25,9,86,71,18,52,29,49,36,74,18,13,76,48,43,52,25,71,21,49,29,59,29,59,25,52,36,19,43,59,21,49,43,19,36,9,82,66,24,19,46,59,28,1
66,32,47,75,7,90,81,15,67,27,8,87,49,46,74,20,82,12,67,27,48,46,8,87,82,13,75,20,70,26,60,45,16,86,12,61,34,17,77,71,23,78,15,61,28,61,33,18,77,79,16,71,24,74,23,78,19,18,47,71,16,3,4,91,71,20,4,91,75,13,62,24,49,28,79,12,8,77,49,34,62,20,74,16,49,24,68,23,68,20,61,27,18,34,68,16,48,33,18,28,4,87,71,20,18,46,67,24,6
70,37,37,65,15,95,80,17,71,23,17,78,40,56,74,20,81,14,71,23,39,55,17,78,81,14,75,20,72,22,53,53,26,76,13,55,40,28,67,73,21,77,17,55,24,55,39,28,67,77,18,73,22,74,21,76,19,28,56,73,18,0,0,95,73,20,0,95,75,14,56,22,40,24,77,14,17,67,40,40,56,20,75,18,40,22,72,21,72,20,55,23,28,40,72,18,39,39,28,24,0,78,73,20,28,55,71,22,2
51,48,32,70,12,84,84,20,52,42,12,82,33,61,70,24,85,10,52,43,34,61,13,82,85,10,70,24,62,42,43,59,21,81,9,44,49,23,71,63,31,74,20,45,42,45,50,23,72,74,21,64,31,69,29,73,23,23,61,64,21,9,10,85,63,25,10,85,71,10,45,31,34,43,74,10,13,72,33,50,45,25,71,20,34,31,52,31,52,25,45,43,23,50,52,21,34,50,23,43,10,82,64,24,23,61,52,31,2
64,34,31,63,14,88,79,22,65,28,15,80,32,62,69,25,80,15,65,29,32,63,15,80,80,15,70,25,67,28,54,62,30,79,14,56,38,30,64,68,26,72,22,57,30,57,37,31,64,72,23,68,27,69,26,71,24,31,63,68,23,5,6,89,68,25,6,89,70,15,58,27,32,30,72,15,15,64,32,38,58,25,70,23,32,27,66,26,66,25,57,29,31,38,66,23,32,37,31,30,6,80,68,25,31,63,65,27,6
51,43,47,56,8,92,84,12,52,42,9,86,48,46,77,18,85,10,52,42,48,47,9,86,85,10,77,17,60,41,50,46,35,85,9,50,44,36,58,62,33,82,12,50,43,51,44,37,58,82,13,61,33,75,32,81,15,37,47,62,13,1,2,93,62,18,2,93,78,10,51,34,48,43,82,10,9,58,48,44,51,18,78,13,48,34,53,33,53,18,51,42,37,44,53,13,48,44,37,43,2,86,61,17,37,47,52,33,2
58,42,48,80,11,85,75,21,59,34,12,83,49,45,70,25,76,19,60,35,49,46,12,83,76,19,70,24,63,33,51,45,13,82,18,51,43,13,81,65,29,73,21,51,35,52,43,14,81,73,22,65,30,69,28,72,23,14,46,65,22,8,9,86,65,25,9,86,71,19,52,30,49,35,73,19,12,81,49,43,52,25,71,22,49,30,60,29,60,25,52,35,14,43,60,22,49,43,14,35,9,83,65,24,14,46,60,30,1
54,41,38,64,13,87,81,22,56,38,14,81,41,54,69,25,82,13,56,39,41,53,14,81,82,13,69,26,60,37,49,50,27,80,12,51,43,29,66,61,33,72,23,52,38,51,43,29,66,72,23,62,33,68,31,71,25,29,54,62,23,6,7,88,62,26,7,88,69,13,52,33,42,39,72,13,14,66,41,44,52,26,69,23,42,33,56,33,56,26,51,39,29,44,56,23,41,43,29,39,7,81,62,26,29,53,56,33,3
70,26,24,76,13,87,86,13,71,23,13,81,25,70,77,17,87,8,71,24,25,70,14,81,86,8,77,18,74,23,67,69,17,80,8,67,27,18,76,74,20,80,14,68,24,68,27,18,77,81,14,75,20,76,19,80,17,18,70,75,14,6,7,88,75,18,7,88,77,9,68,20,25,24,81,9,14,77,25,27,68,18,77,14,25,20,71,20,71,18,68,24,18,27,71,14,25,27,18,24,7,81,75,18,18,70,71,20,1
76,27,53,80,8,92,78,17,76,19,9,86,54,40,77,18,79,17,76,18,55,40,9,86,78,16,76,18,76,18,64,38,13,85,16,66,28,14,81,76,18,78,18,66,19,66,29,14,81,77,17,76,18,76,18,77,18,14,40,77,18,1,2,93,77,18,2,93,77,17,66,19,55,19,78,17,9,81,55,29,66,19,77,18,55,19,76,19,77,19,66,18,14,29,77,18,55,29,14,19,2,86,76,18,14,40,76,18,6
59,42,34,70,12,85,80,22,61,34,13,82,36,58,69,26,82,13,61,33,37,58,13,82,82,13,69,26,65,31,46,55,23,81,11,50,45,24,71,67,28,72,23,50,34,49,45,24,71,72,23,66,28,68,27,71,25,24,58,67,23,8,9,86,67,26,9,86,69,13,50,29,37,34,72,13,13,71,37,46,50,26,69,23,37,29,62,29,62,26,49,33,24,46,62,23,37,45,24,34,9,82,66,26,24,58,61,28,4
60,39,46,72,9,88,84,12,61,33,10,85,46,47,79,15,85,9,62,33,47,48,10,85,85,10,79,16,68,31,52,47,19,84,9,54,40,20,74,69,24,81,13,54,33,54,41,21,74,82,13,70,25,78,23,81,15,20,48,70,13,5,6,89,70,15,6,89,79,10,54,25,47,33,82,10,10,74,47,40,54,16,79,13,47,25,61,25,62,16,54,33,21,41,62,13,47,41,21,33,6,85,70,16,21,48,62,25,3
