@relation 'Sax dominant'

@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute destClass {1,2}

@data
35,57,35,57,31,57,35,31,57,35,55,55,33,59,33,59,59,33,59,33,35,55,59,31,31,59,55,35,35,35,33,35,35,35,35,33,35,33,33,35,35,35,2
31,61,31,61,27,59,31,23,59,30,56,59,29,63,29,63,64,27,63,26,31,59,63,24,27,63,57,31,31,31,29,31,31,30,31,27,31,26,29,30,31,30,1
36,56,36,56,32,57,35,31,57,35,55,54,34,58,34,58,59,33,59,33,36,54,59,31,32,58,55,35,36,35,34,35,36,35,36,33,36,33,34,35,36,35,2
27,65,27,65,23,55,35,27,55,35,51,63,25,67,25,67,59,31,59,31,27,63,59,27,23,67,51,35,27,35,25,35,27,35,27,31,27,31,25,35,27,35,1
31,59,31,59,24,60,31,24,60,30,57,55,27,63,27,63,64,28,63,27,31,56,63,24,24,63,57,31,31,31,27,31,31,30,31,28,31,27,27,30,31,30,1
34,59,34,59,32,57,33,25,57,33,53,58,33,60,33,60,61,29,61,29,34,58,61,25,32,60,53,33,34,33,33,33,34,33,34,29,34,29,33,33,34,33,2
31,61,31,61,27,49,42,35,49,41,46,59,29,63,29,63,53,39,52,38,31,59,52,35,27,63,46,42,31,42,29,42,31,41,31,39,31,38,29,41,31,41,2
27,66,26,65,22,59,32,26,59,32,56,63,24,67,24,68,62,29,62,29,26,63,62,26,22,68,56,32,27,32,24,32,26,32,27,29,26,29,24,32,26,32,2
31,62,30,61,26,61,31,24,60,30,57,59,28,63,28,64,64,27,63,27,30,59,64,24,26,64,57,30,31,31,28,31,30,30,31,27,30,27,28,30,30,30,2
38,54,38,54,34,58,34,30,58,34,56,52,36,56,36,56,60,32,60,32,38,52,60,30,34,56,56,34,38,34,36,34,38,34,38,32,38,32,36,34,38,34,1
35,57,35,57,31,58,34,30,58,34,56,55,33,59,33,59,60,32,60,32,35,55,60,30,31,59,56,34,35,34,33,34,35,34,35,32,35,32,33,34,35,34,1
36,56,36,56,32,59,33,29,59,33,57,54,34,58,34,58,61,31,61,31,36,54,61,29,32,58,57,33,36,33,34,33,36,33,36,31,36,31,34,33,36,33,1
31,61,31,61,27,57,34,28,57,34,54,59,29,63,29,63,60,31,60,31,31,59,60,28,27,63,54,34,31,34,29,34,31,34,31,31,31,31,29,34,31,34,1
34,57,34,57,28,56,35,29,56,35,53,54,31,60,31,60,59,32,59,32,34,54,59,29,28,60,53,35,34,35,31,35,34,35,34,32,34,32,31,35,34,35,1
31,61,31,61,27,52,39,32,52,38,49,59,29,63,29,63,56,36,55,35,31,59,55,32,27,63,49,39,31,39,29,39,31,38,31,36,31,35,29,38,31,38,2
32,60,32,60,28,56,34,27,56,34,52,58,30,62,30,62,60,30,60,30,32,58,60,27,28,62,53,34,32,34,30,34,32,34,32,30,32,30,30,34,32,34,1
29,64,28,63,24,59,33,26,58,32,55,61,26,65,26,66,62,29,61,29,28,61,62,26,24,66,55,32,29,33,26,33,28,32,29,29,28,29,26,32,28,32,2
34,58,34,58,30,60,31,25,60,31,57,56,32,60,32,60,63,28,63,28,34,56,63,25,30,60,57,31,34,31,32,31,34,31,34,28,34,28,32,31,34,31,2
35,57,35,57,31,54,37,31,54,37,51,55,33,59,33,59,57,34,57,34,35,55,57,31,31,59,51,37,35,37,33,37,35,37,35,34,35,34,33,37,35,37,2
34,58,34,58,30,56,36,32,56,36,54,56,32,60,32,60,58,34,58,34,34,56,58,32,30,60,54,36,34,36,32,36,34,36,34,34,34,34,32,36,34,36,2
30,62,30,62,26,64,29,23,63,27,61,60,28,64,28,64,67,26,65,25,30,60,66,23,26,64,61,28,30,29,28,29,30,27,30,26,30,25,28,27,30,27,1
35,57,35,57,31,59,33,29,59,33,57,55,33,59,33,59,61,31,61,31,35,55,61,29,31,59,57,33,35,33,33,33,35,33,35,31,35,31,33,33,35,33,2
30,63,29,62,25,59,34,29,58,33,56,60,27,64,27,65,61,31,60,31,29,60,61,29,25,65,56,33,30,34,27,34,29,33,30,31,29,31,27,33,29,33,2
33,59,33,59,29,60,31,25,60,30,57,57,31,61,31,61,64,28,63,27,33,57,63,25,29,61,58,31,33,31,31,31,33,30,33,28,33,27,31,30,33,30,2
36,55,36,55,30,56,35,28,56,34,53,52,33,58,33,58,60,32,59,31,36,52,59,28,30,58,53,35,36,35,33,35,36,34,36,32,36,31,33,34,36,34,1
36,56,36,56,32,58,34,30,58,34,56,54,34,58,34,58,60,32,60,32,36,54,60,30,32,58,56,34,36,34,34,34,36,34,36,32,36,32,34,34,36,34,2
26,66,26,66,22,52,38,29,52,37,48,64,24,68,24,68,57,34,56,33,26,64,56,29,22,68,48,38,26,38,24,38,26,37,26,34,26,33,24,37,26,37,1
36,56,36,56,32,56,36,32,56,36,54,54,34,58,34,58,58,34,58,34,36,54,58,32,32,58,54,36,36,36,34,36,36,36,36,34,36,34,34,36,36,36,1
37,55,37,55,33,59,33,29,59,33,57,53,35,57,35,57,61,31,61,31,37,53,61,29,33,57,57,33,37,33,35,33,37,33,37,31,37,31,35,33,37,33,1
31,61,31,61,27,63,30,24,62,28,60,59,29,63,29,63,66,27,64,26,31,59,65,24,27,63,60,29,31,30,29,30,31,28,31,27,31,26,29,28,31,28,1
36,56,36,56,32,59,33,29,59,33,57,54,34,58,34,58,61,31,61,31,36,54,61,29,32,58,57,33,36,33,34,33,36,33,36,31,36,31,34,33,36,33,1
35,57,35,57,31,56,35,29,56,35,53,55,33,59,33,59,59,32,59,32,35,55,59,29,31,59,53,35,35,35,33,35,35,35,35,32,35,32,33,35,35,35,1
34,58,34,58,30,59,33,29,59,33,57,56,32,60,32,60,61,31,61,31,34,56,61,29,30,60,57,33,34,33,32,33,34,33,34,31,34,31,32,33,34,33,1
34,57,34,57,28,61,30,24,61,30,58,54,31,60,31,60,64,27,64,27,34,54,64,24,28,60,58,30,34,30,31,30,34,30,34,27,34,27,31,30,34,30,1
34,57,34,57,28,59,32,26,59,32,56,54,31,60,31,60,62,29,62,29,34,54,62,26,28,60,56,32,34,32,31,32,34,32,34,29,34,29,31,32,34,32,2
35,57,35,57,31,62,30,25,62,29,60,55,33,59,33,59,65,28,64,27,35,55,64,25,31,59,60,30,35,30,33,30,35,29,35,28,35,27,33,29,35,29,1
36,56,36,56,32,56,36,32,56,36,54,54,34,58,34,58,58,34,58,34,36,54,58,32,32,58,54,36,36,36,34,36,36,36,36,34,36,34,34,36,36,36,1
33,59,33,59,29,59,32,26,59,32,56,57,31,61,31,61,62,29,62,29,33,57,62,26,29,61,56,32,33,32,31,32,33,32,33,29,33,29,31,32,33,32,2
31,61,31,61,27,48,43,36,48,42,45,59,29,63,29,63,52,40,51,39,31,59,51,36,27,63,45,43,31,43,29,43,31,42,31,40,31,39,29,42,31,42,2
37,55,37,55,33,57,35,31,57,35,55,53,35,57,35,57,59,33,59,33,37,53,59,31,33,57,55,35,37,35,35,35,37,35,37,33,37,33,35,35,37,35,2
30,62,30,62,26,53,38,32,53,38,50,60,28,64,28,64,56,35,56,35,30,60,56,32,26,64,50,38,30,38,28,38,30,38,30,35,30,35,28,38,30,38,2
35,57,35,57,31,59,32,25,59,31,56,55,33,59,33,59,63,29,62,28,35,55,62,25,31,59,56,32,35,32,33,32,35,31,35,29,35,28,33,31,35,31,2
37,54,37,54,31,58,33,26,58,32,55,51,34,57,34,57,62,30,61,29,37,51,61,26,31,57,55,33,37,33,34,33,37,32,37,30,37,29,34,32,37,32,1
36,56,36,56,32,55,35,28,55,35,51,54,34,58,34,58,59,31,59,31,36,54,59,28,32,58,52,35,36,35,34,35,36,35,36,31,36,31,34,35,36,35,1
32,59,32,59,27,62,31,25,61,29,59,56,29,62,29,62,65,28,63,27,32,57,64,25,27,62,59,30,32,31,29,31,32,29,32,28,32,27,29,29,32,29,1
34,57,34,57,28,54,37,31,54,37,51,54,31,60,31,60,57,34,57,34,34,54,57,31,28,60,51,37,34,37,31,37,34,37,34,34,34,34,31,37,34,37,2
35,57,35,57,31,59,33,29,59,33,57,55,33,59,33,59,61,31,61,31,35,55,61,29,31,59,57,33,35,33,33,33,35,33,35,31,35,31,33,33,35,33,1
32,59,32,59,26,50,41,34,50,40,47,56,29,62,29,62,54,38,53,37,32,56,53,34,26,62,47,41,32,41,29,41,32,40,32,38,32,37,29,40,32,40,2
36,55,36,55,30,51,41,37,51,41,49,53,33,58,33,58,53,39,53,39,36,53,53,37,31,58,49,41,36,41,33,41,36,41,36,39,36,39,33,41,36,41,2
37,54,37,54,31,56,36,32,56,36,54,51,34,57,34,57,58,34,58,34,37,51,58,32,31,57,54,36,37,36,34,36,37,36,37,34,37,34,34,36,37,36,1
33,58,33,58,27,56,36,32,56,36,54,55,30,61,30,61,58,34,58,34,33,55,58,32,27,61,54,36,33,36,30,36,33,36,33,34,33,34,30,36,33,36,2
36,55,36,55,30,57,34,28,57,34,54,52,33,58,33,58,60,31,60,31,36,52,60,28,30,58,54,34,36,34,33,34,36,34,36,31,36,31,33,34,36,34,1
33,57,33,57,25,59,32,25,59,31,56,53,29,61,29,61,63,29,62,28,33,53,62,25,25,61,56,32,33,32,29,32,33,31,33,29,33,28,29,31,33,31,1
37,55,37,55,33,57,34,27,57,33,54,53,35,57,35,57,61,31,60,30,37,53,60,27,33,57,54,34,37,34,35,34,37,33,37,31,37,30,35,33,37,33,1
38,54,38,54,34,59,31,22,59,30,56,52,36,56,36,56,64,27,63,26,38,52,63,23,34,56,56,31,38,31,36,31,38,30,38,27,38,26,36,30,38,30,2
36,56,36,56,32,54,38,34,54,38,52,54,34,58,34,58,56,36,56,36,36,54,56,34,32,58,52,38,36,38,34,38,36,38,36,36,36,36,34,38,36,38,2
36,56,36,56,32,57,35,31,57,35,55,54,34,58,34,58,59,33,59,33,36,54,59,31,32,58,55,35,36,35,34,35,36,35,36,33,36,33,34,35,36,35,2
30,62,29,61,23,59,33,26,58,32,55,58,26,64,26,65,62,29,61,29,29,58,62,26,23,65,55,32,30,33,26,33,29,32,30,29,29,29,26,32,29,32,1
32,60,32,60,28,60,31,24,60,30,57,58,30,62,30,62,64,28,63,27,32,58,63,24,28,62,57,31,32,31,30,31,32,30,32,28,32,27,30,30,32,30,1
35,56,35,56,29,53,39,34,53,38,51,53,32,59,32,59,56,37,55,36,35,53,55,34,29,59,51,39,35,39,32,39,35,38,35,37,35,36,32,38,35,38,2
35,57,35,57,31,60,32,28,60,32,58,55,33,59,33,59,62,30,62,30,35,55,62,28,31,59,58,32,35,32,33,32,35,32,35,30,35,30,33,32,35,32,1
39,53,39,53,35,57,35,31,57,35,55,51,37,55,37,55,59,33,59,33,39,51,59,31,35,55,55,35,39,35,37,35,39,35,39,33,39,33,37,35,39,35,1
30,63,29,62,25,59,33,26,58,32,56,60,27,64,27,65,62,29,61,29,29,60,62,27,25,65,56,32,30,33,27,33,29,32,30,29,29,29,27,32,29,32,2
32,59,32,59,27,50,41,35,50,41,47,56,29,62,29,62,53,38,53,38,32,57,53,35,27,62,47,41,32,41,29,41,32,41,32,38,32,38,29,41,32,41,2
28,65,27,64,23,57,34,25,56,33,52,62,25,66,25,67,61,29,60,29,27,62,61,25,23,67,52,33,28,34,25,34,27,33,28,29,27,29,25,33,27,33,1
36,56,36,56,32,59,33,29,59,33,57,54,34,58,34,58,61,31,61,31,36,54,61,29,32,58,57,33,36,33,34,33,36,33,36,31,36,31,34,33,36,33,1
37,54,37,54,31,58,33,26,58,32,55,51,34,57,34,57,62,30,61,29,37,51,61,26,31,57,55,33,37,33,34,33,37,32,37,30,37,29,34,32,37,32,1
31,58,32,58,26,59,30,23,59,30,55,55,28,62,28,62,64,27,63,26,32,57,63,23,27,62,56,31,32,31,28,31,32,30,32,27,32,26,28,30,32,30,1
29,63,29,63,25,57,33,25,57,33,53,61,27,65,27,65,61,29,61,29,29,61,61,25,25,65,53,33,29,33,27,33,29,33,29,29,29,29,27,33,29,33,1
31,61,31,61,27,63,29,24,63,28,61,59,29,63,29,63,66,27,65,26,31,59,65,24,27,63,61,29,31,29,29,29,31,28,31,27,31,26,29,28,31,28,2
30,61,30,61,25,56,36,32,56,36,54,58,27,64,27,64,58,34,58,34,30,59,58,32,25,64,54,36,30,36,27,36,30,36,30,34,30,34,27,36,30,36,2
35,57,35,57,31,59,33,29,59,33,57,55,33,59,33,59,61,31,61,31,35,55,61,29,31,59,57,33,35,33,33,33,35,33,35,31,35,31,33,33,35,33,1
31,61,31,61,27,55,35,26,55,34,52,59,29,63,29,63,60,31,59,30,31,59,59,27,27,63,52,35,31,35,29,35,31,34,31,31,31,30,29,34,31,34,2
38,54,38,54,34,58,34,30,58,34,56,52,36,56,36,56,60,32,60,32,38,52,60,30,34,56,56,34,38,34,36,34,38,34,38,32,38,32,36,34,38,34,2
32,59,32,59,26,61,30,24,61,30,58,56,29,62,29,62,64,27,64,27,32,56,64,24,26,62,58,30,32,30,29,30,32,30,32,27,32,27,29,30,32,30,2
33,59,33,59,29,61,30,23,61,29,58,57,31,61,31,61,65,27,64,26,33,57,64,23,29,61,58,30,33,30,31,30,33,29,33,27,33,26,31,29,33,29,1
35,56,35,56,29,54,37,31,54,37,51,53,32,59,32,59,57,34,57,34,35,53,57,31,29,59,51,37,35,37,32,37,35,37,35,34,35,34,32,37,35,37,1
36,56,36,56,32,59,33,29,59,33,57,54,34,58,34,58,61,31,61,31,36,54,61,29,32,58,57,33,36,33,34,33,36,33,36,31,36,31,34,33,36,33,1
33,59,33,59,29,55,35,26,55,34,52,57,31,61,31,61,60,31,59,30,33,57,59,27,29,61,52,35,33,35,31,35,33,34,33,31,33,30,31,34,33,34,1
36,56,36,56,32,57,35,31,57,35,55,54,34,58,34,58,59,33,59,33,36,54,59,31,32,58,55,35,36,35,34,35,36,35,36,33,36,33,34,35,36,35,1
28,64,28,64,24,48,42,33,48,41,44,62,26,66,26,66,53,38,52,37,28,62,52,33,24,66,44,42,28,42,26,42,28,41,28,38,28,37,26,41,28,41,1
33,58,33,58,27,62,29,24,62,29,59,55,30,61,30,61,65,26,65,26,33,55,65,24,27,61,60,29,33,29,30,29,33,29,33,26,33,26,30,29,33,29,1
31,61,31,61,27,58,33,26,58,32,55,59,29,63,29,63,62,30,61,29,31,59,61,26,27,63,55,33,31,33,29,33,31,32,31,30,31,29,29,32,31,32,1
36,56,36,56,32,58,34,30,58,34,56,54,34,58,34,58,60,32,60,32,36,54,60,30,32,58,56,34,36,34,34,34,36,34,36,32,36,32,34,34,36,34,2
36,56,36,56,32,59,33,29,59,33,57,54,34,58,34,58,61,31,61,31,36,54,61,29,32,58,57,33,36,33,34,33,36,33,36,31,36,31,34,33,36,33,2
27,66,26,65,22,61,30,24,61,30,58,63,24,67,24,68,64,27,64,27,26,63,64,24,22,68,58,30,27,30,24,30,26,30,27,27,26,27,24,30,26,30,1
32,59,32,59,26,55,35,27,55,35,51,56,29,62,29,62,59,31,59,31,32,56,59,27,26,62,51,35,32,35,29,35,32,35,32,31,32,31,29,35,32,35,2
35,56,35,56,29,55,37,33,55,37,53,53,32,59,32,59,57,35,57,35,35,53,57,33,29,59,53,37,35,37,32,37,35,37,35,35,35,35,32,37,35,37,2
34,57,34,57,28,61,30,23,61,29,58,54,31,60,31,60,65,27,64,26,34,54,64,23,28,60,58,30,34,30,31,30,34,29,34,27,34,26,31,29,34,29,2
36,54,36,54,28,60,31,24,60,30,57,50,32,58,32,58,64,28,63,27,36,50,63,24,28,58,57,31,36,31,32,31,36,30,36,28,36,27,32,30,36,30,1
34,57,34,57,28,55,37,33,55,37,53,54,31,60,31,60,57,35,57,35,34,54,57,33,28,60,53,37,34,37,31,37,34,37,34,35,34,35,31,37,34,37,2
33,58,33,58,27,55,37,32,55,36,53,55,30,61,30,61,58,35,57,34,33,55,57,32,27,61,53,37,33,37,30,37,33,36,33,35,33,34,30,36,33,36,2
33,58,33,58,27,56,36,32,56,36,54,55,30,61,30,61,58,34,58,34,33,55,58,32,27,61,54,36,33,36,30,36,33,36,33,34,33,34,30,36,33,36,2
37,55,37,55,33,58,34,30,58,34,56,53,35,57,35,57,60,32,60,32,37,53,60,30,33,57,56,34,37,34,35,34,37,34,37,32,37,32,35,34,37,34,1
31,61,31,61,27,62,29,24,62,29,59,59,29,63,29,63,65,26,65,26,31,59,65,24,27,63,60,29,31,29,29,29,31,29,31,26,31,26,29,29,31,29,1
34,57,34,57,29,62,30,26,62,30,60,55,31,60,31,60,64,28,64,28,34,56,64,26,30,60,60,30,34,30,31,30,34,30,34,28,34,28,31,30,34,30,1
39,53,39,53,35,54,38,34,54,38,52,51,37,55,37,55,56,36,56,36,39,51,56,34,35,55,52,38,39,38,37,38,39,38,39,36,39,36,37,38,39,38,1
30,62,30,62,26,59,32,25,59,31,56,60,28,64,28,64,63,29,62,28,30,60,62,25,26,64,56,32,30,32,28,32,30,31,30,29,30,28,28,31,30,31,1
30,62,30,61,27,55,36,30,54,36,51,59,28,63,28,64,58,33,57,33,30,60,58,30,27,64,51,36,31,37,28,37,30,36,31,33,30,33,28,36,30,36,1
35,57,35,57,31,58,34,30,58,34,56,55,33,59,33,59,60,32,60,32,35,55,60,30,31,59,56,34,35,34,33,34,35,34,35,32,35,32,33,34,35,34,2
34,56,34,56,26,59,32,25,59,31,56,52,30,60,30,60,63,29,62,28,34,52,62,25,26,60,56,32,34,32,30,32,34,31,34,29,34,28,30,31,34,31,1
31,59,31,59,24,60,31,24,60,30,57,55,27,63,27,63,64,28,63,27,31,56,63,24,24,63,57,31,31,31,27,31,31,30,31,28,31,27,27,30,31,30,2
31,60,31,60,26,52,39,32,52,38,49,57,28,63,28,63,56,36,55,35,31,58,55,32,26,63,49,39,31,39,28,39,31,38,31,36,31,35,28,38,31,38,2
24,70,23,69,21,59,33,26,58,32,55,68,22,70,22,71,62,29,61,29,23,68,62,26,21,71,55,32,24,33,22,33,23,32,24,29,23,29,22,32,23,32,1
27,65,27,65,23,59,32,26,59,32,56,63,25,67,25,67,62,29,62,29,27,63,62,26,23,67,56,32,27,32,25,32,27,32,27,29,27,29,25,32,27,32,1
34,56,34,56,26,60,31,24,60,30,57,52,30,60,30,60,64,28,63,27,34,52,63,24,26,60,57,31,34,31,30,31,34,30,34,28,34,27,30,30,34,30,1
37,55,37,55,33,56,36,32,56,36,54,53,35,57,35,57,58,34,58,34,37,53,58,32,33,57,54,36,37,36,35,36,37,36,37,34,37,34,35,36,37,36,2
32,59,32,59,26,51,40,34,51,40,48,56,29,62,29,62,54,37,54,37,32,56,54,34,26,62,48,40,32,40,29,40,32,40,32,37,32,37,29,40,32,40,1
31,61,31,61,27,65,26,20,65,26,62,59,29,63,29,63,68,23,68,23,31,59,68,20,27,63,62,26,31,26,29,26,31,26,31,23,31,23,29,26,31,26,2
38,54,38,54,34,56,36,32,56,36,54,52,36,56,36,56,58,34,58,34,38,52,58,32,34,56,54,36,38,36,36,36,38,36,38,34,38,34,36,36,38,36,2
40,53,39,52,35,54,38,34,54,38,52,50,37,54,37,55,56,36,56,36,39,50,56,34,35,55,52,38,40,38,37,38,39,38,40,36,39,36,37,38,39,38,1
37,54,37,54,31,59,32,25,59,31,56,51,34,57,34,57,63,29,62,28,37,51,62,25,31,57,56,32,37,32,34,32,37,31,37,29,37,28,34,31,37,31,1
28,63,28,63,22,63,28,22,63,28,60,60,25,66,25,66,66,25,66,25,28,60,66,22,22,66,60,28,28,28,25,28,28,28,28,25,28,25,25,28,28,28,1
30,63,29,62,25,60,33,28,59,32,57,60,27,64,27,65,62,30,61,30,29,60,62,28,25,65,57,32,30,33,27,33,29,32,30,30,29,30,27,32,29,32,2
36,56,36,56,32,57,33,24,57,32,54,54,34,58,34,58,62,29,61,28,36,54,61,25,32,58,54,33,36,33,34,33,36,32,36,29,36,28,34,32,36,32,2
30,63,29,62,25,58,34,27,57,33,55,60,27,64,27,65,61,30,60,30,29,60,61,28,25,65,55,33,30,34,27,34,29,33,30,30,29,30,27,33,29,33,2
35,56,35,56,29,53,38,31,53,37,50,53,32,59,32,59,57,35,56,34,35,53,56,31,29,59,50,38,35,38,32,38,35,37,35,35,35,34,32,37,35,37,2
35,57,35,57,31,57,35,31,57,35,55,55,33,59,33,59,59,33,59,33,35,55,59,31,31,59,55,35,35,35,33,35,35,35,35,33,35,33,33,35,35,35,2
32,60,32,60,28,53,37,28,53,36,50,58,30,62,30,62,58,33,57,32,32,58,57,29,28,62,50,37,32,37,30,37,32,36,32,33,32,32,30,36,32,36,2
36,56,36,56,32,58,34,30,58,34,56,54,34,58,34,58,60,32,60,32,36,54,60,30,32,58,56,34,36,34,34,34,36,34,36,32,36,32,34,34,36,34,2
28,65,27,64,23,58,33,27,58,33,55,62,25,66,25,67,61,30,61,30,27,62,61,27,23,67,55,33,28,33,25,33,27,33,28,30,27,30,25,33,27,33,1
31,59,31,59,23,59,32,25,59,31,56,55,27,63,27,63,63,29,62,28,31,55,62,25,23,63,56,32,31,32,27,32,31,31,31,29,31,28,27,31,31,31,2
39,52,39,52,33,59,32,26,59,32,56,49,36,55,36,55,62,29,62,29,39,49,62,26,33,55,56,32,39,32,36,32,39,32,39,29,39,29,36,32,39,32,1
33,59,33,59,29,59,32,25,59,31,56,57,31,61,31,61,63,29,62,28,33,57,62,25,29,61,56,32,33,32,31,32,33,31,33,29,33,28,31,31,33,31,1
34,57,34,57,28,52,39,32,52,38,49,54,31,60,31,60,56,36,55,35,34,54,55,32,28,60,49,39,34,39,31,39,34,38,34,36,34,35,31,38,34,38,2
33,59,33,59,29,59,32,25,59,31,56,57,31,61,31,61,63,29,62,28,33,57,62,25,29,61,56,32,33,32,31,32,33,31,33,29,33,28,31,31,33,31,2
33,57,33,57,25,58,33,26,58,32,55,53,29,61,29,61,62,30,61,29,33,53,61,26,25,61,55,33,33,33,29,33,33,32,33,30,33,29,29,32,33,32,1
35,56,35,56,29,57,35,31,57,35,55,53,32,59,32,59,59,33,59,33,35,53,59,31,29,59,55,35,35,35,32,35,35,35,35,33,35,33,32,35,35,35,2
33,59,33,59,29,58,32,24,58,32,55,57,31,61,31,61,62,28,62,28,33,57,62,25,29,61,55,32,33,32,31,32,33,32,33,28,33,28,31,32,33,32,2
33,59,33,59,29,60,31,25,60,31,57,57,31,61,31,61,63,28,63,28,33,57,63,25,29,61,57,31,33,31,31,31,33,31,33,28,33,28,31,31,33,31,2
32,58,32,58,24,59,32,25,59,31,56,54,28,62,28,62,63,29,62,28,32,54,62,25,24,62,56,32,32,32,28,32,32,31,32,29,32,28,28,31,32,31,1
32,59,32,59,26,58,33,26,58,32,55,56,29,62,29,62,62,30,61,29,32,56,61,26,26,62,55,33,32,33,29,33,32,32,32,30,32,29,29,32,32,32,2
36,56,36,56,32,57,34,28,57,34,54,54,34,58,34,58,60,31,60,31,36,54,60,28,32,58,54,34,36,34,34,34,36,34,36,31,36,31,34,34,36,34,1
37,55,37,55,33,62,30,25,62,29,60,53,35,57,35,57,65,28,64,27,37,53,64,25,33,57,60,30,37,30,35,30,37,29,37,28,37,27,35,29,37,29,2
32,58,32,58,24,59,32,25,59,31,56,54,28,62,28,62,63,29,62,28,32,54,62,25,24,62,56,32,32,32,28,32,32,31,32,29,32,28,28,31,32,31,1
34,59,33,58,29,58,33,27,58,33,55,56,31,60,31,61,61,30,61,30,33,56,61,27,29,61,55,33,34,33,31,33,33,33,34,30,33,30,31,33,33,33,1
35,57,35,57,31,58,34,30,58,34,56,55,33,59,33,59,60,32,60,32,35,55,60,30,31,59,56,34,35,34,33,34,35,34,35,32,35,32,33,34,35,34,2
28,64,28,64,24,52,39,33,52,38,49,62,26,66,26,66,56,36,55,35,28,62,55,33,24,66,50,39,28,39,26,39,28,38,28,36,28,35,26,38,28,38,1
34,58,34,58,30,55,36,29,55,35,52,56,32,60,32,60,59,33,58,32,34,56,58,29,30,60,52,36,34,36,32,36,34,35,34,33,34,32,32,35,34,35,1
28,64,28,64,24,66,27,22,65,26,63,62,26,66,26,66,68,24,67,24,28,62,68,22,24,66,63,26,28,27,26,27,28,26,28,24,28,24,26,26,28,26,1
30,62,30,62,26,51,40,34,51,40,48,60,28,64,28,64,54,37,54,37,30,60,54,34,26,64,48,40,30,40,28,40,30,40,30,37,30,37,28,40,30,40,2
30,63,29,62,25,59,32,26,59,32,56,61,27,64,27,65,62,29,62,29,29,61,62,26,26,65,56,32,30,32,27,32,29,32,30,29,29,29,27,32,29,32,1
38,54,38,54,34,54,38,34,54,38,52,52,36,56,36,56,56,36,56,36,38,52,56,34,34,56,52,38,38,38,36,38,38,38,38,36,38,36,36,38,38,38,2
37,54,37,54,31,54,36,28,54,36,50,51,34,57,34,57,58,32,58,32,37,51,58,28,31,57,50,36,37,36,34,36,37,36,37,32,37,32,34,36,37,36,2
34,57,34,57,28,54,36,28,54,36,50,54,31,60,31,60,58,32,58,32,34,54,58,28,28,60,50,36,34,36,31,36,34,36,34,32,34,32,31,36,34,36,2
35,57,35,57,31,53,37,28,53,36,49,55,33,59,33,59,58,33,57,32,35,55,57,28,31,59,49,37,35,37,33,37,35,36,35,33,35,32,33,36,35,36,2
38,53,38,53,32,56,36,32,56,36,54,51,35,56,35,56,58,34,58,34,38,51,58,32,33,56,54,36,38,36,35,36,38,36,38,34,38,34,35,36,38,36,2
32,58,32,58,24,59,32,25,59,31,56,54,28,62,28,62,63,29,62,28,32,54,62,25,24,62,56,32,32,32,28,32,32,31,32,29,32,28,28,31,32,31,1
30,62,30,62,26,49,42,35,49,41,46,60,28,64,28,64,53,39,52,38,30,60,52,35,26,64,46,42,30,42,28,42,30,41,30,39,30,38,28,41,30,41,2
37,55,37,55,33,57,34,28,57,33,55,53,35,57,35,57,61,31,60,30,37,53,60,29,33,57,56,34,37,34,35,34,37,33,37,31,37,30,35,33,37,33,2
28,65,27,64,23,60,31,25,60,31,57,62,25,66,25,67,63,28,63,28,27,62,63,25,23,67,57,31,28,31,25,31,27,31,28,28,27,28,25,31,27,31,2
35,57,35,57,31,58,34,30,58,34,56,55,33,59,33,59,60,32,60,32,35,55,60,30,31,59,56,34,35,34,33,34,35,34,35,32,35,32,33,34,35,34,2
39,53,39,53,35,59,32,26,59,32,56,51,37,55,37,55,62,29,62,29,39,51,62,26,35,55,56,32,39,32,37,32,39,32,39,29,39,29,37,32,39,32,1
32,58,32,58,24,59,32,25,59,31,56,54,28,62,28,62,63,29,62,28,32,54,62,25,24,62,56,32,32,32,28,32,32,31,32,29,32,28,28,31,32,31,1
35,57,35,57,31,57,34,29,57,34,54,55,33,59,33,59,60,31,60,31,35,55,60,29,31,59,55,34,35,34,33,34,35,34,35,31,35,31,33,34,35,34,1
