@relation 'Sax dominant'

@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atLkk numeric
@attribute o1atMaa numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMkb numeric
@attribute o1atLkb numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMia numeric
@attribute o1atLia numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMai numeric
@attribute o1atLai numeric
@attribute o1atMha numeric
@attribute o1atLha numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMag numeric
@attribute o1atLag numeric
@attribute o1atMfa numeric
@attribute o1atLfa numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMka numeric
@attribute o1atLka numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMhb numeric
@attribute o1atLhb numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMib numeric
@attribute o1atLib numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMjc numeric
@attribute o1atLjc numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMja numeric
@attribute o1atLja numeric
@attribute o1atMic numeric
@attribute o1atLic numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMah numeric
@attribute o1atLah numeric
@attribute o1atMke numeric
@attribute o1atLke numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute o1atMga numeric
@attribute o1atLga numeric
@attribute o1atMkc numeric
@attribute o1atLkc numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMkf numeric
@attribute o1atLkf numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMjb numeric
@attribute o1atLjb numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMjd numeric
@attribute o1atLjd numeric
@attribute o1atMid numeric
@attribute o1atLid numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMie numeric
@attribute o1atLie numeric
@attribute o1atMje numeric
@attribute o1atLje numeric
@attribute o1atMkd numeric
@attribute o1atLkd numeric
@attribute o1atMkg numeric
@attribute o1atLkg numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMhc numeric
@attribute o1atLhc numeric
@attribute o1atMgc numeric
@attribute o1atLgc numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMgb numeric
@attribute o1atLgb numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute destClass {1.0,2.0}

@data
73,61,80,15,27,89,3,2,81,10,85,9,87,5,76,17,29,64,2,92,81,12,82,10,86,6,3,90,4,65,77,5,3,5,75,17,29,63,2,91,86,7,83,9,80,11,90,4,30,13,31,6,3,11,82,10,89,4,76,12,4,12,2,12,29,17,4,90,3,89,30,19,3,92,83,7,4,19,2,64,3,90,3,5,3,90,5,64,84,4,3,17,2,91,76,11,88,4,83,5,87,5,2,92,4,64,2,11,75,11,3,10,30,12,3,90,76,7,3,7,2,91,3,7,3,10,81,11,4,13,30,5,2,90,2,18,3,5,3,91,76,5,76,10,29,11,76,7,82,6,81,7,3,7,5,6,3,11,4,7,4,10,2,90,3,90,83,5,82,7,30,10,30,7,4,5,82,5,30,8,2,90,2,11,2,17,4,6,3,63,4,64,2,17,5,19,1.0
65,76,81,19,12,89,1,2,83,9,86,7,91,4,70,23,14,79,3,92,82,11,84,8,87,5,4,90,4,80,71,2,4,1,69,23,14,78,2,91,87,5,84,8,82,10,93,1,15,12,16,3,2,9,82,8,92,1,70,11,4,10,2,11,14,23,4,89,3,89,15,25,3,91,84,5,4,25,2,79,3,90,3,2,3,89,5,79,86,1,3,23,2,90,70,9,89,1,84,2,88,1,3,91,5,79,3,10,69,10,3,8,15,10,4,89,70,6,3,5,2,90,2,6,3,8,82,9,4,12,15,1,2,90,2,24,4,1,3,91,70,1,69,8,14,10,69,5,84,5,82,6,3,5,5,3,3,10,3,5,3,8,3,89,3,89,85,1,82,5,14,8,14,5,4,1,83,1,15,7,3,89,3,10,3,23,5,3,3,78,5,79,3,23,5,25,2.0
74,60,79,16,28,88,5,2,81,11,84,9,87,6,75,17,30,63,3,92,81,12,82,11,86,7,4,89,4,64,77,6,4,6,75,17,30,62,2,91,85,7,82,9,79,12,89,6,31,14,32,7,2,11,80,10,88,5,76,12,4,12,2,13,30,17,5,89,4,88,30,19,3,91,83,7,4,19,2,63,4,90,3,6,4,89,6,63,84,6,4,17,2,90,76,11,87,6,82,6,86,6,3,91,5,63,3,12,75,12,3,10,31,12,4,89,76,8,4,7,2,90,3,8,3,10,81,11,4,14,31,6,2,89,2,18,4,6,3,90,76,6,75,10,30,12,76,7,83,8,81,8,4,7,6,7,4,12,5,7,4,10,3,89,4,89,83,6,81,7,30,10,31,7,5,6,81,6,31,9,3,89,3,12,3,17,5,7,4,62,5,63,3,17,6,19,1.0
71,78,81,15,12,88,3,2,83,9,84,7,89,6,75,19,14,80,2,92,82,11,84,8,86,7,3,89,4,81,76,5,3,4,74,18,13,79,2,91,86,6,83,8,82,10,91,4,15,12,15,5,3,9,82,8,90,4,75,12,4,10,3,11,13,18,5,88,4,88,15,20,3,90,85,7,4,20,3,80,3,89,3,4,4,88,6,80,86,4,4,18,3,89,75,10,87,4,84,4,86,4,3,92,6,80,3,11,74,10,3,9,15,10,5,89,75,9,5,8,3,91,3,8,4,9,82,9,4,12,14,4,3,89,3,19,5,4,3,90,75,4,74,8,13,10,75,7,85,7,83,8,3,8,6,5,4,10,5,7,4,8,4,90,4,89,85,4,83,7,13,8,14,7,5,4,83,4,15,9,4,89,4,11,4,19,6,5,4,79,4,80,3,19,6,20,2.0
64,64,80,22,22,88,3,2,83,10,85,7,89,5,67,25,25,68,3,92,81,11,84,8,87,6,4,89,3,69,69,4,4,4,67,25,25,67,2,91,87,6,84,8,81,11,91,4,26,13,27,5,3,9,82,8,90,4,67,12,4,10,2,12,25,25,5,89,4,88,26,26,3,91,85,7,4,27,2,68,4,90,3,4,4,89,5,68,86,4,4,25,2,90,67,9,88,4,83,4,87,4,3,91,4,68,3,11,67,11,4,8,26,10,4,89,68,7,4,7,2,90,3,7,4,8,81,8,4,13,26,4,2,89,2,26,4,4,3,90,68,4,68,8,25,11,68,7,85,6,82,6,4,7,6,5,4,11,5,7,5,8,3,89,4,89,85,4,82,7,26,8,26,7,5,4,82,4,26,8,3,89,3,11,3,25,5,5,4,67,4,68,3,25,6,26,2.0
69,78,81,17,12,88,2,3,82,9,85,8,90,5,73,21,14,80,3,91,82,11,84,9,87,7,4,89,5,81,74,4,4,3,72,20,13,79,3,90,87,6,83,8,81,10,92,3,14,12,15,4,3,10,82,9,91,3,73,11,5,11,3,11,13,20,5,89,4,88,14,22,4,91,84,6,5,22,3,80,4,89,4,3,4,89,6,80,85,3,4,20,3,90,74,10,88,3,84,4,87,3,3,91,5,80,3,10,72,10,3,9,15,11,4,89,74,8,4,6,3,90,4,7,3,9,83,10,5,12,14,3,3,89,3,21,4,3,4,90,73,3,72,9,13,10,73,6,84,7,83,8,4,6,6,4,4,10,5,6,4,9,3,89,4,89,84,3,83,6,13,9,14,6,5,3,83,3,15,8,3,89,3,10,3,20,5,4,4,79,5,80,3,20,6,22,2.0
75,53,79,15,33,88,5,1,82,11,85,8,87,7,76,17,37,57,2,93,80,12,84,9,86,8,4,89,3,58,78,6,4,6,76,16,36,56,2,92,86,7,83,9,80,12,89,6,37,14,38,7,2,10,81,9,88,6,76,13,3,11,2,13,36,16,5,89,4,88,37,18,2,91,84,8,3,18,2,57,4,90,2,6,4,89,6,57,85,6,4,16,2,90,77,10,87,6,82,6,86,6,2,91,5,57,3,13,76,12,4,10,37,11,4,89,77,8,4,8,2,90,2,8,4,9,81,9,3,14,37,6,2,89,2,17,4,6,2,90,77,6,77,9,36,12,77,8,84,8,81,8,4,8,6,7,4,12,5,8,5,9,3,89,4,89,84,6,81,8,37,9,37,8,5,6,81,6,37,9,3,89,3,12,3,16,5,7,4,56,5,57,3,17,6,18,1.0
74,53,79,16,29,89,4,2,81,11,86,9,88,6,75,17,34,59,2,92,81,12,83,11,87,7,3,90,4,60,77,5,3,5,75,17,34,58,2,91,87,7,83,9,79,12,90,5,35,14,36,6,3,11,81,10,89,5,76,12,4,12,2,13,34,17,4,89,3,89,34,19,3,91,83,7,4,19,2,59,3,90,3,5,3,89,5,59,84,5,3,17,2,90,76,11,88,5,82,5,87,5,3,92,5,59,2,12,75,12,3,10,35,12,4,90,76,7,4,7,2,91,3,7,4,10,81,11,4,14,35,5,2,90,2,18,4,5,3,91,76,5,76,10,34,12,76,7,83,7,81,7,3,7,5,6,3,12,4,7,4,10,3,90,3,90,83,5,81,7,35,10,35,7,4,5,81,5,35,8,3,89,3,12,3,17,5,6,3,58,4,59,2,17,5,19,1.0
73,45,79,15,39,88,5,1,81,11,85,9,87,7,75,17,43,50,2,93,80,12,83,10,86,8,4,89,2,51,77,6,4,6,74,17,43,49,2,92,86,7,82,10,80,11,89,6,44,14,45,7,2,11,81,10,88,6,75,13,3,12,2,13,43,17,5,89,4,88,44,18,2,91,83,8,3,19,2,50,4,90,2,6,4,89,5,50,84,6,4,17,2,90,76,11,87,6,82,6,86,6,2,91,4,50,3,13,75,12,4,11,44,12,4,89,76,8,4,8,2,90,2,8,4,10,81,10,3,14,44,6,2,89,2,18,4,6,2,90,76,6,76,10,43,12,76,8,83,8,81,8,4,8,6,7,4,12,5,8,5,10,3,89,4,89,83,6,81,8,44,10,44,8,5,6,81,6,44,9,3,89,3,12,3,17,5,7,4,49,4,50,3,18,6,18,1.0
75,55,82,15,31,89,5,2,83,10,86,9,87,6,77,17,35,59,2,92,83,11,84,10,87,7,3,90,4,60,78,7,3,6,77,16,34,58,2,91,86,7,84,9,82,11,89,6,36,12,36,7,3,10,83,10,88,5,77,12,4,11,3,11,35,16,4,89,3,89,36,18,3,91,84,7,4,18,2,59,3,90,3,6,3,89,5,59,85,6,4,16,2,90,77,11,88,6,84,6,87,6,3,92,5,59,3,11,77,11,3,10,36,11,4,90,77,8,4,7,2,91,3,7,4,10,83,10,4,12,35,6,2,90,3,17,4,6,3,91,77,6,77,10,35,11,77,7,84,7,83,7,3,7,5,7,4,11,4,7,4,10,3,90,3,90,84,6,83,7,35,10,35,7,4,6,83,6,36,8,3,89,4,11,4,16,5,7,3,58,4,59,3,16,5,18,1.0
63,78,82,19,12,88,0,2,84,8,87,6,92,3,68,25,14,80,3,92,83,9,85,7,89,4,4,89,3,81,70,2,4,0,68,24,13,79,2,91,88,4,85,7,83,9,94,1,15,11,15,2,2,8,83,7,93,0,68,11,4,9,2,10,13,24,5,89,4,88,15,25,3,91,85,4,4,26,2,80,4,90,3,1,4,89,5,80,87,1,4,24,2,90,68,9,90,1,85,1,89,0,3,91,4,80,3,9,68,9,3,7,15,9,4,89,69,6,3,4,2,90,2,5,3,7,83,7,4,11,14,0,2,89,2,25,4,0,3,90,69,0,68,7,13,9,68,4,86,4,84,4,3,4,6,2,4,9,4,4,4,7,3,89,4,89,86,0,83,4,13,7,13,4,5,0,84,0,15,6,3,89,3,9,3,24,5,2,4,79,4,80,3,24,6,25,2.0
70,68,80,16,14,88,3,2,83,10,85,7,89,5,73,20,20,74,2,92,82,11,84,9,87,6,4,89,4,75,75,5,4,4,73,19,19,73,3,91,86,6,84,8,81,11,91,4,21,13,21,5,3,9,81,8,90,3,74,12,4,10,3,12,19,19,5,89,4,88,20,21,3,91,85,6,4,21,3,74,4,89,3,4,4,89,6,74,86,4,4,19,3,90,74,10,88,4,83,4,87,4,2,91,5,74,3,12,73,11,3,9,21,10,4,89,74,8,4,6,3,90,3,7,3,8,82,9,4,13,20,4,3,89,3,20,4,4,3,90,74,4,73,8,19,11,74,6,85,7,82,7,4,7,6,5,4,11,5,6,4,8,3,89,4,89,85,4,82,6,19,8,20,6,5,4,82,4,21,8,3,89,3,11,3,19,5,5,4,73,5,74,3,20,6,21,2.0
50,61,81,34,23,89,0,2,83,7,89,5,92,1,54,38,27,66,2,92,82,9,85,6,90,2,3,90,3,67,56,1,3,1,54,38,27,65,2,91,90,3,86,6,82,9,94,0,27,10,29,2,3,8,84,7,93,0,54,9,4,9,2,10,27,38,4,89,3,89,27,39,3,91,86,3,3,40,2,66,3,90,3,1,3,89,4,66,87,0,3,38,2,90,55,7,92,0,85,1,91,1,3,92,4,66,2,9,54,9,3,7,28,8,4,90,55,3,4,3,2,91,3,3,4,7,83,7,3,11,28,1,2,90,2,39,4,1,3,91,55,1,55,7,27,9,55,3,85,2,83,3,3,3,5,2,3,9,4,3,4,7,3,90,3,90,86,1,84,3,28,7,28,3,4,1,84,1,28,4,3,89,3,9,3,38,5,2,3,65,3,66,2,38,4,39,2.0
67,81,80,19,9,89,0,2,83,8,88,5,92,2,70,23,11,83,2,92,82,10,85,7,89,3,3,90,3,84,72,2,3,1,70,23,11,82,2,91,89,3,85,6,81,10,94,0,11,11,12,2,3,8,82,7,93,0,71,11,4,9,3,11,11,23,4,89,3,89,11,23,3,91,85,3,3,24,3,83,3,90,3,1,3,89,4,83,87,1,4,23,2,90,72,8,91,0,84,2,90,0,3,92,4,83,3,11,70,11,3,8,12,8,4,90,72,5,4,4,2,91,3,4,4,8,83,8,3,12,11,1,2,90,3,23,4,1,3,91,71,1,70,8,11,11,70,4,85,4,83,5,3,4,5,2,4,11,4,4,4,8,3,90,3,90,86,0,82,3,11,8,11,4,4,1,83,0,12,5,3,89,4,11,4,23,5,2,4,82,3,83,3,23,4,23,2.0
38,54,57,52,36,72,0,2,86,31,89,6,94,3,39,52,36,55,3,92,60,33,87,7,90,4,4,75,3,57,41,0,4,0,40,53,37,55,2,91,90,4,87,6,59,34,95,0,38,33,39,0,3,7,60,7,94,0,40,33,4,8,3,34,38,53,18,73,18,74,37,53,3,87,87,4,3,55,2,56,3,86,3,0,16,84,18,55,88,0,19,53,2,86,40,7,91,0,61,0,90,0,3,91,7,56,4,34,40,34,4,7,38,7,7,74,40,4,8,4,2,90,3,4,8,7,60,7,4,35,38,0,2,75,3,54,8,0,3,76,40,0,40,7,38,34,40,4,87,4,60,4,4,4,20,0,19,34,19,4,19,7,6,89,6,85,87,0,60,4,38,7,38,4,19,0,60,0,38,4,7,85,8,34,8,53,9,1,18,55,4,56,4,53,18,53,2.0
65,60,79,21,28,81,3,2,83,11,84,7,87,6,68,24,30,62,2,92,81,12,84,9,85,7,3,84,3,64,70,5,3,5,68,24,30,62,2,91,85,6,83,8,80,12,90,4,31,13,32,5,3,9,80,8,89,4,69,13,4,10,3,13,30,24,9,84,9,83,31,24,3,91,84,7,4,26,3,63,3,89,3,5,7,89,9,63,86,5,9,24,3,90,69,9,87,4,82,5,86,4,2,92,4,63,3,13,68,12,3,9,31,9,4,84,69,8,3,8,3,91,3,8,3,9,81,9,4,14,31,4,3,84,3,25,4,5,3,85,69,4,68,8,30,12,68,7,84,8,81,8,3,8,11,6,9,12,9,7,9,8,3,90,4,89,85,4,80,7,30,8,30,7,10,4,81,4,31,8,3,90,3,13,3,25,5,6,9,62,3,63,3,25,10,25,1.0
39,80,86,35,8,87,0,2,87,6,89,5,94,3,49,45,11,82,3,92,87,7,88,6,90,4,4,88,3,84,50,1,4,0,49,44,10,82,2,91,90,4,88,5,86,7,95,0,12,8,12,1,3,6,87,6,94,0,49,8,4,7,3,7,11,44,5,88,5,88,12,45,3,91,88,4,4,46,3,83,4,90,3,0,5,89,6,83,89,0,6,45,3,90,49,7,91,0,88,0,90,0,3,91,4,83,4,7,49,7,4,6,12,7,4,88,49,5,4,4,2,90,3,4,4,6,87,6,4,8,11,0,3,88,3,45,4,0,3,89,49,0,49,6,11,7,49,4,88,4,87,4,4,4,7,1,6,7,6,4,6,6,3,89,4,89,88,0,87,4,11,6,11,4,6,0,87,0,12,5,4,89,4,7,4,45,5,1,5,83,4,83,4,45,7,45,2.0
48,81,84,28,7,88,0,3,86,8,89,6,94,3,57,37,10,83,3,91,85,9,87,7,90,4,4,89,5,85,58,0,4,0,57,36,9,83,3,90,90,4,87,7,85,9,95,0,10,10,11,1,4,7,85,7,94,0,57,9,5,8,4,9,10,36,4,89,4,88,10,38,4,91,87,4,5,38,3,84,4,89,4,0,4,89,6,84,88,0,5,36,3,90,57,7,91,0,86,0,90,0,3,91,5,84,4,9,57,9,4,7,10,8,4,89,57,4,4,4,3,90,4,4,4,7,85,7,5,10,10,0,3,89,4,37,4,0,4,90,57,0,57,7,10,9,57,4,87,4,85,4,4,4,6,1,5,9,5,4,5,7,3,89,4,89,87,0,85,4,10,7,10,4,5,0,85,0,10,5,3,89,4,9,4,36,5,1,4,83,5,84,4,36,6,38,2.0
71,61,79,17,25,89,4,2,81,11,84,9,86,6,73,20,29,65,3,92,80,12,82,10,86,7,4,90,4,66,75,6,4,5,73,19,28,64,2,91,84,7,82,10,80,12,89,6,29,14,30,7,2,11,80,10,88,4,73,13,4,12,2,13,28,19,4,89,3,89,29,21,3,91,82,7,4,21,2,65,3,90,3,6,3,89,5,65,84,6,3,19,2,90,73,11,87,6,82,6,86,5,3,91,5,65,3,12,73,12,3,10,29,12,4,89,74,8,3,7,2,90,2,8,3,10,80,10,4,14,29,5,2,90,2,20,4,5,3,91,74,5,73,10,28,12,73,7,83,7,81,7,3,7,5,7,3,12,3,7,3,10,3,89,3,89,83,5,80,7,28,10,28,7,4,5,81,5,29,9,3,89,3,12,3,19,5,7,3,64,5,65,3,19,5,21,1.0
38,56,67,50,34,85,0,2,83,15,90,5,94,2,40,52,35,58,2,92,71,20,86,6,91,3,4,87,3,59,42,0,4,0,40,52,35,57,3,91,91,3,86,7,72,20,95,0,35,21,37,1,3,8,73,7,94,0,40,20,4,9,3,21,35,52,7,86,6,86,35,53,3,90,86,3,3,54,3,58,4,89,3,0,5,88,7,58,87,0,6,52,3,89,41,7,92,0,74,0,91,0,3,91,5,58,3,21,40,20,4,8,36,8,5,87,41,3,5,3,3,90,3,3,5,7,73,7,3,22,36,0,3,87,3,53,5,0,3,88,41,0,41,7,35,20,41,3,86,3,73,3,4,3,8,1,6,20,7,3,7,7,4,89,4,89,86,0,73,3,36,7,36,3,7,0,73,0,36,4,4,88,4,20,4,52,6,1,6,57,4,58,3,53,7,53,2.0
75,56,79,15,32,88,5,2,82,11,83,8,87,7,76,17,35,59,2,92,80,12,83,9,85,8,3,89,4,60,78,6,3,6,76,16,34,58,2,91,85,7,82,9,80,12,89,6,35,14,36,7,3,10,80,9,88,6,76,13,4,11,3,13,34,16,5,89,4,89,35,18,3,92,84,8,4,18,3,59,3,90,3,6,4,90,6,59,85,6,4,17,3,91,76,10,86,6,82,6,85,6,2,92,4,59,3,13,76,12,3,10,35,11,3,89,77,9,3,9,2,91,3,9,3,10,80,9,4,14,35,6,3,89,3,17,3,6,3,90,77,6,76,9,34,12,77,8,84,8,81,8,3,9,6,7,4,13,5,9,4,10,2,90,3,90,84,6,81,8,34,9,35,8,5,6,81,6,35,10,3,90,3,13,3,17,4,7,4,59,4,59,3,17,6,18,1.0
46,51,62,46,39,86,0,3,79,26,90,9,94,2,47,47,41,54,4,91,66,29,82,13,91,3,6,88,5,54,48,1,5,0,46,46,40,52,3,90,91,3,82,12,65,28,95,0,42,30,42,1,4,12,65,12,94,0,48,29,5,13,4,29,40,46,7,87,5,87,41,48,4,90,82,3,5,48,3,53,4,89,4,0,4,88,7,54,83,1,5,46,3,89,48,13,92,0,66,1,91,0,4,90,6,54,5,28,47,28,5,12,42,13,6,87,48,4,5,3,3,89,4,3,5,12,66,13,5,30,41,0,3,88,3,47,5,0,5,89,47,0,47,12,41,28,47,3,82,4,66,4,5,3,7,1,6,28,6,3,6,12,4,88,4,88,82,0,65,3,41,12,41,3,6,0,65,0,42,4,4,88,5,28,4,46,6,1,5,52,6,54,4,46,7,48,2.0
44,75,80,42,13,88,0,3,86,10,89,6,92,3,48,47,17,78,3,91,82,12,87,7,90,4,5,89,5,79,49,2,4,1,48,46,16,77,3,90,90,4,87,7,82,12,94,1,17,13,17,2,4,7,82,7,93,1,48,13,5,8,4,12,16,46,5,89,4,88,17,47,4,91,87,4,5,47,4,78,4,89,4,1,4,89,6,79,88,1,5,46,3,90,48,8,91,1,83,1,90,1,3,91,5,79,4,12,48,12,4,7,17,8,5,89,48,5,4,4,3,90,4,4,4,7,82,7,5,13,16,1,3,89,4,46,4,1,5,90,48,1,48,7,16,12,48,4,87,4,82,4,4,4,6,2,5,12,5,4,5,7,3,89,4,89,87,1,82,4,16,7,16,4,5,1,82,1,17,5,3,89,4,12,4,46,5,2,5,77,5,79,4,46,6,47,2.0
70,62,79,16,26,89,3,2,81,11,84,9,87,6,74,18,27,65,2,92,80,13,82,10,85,7,3,90,3,66,75,5,3,5,72,19,28,64,2,91,86,7,82,10,80,11,90,4,29,14,30,6,2,11,80,10,89,5,74,13,4,12,2,13,28,19,4,89,3,89,29,20,3,91,83,7,4,21,2,65,3,90,3,5,3,89,4,65,84,4,3,19,2,90,74,11,87,4,82,5,86,5,3,92,4,65,2,12,73,12,2,10,29,12,4,90,74,8,4,7,2,91,3,8,3,10,80,11,4,14,29,5,2,90,2,20,4,5,3,91,74,5,73,10,28,12,74,7,82,7,80,8,3,7,5,6,3,12,4,7,3,10,3,90,3,90,83,5,81,7,28,10,29,7,4,5,81,5,29,9,3,89,3,12,3,19,5,6,3,64,3,65,2,19,5,20,1.0
72,56,79,16,30,89,4,2,82,11,83,8,86,7,74,18,33,60,3,92,80,12,83,9,85,8,4,90,4,61,76,6,4,5,74,18,33,59,2,91,84,7,82,9,80,12,89,6,33,14,35,7,2,10,80,9,88,5,74,12,4,11,2,13,33,18,4,89,3,89,33,20,3,91,83,8,4,20,2,60,3,90,3,6,3,89,5,60,85,6,3,18,2,90,74,9,86,6,82,6,85,5,3,91,5,60,3,12,74,12,3,9,33,11,4,89,75,8,3,8,2,90,2,9,3,9,80,9,4,14,34,5,2,90,2,19,4,5,3,91,75,5,74,9,33,12,74,8,84,8,81,8,3,8,5,7,3,12,3,8,3,9,3,89,3,89,84,5,80,8,33,9,33,8,4,5,81,5,34,10,3,89,3,12,3,18,5,7,3,59,5,60,3,18,5,20,1.0
75,76,81,13,14,88,4,2,82,9,87,8,88,5,77,16,16,78,3,92,82,10,84,9,88,6,4,89,4,79,79,6,4,5,77,15,15,78,2,91,87,6,84,8,81,10,90,5,16,12,17,6,3,10,83,9,89,4,77,11,4,11,3,11,15,16,5,89,5,88,16,17,3,91,84,6,4,17,3,78,4,90,3,5,4,89,6,78,85,5,5,16,2,90,78,10,89,5,84,5,88,5,3,91,5,78,4,11,77,10,4,10,17,11,4,89,78,7,4,6,2,90,3,6,4,10,83,9,4,12,16,5,3,89,3,16,4,5,3,90,78,5,78,9,15,11,78,6,84,6,83,6,4,6,6,6,5,11,5,6,5,10,3,89,4,89,84,5,83,6,16,10,16,6,5,5,83,5,17,7,3,89,4,11,4,16,5,6,5,78,5,78,4,16,6,17,2.0
64,75,79,22,9,88,1,2,83,11,88,7,91,4,68,27,15,80,3,92,80,13,85,8,89,5,5,89,4,81,69,3,5,2,67,25,13,79,3,91,89,5,85,8,80,12,93,2,15,14,15,3,3,9,81,8,92,2,68,14,4,10,3,13,13,25,5,88,4,88,15,27,3,90,85,5,4,27,3,80,4,89,3,2,4,88,6,80,86,2,4,25,3,89,68,10,90,2,82,2,89,2,3,90,6,80,4,13,67,12,5,9,15,10,5,88,68,6,5,5,3,89,3,5,5,8,81,9,4,14,14,2,3,89,3,26,5,2,3,90,68,2,68,8,13,12,68,5,85,5,81,5,5,5,6,3,4,12,5,5,5,8,4,88,4,88,85,2,81,5,14,8,14,5,5,2,81,2,15,6,4,88,4,12,4,25,6,3,4,79,6,80,4,26,6,27,2.0
72,60,79,16,24,89,3,2,82,11,84,8,87,6,75,18,28,65,2,92,80,13,83,9,85,7,3,90,4,66,76,5,3,5,74,18,28,64,2,91,85,7,83,9,80,12,90,4,29,14,30,6,3,10,81,10,89,4,75,13,4,11,3,13,28,18,4,90,3,89,29,20,3,92,83,8,4,20,2,65,3,90,3,5,3,90,5,65,85,4,3,18,2,91,75,10,87,4,82,5,86,4,2,92,4,65,3,12,75,12,3,10,29,11,3,90,75,8,3,8,2,91,3,8,3,10,80,10,4,14,29,5,2,90,2,19,3,5,3,91,75,5,75,10,29,12,75,8,83,7,80,8,3,8,5,6,4,12,4,8,4,10,2,90,3,90,84,5,81,8,29,10,29,8,4,5,81,5,29,9,2,90,3,12,2,18,4,6,3,64,4,65,2,18,5,20,1.0
