@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute destClass {1.0,-1.0}

@data
32,50,40,58,33,61,43,51,35,53,42,51,33,60,34,52,1.0
47,39,51,45,48,47,54,41,49,42,53,41,48,46,48,41,1.0
30,7,85,60,32,63,87,8,33,9,86,7,31,62,32,8,1.0
43,38,52,49,43,51,55,39,45,41,54,40,44,50,44,40,1.0
33,48,42,57,34,60,45,49,36,51,44,50,35,59,35,50,1.0
0,1,89,94,1,95,92,4,1,4,91,3,0,94,0,3,1.0
40,46,42,50,41,53,46,48,43,50,45,48,41,52,42,49,-1.0
47,40,50,43,49,46,53,42,50,43,52,41,48,45,49,42,1.0
36,46,44,54,37,57,47,47,39,49,46,48,38,56,38,48,1.0
44,41,49,46,45,49,52,42,47,44,51,43,46,48,46,43,-1.0
24,12,80,66,26,69,82,13,27,14,81,12,25,68,26,13,1.0
35,47,43,55,36,58,46,48,38,50,45,48,36,57,37,49,1.0
36,51,39,54,37,57,42,52,39,54,41,53,38,56,38,53,1.0
49,40,50,41,50,44,53,41,52,43,52,40,49,43,51,42,1.0
34,47,45,56,36,59,47,48,37,49,46,48,36,58,36,48,1.0
43,44,46,47,45,50,49,46,46,47,48,45,44,49,45,46,-1.0
33,49,41,57,35,60,44,51,36,52,43,50,34,59,35,51,1.0
26,10,82,64,28,67,84,11,29,12,83,11,28,66,28,11,1.0
34,26,64,56,36,59,67,28,37,29,66,27,35,58,36,28,1.0
43,39,51,47,45,50,54,41,46,42,53,41,45,49,45,41,-1.0
37,52,38,53,37,56,41,52,40,55,40,53,38,55,39,54,1.0
6,1,89,86,8,88,92,4,8,4,91,3,7,87,7,3,1.0
41,45,45,49,43,52,48,47,44,48,47,47,43,51,43,47,-1.0
37,34,56,53,38,56,59,35,40,37,58,35,38,55,39,36,1.0
32,48,42,58,33,61,45,49,35,51,44,50,34,60,34,50,1.0
24,13,79,66,26,69,81,14,27,15,80,13,25,68,26,14,1.0
32,55,35,58,33,61,38,56,35,58,37,57,34,60,34,57,1.0
34,26,64,56,35,59,67,27,37,29,66,28,36,58,36,28,1.0
36,53,37,54,36,57,40,53,39,56,39,54,37,56,38,55,1.0
28,11,81,62,30,65,83,12,31,13,82,11,29,64,30,12,1.0
39,44,46,51,40,54,49,45,42,47,48,45,40,53,41,46,1.0
49,39,51,41,50,44,54,40,52,42,53,40,50,43,51,41,1.0
28,11,81,62,30,65,83,12,31,13,82,11,29,64,30,12,1.0
35,33,57,55,36,58,60,34,38,36,59,35,37,57,37,35,1.0
48,34,54,40,51,44,58,37,52,38,57,36,50,43,51,37,1.0
44,44,46,46,44,49,49,44,47,47,48,46,46,48,46,46,-1.0
48,40,50,42,50,45,53,42,51,43,52,40,48,44,50,42,1.0
33,55,35,57,34,60,38,56,36,58,37,56,34,59,35,57,1.0
39,36,54,51,40,54,57,37,42,39,56,37,40,53,41,38,1.0
31,56,34,59,33,62,37,58,34,59,36,57,32,61,33,58,1.0
37,52,38,53,37,56,41,52,40,55,40,53,38,55,39,54,1.0
37,52,38,53,37,56,41,52,40,55,40,53,38,55,39,54,1.0
39,32,58,51,41,54,61,34,42,35,60,34,41,53,41,34,1.0
22,12,80,68,24,71,82,13,25,14,81,13,24,70,24,13,1.0
35,52,38,55,37,58,41,54,38,55,40,53,36,57,37,54,1.0
45,37,53,47,45,49,56,38,47,40,55,39,46,48,46,39,1.0
31,9,81,59,33,62,84,11,34,12,83,11,33,61,33,11,1.0
27,7,85,63,29,66,87,8,30,9,86,7,28,65,29,8,1.0
39,44,46,53,40,55,49,46,41,47,48,45,39,54,40,46,-1.0
46,41,49,46,46,48,52,42,48,44,51,42,46,47,47,43,1.0
36,45,45,54,38,57,48,47,39,48,47,47,38,56,38,47,1.0
25,12,80,65,27,68,82,13,28,14,81,12,26,67,27,13,1.0
48,34,56,44,48,46,59,35,50,37,58,36,49,45,49,36,1.0
41,35,55,49,43,52,58,37,44,38,57,36,42,51,43,37,1.0
46,39,51,46,47,48,54,41,48,42,53,40,46,47,47,41,1.0
46,41,49,46,46,48,52,42,48,44,51,42,46,47,47,43,1.0
37,44,46,53,38,56,49,45,40,47,48,45,38,55,39,46,1.0
36,51,39,54,38,57,42,53,39,54,41,52,37,56,38,53,1.0
50,38,52,40,52,43,55,40,53,41,54,38,50,42,52,40,1.0
46,39,51,46,47,48,54,41,48,42,53,41,47,47,47,41,1.0
48,40,50,42,49,45,53,41,51,43,52,41,49,44,50,42,1.0
44,42,48,46,46,49,51,44,47,45,50,44,46,48,46,44,-1.0
20,14,78,70,22,73,80,15,23,16,79,14,21,72,22,15,1.0
24,13,79,66,26,69,81,14,27,15,80,14,26,68,26,14,1.0
29,11,81,61,31,64,83,12,32,13,82,11,30,63,31,12,1.0
34,54,36,56,34,59,39,54,37,57,38,56,36,58,36,56,1.0
24,12,80,66,26,69,82,13,27,14,81,13,26,68,26,13,1.0
45,40,50,47,46,49,53,42,47,43,52,42,46,48,46,42,1.0
37,46,44,53,38,56,47,47,40,49,46,47,38,55,39,48,1.0
37,50,40,53,39,56,43,52,40,53,42,51,38,55,39,52,1.0
29,11,81,61,31,64,83,12,32,13,82,12,31,63,31,12,1.0
23,12,80,67,25,70,82,13,26,14,81,13,25,69,25,13,1.0
35,52,38,55,36,58,41,53,38,55,40,54,37,57,37,54,1.0
49,38,52,41,51,44,55,40,52,41,54,39,50,43,51,40,1.0
34,48,42,56,35,59,45,49,37,51,44,49,35,58,36,50,1.0
39,44,46,51,40,54,49,45,42,47,48,45,40,53,41,46,1.0
30,57,33,60,31,63,36,58,33,60,35,59,32,62,32,59,1.0
43,43,47,47,45,50,50,45,46,46,49,45,45,49,45,45,-1.0
38,50,40,52,39,55,43,51,41,53,42,51,39,54,40,52,1.0
30,11,81,60,32,63,83,12,33,13,82,12,32,62,32,12,1.0
25,12,80,65,27,68,82,13,28,14,81,13,27,67,27,13,1.0
44,38,52,48,44,50,55,39,46,41,54,40,45,49,45,40,1.0
35,32,58,55,36,58,61,33,38,35,60,34,37,57,37,34,1.0
38,51,39,52,38,55,42,51,41,54,41,52,39,54,40,53,1.0
47,41,49,45,47,47,52,42,49,44,51,42,47,46,48,43,1.0
37,8,84,53,39,56,86,9,40,10,85,8,38,55,39,9,-1.0
34,46,44,56,36,59,47,48,37,49,46,48,36,58,36,48,1.0
21,13,79,69,23,72,81,14,24,15,80,13,22,71,23,14,1.0
50,39,51,40,51,43,54,40,53,42,53,39,50,42,52,41,1.0
33,54,36,57,35,60,39,56,36,57,38,55,34,59,35,56,1.0
50,37,53,40,52,43,56,39,53,40,55,38,51,42,52,39,1.0
37,30,60,53,38,56,63,31,40,33,62,32,39,55,39,32,1.0
34,54,36,56,36,59,39,56,37,57,38,54,34,58,36,56,1.0
31,51,41,59,33,62,43,52,34,53,42,51,32,61,33,52,1.0
25,12,80,65,27,68,82,13,28,14,81,13,27,67,27,13,1.0
29,10,82,61,31,64,84,11,32,12,83,11,31,63,31,11,1.0
28,12,80,62,30,65,82,13,31,14,81,12,29,64,30,13,1.0
44,43,47,46,46,49,50,45,47,46,49,44,45,48,46,45,-1.0
48,40,50,44,48,46,53,41,50,43,52,41,48,45,49,42,1.0
5,1,89,87,7,89,92,4,7,4,91,3,6,88,6,3,-1.0
31,57,33,59,32,62,36,58,34,60,35,58,32,61,33,59,1.0
43,44,46,47,44,50,49,45,46,47,48,46,45,49,45,46,-1.0
33,22,68,57,35,60,71,24,36,25,70,23,34,59,35,24,1.0
34,47,43,56,35,59,46,48,37,50,45,48,35,58,36,49,1.0
39,41,49,51,40,54,52,42,42,44,51,43,41,53,41,43,1.0
45,37,53,47,46,49,56,39,47,40,55,38,45,48,46,39,1.0
33,10,82,57,35,60,84,11,36,12,83,11,35,59,35,11,1.0
38,35,55,52,39,55,58,36,41,38,57,36,39,54,40,37,1.0
36,46,44,54,37,57,47,47,39,49,46,48,38,56,38,48,1.0
37,9,83,53,39,56,85,10,40,11,84,9,38,55,39,10,-1.0
28,11,81,62,30,65,83,12,31,13,82,11,29,64,30,12,1.0
24,12,80,66,26,69,82,13,27,14,81,13,26,68,26,13,1.0
39,48,42,51,41,54,45,50,42,51,44,49,40,53,41,50,1.0
38,35,55,52,40,55,58,37,41,38,57,36,39,54,40,37,1.0
24,12,80,66,26,69,82,13,27,14,81,12,25,68,26,13,1.0
34,26,64,56,36,59,67,28,37,29,66,27,35,58,36,28,1.0
43,45,45,47,44,50,48,46,46,48,47,46,44,49,45,47,-1.0
36,53,37,54,36,57,40,53,39,56,39,54,37,56,38,55,1.0
0,0,90,94,1,95,93,3,1,3,92,2,0,94,0,2,1.0
35,19,71,55,36,58,74,20,38,22,73,20,36,57,37,21,1.0
36,53,37,54,36,57,40,53,39,56,39,54,37,56,38,55,1.0
45,36,54,47,46,49,57,38,47,39,56,38,46,48,46,38,1.0
37,45,45,53,39,56,48,47,40,48,47,46,38,55,39,47,1.0
43,38,52,49,44,51,55,40,45,41,54,40,44,50,44,40,1.0
0,1,89,94,1,95,92,4,1,4,91,3,0,94,0,3,1.0
24,13,79,66,26,69,81,14,27,15,80,13,25,68,26,14,1.0
38,44,46,52,40,55,49,46,41,47,48,45,39,54,40,46,1.0
21,13,79,69,23,72,81,14,24,15,80,14,23,71,23,14,1.0
45,36,54,47,46,49,57,38,47,39,56,38,46,48,46,38,1.0
37,8,84,53,39,56,86,9,40,10,85,9,39,55,39,9,-1.0
44,44,46,46,45,49,49,45,47,47,48,45,45,48,46,46,-1.0
37,50,40,53,38,56,43,51,40,53,42,52,39,55,39,52,1.0
43,44,46,47,44,50,49,45,46,47,48,46,45,49,45,46,-1.0
34,46,44,56,35,59,47,47,37,49,46,48,36,58,36,48,1.0
38,44,46,52,39,55,49,45,41,47,48,45,39,54,40,46,1.0
39,43,47,53,40,55,50,45,41,46,49,45,40,54,40,45,-1.0
40,46,44,50,42,53,47,48,43,49,46,48,42,52,42,48,1.0
43,38,52,49,44,51,55,40,45,41,54,40,44,50,44,40,1.0
45,41,49,47,46,49,52,43,47,44,51,43,46,48,46,43,1.0
23,13,79,67,25,70,81,14,26,15,80,14,25,69,25,14,1.0
36,52,38,54,37,57,41,53,39,55,40,53,37,56,38,54,1.0
29,11,81,61,31,64,83,12,32,13,82,11,30,63,31,12,1.0
50,37,53,38,52,42,56,38,54,40,55,37,51,41,53,39,1.0
51,37,53,39,53,42,56,39,54,40,55,37,51,41,53,39,1.0
44,42,48,46,46,49,51,44,47,45,50,44,46,48,46,44,1.0
35,47,43,55,36,58,46,48,38,50,45,48,36,57,37,49,1.0
35,45,45,55,37,58,48,47,38,48,47,46,36,57,37,47,1.0
44,41,49,48,45,50,52,43,46,44,51,43,45,49,45,43,1.0
43,44,46,47,44,50,49,45,46,47,48,46,45,49,45,46,-1.0
31,50,40,59,32,62,43,51,34,53,42,52,33,61,33,52,1.0
36,45,45,54,38,57,48,47,39,48,47,47,38,56,38,47,1.0
44,44,46,46,46,49,49,46,47,47,48,44,44,48,46,46,-1.0
54,33,57,34,55,38,60,33,58,36,59,34,56,37,57,35,1.0
35,45,45,55,37,58,48,47,38,48,47,47,37,57,37,47,1.0
50,36,54,38,53,42,57,38,54,39,56,36,51,41,53,38,1.0
45,41,49,47,46,49,52,43,47,44,51,43,46,48,46,43,1.0
28,11,81,62,30,65,83,12,31,13,82,12,30,64,30,12,1.0
34,25,65,56,35,59,68,26,37,28,67,27,36,58,36,27,1.0
37,46,46,53,39,56,48,47,40,48,47,46,38,55,39,47,1.0
0,0,90,94,1,95,93,3,1,3,92,2,0,94,0,2,1.0
35,47,43,57,36,59,46,49,37,50,45,49,36,58,36,49,-1.0
24,14,78,66,26,69,80,15,27,16,79,14,25,68,26,15,1.0
46,41,49,46,46,48,52,42,48,44,51,43,47,47,47,43,1.0
39,43,47,51,41,54,50,45,42,46,49,44,40,53,41,45,1.0
44,42,48,46,46,49,51,44,47,45,50,44,46,48,46,44,-1.0
38,30,60,52,39,55,63,31,41,33,62,31,39,54,40,32,1.0
25,12,80,65,27,68,82,13,28,14,81,13,27,67,27,13,1.0
36,30,60,54,38,57,63,32,39,33,62,31,37,56,38,32,1.0
45,39,51,47,46,49,54,41,47,42,53,41,46,48,46,41,1.0
42,27,61,48,43,51,65,29,45,31,64,28,42,50,44,30,-1.0
0,2,88,94,1,95,91,5,1,5,90,4,0,94,0,4,1.0
44,37,53,48,45,50,56,39,46,40,55,39,45,49,45,39,1.0
24,14,78,66,26,69,80,15,27,16,79,14,25,68,26,15,1.0
35,32,58,55,36,58,61,33,38,35,60,34,37,57,37,34,1.0
53,33,57,37,55,40,60,35,56,36,59,35,55,39,55,35,1.0
34,48,42,58,35,60,45,50,36,51,44,50,35,59,35,50,-1.0
36,50,40,54,38,57,43,52,39,53,42,52,38,56,38,52,1.0
37,50,40,53,38,56,43,51,40,53,42,52,39,55,39,52,1.0
36,45,45,54,38,57,48,47,39,48,47,47,38,56,38,47,1.0
38,45,45,52,39,55,48,46,41,48,47,46,39,54,40,47,1.0
38,49,41,52,40,55,44,51,41,52,43,50,39,54,40,51,1.0
35,46,44,55,36,58,47,47,38,49,46,47,36,57,37,48,1.0
32,49,41,58,34,61,44,51,35,52,43,51,34,60,34,51,1.0
49,39,51,41,51,44,54,41,52,42,53,39,49,43,51,41,1.0
45,36,54,47,46,49,57,38,47,39,56,38,46,48,46,38,1.0
35,47,43,55,36,58,46,48,38,50,45,48,36,57,37,49,1.0
49,32,58,43,50,45,61,34,51,35,60,34,50,44,50,34,1.0
39,36,54,51,40,54,57,37,42,39,56,37,40,53,41,38,1.0
31,7,85,59,32,62,87,7,34,9,86,7,32,61,33,8,1.0
35,27,63,55,37,58,66,29,38,30,65,28,36,57,37,29,1.0
35,47,43,55,36,58,46,48,38,50,45,48,36,57,37,49,1.0
35,45,45,55,37,58,48,47,38,48,47,47,37,57,37,47,1.0
38,43,47,52,40,55,50,45,41,46,49,45,40,54,40,45,1.0
22,14,78,68,24,71,80,15,25,16,79,14,23,70,24,15,1.0
24,13,79,66,26,69,81,14,27,15,80,14,26,68,26,14,1.0
37,9,83,53,39,56,85,10,40,11,84,9,38,55,39,10,-1.0
40,42,48,50,42,53,51,44,43,45,50,43,41,52,42,44,1.0
31,49,41,59,33,62,44,51,34,52,43,51,33,61,33,51,1.0
0,0,90,94,1,95,93,3,1,3,92,2,0,94,0,2,1.0
0,2,88,94,1,95,91,5,1,5,90,4,0,94,0,4,1.0
46,43,47,44,47,47,50,44,49,46,49,43,46,46,48,45,-1.0
30,11,81,60,32,63,83,12,33,13,82,11,31,62,32,12,1.0
24,13,79,66,26,69,81,14,27,15,80,14,26,68,26,14,1.0
29,12,80,61,31,64,82,13,32,14,81,12,30,63,31,13,1.0
40,48,42,50,41,53,45,49,43,51,44,49,41,52,42,50,1.0
47,40,50,45,48,47,53,42,49,43,52,41,47,46,48,42,1.0
40,43,47,50,42,53,50,45,43,46,49,44,41,52,42,45,1.0
45,39,51,47,45,49,54,40,47,42,53,41,46,48,46,41,1.0
20,13,79,70,22,73,81,14,23,15,80,13,21,72,22,14,1.0
19,12,80,71,21,74,82,13,22,14,81,13,21,73,21,13,1.0
40,42,48,50,42,53,51,44,43,45,50,43,41,52,42,44,1.0
37,53,37,53,37,56,40,53,40,56,39,53,37,55,39,55,1.0
41,41,49,49,42,52,52,42,44,44,51,43,43,51,43,43,1.0
0,0,90,94,1,95,93,3,1,3,92,2,0,94,0,2,1.0
51,32,58,41,51,43,61,33,53,35,60,33,51,42,52,34,1.0
10,23,65,80,11,83,69,25,13,27,68,25,11,82,12,26,-1.0
34,28,62,56,35,59,65,29,37,31,64,30,36,58,36,30,1.0
36,51,39,54,37,57,42,52,39,54,41,53,38,56,38,53,1.0
44,37,53,48,45,50,56,39,46,40,55,39,45,49,45,39,1.0
33,55,35,57,33,60,38,55,36,58,37,57,35,59,35,57,1.0
31,11,81,59,33,62,83,12,34,13,82,11,32,61,33,12,1.0
38,44,46,52,40,55,49,46,41,47,48,45,39,54,40,46,1.0
44,36,54,48,45,50,57,38,46,39,56,38,45,49,45,38,1.0
30,58,32,60,31,63,35,59,33,61,34,59,31,62,32,60,1.0
24,13,79,66,26,69,81,14,27,15,80,14,26,68,26,14,1.0
37,50,40,53,38,56,43,51,40,53,42,52,39,55,39,52,1.0
34,47,45,56,36,59,47,48,37,49,46,48,36,58,36,48,1.0
44,37,53,48,45,50,56,39,46,40,55,39,45,49,45,39,1.0
36,45,45,54,38,57,48,47,39,48,47,47,38,56,38,47,1.0
36,50,40,54,38,57,43,52,39,53,42,52,38,56,38,52,1.0
38,51,39,52,39,55,42,52,41,54,41,51,38,54,40,53,1.0
41,40,50,51,42,53,53,42,43,43,52,42,42,52,42,42,1.0
49,33,57,43,50,45,60,35,51,36,59,35,50,44,50,35,1.0
45,38,52,47,45,49,55,39,47,41,54,40,46,48,46,40,1.0
47,1,89,41,51,45,92,4,51,4,91,2,49,44,50,3,1.0
21,10,82,69,23,72,84,11,24,12,83,11,23,71,23,11,1.0
22,13,79,68,24,71,81,14,25,15,80,14,24,70,24,14,1.0
50,36,54,40,52,43,57,38,53,39,56,38,52,42,52,38,1.0
47,38,52,45,48,47,55,40,49,41,54,40,48,46,48,40,1.0
25,11,81,65,27,68,83,12,28,13,82,11,26,67,27,12,1.0
51,36,54,39,53,42,57,38,54,39,56,37,52,41,53,38,1.0
51,30,60,41,52,43,63,32,53,33,62,32,52,42,52,32,1.0
36,26,64,54,37,57,67,27,39,29,66,28,38,56,38,28,1.0
36,28,62,54,38,57,65,30,39,31,64,30,38,56,38,30,1.0
31,50,40,59,32,62,43,51,34,53,42,52,33,61,33,52,1.0
36,53,37,54,37,57,40,54,39,56,39,53,36,56,38,55,1.0
24,12,80,66,26,69,82,13,27,14,81,12,25,68,26,13,1.0
33,22,68,57,34,60,71,23,36,25,70,24,35,59,35,24,1.0
48,40,50,42,50,45,53,42,51,43,52,40,48,44,50,42,1.0
38,51,39,52,38,55,42,51,41,54,41,52,39,54,40,53,1.0
35,23,67,55,37,58,70,25,38,26,69,24,36,57,37,25,1.0
36,51,39,54,37,57,42,52,39,54,41,53,38,56,38,53,1.0
20,14,78,70,22,73,80,15,23,16,79,14,21,72,22,15,1.0
50,33,57,42,50,44,60,34,52,36,59,34,50,43,51,35,1.0
0,1,89,92,2,94,92,4,2,4,91,3,1,93,1,3,1.0
43,44,46,47,45,50,49,46,46,47,48,45,44,49,45,46,-1.0
46,39,51,46,47,48,54,41,48,42,53,40,46,47,47,41,1.0
24,12,80,66,26,69,82,13,27,14,81,13,26,68,26,13,1.0
40,36,54,50,41,53,57,37,43,39,56,38,42,52,42,38,1.0
44,43,47,46,45,49,50,44,47,46,49,45,46,48,46,45,-1.0
24,14,78,66,26,69,80,15,27,16,79,15,26,68,26,15,1.0
29,11,81,61,31,64,83,12,32,13,82,11,30,63,31,12,1.0
32,10,82,58,34,61,84,11,35,12,83,10,33,60,34,11,1.0
31,57,33,59,32,62,36,58,34,60,35,58,32,61,33,59,1.0
45,39,51,45,46,48,54,40,48,42,53,40,46,47,47,41,-1.0
19,13,79,71,21,74,81,14,22,15,80,13,20,73,21,14,1.0
36,29,61,54,37,57,64,30,39,32,63,31,38,56,38,31,1.0
21,11,81,69,23,72,83,12,24,13,82,11,22,71,23,12,1.0
39,48,42,51,40,54,45,49,42,51,44,50,41,53,41,50,1.0
36,46,44,54,38,57,47,48,39,49,46,47,37,56,38,48,1.0
13,1,89,73,18,78,92,4,18,4,91,3,17,77,17,3,1.0
47,39,51,45,48,47,54,41,49,42,53,41,48,46,48,41,1.0
46,37,55,44,48,47,57,38,49,39,56,38,48,46,48,38,-1.0
37,8,84,53,39,56,86,9,40,10,85,8,38,55,39,9,-1.0
43,45,45,47,44,50,48,46,46,48,47,46,44,49,45,47,-1.0
24,13,79,66,26,69,81,14,27,15,80,13,25,68,26,14,1.0
37,50,40,53,39,56,43,52,40,53,42,51,38,55,39,52,1.0
31,56,34,59,33,62,37,58,34,59,36,57,32,61,33,58,1.0
28,12,80,62,30,65,82,13,31,14,81,12,29,64,30,13,1.0
42,39,51,50,43,52,54,41,44,42,53,41,43,51,43,41,1.0
35,53,37,55,35,58,40,53,38,56,39,55,37,57,37,55,1.0
35,53,37,55,36,58,40,54,38,56,39,54,36,57,37,55,1.0
49,39,51,43,49,45,54,40,51,42,53,40,49,44,50,41,1.0
36,46,44,54,37,57,47,47,39,49,46,47,37,56,38,48,1.0
36,52,38,54,37,57,41,53,39,55,40,53,37,56,38,54,1.0
0,1,89,94,1,95,92,4,1,4,91,3,0,94,0,3,1.0
39,34,56,51,40,54,59,35,42,37,58,35,40,53,41,36,1.0
48,34,56,44,48,46,59,35,50,37,58,36,49,45,49,36,1.0
44,44,46,46,45,49,49,45,47,47,48,45,45,48,46,46,-1.0
36,50,40,54,38,57,43,52,39,53,42,52,38,56,38,52,1.0
25,13,79,65,27,68,81,14,28,15,80,13,26,67,27,14,1.0
39,43,47,51,41,54,50,45,42,46,49,44,40,53,41,45,1.0
34,47,43,56,35,59,46,48,37,50,45,49,36,58,36,49,1.0
44,43,47,46,45,49,50,44,47,46,49,45,46,48,46,45,-1.0
38,45,45,54,39,56,48,47,40,48,47,47,39,55,39,47,-1.0
54,32,58,34,57,38,61,34,58,35,60,32,55,37,57,34,1.0
47,39,51,45,48,47,54,41,49,42,53,41,48,46,48,41,1.0
27,12,80,63,29,66,82,13,30,14,81,12,28,65,29,13,1.0
24,13,79,66,26,69,81,14,27,15,80,14,26,68,26,14,1.0
40,45,45,52,40,54,48,46,42,48,47,46,40,53,41,47,-1.0
27,10,82,63,29,66,84,11,30,12,83,11,29,65,29,11,1.0
30,11,81,60,32,63,83,12,33,13,82,12,32,62,32,12,1.0
46,42,48,44,46,47,51,42,49,45,50,44,48,46,48,44,1.0
43,44,46,47,45,50,49,46,46,47,48,45,44,49,45,46,-1.0
38,42,48,52,40,55,51,44,41,45,50,44,40,54,40,44,1.0
24,12,80,66,26,69,82,13,27,14,81,13,26,68,26,13,1.0
30,56,34,60,32,63,37,58,33,59,36,58,32,62,32,58,1.0
51,37,53,39,53,42,56,39,54,40,55,37,51,41,53,39,1.0
39,35,55,51,40,54,58,36,42,38,57,36,40,53,41,37,1.0
39,43,47,51,41,54,50,45,42,46,49,44,40,53,41,45,1.0
39,43,47,51,40,54,50,44,42,46,49,45,41,53,41,45,1.0
36,52,38,54,37,57,41,53,39,55,40,53,37,56,38,54,1.0
48,40,50,44,48,46,53,41,50,43,52,41,48,45,49,42,1.0
37,51,39,53,38,56,42,52,40,54,41,52,38,55,39,53,1.0
34,26,64,56,36,59,67,28,37,29,66,27,35,58,36,28,1.0
35,32,58,55,36,58,61,33,38,35,60,34,37,57,37,34,1.0
42,45,45,48,44,51,48,47,45,48,47,46,43,50,44,47,-1.0
49,38,52,41,51,44,55,40,52,41,54,39,50,43,51,40,1.0
35,25,65,55,36,58,68,26,38,28,67,27,37,57,37,27,1.0
40,48,42,50,42,53,45,50,43,51,44,48,40,52,42,50,1.0
40,42,48,50,41,53,51,43,43,45,50,44,42,52,42,44,1.0
32,7,85,58,33,61,87,7,35,9,86,7,33,60,34,8,1.0
35,52,38,55,36,58,41,53,38,55,40,54,37,57,37,54,1.0
38,30,60,52,40,55,63,32,41,33,62,32,40,54,40,32,1.0
40,27,63,50,41,53,66,28,43,30,65,28,41,52,42,29,1.0
29,11,81,61,31,64,83,12,32,13,82,11,30,63,31,12,1.0
42,43,47,48,44,51,50,45,45,46,49,45,44,50,44,45,-1.0
42,40,50,50,42,52,53,41,44,43,52,42,43,51,43,42,1.0
26,12,80,64,28,67,82,13,29,14,81,12,27,66,28,13,1.0
26,13,79,64,28,67,81,14,29,15,80,13,27,66,28,14,1.0
2,2,88,88,5,91,91,5,5,5,90,3,3,90,4,4,1.0
36,45,45,54,38,57,48,47,39,48,47,47,38,56,38,47,1.0
37,43,47,53,39,56,50,45,40,46,49,45,39,55,39,45,1.0
38,33,57,52,40,55,60,35,41,36,59,34,39,54,40,35,1.0
38,52,38,52,38,55,41,52,41,55,40,52,38,54,40,54,1.0
34,17,73,56,35,59,76,18,37,20,75,19,36,58,36,19,1.0
40,42,48,50,41,53,51,43,43,45,50,44,42,52,42,44,1.0
49,39,51,41,51,44,54,41,52,42,53,39,49,43,51,41,1.0
34,52,38,56,36,59,41,54,37,55,40,54,36,58,36,54,1.0
22,12,80,68,24,71,82,13,25,14,81,13,24,70,24,13,1.0
0,1,89,94,1,95,92,4,1,4,91,3,0,94,0,3,1.0
45,39,51,47,46,49,54,41,47,42,53,40,45,48,46,41,1.0
45,38,52,47,45,49,55,39,47,41,54,39,45,48,46,40,1.0
45,43,47,45,46,48,50,44,48,46,49,44,46,47,47,45,1.0
43,38,52,49,43,51,55,39,45,41,54,40,44,50,44,40,1.0
25,14,78,65,27,68,80,15,28,16,79,14,26,67,27,15,1.0
44,38,52,48,45,50,55,40,46,41,54,39,44,49,45,40,1.0
45,41,49,45,46,48,52,42,48,44,51,42,46,47,47,43,-1.0
51,36,54,39,53,42,57,38,54,39,56,37,52,41,53,38,1.0
43,38,52,49,44,51,55,40,45,41,54,40,44,50,44,40,1.0
45,40,50,47,46,49,53,42,47,43,52,42,46,48,46,42,1.0
0,1,89,94,1,95,92,4,1,4,91,3,0,94,0,3,1.0
36,34,56,54,38,57,59,36,39,37,58,35,37,56,38,36,1.0
44,2,88,46,47,49,91,5,47,5,90,2,44,48,46,4,-1.0
35,47,43,55,36,58,46,48,38,50,45,48,36,57,37,49,1.0
49,38,52,41,51,44,55,40,52,41,54,39,50,43,51,40,1.0
30,58,32,60,31,63,35,59,33,61,34,59,31,62,32,60,1.0
39,42,48,51,41,54,51,44,42,45,50,44,41,53,41,44,1.0
32,13,77,58,34,61,80,15,35,16,79,15,34,60,34,15,1.0
31,57,33,59,32,62,36,58,34,60,35,58,32,61,33,59,1.0
37,45,45,53,38,56,48,46,40,48,47,46,38,55,39,47,1.0
43,44,46,47,45,50,49,46,46,47,48,45,44,49,45,46,-1.0
30,51,41,60,32,63,43,52,33,53,42,52,32,62,32,52,1.0
25,13,79,65,27,68,81,14,28,15,80,13,26,67,27,14,1.0
49,32,58,43,49,45,61,33,51,35,60,34,50,44,50,34,1.0
34,48,42,56,35,59,45,49,37,51,44,49,35,58,36,50,1.0
29,12,80,61,30,64,82,12,32,14,81,12,30,63,31,13,1.0
29,11,81,61,31,64,83,12,32,13,82,11,30,63,31,12,1.0
50,39,51,40,50,43,54,39,53,42,53,40,51,42,52,41,1.0
44,44,46,46,45,49,49,45,47,47,48,45,45,48,46,46,1.0
37,53,37,53,37,56,40,53,40,56,39,53,37,55,39,55,1.0
37,50,40,53,39,56,43,52,40,53,42,51,38,55,39,52,1.0
34,47,43,56,36,59,46,49,37,50,45,48,35,58,36,49,1.0
49,41,49,41,49,44,52,41,52,44,51,41,49,43,51,43,1.0
50,38,52,40,51,43,55,39,53,41,54,39,51,42,52,40,1.0
44,43,47,46,45,49,50,44,47,46,49,45,46,48,46,45,-1.0
35,27,63,55,37,58,66,29,38,30,65,29,37,57,37,29,1.0
43,40,50,47,45,50,53,42,46,43,52,42,45,49,45,42,-1.0
49,40,50,41,50,44,53,41,52,43,52,40,49,43,51,42,1.0
26,12,80,64,28,67,82,13,29,14,81,13,28,66,28,13,1.0
