@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atLccc numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMabc numeric
@attribute o2atLabc numeric
@attribute o2atMacc numeric
@attribute o2atLacc numeric
@attribute o2atMaac numeric
@attribute o2atLaac numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMaaa numeric
@attribute o3atLccc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o4atMbbc numeric
@attribute o4atLbbc numeric
@attribute o4atLccc numeric
@attribute o4atMbbb numeric
@attribute o4atLbbb numeric
@attribute o4atMbcc numeric
@attribute o4atLbcc numeric
@attribute o4atMcbb numeric
@attribute o4atLcbb numeric
@attribute o4atMccb numeric
@attribute o4atLccb numeric
@attribute o4atMaaa numeric
@attribute o4atMabb numeric
@attribute o4atLabb numeric
@attribute o4atMaab numeric
@attribute o4atLaab numeric
@attribute o4atMbba numeric
@attribute o4atLbba numeric
@attribute o4atMbaa numeric
@attribute o4atLbaa numeric
@attribute o4atMcba numeric
@attribute o4atLcba numeric
@attribute o4atMabc numeric
@attribute o4atLabc numeric
@attribute o4atMacc numeric
@attribute o4atLacc numeric
@attribute o4atMaac numeric
@attribute o4atLaac numeric
@attribute o5atLccc numeric
@attribute o5atMcbb numeric
@attribute o5atLcbb numeric
@attribute o5atMbbc numeric
@attribute o5atLbbc numeric
@attribute o5atMccb numeric
@attribute o5atLccb numeric
@attribute o5atMbbb numeric
@attribute o5atLbbb numeric
@attribute o5atMbcc numeric
@attribute o5atLbcc numeric
@attribute o5atMbba numeric
@attribute o5atLbba numeric
@attribute o5atMaaa numeric
@attribute o5atMacc numeric
@attribute o5atLacc numeric
@attribute o5atMaac numeric
@attribute o5atLaac numeric
@attribute o5atMbaa numeric
@attribute o5atLbaa numeric
@attribute o5atMabb numeric
@attribute o5atLabb numeric
@attribute o5atMaab numeric
@attribute o5atLaab numeric
@attribute o5atMabc numeric
@attribute o5atLabc numeric
@attribute destClass {1.0,2.0}

@data
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,15,15,1,18,1,15,2,17,3,16,0,0,18,0,18,0,18,0,18,0,17,0,15,0,15,0,15,4,6,6,6,7,7,5,5,14,8,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,13,3,15,4,14,2,18,0,18,0,18,3,14,3,13,0,18,11,6,4,10,18,12,5,11,6,12,5,0,0,18,0,18,0,18,0,18,0,6,0,6,0,5,0,6,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,12,7,5,9,10,11,8,13,6,8,8,8,8,10,7,10,6,9,7,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,5,12,10,4,18,6,11,5,12,6,11,0,0,18,0,18,0,18,0,18,0,12,0,12,0,11,0,12,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,6,12,7,11,5,18,0,18,0,18,6,11,6,10,0,18,6,10,6,4,18,8,8,6,10,8,8,0,0,18,0,18,0,18,0,18,0,10,0,10,0,8,0,10,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,1.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,13,6,4,12,18,14,5,12,4,12,4,0,0,18,0,18,0,18,0,18,0,4,0,6,0,5,0,6,2,9,4,9,4,10,3,8,14,10,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
9,11,0,10,0,0,18,0,18,0,18,5,11,6,11,6,10,7,10,7,11,0,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,5,11,7,12,6,10,18,0,18,0,18,10,6,11,6,0,18,17,2,0,16,18,18,1,16,0,16,0,0,0,18,0,18,0,18,0,18,0,0,0,2,0,1,0,2,14,0,14,0,14,0,14,0,14,0,14,0,14,0,0,14,0,14,0,14,0,14,0,14,0,14,2.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,8,10,9,15,4,2,9,10,14,8,16,3,8,8,8,8,10,4,10,3,9,4,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,2,9,4,9,4,10,3,8,14,10,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,5,5,11,18,11,5,12,7,13,6,0,0,18,0,18,0,18,0,18,0,7,0,5,0,5,0,5,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,9,7,11,8,10,6,18,0,18,0,18,6,10,7,10,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,9,2,11,2,11,3,10,1,14,3,10,0,14,0,0,10,0,11,0,14,0,14,0,14,0,11,1.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,9,8,11,9,10,7,18,0,18,0,18,7,9,7,9,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,1.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,11,13,6,18,0,0,12,7,18,5,18,0,11,5,11,5,13,0,13,0,12,0,0,18,0,9,7,11,8,10,6,18,0,18,0,18,6,10,7,10,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,12,6,13,5,4,12,7,12,5,14,5,11,5,11,5,13,6,13,5,12,6,0,18,0,14,3,16,4,15,2,18,0,18,0,18,2,14,2,14,0,18,18,0,0,18,15,18,0,18,0,18,0,1,1,15,1,15,3,16,2,17,3,0,1,0,1,0,1,0,2,10,2,11,4,10,2,10,13,12,3,0,13,0,1,3,0,4,0,13,1,14,0,14,1,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,5,13,9,3,18,7,11,4,11,5,10,0,0,18,0,18,0,18,0,18,0,11,0,13,0,11,0,13,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,12,6,13,5,4,12,7,12,5,14,5,11,5,11,5,13,6,13,5,12,6,0,18,0,12,3,14,4,13,2,18,0,18,0,18,3,14,4,13,0,18,12,4,4,12,18,12,4,13,6,14,5,0,0,18,0,18,0,18,0,18,0,6,0,4,0,4,0,4,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,15,4,2,9,10,14,8,16,3,8,8,8,8,10,4,10,3,9,4,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,1,16,14,0,18,2,15,1,16,2,15,0,0,18,0,18,0,18,0,18,0,16,0,16,0,15,0,16,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,12,7,5,9,10,11,8,13,6,8,8,8,8,10,7,10,6,9,7,0,18,0,10,6,12,7,11,5,18,0,18,0,18,6,11,6,10,0,18,11,5,5,11,18,11,5,12,7,13,6,0,0,18,0,18,0,18,0,18,0,7,0,5,0,5,0,5,4,6,6,6,7,7,5,5,14,8,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,12,6,13,5,4,12,7,12,5,14,5,11,5,11,5,13,6,13,5,12,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,5,5,11,18,11,5,12,7,13,6,0,0,18,0,18,0,18,0,18,0,7,0,5,0,5,0,5,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,12,7,5,11,18,13,6,11,5,11,5,0,0,18,0,18,0,18,0,18,0,5,0,7,0,6,0,7,2,10,3,10,2,10,2,9,9,11,2,3,10,1,3,3,2,4,2,11,1,10,1,11,2,3,1.0
8,10,2,9,3,1,14,3,15,2,13,6,8,7,10,7,8,8,9,8,10,3,7,9,10,16,3,1,8,11,15,9,17,2,7,9,7,9,9,3,9,2,8,3,4,15,2,6,11,8,12,7,10,14,3,16,2,14,10,6,10,6,2,14,18,0,0,18,1,18,0,18,0,18,0,15,17,2,16,3,15,1,15,1,15,0,17,0,17,0,16,0,13,0,13,0,14,0,13,0,14,1,14,0,14,0,0,14,0,14,0,14,0,14,0,14,0,14,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,5,14,12,4,18,6,13,4,12,4,12,0,0,18,0,18,0,18,0,18,0,12,0,14,0,13,0,14,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
6,8,2,7,3,1,14,3,15,2,13,8,6,9,8,9,6,10,7,10,8,3,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,9,7,11,8,10,6,18,0,18,0,18,6,10,7,10,0,18,17,2,0,16,13,18,1,16,0,16,0,1,3,14,2,15,3,14,2,15,3,0,3,2,3,1,2,2,14,0,14,0,14,0,14,0,14,0,14,0,14,0,0,14,0,14,0,14,0,14,0,14,0,14,2.0
5,7,0,6,0,0,18,0,18,0,18,9,7,10,7,10,6,11,6,11,7,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,18,0,0,18,18,18,0,18,0,18,0,0,0,18,0,18,0,18,0,18,0,0,0,0,0,0,0,0,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,9,8,6,8,18,10,7,9,8,10,7,0,0,18,0,18,0,18,0,18,0,8,0,8,0,7,0,8,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,12,7,5,9,10,11,8,13,6,8,8,8,8,10,7,10,6,9,7,0,18,0,9,8,11,9,10,7,18,0,18,0,18,7,9,7,9,0,18,5,14,12,4,18,6,13,4,12,4,12,0,0,18,0,18,0,18,0,18,0,12,0,14,0,13,0,14,2,10,3,10,2,10,2,9,9,11,2,3,10,1,3,3,2,4,2,11,1,10,1,11,2,3,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,13,6,4,12,18,14,5,12,4,12,4,0,0,18,0,18,0,18,0,18,0,4,0,6,0,5,0,6,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,9,8,11,9,10,7,18,0,18,0,18,7,9,7,9,0,18,5,14,12,4,18,6,13,4,12,4,12,0,0,18,0,18,0,18,0,18,0,12,0,14,0,13,0,14,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,2,15,13,1,18,3,14,2,15,3,14,0,0,18,0,18,0,18,0,18,0,15,0,15,0,14,0,15,2,10,2,11,2,10,2,10,9,12,2,3,10,1,3,3,2,4,2,11,1,10,1,11,2,3,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,4,4,12,18,12,4,13,6,14,5,0,0,18,0,18,0,18,0,18,0,6,0,4,0,4,0,4,4,6,6,6,7,7,5,5,14,8,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,13,4,15,5,14,3,18,0,18,0,18,3,13,3,13,0,18,5,14,12,4,18,6,13,4,12,4,12,0,0,18,0,18,0,18,0,18,0,12,0,14,0,13,0,14,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,10,6,12,7,11,5,18,0,18,0,18,6,11,6,10,0,18,6,10,6,4,18,8,8,6,10,8,8,0,0,18,0,18,0,18,0,18,0,10,0,10,0,8,0,10,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,0,18,0,18,0,18,18,0,18,0,18,18,0,18,0,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,9,2,11,2,11,3,10,1,14,3,10,0,14,0,0,10,0,11,0,14,0,14,0,14,0,11,1.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,11,12,6,13,5,4,12,7,12,5,14,5,11,5,11,5,13,6,13,5,12,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,8,8,8,18,8,8,9,10,10,9,0,0,18,0,18,0,18,0,18,0,10,0,8,0,8,0,8,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
9,11,0,10,0,0,18,0,18,0,18,5,11,6,11,6,10,7,10,7,11,0,11,13,6,15,4,2,12,7,14,5,16,3,11,5,11,5,13,4,13,3,12,4,0,18,0,13,4,15,5,14,3,18,0,18,0,18,3,13,3,13,0,18,18,0,0,18,16,18,0,18,0,18,0,0,0,16,0,16,2,17,1,18,2,0,0,0,0,0,0,0,2,10,2,11,4,10,2,10,9,12,3,3,9,3,5,3,4,4,3,9,5,10,4,11,5,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,13,2,15,3,14,1,18,0,18,0,18,2,15,3,14,0,18,8,8,8,8,18,8,8,9,10,10,9,0,0,18,0,18,0,18,0,18,0,10,0,8,0,8,0,8,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,12,3,14,4,13,2,18,0,18,0,18,3,14,4,13,0,18,0,18,18,0,18,0,18,0,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,7,9,10,12,7,5,8,11,11,9,13,6,7,9,7,9,9,7,9,6,8,7,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,17,2,0,16,13,18,1,16,0,16,0,1,3,14,2,15,3,14,2,15,3,0,3,2,3,1,2,2,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,2.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,8,10,9,12,7,5,9,10,11,8,13,6,8,8,8,8,10,7,10,6,9,7,3,15,1,10,7,12,8,11,6,14,2,16,2,15,6,10,6,10,2,14,17,2,0,16,18,18,1,16,0,16,0,0,0,18,0,18,0,18,0,18,0,0,0,2,0,1,0,2,5,6,7,6,7,7,6,5,14,7,6,0,14,0,0,6,0,7,0,14,0,14,0,14,0,7,2.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,8,8,10,9,9,7,18,0,18,0,18,7,9,8,9,0,18,9,10,8,8,13,10,9,8,8,8,8,1,3,14,2,15,3,14,2,15,3,8,3,10,3,9,2,10,9,2,11,2,11,3,10,1,14,3,10,0,14,0,0,10,0,11,0,14,0,14,0,14,0,11,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,12,7,5,9,10,11,8,13,6,8,8,8,8,10,7,10,6,9,7,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,1,16,14,0,18,2,15,1,16,2,15,0,0,18,0,18,0,18,0,18,0,16,0,16,0,15,0,16,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,18,0,0,18,18,18,0,18,0,18,0,0,0,18,0,18,0,18,0,18,0,0,0,0,0,0,0,0,3,6,5,7,7,7,4,5,14,9,5,0,14,0,0,5,0,7,0,14,0,14,0,14,0,7,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,7,5,9,18,11,6,10,7,11,6,0,0,18,0,18,0,18,0,18,0,7,0,7,0,6,0,7,2,9,4,9,4,10,3,8,14,10,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,6,13,11,5,18,7,12,5,11,5,11,0,0,18,0,18,0,18,0,18,0,11,0,13,0,12,0,13,2,10,3,10,4,10,2,9,14,11,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,1.0
13,15,0,14,0,0,18,0,18,0,18,1,15,2,15,2,14,3,14,3,15,0,11,13,6,16,3,1,12,7,15,5,17,2,11,5,11,5,13,3,13,2,12,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,4,4,12,16,12,4,13,6,14,5,0,0,16,0,16,2,17,1,18,2,6,0,4,0,4,0,4,2,10,2,11,4,10,2,10,13,12,3,0,13,0,1,3,0,4,0,13,1,14,0,14,1,4,2.0
12,14,0,13,0,0,18,0,18,0,18,2,14,3,14,3,13,4,13,4,14,0,12,14,5,18,0,0,13,6,18,4,18,0,12,4,12,4,14,0,14,0,13,0,0,18,0,8,8,10,9,9,7,18,0,18,0,18,7,9,8,9,0,18,13,6,4,12,8,14,5,12,4,12,4,8,10,9,9,10,8,8,8,8,8,4,10,6,10,5,9,6,9,2,11,2,11,3,10,1,14,3,10,0,14,0,0,10,0,11,0,14,0,14,0,14,0,11,1.0
9,11,2,10,3,1,14,3,15,2,13,5,9,6,11,6,9,7,10,7,11,3,15,17,2,18,0,0,16,3,18,1,18,0,15,1,15,1,17,0,17,0,16,0,0,18,0,9,7,11,8,10,6,18,0,18,0,18,6,10,7,10,0,18,18,0,0,18,18,18,0,18,0,18,0,0,0,18,0,18,0,18,0,18,0,0,0,0,0,0,0,0,13,0,13,0,14,0,13,0,14,1,14,0,14,0,0,14,0,14,0,14,0,14,0,14,0,14,2.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,13,6,4,9,10,12,8,14,5,8,8,8,8,10,6,10,5,9,6,0,18,0,10,7,12,8,11,6,18,0,18,0,18,6,10,6,10,0,18,1,15,15,1,18,1,15,2,17,3,16,0,0,18,0,18,0,18,0,18,0,17,0,15,0,15,0,15,2,7,4,8,6,8,3,6,14,10,4,0,14,0,0,4,0,6,0,14,0,14,0,14,0,6,2.0
9,11,0,10,0,0,18,0,18,0,18,5,11,6,11,6,10,7,10,7,11,0,18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,0,18,0,1,14,3,15,2,13,18,0,18,0,18,14,3,15,2,0,18,9,10,8,8,18,10,9,8,8,8,8,0,0,18,0,18,0,18,0,18,0,8,0,10,0,9,0,10,9,2,11,2,11,3,10,1,14,3,10,0,14,0,0,10,0,11,0,14,0,14,0,14,0,11,1.0
18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,8,10,9,16,3,1,9,10,15,8,17,2,8,8,8,8,10,3,10,2,9,3,0,18,0,13,3,15,4,14,2,18,0,18,0,18,3,14,3,13,0,18,11,5,5,11,18,11,5,12,7,13,6,0,0,18,0,18,0,18,0,18,0,7,0,5,0,5,0,5,2,10,2,11,4,10,2,10,14,12,3,0,14,0,0,3,0,4,0,14,0,14,0,14,0,4,2.0
5,7,2,6,3,1,14,3,15,2,13,9,5,10,7,10,5,11,6,11,7,3,18,18,0,18,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,0,18,0,1,14,3,15,2,13,18,0,18,0,18,14,3,15,2,0,18,18,0,0,18,13,18,0,18,0,18,0,1,3,14,2,15,3,14,2,15,3,0,3,0,3,0,2,0,13,0,13,0,14,0,13,0,14,1,14,0,14,0,0,14,0,14,0,14,0,14,0,14,0,14,2.0
