@relation 'Sax dominant'

@attribute o1atLee numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMaa numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute destClass {1,3,2}

@data
3,85,15,69,48,22,94,89,5,33,60,73,19,33,20,35,6,1,7,33,20,88,5,73,18,32,60,75,5,74,5,34,6,0,95,0,0,61,0,60,0,21,0,20,0,94,2
3,85,14,54,43,23,94,89,4,32,57,65,22,36,27,38,6,1,7,37,27,88,5,66,26,36,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,3
4,86,13,63,36,32,94,89,5,41,49,71,18,44,22,46,6,1,7,45,22,88,6,72,21,44,49,73,5,72,6,45,6,0,95,0,0,50,0,49,0,23,0,22,0,94,1
3,87,14,56,38,26,94,90,4,35,53,67,20,40,26,42,5,1,6,41,26,89,5,68,24,39,53,69,4,68,5,41,5,0,95,0,0,54,0,53,0,27,0,26,0,94,2
3,87,13,57,40,24,94,90,4,33,55,68,19,38,25,40,5,1,6,39,25,89,5,69,25,39,55,70,4,69,5,39,5,0,95,0,0,56,0,55,0,26,0,25,0,94,3
3,83,14,68,45,23,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,3
5,83,16,58,38,28,94,87,7,38,52,67,22,41,26,43,8,1,9,42,26,86,8,68,24,40,52,69,7,68,8,42,8,0,95,0,0,53,0,52,0,27,0,26,0,94,3
3,83,15,67,39,27,94,88,6,40,53,72,20,40,21,42,7,1,8,41,21,87,6,72,20,40,53,74,6,73,7,41,7,0,95,0,0,54,0,53,0,22,0,21,0,94,2
3,83,9,69,47,21,94,88,5,31,60,75,14,33,17,35,7,1,8,34,17,87,5,75,17,34,60,78,6,77,7,34,7,0,95,0,0,61,0,60,0,18,0,17,0,94,3
3,85,14,54,41,23,94,89,4,32,56,65,21,37,27,39,6,1,7,38,27,88,5,66,27,38,56,68,5,67,6,38,6,0,95,0,0,57,0,56,0,28,0,27,0,94,3
4,86,14,56,39,25,94,89,5,34,54,67,20,39,26,41,6,1,7,40,26,88,6,68,24,38,54,69,5,68,6,40,6,0,95,0,0,55,0,54,0,27,0,26,0,94,3
5,83,17,57,37,31,94,87,7,39,50,66,22,43,27,45,8,1,9,44,27,86,8,67,25,42,50,68,7,67,8,44,8,0,95,0,0,51,0,50,0,28,0,27,0,94,1
3,83,14,70,41,23,94,88,6,37,56,74,18,37,19,39,7,1,8,37,19,87,6,74,17,36,56,76,6,75,6,38,7,0,95,0,0,57,0,56,0,20,0,19,0,94,3
5,83,17,57,38,26,94,87,7,36,53,66,22,40,27,42,8,1,9,41,27,86,8,67,25,39,53,68,7,67,8,41,8,0,95,0,0,54,0,53,0,28,0,27,0,94,2
3,83,16,64,41,23,94,88,6,37,56,70,22,37,23,39,7,1,8,37,23,87,6,70,21,36,56,72,6,71,6,38,7,0,95,0,0,57,0,56,0,24,0,23,0,94,2
3,85,11,63,44,22,94,89,4,31,58,71,16,35,21,37,6,1,7,36,21,88,5,72,20,35,58,74,5,73,6,36,6,0,95,0,0,59,0,58,0,22,0,21,0,94,3
3,87,12,74,52,18,94,90,4,29,64,77,15,29,16,31,5,1,6,30,16,89,4,77,16,30,64,79,4,78,5,30,5,0,95,0,0,65,0,64,0,17,0,16,0,94,2
3,85,14,52,44,22,94,89,4,29,58,64,21,35,28,37,6,1,7,36,28,88,4,64,27,35,58,67,5,66,6,36,6,0,95,0,0,59,0,58,0,29,0,28,0,94,1
4,84,18,54,39,25,94,88,6,33,54,64,22,39,29,41,7,1,8,40,29,87,7,65,28,39,54,66,6,65,7,40,7,0,95,0,0,55,0,54,0,30,0,29,0,94,3
3,87,11,75,46,14,94,90,4,30,63,78,14,30,15,32,5,1,6,31,15,89,5,79,15,31,63,80,4,79,5,31,5,0,95,0,0,64,0,63,0,16,0,15,0,94,2
4,86,18,54,44,24,94,89,5,32,57,64,24,36,29,38,6,1,7,37,29,88,6,65,27,35,57,66,5,65,6,37,6,0,95,0,0,58,0,57,0,30,0,29,0,94,1
4,86,14,58,38,28,94,89,5,38,52,68,21,41,25,43,6,1,7,42,25,88,6,69,24,41,52,70,5,69,6,42,6,0,95,0,0,53,0,52,0,26,0,25,0,94,1
3,85,12,56,44,22,94,89,4,31,58,67,20,35,25,37,6,1,7,36,25,88,4,67,25,36,58,70,5,69,6,36,6,0,95,0,0,59,0,58,0,26,0,25,0,94,3
4,86,14,62,39,29,94,89,5,38,52,70,19,41,23,43,6,1,7,42,23,88,6,71,21,40,52,72,5,71,6,42,6,0,95,0,0,53,0,52,0,24,0,23,0,94,3
0,94,0,94,88,4,91,95,0,6,90,94,1,6,1,6,1,3,1,5,0,94,0,94,0,5,89,95,1,94,0,5,0,3,93,1,3,90,2,89,3,1,2,0,2,92,1
4,86,15,57,38,28,94,89,5,37,52,67,21,41,26,43,6,1,7,42,26,88,6,68,25,41,52,69,5,68,6,42,6,0,95,0,0,53,0,52,0,27,0,26,0,94,3
4,86,18,54,43,25,94,89,5,32,56,64,23,37,29,39,6,1,7,38,29,88,6,65,27,36,56,66,5,65,6,38,6,0,95,0,0,57,0,56,0,30,0,29,0,94,2
3,87,12,72,52,20,94,90,4,30,63,76,16,30,17,32,5,1,6,31,17,89,4,76,17,31,63,78,4,77,5,31,5,0,95,0,0,64,0,63,0,18,0,17,0,94,3
5,83,14,58,29,43,94,87,7,48,40,68,19,53,25,55,8,1,9,54,25,86,7,68,19,48,40,70,7,69,8,54,8,0,95,0,0,41,0,40,0,26,0,25,0,94,1
3,87,18,52,44,22,94,90,4,30,58,63,24,35,30,37,5,1,6,36,30,89,5,64,27,33,58,65,4,64,5,36,5,0,95,0,0,59,0,58,0,31,0,30,0,94,1
4,86,15,57,38,28,94,89,5,37,52,67,21,41,26,43,6,1,7,42,26,88,6,68,25,41,52,69,5,68,6,42,6,0,95,0,0,53,0,52,0,27,0,26,0,94,3
4,86,13,63,35,35,94,89,5,43,47,71,18,46,22,48,6,1,7,47,22,88,6,72,21,46,47,73,5,72,6,47,6,0,95,0,0,48,0,47,0,23,0,22,0,94,1
3,87,10,76,53,15,94,90,4,27,66,79,13,27,14,29,5,1,6,28,14,89,5,80,14,28,66,81,4,80,5,28,5,0,95,0,0,67,0,66,0,15,0,14,0,94,2
4,84,17,57,39,27,94,88,6,36,53,66,22,40,27,42,7,1,8,41,27,87,7,67,26,40,53,68,6,67,7,41,7,0,95,0,0,54,0,53,0,28,0,27,0,94,3
4,88,13,63,35,33,94,90,4,42,48,71,18,45,22,47,5,1,6,46,22,89,5,72,22,46,48,73,4,72,5,46,5,0,95,0,0,49,0,48,0,23,0,22,0,94,3
3,85,12,58,43,23,94,89,4,31,57,68,18,36,24,38,6,1,7,37,24,88,4,68,23,36,57,71,5,70,6,37,6,0,95,0,0,58,0,57,0,25,0,24,0,94,2
4,84,16,56,40,26,94,88,6,35,54,66,22,39,27,41,7,1,8,40,27,87,7,67,27,40,54,68,6,67,7,40,7,0,95,0,0,55,0,54,0,28,0,27,0,94,3
3,83,12,64,43,23,94,88,5,33,57,71,17,36,21,38,7,1,8,37,21,87,6,72,20,36,57,74,6,73,7,37,7,0,95,0,0,58,0,57,0,22,0,21,0,94,1
3,87,11,73,44,18,94,90,4,33,60,77,15,33,16,35,5,1,6,34,16,89,5,78,16,34,60,79,4,78,5,34,5,0,95,0,0,61,0,60,0,17,0,16,0,94,3
3,83,12,66,45,21,94,88,5,32,59,72,17,34,20,36,7,1,8,35,20,87,6,73,19,34,59,75,6,74,7,35,7,0,95,0,0,60,0,59,0,21,0,20,0,94,3
3,89,10,70,40,28,94,91,3,39,53,76,15,40,17,42,4,1,5,41,17,90,4,77,17,41,53,78,3,77,4,41,4,0,95,0,0,54,0,53,0,18,0,17,0,94,3
3,87,18,54,40,28,94,90,4,36,53,64,24,40,29,42,5,1,6,41,29,89,5,65,27,39,53,66,4,65,5,41,5,0,95,0,0,54,0,53,0,30,0,29,0,94,3
4,88,8,66,37,33,94,90,4,42,49,75,15,44,18,46,5,1,6,45,18,89,5,76,18,45,49,77,4,76,5,45,5,0,95,0,0,50,0,49,0,19,0,18,0,94,2
4,84,18,54,38,26,94,88,6,34,53,64,22,40,29,42,7,1,8,41,29,87,7,65,28,40,53,66,6,65,7,41,7,0,95,0,0,54,0,53,0,30,0,29,0,94,2
3,87,12,72,44,20,94,90,4,33,59,76,15,34,17,36,5,1,6,35,17,89,5,77,16,34,59,78,4,77,5,35,5,0,95,0,0,60,0,59,0,18,0,17,0,94,3
3,85,12,56,43,23,94,89,4,31,57,67,19,36,25,38,6,1,7,37,25,88,4,67,24,36,57,70,5,69,6,37,6,0,95,0,0,58,0,57,0,26,0,25,0,94,3
3,85,13,55,40,24,94,89,4,34,55,66,21,38,26,40,6,1,7,39,26,88,5,67,25,38,55,69,5,68,6,39,6,0,95,0,0,56,0,55,0,27,0,26,0,94,3
3,83,14,68,45,19,94,88,6,33,60,73,19,33,20,35,7,1,8,33,20,87,6,73,18,32,60,75,6,74,6,34,7,0,95,0,0,61,0,60,0,21,0,20,0,94,3
3,85,15,67,47,21,94,89,5,33,60,72,20,33,21,35,6,1,7,33,21,88,5,72,19,32,60,74,5,73,5,34,6,0,95,0,0,61,0,60,0,22,0,21,0,94,1
3,85,8,66,46,20,94,89,4,30,60,74,14,33,18,35,6,1,7,34,18,88,4,74,18,34,60,77,5,76,6,34,6,0,95,0,0,61,0,60,0,19,0,18,0,94,1
4,84,14,56,40,26,94,88,5,34,54,66,20,39,26,41,7,1,8,40,26,87,7,68,24,38,54,69,6,68,7,40,7,0,95,0,0,55,0,54,0,27,0,26,0,94,1
3,83,15,67,42,26,94,88,6,38,55,72,20,38,21,40,7,1,8,39,21,87,6,72,20,38,55,74,6,73,7,39,7,0,95,0,0,56,0,55,0,22,0,21,0,94,3
3,85,13,55,40,24,94,89,4,34,55,66,21,38,26,40,6,1,7,39,26,88,5,67,25,38,55,69,5,68,6,39,6,0,95,0,0,56,0,55,0,27,0,26,0,94,3
3,85,14,56,44,22,94,89,4,30,58,66,20,35,26,37,6,1,7,36,26,88,5,67,26,36,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,3
4,86,12,66,36,34,94,89,5,43,48,73,17,45,20,47,6,1,7,46,20,88,6,74,20,46,48,75,5,74,6,46,6,0,95,0,0,49,0,48,0,21,0,20,0,94,1
5,83,16,60,37,31,94,87,7,39,50,68,20,43,25,45,8,1,9,44,25,86,8,69,23,42,50,70,7,69,8,44,8,0,95,0,0,51,0,50,0,26,0,25,0,94,3
4,84,15,61,35,29,94,88,6,38,50,69,18,43,24,45,7,1,8,44,24,87,7,70,22,42,50,71,6,70,7,44,7,0,95,0,0,51,0,50,0,25,0,24,0,94,1
3,87,9,77,52,14,94,90,3,28,66,79,13,28,13,29,5,1,6,28,13,89,5,81,13,28,66,82,5,81,5,28,5,0,95,0,0,67,0,66,0,14,0,13,0,94,3
4,86,19,53,42,26,94,89,5,33,55,63,24,38,30,40,6,1,7,39,30,88,6,64,28,37,55,65,5,64,6,39,6,0,95,0,0,56,0,55,0,31,0,30,0,94,3
3,83,14,66,51,21,94,88,6,31,62,72,20,31,21,33,7,1,8,31,21,87,6,72,19,30,62,74,6,73,6,32,7,0,95,0,0,63,0,62,0,22,0,21,0,94,2
4,86,17,55,38,28,94,89,5,35,52,65,21,41,28,43,6,1,7,42,28,88,6,66,27,41,52,67,5,66,6,42,6,0,95,0,0,53,0,52,0,29,0,28,0,94,1
5,83,17,57,39,29,94,87,7,37,52,66,22,41,27,43,8,1,9,42,27,86,8,67,25,40,52,68,7,67,8,42,8,0,95,0,0,53,0,52,0,28,0,27,0,94,3
4,84,17,55,40,24,94,88,6,32,55,65,21,38,28,40,7,1,8,39,28,87,7,66,27,38,55,67,6,66,7,39,7,0,95,0,0,56,0,55,0,29,0,28,0,94,3
3,85,15,67,40,26,94,89,5,39,54,72,20,39,21,41,6,1,7,40,21,88,5,72,20,39,54,74,5,73,6,40,6,0,95,0,0,55,0,54,0,22,0,21,0,94,1
4,86,16,56,44,24,94,89,5,33,57,66,23,36,27,38,6,1,7,37,27,88,6,67,25,35,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,2
3,89,9,67,37,35,94,91,3,44,48,75,16,45,18,47,4,1,5,46,18,90,4,76,18,46,48,77,3,76,4,46,4,0,95,0,0,49,0,48,0,19,0,18,0,94,1
3,87,9,77,49,17,94,90,3,31,63,79,13,31,13,32,5,1,6,31,13,89,5,81,13,31,63,82,5,81,5,31,5,0,95,0,0,64,0,63,0,14,0,13,0,94,3
3,87,14,56,40,24,94,90,4,33,55,67,20,38,26,40,5,1,6,39,26,89,5,68,24,37,55,69,4,68,5,39,5,0,95,0,0,56,0,55,0,27,0,26,0,94,2
3,87,14,56,41,23,94,90,4,32,56,67,20,37,26,39,5,1,6,38,26,89,5,68,25,37,56,69,4,68,5,38,5,0,95,0,0,57,0,56,0,27,0,26,0,94,3
4,86,13,63,36,32,94,89,5,41,49,71,18,44,22,46,6,1,7,45,22,88,6,72,21,44,49,73,5,72,6,45,6,0,95,0,0,50,0,49,0,23,0,22,0,94,1
3,83,15,69,45,25,94,88,6,36,57,73,19,36,20,38,7,1,8,36,20,87,6,73,18,35,57,75,6,74,6,37,7,0,95,0,0,58,0,57,0,21,0,20,0,94,3
4,84,18,54,37,27,94,88,6,35,52,64,22,41,29,43,7,1,8,42,29,87,7,65,27,40,52,66,6,65,7,42,7,0,95,0,0,53,0,52,0,30,0,29,0,94,2
4,88,18,54,42,26,94,90,4,33,55,64,23,38,29,40,5,1,6,39,29,89,5,65,27,37,55,66,4,65,5,39,5,0,95,0,0,56,0,55,0,30,0,29,0,94,3
5,83,17,57,37,31,94,87,7,39,50,66,22,43,27,45,8,1,9,44,27,86,8,67,25,42,50,68,7,67,8,44,8,0,95,0,0,51,0,50,0,28,0,27,0,94,3
3,87,10,74,43,17,94,90,3,33,60,77,14,33,15,35,5,1,6,34,15,89,5,79,14,33,60,80,4,79,5,34,5,0,95,0,0,61,0,60,0,16,0,15,0,94,2
4,84,17,55,41,25,94,88,6,33,55,65,22,38,28,40,7,1,8,39,28,87,7,66,27,38,55,67,6,66,7,39,7,0,95,0,0,56,0,55,0,29,0,28,0,94,3
4,88,12,58,41,29,94,90,4,36,53,69,19,40,24,42,5,1,6,41,24,89,5,70,23,40,53,71,4,70,5,41,5,0,95,0,0,54,0,53,0,25,0,24,0,94,1
0,94,0,94,88,4,91,95,0,6,90,94,1,6,1,6,1,4,1,5,0,94,0,94,0,5,89,95,1,94,0,5,0,4,92,3,4,90,3,89,4,1,3,0,3,91,1
3,85,14,56,44,22,94,89,4,30,58,66,20,35,26,37,6,1,7,36,26,88,5,67,26,36,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,1
3,87,11,73,43,19,94,90,3,33,59,76,14,34,16,36,5,1,6,35,16,89,5,78,15,34,59,79,4,78,5,35,5,0,95,0,0,60,0,59,0,17,0,16,0,94,3
3,87,10,76,48,16,94,90,4,30,63,79,13,30,14,32,5,1,6,31,14,89,4,79,14,31,63,81,4,80,5,31,5,0,95,0,0,64,0,63,0,15,0,14,0,94,3
3,85,14,70,44,24,94,89,5,36,57,74,18,36,19,38,6,1,7,36,19,88,5,74,17,35,57,76,5,75,5,37,6,0,95,0,0,58,0,57,0,20,0,19,0,94,3
3,85,14,54,45,21,94,89,4,30,59,65,22,34,27,36,6,1,7,35,27,88,5,66,26,34,59,68,5,67,6,35,6,0,95,0,0,60,0,59,0,28,0,27,0,94,3
4,88,11,65,36,30,94,90,4,42,50,73,18,43,20,45,5,1,6,44,20,89,5,74,19,43,50,75,4,74,5,44,5,0,95,0,0,51,0,50,0,21,0,20,0,94,3
3,85,14,70,46,22,94,89,5,34,59,74,18,34,19,36,6,1,7,35,19,88,5,74,19,35,59,76,5,75,6,35,6,0,95,0,0,60,0,59,0,20,0,19,0,94,3
3,83,14,66,45,21,94,88,6,32,59,72,18,34,21,36,7,1,8,35,21,87,6,72,20,34,59,74,6,73,7,35,7,0,95,0,0,60,0,59,0,22,0,21,0,94,2
3,85,15,69,47,21,94,89,5,33,60,73,19,33,20,35,6,1,7,33,20,88,5,73,18,32,60,75,5,74,5,34,6,0,95,0,0,61,0,60,0,21,0,20,0,94,1
3,87,16,54,43,25,94,90,4,32,56,65,22,37,28,39,5,1,6,38,28,89,5,66,26,36,56,67,4,66,5,38,5,0,95,0,0,57,0,56,0,29,0,28,0,94,1
4,88,10,62,37,35,94,90,4,41,48,72,16,45,21,47,5,1,6,46,21,89,5,73,20,45,48,74,4,73,5,46,5,0,95,0,0,49,0,48,0,22,0,21,0,94,3
3,83,14,68,45,23,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,3
3,83,14,68,44,24,94,88,6,36,57,73,19,36,20,38,7,1,8,36,20,87,6,73,18,35,57,75,6,74,6,37,7,0,95,0,0,58,0,57,0,21,0,20,0,94,2
4,86,17,55,39,25,94,89,5,34,54,65,22,39,28,41,6,1,7,40,28,88,6,66,27,39,54,67,5,66,6,40,6,0,95,0,0,55,0,54,0,29,0,28,0,94,2
4,88,11,65,36,36,94,90,4,44,47,73,17,46,20,48,5,1,6,47,20,89,5,74,20,47,47,75,4,74,5,47,5,0,95,0,0,48,0,47,0,21,0,20,0,94,2
4,86,18,54,37,27,94,89,5,35,52,64,22,41,29,43,6,1,7,42,29,88,6,65,27,40,52,66,5,65,6,42,6,0,95,0,0,53,0,52,0,30,0,29,0,94,3
3,85,14,54,41,23,94,89,4,32,56,65,21,37,27,39,6,1,7,38,27,88,5,66,27,38,56,68,5,67,6,38,6,0,95,0,0,57,0,56,0,28,0,27,0,94,1
3,87,14,56,41,21,94,90,4,31,57,67,20,36,26,38,5,1,6,37,26,89,5,68,25,36,57,69,4,68,5,37,5,0,95,0,0,58,0,57,0,27,0,26,0,94,3
4,88,13,63,37,31,94,90,4,40,50,71,18,43,22,45,5,1,6,44,22,89,5,72,21,43,50,73,4,72,5,44,5,0,95,0,0,51,0,50,0,23,0,22,0,94,3
3,85,8,62,47,21,94,89,4,29,60,72,15,33,20,35,6,1,7,34,20,88,4,72,20,34,60,75,5,74,6,34,6,0,95,0,0,61,0,60,0,21,0,20,0,94,3
3,87,13,73,48,18,94,90,4,31,62,76,16,31,17,33,5,1,6,32,17,89,5,77,16,31,62,78,4,77,5,32,5,0,95,0,0,63,0,62,0,18,0,17,0,94,3
3,83,15,65,41,23,94,88,6,37,56,71,21,37,22,39,7,1,8,37,22,87,6,71,20,36,56,73,6,72,6,38,7,0,95,0,0,57,0,56,0,23,0,22,0,94,3
3,85,14,70,46,22,94,89,5,34,59,74,18,34,19,36,6,1,7,34,19,88,5,74,18,34,59,76,5,75,5,35,6,0,95,0,0,60,0,59,0,20,0,19,0,94,3
4,86,15,57,39,27,94,89,5,36,53,67,21,40,26,42,6,1,7,41,26,88,6,68,25,40,53,69,5,68,6,41,6,0,95,0,0,54,0,53,0,27,0,26,0,94,3
3,85,13,55,41,23,94,89,4,32,56,66,20,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,1
3,83,15,65,43,25,94,88,6,37,56,71,21,37,22,39,7,1,8,38,22,87,6,71,21,37,56,73,6,72,7,38,7,0,95,0,0,57,0,56,0,23,0,22,0,94,3
3,87,11,73,44,16,94,90,4,32,61,77,15,32,16,34,5,1,6,33,16,89,5,78,16,33,61,79,4,78,5,33,5,0,95,0,0,62,0,61,0,17,0,16,0,94,2
3,85,15,55,43,23,94,89,4,31,57,65,21,36,27,38,6,1,7,37,27,88,5,66,27,37,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,2
3,83,16,66,48,20,94,88,6,32,61,71,21,32,22,34,7,1,8,32,22,87,6,71,20,31,61,73,6,72,6,33,7,0,95,0,0,62,0,61,0,23,0,22,0,94,3
3,87,13,73,43,23,94,90,4,36,57,76,16,36,17,38,5,1,6,37,17,89,4,76,17,37,57,78,4,77,5,37,5,0,95,0,0,58,0,57,0,18,0,17,0,94,3
4,88,18,54,44,24,94,90,4,32,57,64,24,36,29,38,5,1,6,37,29,89,5,65,27,35,57,66,4,65,5,37,5,0,95,0,0,58,0,57,0,30,0,29,0,94,1
5,83,17,57,40,26,94,87,7,35,54,66,22,39,27,41,8,1,9,40,27,86,8,67,25,38,54,68,7,67,8,40,8,0,95,0,0,55,0,54,0,28,0,27,0,94,3
5,83,14,58,28,44,94,87,7,49,39,68,19,54,25,56,8,1,9,55,25,86,7,68,19,49,39,70,7,69,8,55,8,0,95,0,0,40,0,39,0,26,0,25,0,94,1
5,83,17,57,39,27,94,87,7,36,53,66,22,40,27,42,8,1,9,41,27,86,8,67,26,40,53,68,7,67,8,41,8,0,95,0,0,54,0,53,0,28,0,27,0,94,3
4,86,11,67,36,34,94,89,5,44,48,74,17,45,19,47,6,1,7,46,19,88,6,75,19,46,48,76,5,75,6,46,6,0,95,0,0,49,0,48,0,20,0,19,0,94,3
3,87,13,71,44,18,94,90,4,32,60,75,16,33,18,35,5,1,6,34,18,89,5,76,17,33,60,77,4,76,5,34,5,0,95,0,0,61,0,60,0,19,0,18,0,94,2
3,83,14,68,43,23,94,88,6,36,57,73,19,36,20,38,7,1,8,36,20,87,6,73,18,35,57,75,6,74,6,37,7,0,95,0,0,58,0,57,0,21,0,20,0,94,3
3,83,14,68,43,25,94,88,6,37,56,73,19,37,20,39,7,1,8,37,20,87,6,73,18,36,56,75,6,74,6,38,7,0,95,0,0,57,0,56,0,21,0,20,0,94,3
3,83,14,66,46,22,94,88,6,34,59,72,20,34,21,36,7,1,8,34,21,87,6,72,19,33,59,74,6,73,6,35,7,0,95,0,0,60,0,59,0,22,0,21,0,94,1
3,83,15,69,43,25,94,88,6,37,56,73,19,37,20,39,7,1,8,37,20,87,6,73,18,36,56,75,6,74,6,38,7,0,95,0,0,57,0,56,0,21,0,20,0,94,3
3,83,13,67,46,22,94,88,6,33,59,73,18,34,20,36,7,1,8,35,20,87,6,73,20,35,59,75,6,74,7,35,7,0,95,0,0,60,0,59,0,21,0,20,0,94,3
3,85,15,67,39,27,94,89,5,40,53,72,20,40,21,42,6,1,7,41,21,88,5,72,20,40,53,74,5,73,6,41,6,0,95,0,0,54,0,53,0,22,0,21,0,94,1
4,88,11,63,36,32,94,90,4,40,49,72,16,44,21,46,5,1,6,45,21,89,5,73,20,44,49,74,4,73,5,45,5,0,95,0,0,50,0,49,0,22,0,21,0,94,3
4,86,14,62,37,31,94,89,5,40,50,70,19,43,23,45,6,1,7,44,23,88,6,71,21,42,50,72,5,71,6,44,6,0,95,0,0,51,0,50,0,24,0,23,0,94,1
3,83,14,68,43,23,94,88,6,36,57,73,19,36,20,38,7,1,8,36,20,87,6,73,18,35,57,75,6,74,6,37,7,0,95,0,0,58,0,57,0,21,0,20,0,94,3
5,83,17,57,37,29,94,87,7,38,51,66,22,42,27,44,8,1,9,43,27,86,8,67,25,41,51,68,7,67,8,43,8,0,95,0,0,52,0,51,0,28,0,27,0,94,3
3,87,10,76,47,15,94,90,3,30,63,78,13,30,14,32,5,1,6,31,14,89,5,80,14,31,63,81,4,80,5,31,5,0,95,0,0,64,0,63,0,15,0,14,0,94,3
3,83,12,64,46,20,94,88,5,31,60,71,18,33,21,35,7,1,8,34,21,87,6,72,20,33,60,74,6,73,7,34,7,0,95,0,0,61,0,60,0,22,0,21,0,94,3
3,85,12,58,45,21,94,89,4,29,59,68,18,34,24,36,6,1,7,35,24,88,4,68,23,34,59,71,5,70,6,35,6,0,95,0,0,60,0,59,0,25,0,24,0,94,2
3,87,9,77,52,16,94,90,3,29,65,79,13,29,13,30,5,1,6,29,13,89,5,81,13,29,65,82,5,81,5,29,5,0,95,0,0,66,0,65,0,14,0,13,0,94,3
4,84,17,55,38,30,94,88,6,37,51,65,22,42,28,44,7,1,8,43,28,87,7,66,26,41,51,67,6,66,7,43,7,0,95,0,0,52,0,51,0,29,0,28,0,94,3
3,85,9,65,48,20,94,89,4,29,61,73,15,32,19,34,6,1,7,33,19,88,4,73,19,33,61,76,5,75,6,33,6,0,95,0,0,62,0,61,0,20,0,19,0,94,1
3,83,16,66,49,17,94,88,6,30,63,71,21,30,22,32,7,1,8,30,22,87,6,71,20,29,63,73,6,72,6,31,7,0,95,0,0,64,0,63,0,23,0,22,0,94,1
3,87,20,52,44,24,94,90,4,31,57,62,25,36,31,38,5,1,6,37,31,89,5,63,28,34,57,64,4,63,5,37,5,0,95,0,0,58,0,57,0,32,0,31,0,94,3
3,85,14,54,41,23,94,89,4,32,56,65,21,37,27,39,6,1,7,38,27,88,5,66,27,38,56,68,5,67,6,38,6,0,95,0,0,57,0,56,0,28,0,27,0,94,3
4,88,11,67,39,31,94,90,4,40,51,74,16,42,19,44,5,1,6,43,19,89,5,75,19,43,51,76,4,75,5,43,5,0,95,0,0,52,0,51,0,20,0,19,0,94,3
3,85,12,56,43,23,94,89,4,31,57,67,19,36,25,38,6,1,7,37,25,88,4,67,24,36,57,70,5,69,6,37,6,0,95,0,0,58,0,57,0,26,0,25,0,94,2
3,85,14,54,43,23,94,89,4,31,57,65,21,36,27,38,6,1,7,37,27,88,5,66,25,35,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,2
4,86,17,57,37,31,94,89,5,39,50,66,22,43,27,45,6,1,7,44,27,88,6,67,25,42,50,68,5,67,6,44,6,0,95,0,0,51,0,50,0,28,0,27,0,94,2
3,85,14,70,45,23,94,89,5,35,58,74,18,35,19,37,6,1,7,36,19,88,5,74,19,36,58,76,5,75,6,36,6,0,95,0,0,59,0,58,0,20,0,19,0,94,3
4,86,13,65,36,32,94,89,5,41,49,72,17,44,21,46,6,1,7,45,21,88,6,73,21,45,49,74,5,73,6,45,6,0,95,0,0,50,0,49,0,22,0,21,0,94,3
3,85,12,74,51,21,94,89,5,31,62,77,15,31,16,33,6,1,7,32,16,88,5,77,16,32,62,79,5,78,6,32,6,0,95,0,0,63,0,62,0,17,0,16,0,94,1
4,88,10,66,37,27,94,90,4,40,52,74,17,41,19,43,5,1,6,42,19,89,5,75,18,41,52,76,4,75,5,42,5,0,95,0,0,53,0,52,0,20,0,19,0,94,3
4,86,13,63,36,32,94,89,5,41,49,71,18,44,22,46,6,1,7,45,22,88,6,72,21,44,49,73,5,72,6,45,6,0,95,0,0,50,0,49,0,23,0,22,0,94,2
