@relation 'Sax dominant'

@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atLccc numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMabc numeric
@attribute o2atLabc numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atMaba numeric
@attribute o2atLaba numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMaaa numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o3atLccc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atMabc numeric
@attribute o3atLabc numeric
@attribute o3atMbab numeric
@attribute o3atLbab numeric
@attribute o3atMcbc numeric
@attribute o3atLcbc numeric
@attribute o3atMaba numeric
@attribute o3atLaba numeric
@attribute destClass {2.0,3.0,7.0,6.0,4.0,5.0,1.0}

@data
15,13,15,30,13,15,13,17,14,16,15,15,14,0,30,0,30,0,30,0,30,0,30,0,16,13,30,0,4,6,23,14,17,15,5,24,13,22,15,16,6,23,5,24,6,17,6,22,13,15,4,24,13,15,23,8,21,21,7,0,29,2,30,1,28,7,22,9,21,7,28,0,28,0,21,0,22,7,29,0,21,8,2.0
29,2,27,30,1,28,3,27,1,27,1,27,2,0,30,0,30,0,30,0,30,0,30,0,28,1,30,0,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,0,30,0,0,30,11,16,13,17,12,15,30,0,30,0,30,16,13,17,12,0,13,0,30,17,11,0,30,6.0
7,24,5,30,23,6,25,5,23,5,23,5,24,0,30,0,30,0,30,0,30,0,30,0,6,23,30,0,19,20,10,21,9,8,20,11,20,9,22,9,19,9,19,9,21,10,20,9,20,8,19,10,20,8,0,30,0,0,30,13,16,15,17,14,15,30,0,30,0,30,15,13,15,13,0,13,0,30,16,13,0,30,6.0
17,14,15,30,13,16,15,15,13,15,13,15,14,0,30,0,30,0,30,0,30,0,30,0,16,13,30,0,16,19,10,28,2,1,18,12,27,8,29,2,18,9,17,10,20,3,19,8,27,1,16,11,27,1,0,30,0,0,30,19,10,21,11,20,9,30,0,30,0,30,9,19,9,19,0,19,0,30,10,19,0,30,6.0
14,14,14,30,14,14,14,16,15,15,16,14,15,0,30,0,30,0,30,0,30,0,30,0,15,14,30,0,6,7,21,12,17,16,7,22,11,20,13,17,8,21,7,22,8,18,8,20,12,17,6,22,11,17,16,13,12,15,12,0,30,0,30,0,30,11,14,15,14,14,30,0,30,0,15,0,16,11,30,0,12,14,5.0
9,21,7,30,20,8,22,8,21,7,21,7,22,0,30,0,30,0,30,0,30,0,30,0,8,20,30,0,18,20,11,21,10,8,19,12,20,10,22,9,18,10,18,10,20,10,19,10,20,8,18,11,20,8,7,22,5,7,22,13,15,15,16,14,14,21,6,23,6,23,15,14,15,13,7,14,7,21,16,13,5,23,5.0
20,9,18,30,8,19,10,20,9,19,10,18,10,0,30,0,30,0,30,0,30,0,30,0,20,8,30,0,10,12,17,21,10,8,11,18,20,16,22,9,12,17,11,18,12,10,12,16,20,8,10,18,20,8,0,30,0,0,30,7,22,9,23,8,21,30,0,30,0,30,21,7,21,7,0,7,0,30,22,7,0,30,3.0
17,14,15,26,13,16,15,15,13,15,13,15,14,1,27,3,28,2,26,3,27,2,26,2,16,13,27,1,17,19,10,27,3,2,18,11,26,8,28,3,19,9,18,10,20,4,19,8,26,2,17,11,26,2,0,30,0,0,30,19,9,21,10,20,8,30,0,30,0,30,9,20,9,19,0,20,0,30,10,19,0,30,1.0
19,12,17,30,11,18,13,17,11,17,11,17,12,0,30,0,30,0,30,0,30,0,30,0,18,11,30,0,15,16,14,17,13,12,16,15,16,13,18,13,15,13,15,13,17,14,16,13,16,12,15,14,16,12,0,30,0,0,30,8,18,12,20,10,16,30,0,30,0,30,17,10,18,9,0,10,0,30,19,8,0,30,2.0
12,16,12,30,16,12,16,14,17,13,18,12,17,0,30,0,30,0,30,0,30,0,30,0,13,16,30,0,16,18,11,23,8,6,17,12,22,10,24,7,18,11,17,12,18,8,18,10,22,6,16,12,22,6,8,22,6,7,21,17,12,19,13,18,11,21,7,23,7,22,11,17,11,17,7,17,8,21,12,17,6,22,7.0
11,20,9,30,19,10,21,9,19,9,19,9,20,0,30,0,30,0,30,0,30,0,30,0,10,19,30,0,16,18,13,19,12,10,17,14,18,12,20,11,16,12,16,12,18,12,17,12,18,10,16,13,18,10,6,23,4,6,23,14,14,16,15,15,13,22,5,24,5,24,14,15,14,14,6,15,6,22,15,14,4,24,2.0
18,10,18,30,10,18,10,20,11,19,12,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,5,7,22,18,13,11,6,23,17,21,19,12,7,22,6,23,7,13,7,21,17,11,5,23,17,11,15,16,13,13,15,12,17,14,18,13,16,15,14,17,13,15,16,12,16,12,13,12,14,15,17,12,13,16,1.0
21,8,19,30,7,20,9,21,8,20,9,19,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,15,16,12,21,9,8,16,13,20,11,22,9,17,12,16,13,17,10,17,11,20,8,15,13,20,8,7,22,5,7,22,12,17,14,18,13,16,21,6,23,6,23,16,12,16,12,7,12,7,21,17,12,5,23,5.0
23,8,21,28,7,22,9,21,7,21,7,21,8,0,29,2,30,1,28,1,28,0,28,0,22,7,29,0,22,23,7,24,6,5,23,8,23,6,25,6,22,6,22,6,24,7,23,6,23,5,22,7,23,5,0,30,0,0,30,12,15,14,16,13,14,30,0,30,0,30,15,14,16,13,0,14,0,30,16,12,0,30,5.0
19,10,17,30,9,18,11,19,10,18,11,17,11,0,30,0,30,0,30,0,30,0,30,0,19,9,30,0,9,11,18,21,10,8,10,19,20,17,22,9,11,18,10,19,11,10,11,17,20,8,9,19,20,8,6,23,4,6,23,10,19,12,20,11,18,22,5,24,5,24,18,10,18,10,6,10,6,22,19,10,4,24,7.0
27,1,25,30,0,26,2,28,2,26,3,25,3,0,30,0,30,0,30,0,30,0,30,0,27,0,30,0,7,7,21,30,0,0,7,21,30,21,30,0,9,22,8,23,7,0,8,21,30,0,7,22,30,0,5,23,5,7,24,21,7,21,7,21,7,23,5,23,6,25,8,23,9,22,7,23,6,23,8,21,5,24,5.0
0,30,0,24,30,0,30,0,30,0,30,0,30,4,25,6,26,5,24,5,24,4,24,4,0,30,25,4,6,6,22,30,0,0,6,22,30,22,30,0,8,23,7,24,6,0,7,22,30,0,6,23,30,0,14,14,14,16,15,11,17,11,17,11,17,14,14,14,15,16,18,13,19,12,16,13,15,14,18,11,14,15,1.0
23,8,21,30,7,22,9,21,7,21,7,21,8,0,30,0,30,0,30,0,30,0,30,0,22,7,30,0,21,23,8,24,7,5,22,9,23,7,25,6,21,7,21,7,23,7,22,7,23,5,21,8,23,5,0,30,0,0,30,12,15,14,16,13,14,30,0,30,0,30,15,14,16,13,0,14,0,30,16,12,0,30,5.0
25,3,23,30,2,24,4,26,4,24,5,23,5,0,30,0,30,0,30,0,30,0,30,0,25,2,30,0,9,11,18,24,7,5,10,19,23,17,25,6,11,18,10,19,11,7,11,17,23,5,9,19,23,5,8,22,6,7,21,15,14,17,15,16,13,21,7,23,7,22,13,15,13,15,7,15,8,21,14,15,6,22,5.0
9,22,7,30,21,8,23,7,21,7,21,7,22,0,30,0,30,0,30,0,30,0,30,0,8,21,30,0,18,20,11,21,10,8,19,12,20,10,22,9,18,10,18,10,20,10,19,10,20,8,18,11,20,8,3,26,1,3,26,13,16,15,17,14,15,25,2,27,2,27,15,13,15,13,3,13,3,25,16,13,1,27,5.0
26,4,24,30,3,25,5,25,3,25,4,24,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,6,6,22,30,0,0,6,22,30,22,30,0,8,23,7,24,6,0,7,22,30,0,6,23,30,0,4,24,4,6,25,21,7,21,7,21,7,24,4,24,5,26,8,23,9,22,6,23,5,24,8,21,4,25,3.0
22,8,20,30,7,21,9,21,8,20,8,20,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,24,26,5,27,4,2,25,6,26,4,28,3,24,4,24,4,26,4,25,4,26,2,24,5,26,2,4,26,2,3,25,19,10,21,11,20,9,25,3,27,3,26,9,19,9,19,3,19,4,25,10,19,2,26,7.0
21,10,19,30,9,20,11,19,9,19,9,19,10,0,30,0,30,0,30,0,30,0,30,0,20,9,30,0,10,14,16,26,5,3,12,18,25,14,27,4,12,15,11,16,14,5,13,14,25,3,10,17,25,3,0,30,0,0,30,16,13,18,14,17,12,30,0,30,0,30,12,16,12,16,0,16,0,30,13,16,0,30,6.0
24,5,22,30,4,23,6,24,5,23,6,22,6,0,30,0,30,0,30,0,30,0,30,0,24,4,30,0,8,10,19,23,8,6,9,20,22,18,24,7,10,19,9,20,10,8,10,18,22,6,8,20,22,6,0,30,0,0,30,9,20,11,21,10,19,30,0,30,0,30,19,9,19,9,0,9,0,30,20,9,0,30,2.0
5,24,3,22,23,4,25,5,24,4,25,3,25,5,23,7,24,6,22,7,23,6,22,6,5,23,23,5,2,2,26,30,0,0,2,26,30,26,30,0,4,27,3,28,2,0,3,26,30,0,2,27,30,0,15,13,15,17,14,11,17,11,17,11,17,13,15,13,16,15,18,13,19,12,17,13,16,13,18,11,15,14,3.0
13,18,11,28,17,12,19,11,17,11,17,11,18,0,29,1,30,0,29,1,29,0,28,0,12,17,29,0,16,18,11,30,0,0,17,12,30,10,30,0,18,11,17,12,18,0,18,10,30,0,16,12,30,0,3,25,3,5,26,23,5,23,5,23,5,25,3,25,4,27,6,25,7,24,5,25,4,25,6,23,3,26,5.0
18,10,18,30,10,18,10,20,11,19,12,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,8,9,19,18,12,11,9,20,17,18,19,12,10,19,9,20,10,13,10,18,17,11,8,20,17,11,0,30,0,0,30,4,25,6,26,5,24,30,0,30,0,30,24,4,24,4,0,4,0,30,25,4,0,30,3.0
7,24,5,20,23,6,25,5,23,5,23,5,24,6,21,8,22,7,20,8,22,7,21,8,6,23,22,6,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,6,23,4,6,23,13,16,15,17,14,15,22,5,24,5,24,15,13,15,13,6,13,6,22,16,13,4,24,4.0
23,8,21,30,7,22,9,21,7,21,7,21,8,0,30,0,30,0,30,0,30,0,30,0,22,7,30,0,21,22,8,23,7,6,22,9,22,7,24,7,21,7,21,7,23,8,22,7,22,6,21,8,22,6,0,30,0,0,30,13,14,15,15,14,13,30,0,30,0,30,14,15,15,14,0,15,0,30,15,13,0,30,3.0
23,6,21,30,5,22,7,23,6,22,7,21,7,0,30,0,30,0,30,0,30,0,30,0,23,5,30,0,16,17,12,19,11,10,17,13,18,11,20,11,17,11,17,12,18,12,18,11,18,10,16,12,18,10,0,30,0,0,30,8,18,12,20,10,16,30,0,30,0,30,17,10,18,9,0,10,0,30,19,8,0,30,5.0
18,11,16,30,10,17,12,18,11,17,12,16,12,0,30,0,30,0,30,0,30,0,30,0,18,10,30,0,10,12,17,21,10,8,11,18,20,16,22,9,12,17,11,18,12,10,12,16,20,8,10,18,20,8,5,24,3,5,24,7,22,9,23,8,21,23,4,25,4,25,21,7,21,7,5,7,5,23,22,7,3,25,3.0
26,5,24,30,4,25,6,24,4,24,4,24,5,0,30,0,30,0,30,0,30,0,30,0,25,4,30,0,16,20,10,24,7,5,18,12,23,8,25,6,18,9,17,10,20,7,19,8,23,5,16,11,23,5,0,30,0,0,30,10,19,12,20,11,18,30,0,30,0,30,18,10,18,10,0,10,0,30,19,10,0,30,3.0
19,9,17,30,8,18,10,20,10,18,11,17,11,0,30,0,30,0,30,0,30,0,30,0,19,8,30,0,9,10,18,22,8,7,10,19,21,17,23,8,11,18,10,19,11,9,11,17,21,7,9,19,21,7,0,30,0,0,30,14,15,16,16,15,14,30,0,30,0,30,14,14,14,14,0,14,0,30,15,14,0,30,6.0
3,28,1,30,27,2,29,1,27,1,27,1,28,0,30,0,30,0,30,0,30,0,30,0,2,27,30,0,21,23,8,24,7,5,22,9,23,7,25,6,21,7,21,7,23,7,22,7,23,5,21,8,23,5,7,22,5,7,22,17,12,19,13,18,11,21,6,23,6,23,11,17,11,17,7,17,7,21,12,17,5,23,3.0
30,1,28,30,0,29,2,28,0,28,0,28,1,0,30,0,30,0,30,0,30,0,30,0,29,0,30,0,16,17,13,18,12,11,17,14,17,12,19,12,16,12,16,12,18,13,17,12,17,11,16,13,17,11,0,30,0,0,30,7,19,11,21,9,17,30,0,30,0,30,18,9,19,8,0,9,0,30,20,7,0,30,3.0
30,0,30,30,0,30,0,30,0,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,6,8,21,30,0,0,7,22,30,20,30,0,8,21,7,22,8,0,8,20,30,0,6,22,30,0,3,25,3,5,26,21,7,21,7,21,7,25,3,25,4,27,8,23,9,22,5,23,4,25,8,21,3,26,2.0
19,10,17,24,9,18,11,19,10,18,11,17,11,2,25,4,26,3,24,4,26,3,25,4,19,9,26,2,14,16,13,25,6,4,15,14,24,12,26,5,16,13,15,14,16,6,16,12,24,4,14,14,24,4,0,30,0,0,30,22,5,24,6,23,4,30,0,30,0,30,5,24,6,23,0,24,0,30,6,22,0,30,2.0
17,13,15,30,12,16,14,16,13,15,13,15,14,0,30,0,30,0,30,0,30,0,30,0,16,12,30,0,0,2,29,30,0,0,1,30,30,28,30,0,0,28,0,28,2,0,1,28,30,0,0,29,30,0,12,17,10,12,17,11,17,11,17,11,17,16,11,18,11,18,18,13,19,12,12,13,12,16,18,11,10,18,2.0
21,8,19,30,7,20,9,21,8,20,9,19,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,13,14,14,24,6,5,14,15,23,13,25,6,15,14,14,15,15,7,15,13,23,5,13,15,23,5,0,30,0,0,30,14,15,16,16,15,14,30,0,30,0,30,14,14,14,14,0,14,0,30,15,14,0,30,6.0
20,9,18,30,8,19,10,20,9,19,10,18,10,0,30,0,30,0,30,0,30,0,30,0,20,8,30,0,14,16,13,23,8,6,15,14,22,12,24,7,16,13,15,14,16,8,16,12,22,6,14,14,22,6,0,30,0,0,30,14,15,16,16,15,14,30,0,30,0,30,14,14,14,14,0,14,0,30,15,14,0,30,4.0
27,4,25,30,3,26,5,25,3,25,3,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,21,22,8,23,7,6,22,9,22,7,24,7,21,7,21,7,23,8,22,7,22,6,21,8,22,6,0,30,0,0,30,10,17,12,18,11,16,30,0,30,0,30,17,12,18,11,0,12,0,30,18,10,0,30,4.0
5,26,3,30,25,4,27,3,25,3,25,3,26,0,30,0,30,0,30,0,30,0,30,0,4,25,30,0,19,20,10,21,9,8,20,11,20,9,22,9,19,9,19,9,21,10,20,9,20,8,19,10,20,8,8,21,6,8,21,15,14,17,15,16,13,20,7,22,7,22,13,15,13,15,8,15,8,20,14,15,6,22,2.0
0,28,0,30,28,0,28,2,29,1,30,0,29,0,30,0,30,0,30,0,30,0,30,0,1,28,30,0,15,16,12,20,10,9,16,13,19,11,21,10,17,12,16,13,17,11,17,11,19,9,15,13,19,9,10,19,8,10,19,12,17,14,18,13,16,18,9,20,9,20,16,12,16,12,10,12,10,18,17,12,8,20,7.0
30,1,28,30,0,29,2,28,0,28,0,28,1,0,30,0,30,0,30,0,30,0,30,0,29,0,30,0,15,16,14,17,13,12,16,15,16,13,18,13,15,13,15,13,17,14,16,13,16,12,15,14,16,12,0,30,0,0,30,3,25,5,26,4,24,30,0,30,0,30,25,4,25,3,0,4,0,30,26,3,0,30,4.0
11,18,9,30,17,10,19,11,18,10,19,9,19,0,30,0,30,0,30,0,30,0,30,0,11,17,30,0,15,17,12,21,10,8,16,13,20,11,22,9,17,12,16,13,17,10,17,11,20,8,15,13,20,8,0,30,0,0,30,15,14,17,15,16,13,30,0,30,0,30,13,15,13,15,0,15,0,30,14,15,0,30,2.0
21,10,19,30,9,20,11,19,9,19,9,19,10,0,30,0,30,0,30,0,30,0,30,0,20,9,30,0,16,19,11,27,4,2,17,12,26,9,28,3,18,10,17,11,19,4,18,9,26,2,16,12,26,2,0,30,0,0,30,23,6,25,7,24,5,30,0,30,0,30,5,23,5,23,0,23,0,30,6,23,0,30,5.0
16,11,14,30,10,15,12,18,12,16,14,14,13,0,30,0,30,0,30,0,30,0,30,0,17,10,30,0,7,9,20,15,16,14,8,21,14,19,16,15,9,20,8,21,9,16,9,19,14,14,7,21,14,14,6,25,4,4,24,2,27,4,28,3,26,24,5,26,4,24,26,2,26,2,4,2,5,24,27,2,4,25,5.0
9,20,7,30,19,8,21,9,20,8,21,7,21,0,30,0,30,0,30,0,30,0,30,0,9,19,30,0,16,16,12,30,0,0,16,12,30,12,30,0,18,13,17,14,16,0,17,12,30,0,16,13,30,0,0,30,0,0,30,24,2,26,3,25,1,30,0,30,0,30,3,27,4,25,0,27,0,30,4,24,0,30,5.0
24,4,24,30,4,24,4,26,5,25,6,24,5,0,30,0,30,0,30,0,30,0,30,0,25,4,30,0,10,12,17,23,8,6,11,18,22,16,24,7,12,17,11,18,12,8,12,16,22,6,10,18,22,6,8,21,6,8,21,14,15,16,16,15,14,20,7,22,7,22,14,14,14,14,8,14,8,20,15,14,6,22,3.0
17,12,15,30,11,16,13,17,12,16,13,15,13,0,30,0,30,0,30,0,30,0,30,0,17,11,30,0,15,16,12,28,2,1,16,13,27,11,29,2,17,12,16,13,17,3,17,11,27,1,15,13,27,1,0,30,0,0,30,21,8,23,9,22,7,30,0,30,0,30,7,21,7,21,0,21,0,30,8,21,0,30,4.0
25,4,23,30,3,24,5,25,4,24,5,23,5,0,30,0,30,0,30,0,30,0,30,0,25,3,30,0,11,12,16,20,10,9,12,17,19,15,21,10,13,16,12,17,13,11,13,15,19,9,11,17,19,9,0,30,0,0,30,8,21,10,22,9,20,30,0,30,0,30,20,8,20,8,0,8,0,30,21,8,0,30,6.0
21,8,19,30,7,20,9,21,8,20,9,19,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,10,12,17,23,8,6,11,18,22,16,24,7,12,17,11,18,12,8,12,16,22,6,10,18,22,6,0,30,0,0,30,12,17,14,18,13,16,30,0,30,0,30,16,12,16,12,0,12,0,30,17,12,0,30,3.0
13,16,11,30,15,12,17,13,16,12,17,11,17,0,30,0,30,0,30,0,30,0,30,0,13,15,30,0,16,16,12,30,0,0,16,12,30,12,30,0,18,13,17,14,16,0,17,12,30,0,16,13,30,0,0,30,0,0,30,23,5,25,6,24,4,30,0,30,0,30,4,24,5,24,0,24,0,30,5,23,0,30,3.0
22,6,22,30,6,22,6,24,7,23,8,22,7,0,30,0,30,0,30,0,30,0,30,0,23,6,30,0,6,7,21,14,16,15,7,22,13,20,15,16,8,21,7,22,8,17,8,20,13,15,6,22,13,15,11,18,7,10,17,3,26,5,27,4,25,16,9,20,9,19,25,3,25,3,10,3,11,16,26,3,7,19,7.0
27,2,25,30,1,26,3,27,2,26,3,25,3,0,30,0,30,0,30,0,30,0,30,0,27,1,30,0,7,9,20,18,13,11,8,21,17,19,19,12,9,20,8,21,9,13,9,19,17,11,7,21,17,11,6,23,4,6,23,8,21,10,22,9,20,22,5,24,5,24,20,8,20,8,6,8,6,22,21,8,4,24,7.0
0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,17,19,10,25,6,4,18,11,24,9,26,5,19,10,18,11,19,6,19,9,24,4,17,11,24,4,0,30,0,0,30,16,13,18,14,17,12,30,0,30,0,30,12,16,12,16,0,16,0,30,13,16,0,30,6.0
13,15,12,30,15,13,16,14,16,13,17,12,16,0,30,0,30,0,30,0,30,0,30,0,14,15,30,0,6,8,21,20,11,9,7,22,19,20,21,10,8,21,7,22,8,11,8,20,19,9,6,22,19,9,13,16,10,12,15,4,25,6,26,5,24,14,11,18,11,17,24,4,24,4,12,4,13,15,25,4,10,17,2.0
23,8,21,27,7,22,9,21,7,21,7,21,8,0,28,2,29,1,27,2,28,1,27,1,22,7,28,0,11,14,15,23,7,6,13,17,22,13,24,7,13,14,12,15,15,8,14,13,22,6,11,16,22,6,0,30,0,0,30,9,18,11,19,10,17,30,0,30,0,30,18,11,19,10,0,11,0,30,19,9,0,30,6.0
20,9,18,30,8,19,10,20,9,19,10,18,10,0,30,0,30,0,30,0,30,0,30,0,20,8,30,0,11,13,16,30,0,0,12,17,30,15,30,0,13,16,12,17,13,0,13,15,30,0,11,17,30,0,7,21,7,9,22,19,9,19,9,19,9,21,7,21,8,23,10,21,11,20,9,21,8,21,10,19,7,22,6.0
23,8,21,27,7,22,9,21,7,21,7,21,8,1,28,3,29,2,27,2,27,1,27,1,22,7,28,1,13,16,13,28,2,1,15,15,27,11,29,2,15,12,14,13,17,3,16,11,27,1,13,14,27,1,0,30,0,0,30,14,14,16,15,15,13,30,0,30,0,30,14,15,14,14,0,15,0,30,15,14,0,30,6.0
8,22,4,27,20,6,24,6,21,5,22,4,23,1,28,3,29,2,27,2,27,1,27,1,7,20,28,1,20,21,9,22,8,7,21,10,21,8,23,8,20,8,20,8,22,9,21,8,21,7,20,9,21,7,0,30,0,0,30,16,11,18,12,17,10,30,0,30,0,30,11,18,12,17,0,18,0,30,12,16,0,30,1.0
18,10,18,30,10,18,10,20,11,19,12,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,7,9,20,20,11,9,8,21,19,19,21,10,9,20,8,21,9,11,9,19,19,9,7,21,19,9,14,16,12,13,15,11,18,13,19,12,17,15,13,17,13,16,17,11,17,11,13,11,14,15,18,11,12,16,4.0
14,17,12,30,16,13,18,12,16,12,16,12,17,0,30,0,30,0,30,0,30,0,30,0,13,16,30,0,19,21,8,30,0,0,20,9,30,7,30,0,21,8,20,9,21,0,21,7,30,0,19,9,30,0,0,29,0,0,30,24,2,26,3,25,1,29,0,29,0,30,3,26,4,25,1,27,0,29,4,24,0,30,5.0
25,3,25,30,3,25,3,27,4,26,5,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,10,12,17,22,9,7,11,18,21,16,23,8,12,17,11,18,12,9,12,16,21,7,10,18,21,7,0,30,0,0,30,13,16,15,17,14,15,30,0,30,0,30,15,13,15,13,0,13,0,30,16,13,0,30,7.0
20,9,18,30,8,19,10,20,9,19,10,18,10,0,30,0,30,0,30,0,30,0,30,0,20,8,30,0,14,15,13,25,5,4,15,14,24,12,26,5,16,13,15,14,16,6,16,12,24,4,14,14,24,4,0,30,0,0,30,20,8,22,9,21,7,30,0,30,0,30,8,21,8,20,0,21,0,30,9,20,0,30,2.0
30,0,30,30,0,30,0,30,0,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,15,16,14,17,13,12,16,15,16,13,18,13,15,13,15,13,17,14,16,13,16,12,15,14,16,12,0,30,0,0,30,10,16,13,17,11,15,30,0,30,0,30,16,13,17,11,0,13,0,30,18,11,0,30,1.0
27,4,25,30,3,26,5,25,3,25,3,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,8,9,19,20,10,9,9,20,19,18,21,10,10,19,9,20,10,11,10,18,19,9,8,20,19,9,0,30,0,0,30,8,20,10,21,9,19,30,0,30,0,30,20,9,20,8,0,9,0,30,21,8,0,30,5.0
0,30,0,28,30,0,30,0,30,0,30,0,30,0,29,1,30,0,29,1,29,0,28,0,0,30,29,0,4,4,24,30,0,0,4,24,30,24,30,0,6,25,5,26,4,0,5,24,30,0,4,25,30,0,15,13,15,17,14,11,17,11,17,11,17,13,15,13,16,15,18,13,19,12,17,13,16,13,18,11,15,14,2.0
20,8,19,30,8,20,9,21,9,20,10,19,9,0,30,0,30,0,30,0,30,0,30,0,21,8,30,0,11,12,16,18,12,11,12,17,17,15,19,12,13,16,12,17,13,13,13,15,17,11,11,17,17,11,0,30,0,0,30,7,19,11,21,9,17,30,0,30,0,30,18,9,19,8,0,9,0,30,20,7,0,30,6.0
18,10,18,30,10,18,10,20,11,19,12,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,7,9,20,20,11,9,8,21,19,19,21,10,9,20,8,21,9,11,9,19,19,9,7,21,19,9,13,17,11,12,16,12,17,14,18,13,16,16,12,18,12,17,16,12,16,12,12,12,13,16,17,12,11,17,2.0
10,19,8,30,18,9,20,10,19,9,20,8,20,0,30,0,30,0,30,0,30,0,30,0,10,18,30,0,10,10,18,30,0,0,10,18,30,18,30,0,12,19,11,20,10,0,11,18,30,0,10,19,30,0,2,26,2,3,27,25,3,25,3,25,3,26,2,26,3,28,4,26,5,26,4,27,3,26,4,25,2,27,3.0
2,28,0,30,27,1,29,1,28,0,28,0,29,0,30,0,30,0,30,0,30,0,30,0,1,27,30,0,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,7,22,5,7,22,12,17,14,18,13,16,21,6,23,6,23,16,12,16,12,7,12,7,21,17,12,5,23,7.0
14,17,12,19,16,13,18,12,16,12,16,12,17,7,20,9,21,8,19,9,21,8,20,9,13,16,21,7,19,21,8,30,0,0,20,9,30,7,30,0,21,8,20,9,21,0,21,7,30,0,19,9,30,0,1,27,1,3,28,19,7,21,8,20,6,27,1,27,2,29,8,22,9,20,3,22,2,27,9,19,1,28,4.0
12,19,10,30,18,11,20,10,18,10,18,10,19,0,30,0,30,0,30,0,30,0,30,0,11,18,30,0,14,16,15,17,14,12,15,16,16,14,18,13,14,14,14,14,16,14,15,14,16,12,14,15,16,12,6,23,4,6,23,9,20,11,21,10,19,22,5,24,5,24,19,9,19,9,6,9,6,22,20,9,4,24,2.0
18,13,16,30,12,17,14,16,12,16,12,16,13,0,30,0,30,0,30,0,30,0,30,0,17,12,30,0,14,17,12,28,2,1,16,14,27,10,29,2,16,11,15,12,18,3,17,10,27,1,14,13,27,1,0,30,0,0,30,19,10,21,11,20,9,30,0,30,0,30,9,19,9,19,0,19,0,30,10,19,0,30,6.0
