@relation 'Sax dominant'

@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atLccc numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMcac numeric
@attribute o1atLcac numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute destClass {2.0,1.0}

@data
23,69,23,69,21,67,26,66,26,24,65,68,68,25,67,25,22,70,22,71,21,70,23,68,24,26,65,26,23,25,23,26,24,25,23,27,68,24,22,26,21,26,23,26,24,24,24,26,23,26,23,26,2.0
28,66,26,65,24,60,31,59,29,22,55,64,65,26,63,25,25,66,26,68,24,67,27,64,28,31,56,30,26,25,27,29,28,26,26,31,64,22,25,29,24,30,26,29,27,22,27,31,28,30,26,30,2.0
12,80,10,79,4,72,20,71,19,13,68,77,75,16,74,16,7,82,8,84,5,83,11,77,12,20,68,19,10,16,11,19,12,16,8,20,75,13,7,19,5,19,10,19,11,13,11,20,12,19,10,19,2.0
21,72,21,71,19,62,30,61,29,25,59,70,65,28,63,27,20,72,20,73,19,73,21,70,22,31,59,30,21,27,21,29,22,28,20,31,64,25,20,29,19,30,21,29,21,25,21,30,21,30,21,30,2.0
26,59,28,58,22,52,33,51,36,30,47,53,56,32,55,34,25,63,24,64,22,64,28,55,29,37,47,36,30,34,28,36,31,34,25,39,56,30,25,38,22,38,30,38,30,30,30,34,26,38,28,36,2.0
24,70,22,69,20,56,36,55,34,28,52,68,60,32,58,31,21,70,22,72,20,71,23,68,24,36,52,35,22,31,23,34,24,32,22,36,59,28,21,34,20,35,22,34,23,28,23,36,24,35,22,35,2.0
8,84,6,83,0,94,1,93,0,0,93,80,94,0,93,0,3,86,4,88,0,87,7,80,8,1,93,0,6,0,7,0,8,0,4,1,94,0,3,0,0,0,6,0,7,0,7,1,8,0,6,0,2.0
34,59,32,58,28,68,26,67,24,22,66,56,70,24,68,23,30,60,31,62,28,61,33,56,34,26,66,25,32,23,33,24,34,24,31,26,69,22,30,24,28,25,32,24,33,22,33,26,34,25,32,25,1.0
37,55,38,54,36,51,39,50,40,35,47,53,54,37,53,37,37,55,37,56,36,56,38,53,39,41,48,40,38,37,38,40,39,37,37,41,54,35,37,40,36,40,38,40,38,35,38,39,37,40,38,40,2.0
33,55,32,54,31,38,49,37,49,47,34,51,41,49,40,49,32,57,33,58,31,58,34,52,36,53,34,51,36,50,35,49,37,50,33,54,41,47,33,53,31,53,35,52,36,47,35,50,33,52,32,52,1.0
32,59,31,58,25,65,28,64,27,25,63,56,67,27,65,26,28,61,29,63,26,62,32,56,33,29,63,28,31,26,32,27,33,27,29,29,66,25,28,27,26,28,31,27,32,25,32,28,32,28,31,28,1.0
16,76,14,75,12,65,25,64,22,16,61,74,70,21,68,19,13,77,14,79,13,78,15,75,17,26,61,24,15,20,16,23,17,21,14,26,69,17,13,24,13,25,14,23,16,17,15,25,16,24,14,25,1.0
41,39,40,38,34,56,24,55,23,15,48,31,64,22,63,21,39,45,40,47,34,46,46,32,48,30,49,28,47,22,47,23,49,22,41,31,64,16,40,30,34,30,46,29,48,16,47,24,42,29,40,29,2.0
36,58,34,57,32,65,29,64,27,25,63,56,67,27,65,26,33,58,34,60,32,59,35,56,36,29,63,28,34,26,35,27,36,27,34,29,66,25,33,27,32,28,34,27,35,25,35,29,36,28,34,28,1.0
34,60,32,59,30,66,28,65,26,24,64,58,68,26,66,25,31,60,32,62,30,61,33,58,34,28,64,27,32,25,33,26,34,26,32,28,67,24,31,26,30,27,32,26,33,24,33,28,34,27,32,27,1.0
21,69,20,68,18,70,19,69,18,15,66,66,74,17,72,17,20,70,20,72,18,71,22,66,23,21,67,20,22,17,22,18,24,18,21,22,73,15,20,20,18,21,22,20,23,15,23,19,21,21,20,20,1.0
32,61,31,60,29,60,33,59,32,30,58,59,62,32,60,31,30,61,31,63,29,62,32,59,33,34,58,33,31,31,32,32,33,32,31,34,61,30,30,32,29,33,31,32,32,30,32,33,32,33,31,33,1.0
33,59,32,58,28,67,26,66,25,23,65,56,69,25,67,24,30,60,31,62,28,61,33,56,34,27,65,26,32,24,33,25,34,25,31,27,68,23,30,25,28,26,32,25,33,23,33,26,33,26,32,26,1.0
34,56,34,55,28,69,21,68,21,16,65,54,73,18,71,18,31,58,31,60,30,59,34,54,35,22,66,21,34,18,34,21,36,19,32,23,72,16,31,21,30,22,34,21,35,16,35,21,34,22,34,21,1.0
25,69,23,68,21,68,26,67,24,22,66,67,70,24,68,23,22,69,23,71,21,70,24,67,25,26,66,25,23,23,24,24,25,24,23,26,69,22,22,24,21,25,23,24,24,22,24,26,25,25,23,25,1.0
41,51,42,50,40,57,31,56,32,23,53,49,62,27,61,27,41,51,41,52,40,52,42,49,43,33,54,32,42,27,42,32,43,27,41,33,62,25,41,32,40,32,42,32,42,25,42,31,41,32,42,32,2.0
29,64,27,63,23,58,36,57,34,32,56,62,60,34,58,33,25,65,26,67,24,66,28,62,29,36,56,35,27,33,28,34,29,34,26,36,59,32,25,34,24,35,27,34,28,32,28,36,29,35,27,35,2.0
33,58,33,57,29,66,25,65,25,21,64,55,69,23,67,23,31,59,31,61,29,60,33,55,34,26,64,25,33,23,33,25,35,24,32,27,68,22,31,25,29,26,33,25,34,22,34,25,33,26,33,25,1.0
27,64,26,63,20,60,31,59,31,25,57,62,63,28,62,28,23,66,24,68,22,67,27,62,28,32,57,31,26,28,27,31,28,28,24,32,63,26,23,31,22,31,26,31,27,26,27,31,27,31,26,31,2.0
5,88,4,87,1,94,1,93,0,0,93,85,94,0,93,0,2,89,2,90,1,90,4,86,5,1,93,0,4,0,4,0,5,0,2,1,94,0,2,0,1,0,4,0,4,0,4,1,5,0,4,0,2.0
25,67,24,66,20,70,22,69,21,17,67,64,73,20,71,19,22,68,23,70,20,69,25,64,26,23,67,22,24,19,25,21,26,20,23,23,72,17,22,21,20,22,24,21,25,17,25,22,25,22,24,22,1.0
25,66,24,65,20,65,28,64,28,26,63,63,66,27,65,27,21,68,22,70,21,69,25,65,26,29,63,28,24,27,25,28,26,27,22,29,66,26,21,28,21,28,24,28,25,26,25,28,25,28,24,28,2.0
29,62,30,61,28,65,24,64,25,19,61,60,69,22,67,22,29,62,29,64,28,63,30,60,31,26,61,25,30,22,30,25,32,23,30,27,68,19,29,25,28,26,30,25,31,19,31,24,29,26,30,25,1.0
31,61,29,60,23,56,38,55,37,35,54,58,57,36,56,36,26,63,27,65,24,64,30,58,31,38,54,37,29,36,30,37,31,36,27,38,57,35,26,37,24,37,29,37,30,35,30,38,31,37,29,37,2.0
29,65,27,64,25,69,25,68,23,21,67,63,71,23,69,22,26,65,27,67,25,66,28,63,29,25,67,24,27,22,28,23,29,23,27,25,70,21,26,23,25,24,27,23,28,21,28,25,29,24,27,24,1.0
26,65,24,64,22,69,22,68,20,18,66,62,72,21,70,19,23,66,25,68,22,67,26,62,28,24,66,22,26,20,27,20,28,21,25,24,71,18,24,22,22,23,25,21,27,18,26,22,26,22,24,23,1.0
25,68,24,67,20,69,24,68,22,19,66,65,72,21,70,20,22,69,22,70,20,70,24,65,25,24,67,23,24,20,24,22,25,21,22,24,71,19,22,22,20,23,24,22,24,19,24,24,25,23,24,23,2.0
22,72,20,71,18,59,35,58,33,31,57,70,61,33,59,32,19,72,20,74,18,73,21,70,22,35,57,34,20,32,21,33,22,33,20,35,60,31,19,33,18,34,20,33,21,31,21,35,22,34,20,34,2.0
30,62,30,61,28,65,26,64,26,22,63,60,68,24,66,24,29,62,29,64,28,63,30,60,31,27,63,26,30,24,30,26,32,25,30,28,67,23,29,26,28,27,30,26,31,23,31,26,30,27,30,26,1.0
7,86,4,85,2,71,22,70,18,16,68,83,74,19,72,17,3,87,4,88,2,88,5,83,7,22,68,20,6,18,6,18,7,19,4,22,73,16,4,20,2,21,5,19,6,16,5,22,7,20,4,21,2.0
22,65,22,65,14,68,23,67,23,20,65,62,70,22,69,22,18,70,18,71,16,70,23,63,24,24,65,24,23,22,23,23,24,22,19,25,70,20,18,24,16,24,23,24,24,20,24,23,22,24,22,24,2.0
30,61,28,60,27,62,27,61,25,20,58,58,66,24,65,23,28,62,29,64,27,63,30,59,32,29,58,27,30,24,31,26,32,24,29,29,66,21,28,28,27,28,29,27,31,21,30,27,30,27,28,28,2.0
34,60,32,59,30,64,29,63,27,23,61,58,67,26,65,25,31,60,32,62,30,61,33,58,34,29,61,28,32,25,33,27,34,26,32,29,66,23,31,27,30,28,32,27,33,23,33,29,34,28,32,28,1.0
29,62,29,61,23,65,28,64,27,25,63,58,67,27,65,26,26,64,26,65,23,65,29,58,30,29,63,28,29,26,29,27,30,27,26,29,66,25,26,27,23,28,29,27,29,25,29,28,29,28,29,28,1.0
30,63,28,62,24,68,26,67,24,22,66,60,70,24,68,23,26,64,27,66,24,65,29,60,30,26,66,25,28,23,29,24,30,24,27,26,69,22,26,24,24,25,28,24,29,22,29,26,30,25,28,25,1.0
36,58,34,57,32,65,29,64,27,25,63,56,67,27,65,26,33,58,34,60,32,59,35,56,36,29,63,28,34,26,35,27,36,27,34,29,66,25,33,27,32,28,34,27,35,25,35,29,36,28,34,28,1.0
24,66,25,66,21,65,26,64,27,23,62,64,67,25,66,25,23,68,23,69,21,68,25,64,26,27,62,27,25,25,25,27,26,25,24,28,67,23,23,27,21,27,25,27,26,23,26,26,24,27,25,27,2.0
29,64,27,63,23,66,27,65,26,22,63,61,68,24,67,24,25,65,26,67,23,66,28,61,29,27,63,26,27,24,28,26,29,24,26,27,68,22,25,26,23,26,27,26,28,22,28,27,29,26,27,26,2.0
24,68,22,67,19,65,27,64,25,23,62,65,68,25,66,24,21,69,22,71,19,70,24,65,25,28,63,27,23,24,24,25,25,25,22,28,67,23,21,26,19,27,23,26,24,23,24,27,24,27,22,27,2.0
33,61,31,60,29,66,28,65,26,24,64,59,68,26,66,25,30,61,31,63,29,62,32,59,33,28,64,27,31,25,32,26,33,26,31,28,67,24,30,26,29,27,31,26,32,24,32,28,33,27,31,27,1.0
19,73,17,72,14,61,31,60,29,26,58,70,64,29,62,28,16,74,17,76,14,75,19,70,20,32,58,31,18,28,19,29,20,29,17,32,63,26,16,30,14,31,18,30,19,26,19,31,19,31,17,31,2.0
9,84,6,83,3,77,14,76,12,7,72,81,81,9,80,9,5,85,6,87,3,86,8,81,9,14,74,13,7,9,8,12,9,9,6,14,81,7,5,13,3,13,7,13,8,7,8,14,9,13,6,13,2.0
20,73,19,72,17,69,23,68,23,19,66,71,71,21,70,21,18,73,19,75,17,74,20,71,21,24,66,23,19,21,20,23,21,21,19,24,71,19,18,23,17,23,19,23,20,19,20,23,20,23,19,23,2.0
30,63,29,62,27,63,28,62,28,23,59,61,66,25,65,25,28,63,29,65,27,64,30,61,31,29,60,28,29,25,30,28,31,25,29,29,66,23,28,28,27,28,29,28,30,23,30,28,30,28,29,28,1.0
24,70,22,69,20,67,27,66,25,23,65,68,69,25,67,24,21,70,22,72,20,71,23,68,24,27,65,26,22,24,23,25,24,25,22,27,68,23,21,25,20,26,22,25,23,23,23,27,24,26,22,26,2.0
29,65,27,64,25,66,28,65,26,24,64,63,68,26,66,25,26,65,27,67,25,66,28,63,29,28,64,27,27,25,28,26,29,26,27,28,67,24,26,26,25,27,27,26,28,24,28,28,29,27,27,27,1.0
47,42,46,41,45,53,37,52,36,35,50,38,55,37,54,36,45,44,46,45,45,45,48,40,50,40,50,38,49,37,49,36,50,37,46,40,55,35,46,39,45,39,48,38,49,35,48,37,47,38,46,39,1.0
16,75,14,74,7,76,18,75,16,14,74,70,78,16,76,15,10,78,11,80,7,79,15,71,16,18,74,17,14,15,15,16,16,16,11,18,77,14,10,16,7,17,14,16,15,14,15,18,16,17,14,17,2.0
5,88,3,87,0,73,21,72,19,17,71,85,75,19,73,18,1,89,2,91,0,90,4,86,5,21,71,20,3,18,4,19,5,19,2,21,74,17,1,19,0,20,3,19,4,17,4,21,5,20,3,20,1.0
29,61,29,60,24,72,19,71,18,14,68,58,76,16,74,15,26,63,26,65,25,64,29,59,30,19,70,18,29,15,29,18,31,16,27,20,75,14,26,18,25,19,29,18,30,14,30,19,30,19,29,18,1.0
9,85,7,84,5,74,20,73,18,16,72,83,76,18,74,17,6,85,7,87,5,86,8,83,9,20,72,19,7,17,8,18,9,18,7,20,75,16,6,18,5,19,7,18,8,16,8,20,9,19,7,19,2.0
5,85,5,84,0,91,2,90,1,0,89,81,93,1,91,0,2,87,2,89,0,88,5,82,6,2,90,1,5,0,5,1,7,1,3,3,92,0,2,1,0,2,5,1,6,0,6,2,6,2,5,1,1.0
21,67,19,66,15,71,19,70,15,14,67,63,75,17,73,14,17,70,18,72,16,71,20,64,23,20,68,17,22,16,22,16,24,17,19,21,74,14,18,19,16,20,20,17,23,14,21,19,22,18,19,19,2.0
11,79,10,78,3,85,8,84,8,6,83,74,86,7,85,7,6,82,7,84,3,83,11,75,12,9,83,8,10,7,11,8,12,7,7,9,86,6,6,8,3,8,10,8,11,6,11,8,11,8,10,8,2.0
30,62,28,61,22,70,24,69,22,20,68,59,72,22,70,21,25,64,26,66,23,65,29,59,30,24,68,23,28,21,29,22,30,22,26,24,71,20,25,22,23,23,28,22,29,20,29,24,30,23,28,23,1.0
32,60,32,59,30,68,23,67,23,19,65,58,71,21,69,21,31,60,31,62,30,61,32,58,33,24,65,23,32,21,32,23,34,22,32,25,70,19,31,23,30,24,32,23,33,19,33,23,32,24,32,23,1.0
31,62,30,61,28,62,31,61,30,28,60,60,64,30,62,29,29,62,30,64,28,63,31,60,32,32,60,31,30,29,31,30,32,30,30,32,63,28,29,30,28,31,30,30,31,28,31,31,31,31,30,31,1.0
18,76,16,75,15,75,17,74,15,9,71,74,79,13,77,12,15,76,16,78,15,77,17,75,18,17,71,16,16,12,17,15,18,13,16,17,78,9,15,15,15,16,16,15,17,9,17,17,18,16,16,16,1.0
25,67,24,66,20,69,22,68,21,15,66,64,73,19,71,18,22,68,23,70,20,69,25,64,26,23,66,22,24,18,25,21,26,19,23,23,72,16,22,21,20,22,24,21,25,16,25,22,25,22,24,22,1.0
39,53,37,52,31,68,26,67,24,22,66,49,70,24,68,23,34,55,35,57,31,56,38,49,39,26,66,25,37,23,38,24,39,24,35,26,69,22,34,24,31,25,37,24,38,22,38,26,39,25,37,25,2.0
22,71,20,70,16,68,25,67,23,20,65,68,71,22,69,21,18,72,19,74,16,73,21,68,22,25,66,24,20,21,21,23,22,22,19,25,70,20,18,23,16,24,20,23,21,20,21,25,22,24,20,24,1.0
30,63,28,62,24,56,37,55,35,31,53,60,59,34,57,33,26,64,27,66,24,65,29,60,30,37,53,36,28,33,29,35,30,34,27,37,58,31,26,35,24,36,28,35,29,31,29,37,30,36,28,36,2.0
32,59,30,58,22,62,31,61,29,25,60,55,65,28,63,27,26,62,27,64,23,63,31,55,32,31,60,30,30,27,31,29,32,28,27,31,64,26,26,29,23,30,30,29,31,26,31,31,32,30,30,30,1.0
11,79,9,78,1,70,24,69,22,20,68,73,72,22,70,21,4,83,5,85,1,84,10,75,11,24,68,23,9,21,10,22,11,22,5,24,71,20,4,22,1,23,9,22,10,20,10,24,11,23,9,23,1.0
25,59,23,58,21,57,23,56,24,16,50,53,65,19,64,21,23,63,24,65,21,64,26,55,29,28,53,25,29,21,28,25,31,21,25,30,65,18,24,29,21,29,27,27,30,18,28,24,25,27,25,27,1.0
34,58,33,57,30,65,25,64,24,18,61,55,70,21,68,20,31,59,32,61,30,60,34,56,35,26,63,25,33,20,34,24,35,21,32,26,69,19,31,24,30,25,33,24,34,19,34,25,34,25,33,25,1.0
22,69,20,68,16,68,22,67,22,17,64,65,71,19,70,20,18,71,19,73,16,72,21,66,22,23,64,22,21,20,21,22,23,20,19,24,71,17,18,23,16,23,21,23,22,17,22,23,22,23,20,22,2.0
34,60,32,59,30,66,28,65,26,24,64,58,68,26,66,25,31,60,32,62,30,61,33,58,34,28,64,27,32,25,33,26,34,26,32,28,67,24,31,26,30,27,32,26,33,24,33,28,34,27,32,27,1.0
29,65,27,64,25,72,22,71,21,19,70,63,73,20,72,20,26,65,27,67,25,66,28,63,29,22,70,21,27,20,28,21,29,20,27,22,73,19,26,21,25,21,27,21,28,19,28,22,29,21,27,21,2.0
18,70,17,69,14,64,23,63,22,17,59,65,69,20,67,20,15,73,15,74,14,74,17,67,19,25,59,23,20,21,18,22,21,22,16,27,68,17,16,25,14,26,19,24,20,17,19,24,18,25,17,24,2.0
36,57,34,56,30,61,32,60,30,26,58,55,64,29,62,28,32,58,33,60,31,59,35,55,36,32,58,31,34,28,35,30,36,29,33,32,63,26,32,30,31,31,34,30,35,26,35,32,36,31,34,31,1.0
23,70,23,69,21,68,24,67,23,19,65,68,71,22,69,21,22,70,22,71,21,71,23,68,24,25,65,24,23,21,23,23,24,22,22,25,70,19,22,23,21,24,23,23,23,19,23,24,23,24,23,24,2.0
22,72,20,71,18,68,26,67,24,22,66,70,70,24,68,23,19,72,20,74,18,73,21,70,22,26,66,25,20,23,21,24,22,24,20,26,69,22,19,24,18,25,20,24,21,22,21,26,22,25,20,25,2.0
35,58,33,57,29,69,25,68,23,21,67,55,71,23,69,22,31,59,32,61,29,60,34,55,35,25,67,24,33,22,34,23,35,23,32,25,70,21,31,23,29,24,33,23,34,21,34,25,35,24,33,24,1.0
26,67,24,66,20,67,27,66,25,23,65,64,69,25,67,24,22,68,23,70,20,69,25,64,26,27,65,26,24,24,25,25,26,25,23,27,68,23,22,25,20,26,24,25,25,23,25,27,26,26,24,26,2.0
5,88,3,87,0,82,11,81,9,5,79,85,85,8,83,7,1,89,2,91,0,90,4,86,5,11,79,10,3,7,4,9,5,8,2,11,84,5,1,9,0,10,3,9,4,5,4,11,5,10,3,10,1.0
35,59,33,58,31,63,30,62,28,24,61,57,66,27,64,26,32,59,33,61,31,60,34,57,35,30,61,29,33,26,34,28,35,27,33,30,65,25,32,28,31,29,33,28,34,25,34,30,35,29,33,29,1.0
29,61,30,60,25,72,17,71,18,11,67,58,76,14,75,14,27,63,27,64,26,64,30,59,31,19,68,18,30,14,30,18,31,14,27,19,76,11,27,18,26,18,30,18,30,11,30,17,29,18,30,18,2.0
29,65,27,64,25,64,30,63,29,27,62,63,65,28,64,28,26,65,27,67,25,66,28,63,29,30,62,29,27,28,28,29,29,28,27,30,65,27,26,29,25,29,27,29,28,27,28,30,29,29,27,29,2.0
40,54,36,53,36,62,31,61,28,26,59,52,65,28,63,27,36,54,38,56,36,55,38,52,40,31,60,29,38,27,39,28,40,28,38,31,64,26,37,29,36,30,37,28,39,26,38,31,40,29,37,30,2.0
22,71,18,70,16,68,26,67,22,22,66,68,70,24,68,22,17,72,19,74,16,73,20,68,22,26,66,24,20,23,21,22,22,24,19,26,69,22,18,24,16,25,19,23,21,22,20,26,22,24,18,25,1.0
27,67,25,66,23,52,41,51,39,35,49,65,55,38,53,37,24,67,25,69,23,68,26,65,27,41,49,40,25,37,26,39,27,38,25,41,54,35,24,39,23,40,25,39,26,35,26,41,27,40,25,40,2.0
5,89,3,88,1,83,11,82,9,7,81,87,85,9,83,8,2,89,3,91,1,90,4,87,5,11,81,10,3,8,4,9,5,9,3,11,84,7,2,9,1,10,3,9,4,7,4,11,5,10,3,10,1.0
34,58,32,57,26,70,24,69,22,20,68,54,72,22,70,21,29,60,30,62,26,61,33,54,34,24,68,23,32,21,33,22,34,22,30,24,71,20,29,22,26,23,32,22,33,20,33,24,34,23,32,23,2.0
11,83,9,82,7,71,22,70,20,16,68,81,74,19,72,18,8,83,9,85,7,84,10,81,11,22,68,21,9,18,10,20,11,19,9,22,73,16,8,20,7,21,9,20,10,16,10,22,11,21,9,21,1.0
32,61,30,60,27,66,26,65,24,18,62,58,70,22,68,21,28,62,29,64,27,63,31,59,32,26,62,25,30,21,31,24,32,22,29,26,69,18,28,24,27,25,30,24,31,18,31,26,32,25,30,25,2.0
35,56,34,55,28,62,30,61,30,26,59,52,64,28,63,28,31,58,32,60,28,59,35,52,36,31,59,30,34,28,35,30,36,28,32,31,64,26,31,30,28,30,34,30,35,26,35,30,35,30,34,30,2.0
34,60,32,59,30,66,28,65,26,24,64,58,68,26,66,25,31,60,32,62,30,61,33,58,34,28,64,27,32,25,33,26,34,26,32,28,67,24,31,26,30,27,32,26,33,24,33,28,34,27,32,27,1.0
4,87,2,86,0,71,19,70,18,14,67,84,75,16,73,16,1,88,2,90,0,89,3,84,5,20,68,18,4,16,4,18,6,17,3,21,74,14,2,19,0,20,3,18,5,14,4,19,4,19,3,19,1.0
30,64,28,63,26,66,28,65,26,24,64,62,68,26,66,25,27,64,28,66,26,65,29,62,30,28,64,27,28,25,29,26,30,26,28,28,67,24,27,26,26,27,28,26,29,24,29,28,30,27,28,27,1.0
10,80,9,79,3,91,3,90,2,2,90,75,92,3,90,2,5,83,6,85,3,84,10,77,11,4,90,3,9,2,10,2,11,3,6,4,91,2,5,2,3,3,9,2,10,2,10,3,10,3,9,3,2.0
14,79,12,78,8,83,10,82,8,4,80,76,86,7,84,6,10,80,11,82,8,81,13,76,14,10,80,9,12,6,13,8,14,7,11,10,85,4,10,8,8,9,12,8,13,4,13,10,14,9,12,9,2.0
36,55,35,54,30,68,23,67,22,16,64,51,72,20,70,19,32,57,33,59,30,58,36,52,37,24,64,23,35,19,36,22,37,20,33,24,71,16,32,22,30,23,35,22,36,16,36,23,36,23,35,23,1.0
8,83,6,82,0,84,10,83,9,7,82,78,85,8,84,8,2,86,3,88,0,87,7,80,8,10,82,9,6,8,7,9,8,8,3,10,85,7,2,9,0,9,6,9,7,7,7,10,8,9,6,9,2.0
24,70,22,69,20,71,23,70,21,19,69,68,73,21,71,20,21,70,22,72,20,71,23,68,24,23,69,22,22,20,23,21,24,21,22,23,72,19,21,21,20,22,22,21,23,19,23,23,24,22,22,22,1.0
29,63,28,62,24,67,22,66,21,13,63,60,73,17,71,16,26,64,27,66,24,65,29,60,30,23,65,22,28,16,29,21,30,17,27,23,72,15,26,21,24,22,28,21,29,15,29,22,29,22,28,22,1.0
26,68,24,67,22,58,34,57,32,26,54,66,62,30,60,29,23,68,24,70,22,69,25,66,26,34,54,33,24,29,25,32,26,30,24,34,61,26,23,32,22,33,24,32,25,26,25,34,26,33,24,33,2.0
32,62,30,61,28,68,26,67,24,22,66,60,70,24,68,23,29,62,30,64,28,63,31,60,32,26,66,25,30,23,31,24,32,24,30,26,69,22,29,24,28,25,30,24,31,22,31,26,32,25,30,25,2.0
11,82,9,81,5,65,29,64,27,25,63,80,67,27,65,26,7,83,8,85,6,84,10,80,11,29,63,28,9,26,10,27,11,27,8,29,66,25,7,27,6,28,9,27,10,25,10,29,11,28,9,28,1.0
30,63,29,62,27,70,21,69,21,15,66,61,73,18,72,18,28,63,29,65,27,64,30,61,31,22,66,21,29,18,30,21,31,18,29,22,73,15,28,21,27,21,29,21,30,15,30,21,30,21,29,21,2.0
22,68,22,68,16,67,25,66,25,21,64,66,69,23,68,23,19,71,19,72,17,71,22,66,23,25,64,25,22,23,22,25,23,23,20,26,69,21,19,25,17,25,22,25,23,21,23,25,22,25,22,25,2.0
25,68,24,67,22,65,28,64,27,25,63,66,67,27,65,26,23,68,24,70,22,69,25,66,26,29,63,28,24,26,25,27,26,27,24,29,66,25,23,27,22,28,24,27,25,25,25,28,25,28,24,28,1.0
11,80,10,79,9,76,14,75,14,12,74,77,78,13,77,13,9,81,10,83,9,82,11,79,12,16,74,14,11,14,11,15,13,14,10,17,78,12,9,16,9,16,10,15,12,13,11,15,11,15,10,15,1.0
26,68,24,67,22,60,34,59,32,30,58,66,62,32,60,31,23,68,24,70,22,69,25,66,26,34,58,33,24,31,25,32,26,32,24,34,61,30,23,32,22,33,24,32,25,30,25,34,26,33,24,33,2.0
2,93,0,92,0,92,3,91,1,1,91,92,93,2,91,1,0,92,1,94,0,93,1,92,2,3,91,2,0,1,1,1,2,2,1,3,92,1,0,1,0,2,0,1,1,1,1,3,2,2,0,2,2.0
33,61,31,60,29,66,28,65,26,24,64,59,68,26,66,25,30,61,31,63,29,62,32,59,33,28,64,27,31,25,32,26,33,26,31,28,67,24,30,26,29,27,31,26,32,24,32,28,33,27,31,27,1.0
9,85,7,84,5,87,7,86,5,3,85,83,89,5,87,4,6,85,7,87,5,86,8,83,9,7,85,6,7,4,8,5,9,5,7,7,88,3,6,5,5,6,7,5,8,3,8,7,9,6,7,6,2.0
9,85,6,84,6,76,18,75,15,14,74,83,78,16,76,15,6,85,7,87,6,86,8,84,9,18,74,17,7,15,8,15,9,16,7,18,77,14,6,16,6,17,7,16,8,14,8,18,9,17,6,17,1.0
34,49,31,48,25,55,27,54,26,21,47,41,62,24,61,23,28,55,31,57,25,56,35,43,38,32,50,29,37,25,37,26,39,25,31,33,62,21,30,32,25,32,35,30,38,21,36,28,34,30,31,31,2.0
29,63,28,62,22,63,30,62,28,24,61,60,66,27,64,26,25,65,25,66,23,66,28,60,29,30,61,29,28,26,28,28,29,27,25,30,65,25,25,28,23,29,28,28,28,25,28,30,29,29,28,29,2.0
34,60,32,59,30,66,28,65,26,24,64,58,68,26,66,25,31,60,32,62,30,61,33,58,34,28,64,27,32,25,33,26,34,26,32,28,67,24,31,26,30,27,32,26,33,24,33,28,34,27,32,27,1.0
27,65,26,64,22,70,22,69,21,17,67,62,73,20,71,19,24,66,25,68,22,67,27,62,28,23,67,22,26,19,27,21,28,20,25,23,72,17,24,21,22,22,26,21,27,17,27,22,27,22,26,22,1.0
27,65,26,64,22,64,29,63,29,27,62,63,65,28,64,28,24,66,25,68,23,67,27,63,28,30,62,29,26,28,27,29,28,28,25,30,65,27,24,29,23,29,26,29,27,27,27,29,27,29,26,29,2.0
31,62,29,61,25,55,39,54,37,35,53,59,57,37,55,36,27,63,28,65,25,64,30,59,31,39,53,38,29,36,30,37,31,37,28,39,56,35,27,37,25,38,29,37,30,35,30,39,31,38,29,38,2.0
38,53,39,52,35,57,33,56,34,28,53,50,60,31,59,31,37,54,37,55,35,55,39,50,40,35,53,34,39,31,39,34,40,31,37,35,60,28,37,34,35,34,39,34,39,28,39,33,38,34,39,34,2.0
31,63,29,62,27,62,31,61,29,26,60,61,65,28,63,27,28,63,29,65,27,64,30,61,31,31,61,30,29,27,30,29,31,28,29,31,64,27,28,29,27,30,29,29,30,27,30,31,31,30,29,30,2.0
35,57,35,56,31,58,34,57,34,30,55,54,60,32,59,32,33,58,33,59,31,59,35,54,36,35,55,34,35,32,35,34,36,32,33,35,60,30,33,34,31,34,35,34,35,30,35,34,35,34,35,34,2.0
