@relation 'Sax dominant'

@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atLeee numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atMcdd numeric
@attribute o2atLcdd numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMdde numeric
@attribute o2atLdde numeric
@attribute o2atLeee numeric
@attribute o2atMccd numeric
@attribute o2atLccd numeric
@attribute o2atMdee numeric
@attribute o2atLdee numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMcee numeric
@attribute o2atLcee numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMbce numeric
@attribute o2atLbce numeric
@attribute o2atMeed numeric
@attribute o2atLeed numeric
@attribute o2atMbcd numeric
@attribute o2atLbcd numeric
@attribute o2atMccc numeric
@attribute o2atLccc numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o2atMbde numeric
@attribute o2atLbde numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atMbbd numeric
@attribute o2atLbbd numeric
@attribute o2atMabc numeric
@attribute o2atLabc numeric
@attribute o2atMcde numeric
@attribute o2atLcde numeric
@attribute o2atMaac numeric
@attribute o2atLaac numeric
@attribute o2atMacd numeric
@attribute o2atLacd numeric
@attribute o2atMabd numeric
@attribute o2atLabd numeric
@attribute o2atMedd numeric
@attribute o2atLedd numeric
@attribute o2atMddd numeric
@attribute o2atLddd numeric
@attribute o2atMbdd numeric
@attribute o2atLbdd numeric
@attribute o2atMddc numeric
@attribute o2atLddc numeric
@attribute o2atMdcc numeric
@attribute o2atLdcc numeric
@attribute o2atMbcb numeric
@attribute o2atLbcb numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o2atMaba numeric
@attribute o2atLaba numeric
@attribute o2atMdcb numeric
@attribute o2atLdcb numeric
@attribute o2atMcce numeric
@attribute o2atLcce numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMaaa numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o3atMddc numeric
@attribute o3atLddc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMccc numeric
@attribute o3atLccc numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atLeee numeric
@attribute o3atMedd numeric
@attribute o3atLedd numeric
@attribute o3atMeed numeric
@attribute o3atLeed numeric
@attribute o3atMdcc numeric
@attribute o3atLdcc numeric
@attribute o3atMcdd numeric
@attribute o3atLcdd numeric
@attribute o3atMddd numeric
@attribute o3atLddd numeric
@attribute o3atMccd numeric
@attribute o3atLccd numeric
@attribute o3atMcbc numeric
@attribute o3atLcbc numeric
@attribute o3atMcee numeric
@attribute o3atLcee numeric
@attribute o3atMabc numeric
@attribute o3atLabc numeric
@attribute o3atMbce numeric
@attribute o3atLbce numeric
@attribute o3atMbcd numeric
@attribute o3atLbcd numeric
@attribute o3atMdde numeric
@attribute o3atLdde numeric
@attribute o3atMdee numeric
@attribute o3atLdee numeric
@attribute o3atMdcd numeric
@attribute o3atLdcd numeric
@attribute o3atMcde numeric
@attribute o3atLcde numeric
@attribute o3atMabd numeric
@attribute o3atLabd numeric
@attribute o3atMbde numeric
@attribute o3atLbde numeric
@attribute o3atMbcb numeric
@attribute o3atLbcb numeric
@attribute o3atMbab numeric
@attribute o3atLbab numeric
@attribute o3atMbbd numeric
@attribute o3atLbbd numeric
@attribute o3atMede numeric
@attribute o3atLede numeric
@attribute o3atMdcb numeric
@attribute o3atLdcb numeric
@attribute o3atMedc numeric
@attribute o3atLedc numeric
@attribute o3atMcdc numeric
@attribute o3atLcdc numeric
@attribute o3atMaba numeric
@attribute o3atLaba numeric
@attribute o3atMded numeric
@attribute o3atLded numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
0,30,0,30,13,14,15,15,14,13,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,14,15,15,14,30,0,0,30,13,15,30,0,0,30,0,30,0,30,0,30,0,15,13,30,0,13,14,14,17,10,20,9,14,15,17,10,21,9,8,20,9,22,9,15,14,21,9,17,13,14,15,18,10,20,8,18,10,19,9,18,11,19,10,19,10,18,10,14,11,21,9,14,11,15,10,15,11,20,8,20,9,18,10,19,9,19,9,17,11,15,13,13,15,19,9,20,9,0,30,0,0,30,9,20,0,30,0,30,7,30,0,30,0,30,0,30,0,30,0,30,12,17,14,18,13,8,21,9,20,16,19,8,21,0,30,9,12,0,30,0,12,0,21,16,12,16,12,9,19,9,12,0,21,0,12,0,30,0,30,0,21,17,12,0,21,9,14,7,21,0,30,16,13,2
0,30,0,27,7,22,9,23,8,21,30,0,30,0,30,0,30,27,1,29,2,27,1,30,1,28,3,21,7,21,7,27,2,0,30,21,8,30,0,0,30,0,30,0,30,0,28,1,22,7,30,0,11,13,16,25,5,26,3,12,17,25,4,27,3,2,26,3,28,3,13,16,27,3,25,15,12,17,26,4,26,2,26,4,25,3,25,3,27,4,25,3,26,5,13,5,27,3,12,5,13,4,13,5,26,2,26,3,26,4,25,3,25,3,25,4,13,15,11,17,25,3,26,3,0,30,0,0,30,2,28,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,15,14,17,15,16,1,29,1,27,13,27,1,28,0,30,1,15,0,30,0,15,0,28,13,15,13,15,2,27,1,15,0,28,0,15,0,30,0,30,0,28,14,15,0,29,2,17,0,28,0,30,13,16,5
0,30,0,30,3,25,3,25,3,25,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,26,5,27,4,30,0,0,30,25,4,30,0,0,30,0,30,0,30,0,30,0,26,3,30,0,4,6,23,10,19,14,15,5,24,10,18,15,14,14,14,15,16,14,6,23,16,15,9,22,5,24,11,16,14,14,10,16,14,17,10,19,11,15,11,18,10,16,6,19,15,15,5,19,6,16,6,16,14,14,14,14,10,15,14,14,14,14,9,19,6,22,4,24,11,14,15,15,0,30,0,0,30,27,4,20,11,19,9,25,9,21,10,19,30,0,30,0,30,19,9,0,30,1,30,0,26,5,25,3,29,3,25,3,20,9,25,0,0,9,19,0,19,3,29,0,29,0,26,3,25,0,0,3,19,0,19,10,0,30,19,3,30,0,21,5,27,1,25,4,0,30,29,0,5
0,30,0,30,12,15,14,16,13,14,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,15,14,16,13,30,0,0,30,14,14,30,0,0,30,0,30,0,30,0,30,0,16,12,30,0,13,13,15,20,8,30,0,13,15,20,8,30,0,0,30,0,30,0,15,16,30,0,20,15,14,17,20,0,30,0,20,0,30,8,21,10,20,0,22,9,20,0,13,8,30,0,13,8,13,0,13,0,30,0,30,0,20,0,30,0,30,0,20,9,14,15,13,16,22,0,30,0,0,30,0,0,30,0,29,0,29,0,30,0,29,0,29,0,30,0,30,0,30,0,30,17,10,19,11,18,0,29,0,29,9,29,0,29,0,29,1,18,0,30,0,19,0,30,10,18,11,18,0,29,1,18,0,30,1,19,0,30,0,30,0,30,11,17,0,29,0,19,0,29,0,30,9,19,5
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,4,6,23,21,10,23,7,5,24,22,9,24,6,5,23,8,25,6,6,23,24,6,20,22,5,24,22,7,23,5,22,8,22,8,20,8,22,7,20,8,21,8,6,10,24,7,5,10,6,8,6,8,23,5,23,6,22,7,22,6,22,6,20,9,6,22,4,24,20,6,23,7,0,30,0,0,30,15,16,10,20,10,19,13,18,11,19,9,30,0,30,0,30,10,18,12,17,14,18,13,14,17,13,15,16,15,13,15,11,18,13,12,0,19,10,12,10,15,16,12,16,12,14,15,13,12,0,15,10,12,9,19,0,30,10,15,17,12,11,17,15,14,13,16,0,30,16,13,3
0,30,0,25,8,21,10,22,9,20,30,0,30,0,30,0,30,26,3,27,3,25,3,30,2,26,4,20,8,20,8,25,4,0,30,20,9,30,0,0,30,0,30,0,30,0,26,2,21,8,30,0,12,13,15,18,10,28,2,13,16,18,10,29,1,0,28,2,30,1,14,15,29,1,17,14,13,16,19,2,28,0,19,3,27,9,18,11,19,2,19,10,18,3,14,11,29,2,13,11,14,3,14,3,28,0,28,1,19,2,27,1,27,1,17,11,14,14,12,16,19,1,28,2,0,30,0,0,30,5,25,0,30,0,30,3,30,0,30,0,30,0,30,0,30,0,30,16,13,18,14,17,4,26,4,24,12,24,4,25,0,30,4,16,0,30,0,16,0,25,12,16,12,16,5,24,4,16,0,25,0,16,0,30,0,30,0,25,13,16,0,26,5,18,3,25,0,30,12,17,4
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,6,7,21,17,12,19,10,7,22,18,11,20,9,9,19,10,21,9,8,21,21,10,15,20,7,22,19,11,19,9,18,11,19,10,16,11,19,10,17,10,17,11,8,13,20,10,7,13,8,11,8,11,19,9,19,9,18,10,19,9,19,9,16,12,8,20,6,22,17,9,20,10,0,30,0,0,30,19,12,7,22,7,22,17,20,8,21,6,30,0,30,0,30,8,21,3,26,5,27,4,18,13,17,11,25,11,17,11,8,20,17,3,0,22,8,3,8,11,25,3,25,3,18,11,17,3,0,11,8,3,6,22,0,30,7,11,26,3,8,13,19,5,17,12,0,30,25,4,6
9,20,7,30,1,27,1,27,1,27,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,28,3,29,2,30,0,9,19,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,3,5,24,14,15,22,8,4,25,14,14,23,7,6,22,8,24,7,5,24,23,7,13,23,4,25,15,8,22,6,15,9,21,13,14,15,15,8,15,14,14,9,5,15,23,8,4,15,5,9,5,9,22,6,22,7,15,8,21,7,21,7,13,15,5,23,3,25,15,7,22,8,0,30,0,0,30,17,14,11,19,11,18,15,17,12,18,10,30,0,30,0,30,11,17,10,19,12,20,11,16,15,15,13,18,13,15,13,12,17,15,10,0,18,11,10,11,13,18,10,18,10,16,13,15,10,0,13,11,10,10,18,0,30,11,13,19,10,12,15,17,12,15,14,0,30,18,11,3
0,30,0,23,12,15,14,16,13,14,30,0,30,0,30,0,30,25,4,25,4,24,5,30,3,24,5,15,14,16,13,23,5,0,30,14,14,30,0,0,30,0,30,0,30,0,25,3,16,12,30,0,13,14,14,18,10,26,3,14,15,18,10,30,0,0,25,4,30,0,15,15,26,0,18,14,14,16,18,0,30,0,18,4,24,10,19,12,18,0,20,11,18,4,14,10,26,0,14,10,14,4,14,4,30,0,30,2,18,3,26,3,25,4,18,11,15,14,13,15,20,4,25,0,0,30,0,0,30,4,25,0,30,0,30,2,30,0,30,0,30,0,30,0,30,0,30,19,9,21,10,20,3,26,3,25,8,24,3,26,0,30,4,20,0,30,0,20,0,26,8,19,9,19,4,24,3,20,0,26,0,20,0,30,0,30,0,26,9,19,0,26,4,21,2,26,0,30,8,20,3
9,20,7,30,1,27,1,27,1,27,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,28,3,29,2,30,0,9,19,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,1,3,26,9,20,14,16,2,27,9,19,15,15,14,14,16,16,15,3,26,15,15,8,25,2,27,10,16,14,14,10,17,13,18,9,20,10,16,10,19,9,17,3,20,15,16,2,20,3,17,3,17,14,14,14,15,10,16,13,15,13,15,8,20,3,25,1,27,10,15,14,16,0,30,0,0,30,24,7,17,14,16,12,22,12,18,13,16,30,0,30,0,30,16,12,0,30,1,30,0,23,8,22,6,29,6,22,6,17,12,22,0,0,12,16,0,16,6,29,0,29,0,23,6,22,0,0,6,16,0,16,13,0,30,16,6,30,0,18,8,24,1,22,7,0,30,29,0,7
6,23,4,30,0,30,0,30,0,30,22,5,24,6,23,5,24,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,6,22,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,3,5,24,11,18,17,12,4,25,12,16,18,12,11,17,12,19,12,5,24,18,12,10,23,4,25,13,13,17,11,13,13,16,14,11,16,14,13,12,15,12,14,5,18,18,12,4,18,5,13,5,14,17,11,17,12,13,13,16,12,16,12,10,17,5,23,3,25,12,12,17,12,0,30,0,0,30,19,12,10,20,10,19,17,18,11,19,9,30,0,30,0,30,10,18,2,27,4,28,3,18,13,17,11,26,11,17,11,11,18,17,2,0,19,10,2,10,11,26,2,26,2,18,11,17,2,0,11,10,2,9,19,0,30,10,11,27,2,11,13,19,4,17,12,0,30,26,3,7
0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,0,30,0,30,30,0,0,30,0,30,30,0,0,30,0,30,0,30,0,30,0,0,30,30,0,14,15,13,19,9,24,6,15,14,19,9,25,5,4,24,6,26,5,16,13,25,5,18,12,15,14,20,6,24,4,20,7,23,8,19,10,20,6,20,9,19,7,16,10,25,6,15,10,16,7,16,7,24,4,24,5,20,6,23,5,23,5,18,10,16,12,14,14,20,5,24,6,0,30,0,0,30,12,18,3,26,3,26,10,24,4,25,2,30,0,30,0,30,4,25,13,16,15,17,14,11,19,11,17,15,17,11,18,4,24,11,13,0,26,4,13,4,18,15,13,15,13,12,17,11,13,0,18,4,13,2,26,0,30,3,18,16,13,4,19,12,15,10,18,0,30,15,14,6
0,30,0,30,7,19,9,20,8,18,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,20,10,21,8,30,0,0,30,18,9,30,0,0,30,0,30,0,30,0,30,0,21,7,30,0,2,4,25,10,19,20,10,3,26,10,18,21,9,8,20,10,22,9,4,25,21,9,9,24,3,26,11,10,20,8,11,11,19,17,10,19,11,10,11,18,10,11,4,19,21,10,3,19,4,11,4,11,20,8,20,9,11,10,19,9,19,9,9,19,4,24,2,26,11,9,20,10,0,30,0,0,30,25,6,20,11,19,9,23,9,21,10,19,30,0,30,0,30,19,9,2,27,4,28,3,24,7,23,5,26,5,23,5,20,9,23,2,0,9,19,2,19,5,26,2,26,2,24,5,23,2,0,5,19,2,19,10,0,30,19,5,27,2,21,7,25,4,23,6,0,30,26,3,2
13,16,11,26,6,23,8,24,7,22,15,12,17,13,16,12,17,26,2,28,3,26,2,30,2,27,4,22,6,22,6,26,3,13,15,22,7,30,0,0,30,0,30,0,30,0,27,2,23,6,30,0,5,6,22,22,8,23,7,6,23,22,8,24,6,5,23,7,25,6,7,22,24,6,21,21,6,23,23,7,23,5,23,8,22,7,21,7,23,7,21,7,22,8,7,9,24,7,6,9,7,8,7,8,23,5,23,6,23,7,22,6,22,6,21,8,7,21,5,23,21,6,23,7,0,30,0,0,30,13,16,0,30,0,30,11,30,0,30,0,30,0,30,0,30,0,30,4,25,6,26,5,12,17,13,16,24,15,12,17,0,30,13,4,0,30,0,4,0,17,24,4,24,4,13,15,13,4,0,17,0,4,0,30,0,30,0,17,25,4,0,17,13,6,11,17,0,30,24,5,6
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,0,0,29,30,0,30,0,0,29,30,0,30,0,0,30,0,30,0,1,30,30,0,30,29,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,0,30,0,0,0,0,0,0,0,30,0,30,0,30,0,30,0,30,0,30,0,0,29,0,30,30,0,30,0,5,23,5,7,24,9,19,7,21,8,23,9,21,7,21,7,23,5,23,6,25,9,22,18,10,18,10,18,9,19,10,20,10,19,10,21,8,21,11,19,7,23,9,20,9,21,11,19,12,19,10,19,11,20,7,21,9,20,7,22,6,23,8,21,11,18,7,19,9,18,9,20,5,24,10,19,6
0,30,0,25,6,23,8,24,7,22,30,0,30,0,30,0,30,25,3,27,4,25,3,30,3,26,5,22,6,22,6,25,4,0,30,22,7,30,0,0,30,0,30,0,30,0,26,3,23,6,30,0,8,9,19,27,3,27,2,9,20,27,3,28,1,1,27,2,29,1,10,19,29,2,26,18,9,20,28,3,27,1,27,3,27,2,26,2,28,2,26,2,27,3,10,4,28,2,9,4,10,3,10,3,27,1,27,1,27,2,27,1,27,1,26,3,10,18,8,20,26,1,28,2,0,30,0,0,30,8,21,0,30,0,30,6,30,0,30,0,30,0,30,0,30,0,30,10,19,12,20,11,7,22,8,21,18,20,7,22,0,30,8,10,0,30,0,10,0,22,18,10,18,10,8,20,8,10,0,22,0,10,0,30,0,30,0,22,19,10,0,22,8,12,6,22,0,30,18,11,6
0,30,0,26,7,22,9,23,8,21,30,0,30,0,30,0,30,26,2,28,3,26,2,30,2,27,4,21,7,21,7,26,3,0,30,21,8,30,0,0,30,0,30,0,30,0,27,2,22,7,30,0,14,15,13,21,9,22,8,15,14,21,9,23,7,6,22,8,24,7,16,13,23,7,20,12,15,14,22,8,22,6,22,9,21,8,20,8,22,8,20,8,21,9,16,10,23,8,15,10,16,9,16,9,22,6,22,7,22,8,21,7,21,7,20,9,16,12,14,14,20,7,22,8,0,30,0,0,30,9,20,0,30,0,30,7,30,0,30,0,30,0,30,0,30,0,30,11,18,13,19,12,8,21,9,20,17,19,8,21,0,30,9,11,0,30,0,11,0,21,17,11,17,11,9,19,9,11,0,21,0,11,0,30,0,30,0,21,18,11,0,21,9,13,7,21,0,30,17,12,1
11,18,9,30,6,22,6,22,6,22,17,10,19,11,18,10,19,30,0,30,0,30,0,30,0,30,0,23,8,24,7,30,0,11,17,22,7,30,0,0,30,0,30,0,30,0,30,0,23,6,30,0,3,5,24,10,19,20,10,4,25,10,18,21,9,8,20,10,22,9,5,24,21,9,9,23,4,25,11,10,20,8,11,11,19,17,10,19,11,10,11,18,10,11,5,19,21,10,4,19,5,11,5,11,20,8,20,9,11,10,19,9,19,9,9,19,5,23,3,25,11,9,20,10,0,30,0,0,30,18,13,15,16,14,14,16,14,16,15,14,30,0,30,0,30,14,14,10,19,12,20,11,17,14,16,12,18,12,16,12,15,14,16,10,0,14,14,10,14,12,18,10,18,10,17,12,16,10,0,12,14,10,14,15,0,30,14,12,19,10,16,14,18,12,16,13,0,30,18,11,4
0,30,0,18,14,15,16,16,15,14,30,0,30,0,30,0,30,19,8,21,9,18,9,30,7,19,11,14,14,14,14,18,10,0,30,14,15,30,0,0,30,0,30,0,30,0,20,8,15,14,30,0,11,11,17,30,0,30,0,11,17,30,0,30,0,0,30,0,30,0,13,18,30,0,30,17,12,19,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,11,0,30,0,11,0,11,0,11,0,30,0,30,0,30,0,30,0,30,0,30,0,12,17,11,18,30,0,30,0,0,30,0,0,30,0,28,0,29,0,30,0,29,0,29,0,30,0,30,0,30,0,30,18,9,20,10,19,0,28,1,29,8,28,1,29,0,29,2,19,0,30,1,20,1,30,9,19,10,19,1,28,2,20,0,30,1,20,0,30,0,30,0,30,10,18,0,28,0,20,0,29,0,30,8,20,5
9,20,7,30,0,29,0,29,0,29,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,0,9,19,29,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,5,7,22,14,14,21,8,6,23,14,13,22,8,7,21,8,23,8,7,22,22,8,14,21,6,23,15,9,21,7,15,9,20,12,15,14,16,9,16,13,15,10,7,14,22,8,6,14,7,9,7,10,21,7,21,8,15,9,20,8,20,8,14,14,7,21,5,23,16,8,21,8,0,30,0,0,30,15,16,8,22,8,21,13,20,9,21,7,30,0,30,0,30,8,20,7,22,9,23,8,14,17,13,15,21,15,13,15,9,20,13,7,0,21,8,7,8,15,21,7,21,7,14,15,13,7,0,15,8,7,7,21,0,30,8,15,22,7,9,17,15,9,13,16,0,30,21,8,7
5,24,3,30,4,23,6,24,5,22,23,4,25,5,24,4,25,30,0,30,0,30,0,30,0,30,0,23,6,24,5,30,0,5,23,22,6,30,0,0,30,0,30,0,30,0,30,0,24,4,30,0,11,12,16,16,12,22,7,12,17,16,12,26,4,3,21,7,27,4,13,16,23,4,15,15,12,17,17,5,25,3,17,8,20,11,16,13,17,5,17,12,16,8,13,13,23,5,12,13,13,8,13,8,25,3,25,5,17,7,22,6,21,7,15,13,13,15,11,17,17,7,21,5,0,30,0,0,30,7,23,0,30,0,30,5,30,0,30,0,30,0,30,0,30,0,30,17,12,19,13,18,6,24,6,22,11,22,6,23,0,30,6,17,0,30,0,17,0,23,11,17,11,17,7,22,6,17,0,23,0,17,0,30,0,30,0,23,12,17,0,24,7,19,5,23,0,30,11,18,2
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,7,8,20,16,14,17,13,8,21,16,14,18,11,10,17,13,19,11,9,20,18,11,15,19,8,21,17,12,18,11,17,14,16,13,15,13,17,12,15,13,16,14,9,15,18,12,8,15,9,14,9,14,17,11,17,12,17,13,16,12,16,12,15,14,9,19,7,21,15,12,17,12,0,30,0,0,30,13,16,0,30,0,30,11,30,0,30,0,30,0,30,0,30,0,30,0,28,1,29,0,12,17,13,16,27,15,12,17,0,30,13,0,0,30,0,1,0,17,28,1,29,0,13,15,13,1,0,17,0,1,0,30,0,30,0,17,29,0,0,17,13,1,11,17,0,30,28,1,1
14,15,12,30,1,28,3,29,2,27,14,13,16,14,15,13,16,30,0,30,0,30,0,30,0,30,0,27,1,27,1,30,0,14,14,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,2,4,25,12,18,20,10,3,26,13,16,21,9,8,20,10,22,9,4,25,21,9,10,24,3,26,14,10,20,8,14,11,19,14,11,16,14,10,12,15,12,11,4,18,21,10,3,18,4,11,4,11,20,8,20,9,14,10,19,9,19,9,10,17,4,24,2,26,12,9,20,10,0,30,0,0,30,19,11,0,30,0,30,17,30,0,30,0,30,0,30,0,30,0,30,5,24,7,25,6,18,12,18,10,23,10,18,11,0,30,18,5,0,30,0,5,0,11,23,5,23,5,19,10,18,5,0,11,0,5,0,30,0,30,0,11,24,5,0,12,19,7,17,11,0,30,23,6,5
0,30,0,26,19,8,21,9,20,7,30,0,30,0,30,0,30,26,2,28,3,26,2,30,2,27,4,8,21,9,20,26,3,0,30,7,21,30,0,0,30,0,30,0,30,0,27,2,9,19,30,0,0,0,30,9,19,30,0,0,30,9,19,30,0,0,30,0,30,0,0,30,30,0,9,30,0,30,9,0,30,0,9,0,30,19,10,21,9,0,11,20,9,0,0,19,30,0,0,19,0,0,0,0,30,0,30,0,9,0,30,0,30,0,9,20,0,30,0,30,11,0,30,0,13,16,11,13,16,16,12,15,13,16,15,16,13,15,13,15,15,12,17,12,17,16,14,10,18,10,18,10,16,12,18,13,18,12,17,13,16,13,18,11,13,15,17,12,17,14,19,12,20,11,17,12,18,12,13,14,17,12,15,14,13,15,16,14,19,10,15,12,16,10,16,13,11,17,18,11,2
10,19,8,30,0,30,0,30,0,30,18,9,20,10,19,9,20,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,10,18,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,7,8,20,17,13,18,12,8,21,17,13,19,11,10,18,12,20,11,9,20,19,11,16,19,8,21,18,12,18,10,18,13,17,12,16,12,18,12,16,12,17,13,9,14,19,12,8,14,9,13,9,13,18,10,18,11,18,12,17,11,17,11,16,13,9,19,7,21,16,11,18,12,0,30,0,0,30,12,18,0,30,0,30,8,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,10,20,10,17,30,16,9,18,0,30,10,0,0,30,0,0,0,18,30,0,30,0,11,16,10,0,0,18,0,0,0,30,0,30,0,18,30,0,0,20,12,0,8,19,0,30,30,0,6
10,19,8,30,7,21,7,21,7,21,18,9,20,10,19,9,20,30,0,30,0,30,0,30,0,30,0,22,9,23,8,30,0,10,18,21,8,30,0,0,30,0,30,0,30,0,30,0,22,7,30,0,3,5,24,10,19,20,10,4,25,11,18,21,9,8,20,11,22,9,5,24,21,9,9,23,4,25,11,10,20,8,11,11,19,17,10,19,11,10,11,18,10,11,5,19,21,10,4,19,5,11,5,11,20,8,20,9,11,10,19,9,19,9,9,19,5,23,3,25,11,9,20,10,6,23,4,6,23,18,13,14,17,13,15,16,15,15,16,13,22,5,24,5,24,13,15,10,19,12,20,11,17,14,16,12,18,12,16,12,14,15,16,10,6,15,13,10,13,12,18,10,18,10,17,12,16,10,6,12,13,10,13,16,6,22,13,12,19,10,15,14,18,12,16,13,4,24,18,11,2
0,30,0,24,17,12,19,13,18,11,30,0,30,0,30,0,30,26,3,26,3,25,4,30,2,25,4,11,17,11,17,24,4,0,30,11,18,30,0,0,30,0,30,0,30,0,26,2,12,17,30,0,8,8,20,12,17,27,2,8,20,13,16,30,0,0,26,3,30,0,10,21,27,0,11,20,9,22,13,0,30,0,13,3,25,15,12,17,13,0,13,16,12,3,8,17,27,0,8,17,8,3,8,3,30,0,30,1,13,2,27,2,26,3,11,17,9,20,8,21,13,3,26,0,1,27,1,2,28,3,25,2,26,3,27,3,26,2,26,2,27,1,27,2,29,3,27,22,5,24,6,23,3,25,3,26,4,25,3,26,3,26,5,23,3,28,4,24,3,27,5,22,6,22,3,25,4,23,3,27,4,23,2,27,2,27,3,27,6,22,2,25,3,24,3,26,1,28,4,23,3
