@relation 'Sax dominant'

@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atLee numeric
@attribute o1atMaa numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute destClass {1,2}

@data
34,76,54,54,72,34,19,17,38,58,58,38,74,21,18,77,37,57,57,37,74,21,18,77,58,21,38,38,18,58,38,21,57,21,18,57,18,21,18,38,18,37,37,21,37,37,2.0
33,75,55,57,73,35,17,16,36,60,58,38,76,20,18,77,35,59,57,37,75,19,18,77,58,20,36,38,18,60,36,20,57,19,18,59,18,20,18,38,18,37,35,19,35,37,1.0
34,75,55,56,70,33,21,16,37,59,59,37,72,23,18,77,36,58,58,36,72,23,18,77,59,23,37,37,18,59,37,23,58,23,18,58,18,23,18,37,18,36,36,23,36,36,2.0
33,70,48,58,72,38,16,21,35,60,52,43,76,19,23,72,35,60,52,42,75,19,23,72,53,20,35,43,23,60,35,20,52,19,23,60,23,20,23,43,23,42,35,19,35,42,2.0
41,68,54,50,68,37,22,23,43,52,56,39,71,25,25,70,43,52,56,39,70,24,25,70,56,25,43,39,25,52,43,25,56,24,25,52,25,25,25,39,25,39,43,24,43,39,1.0
30,76,55,58,71,31,18,17,34,62,60,36,74,21,18,77,32,61,59,34,74,21,18,77,60,21,34,36,18,62,34,21,59,21,18,61,18,21,18,36,18,35,33,21,33,35,2.0
30,72,51,61,71,36,17,19,32,63,55,40,75,21,21,74,32,63,55,40,74,20,21,74,55,21,32,40,21,63,32,21,55,20,21,63,21,21,21,40,21,40,32,20,32,40,1.0
36,72,58,53,70,33,20,17,39,56,60,35,73,23,20,75,39,56,60,35,72,22,20,75,60,23,39,35,20,56,39,23,60,22,20,56,20,23,20,35,20,35,39,22,39,35,2.0
37,70,48,52,65,41,21,21,40,55,51,44,70,26,23,72,40,55,51,44,69,25,23,72,51,26,40,44,23,55,40,26,51,25,23,55,23,26,23,44,23,44,40,25,40,44,2.0
38,68,52,51,68,37,19,21,41,54,55,40,72,23,24,71,41,54,55,40,72,23,24,71,55,23,41,40,24,54,41,23,55,23,24,54,24,23,24,40,24,40,41,23,41,40,2.0
36,69,50,53,65,39,25,22,39,56,53,42,68,28,24,71,39,56,53,42,67,27,24,71,53,28,39,42,24,56,39,28,53,27,24,56,24,28,24,42,24,42,39,27,39,42,2.0
37,67,53,54,72,36,18,22,39,56,56,39,75,21,25,70,39,56,56,39,74,20,25,70,56,21,39,39,25,56,39,21,56,20,25,56,25,21,25,39,25,39,39,20,39,39,1.0
40,65,53,51,69,37,21,26,42,53,55,40,72,23,28,67,42,53,55,39,71,23,28,67,56,24,42,40,28,53,42,24,55,23,28,53,28,24,28,40,28,39,42,23,42,39,2.0
38,66,53,53,72,36,18,21,40,55,56,39,75,21,25,70,40,55,56,39,74,20,25,70,56,21,40,39,25,55,40,21,56,20,25,55,25,21,25,39,25,39,40,20,40,39,1.0
38,68,52,53,73,37,18,21,40,55,55,40,75,20,24,71,40,55,55,40,75,20,24,71,55,20,40,40,24,55,40,20,55,20,24,55,24,20,24,40,24,40,40,20,40,40,1.0
35,70,54,54,68,35,20,19,38,57,57,38,72,24,22,73,38,57,57,38,71,23,22,73,57,24,38,38,22,57,38,24,57,23,22,57,22,24,22,38,22,38,38,23,38,38,2.0
36,71,53,55,73,35,17,18,38,57,56,39,76,19,21,74,38,57,56,38,75,19,21,74,57,20,38,39,21,57,38,20,56,19,21,57,21,20,21,39,21,38,38,19,38,38,1.0
36,68,53,55,72,35,18,21,38,57,56,39,75,20,24,71,38,57,56,38,74,20,24,71,57,21,38,39,24,57,38,21,56,20,24,57,24,21,24,39,24,38,38,20,38,38,2.0
29,75,51,62,71,37,19,18,31,64,55,41,74,22,19,76,31,64,54,40,73,21,19,76,55,22,31,41,19,64,31,22,54,21,19,64,19,22,19,41,19,40,31,21,31,40,1.0
36,76,52,54,73,37,18,16,39,57,55,40,75,20,18,78,38,56,55,40,75,20,17,77,55,20,39,40,18,57,39,20,55,20,17,56,18,20,18,40,17,40,38,20,38,40,2.0
32,71,50,59,70,39,20,20,34,61,53,42,73,23,22,73,34,61,53,42,72,22,22,73,53,23,34,42,22,61,34,23,53,22,22,61,22,23,22,42,22,42,34,22,34,42,2.0
33,69,48,56,73,39,13,22,36,59,52,43,78,18,24,71,36,59,52,43,77,17,24,71,52,18,36,43,24,59,36,18,52,17,24,59,24,18,24,43,24,43,36,17,36,43,1.0
38,66,52,53,67,37,23,25,40,55,55,40,70,26,27,68,40,55,55,40,69,25,27,68,55,26,40,40,27,55,40,26,55,25,27,55,27,26,27,40,27,40,40,25,40,40,2.0
41,79,54,48,68,34,20,14,44,51,57,38,72,23,15,80,44,51,57,37,71,23,15,80,58,24,44,38,15,51,44,24,57,23,15,51,15,24,15,38,15,37,44,23,44,37,1.0
33,70,47,56,71,42,17,21,36,59,50,45,75,21,23,72,36,59,50,45,74,20,23,72,50,21,36,45,23,59,36,21,50,20,23,59,23,21,23,45,23,45,36,20,36,45,2.0
38,70,56,51,71,32,19,21,41,54,59,36,74,21,23,72,41,54,59,35,73,21,23,72,60,22,41,36,23,54,41,22,59,21,23,54,23,22,23,36,23,35,41,21,41,35,1.0
34,70,53,55,73,36,17,21,37,58,56,39,76,20,23,72,37,58,56,39,75,19,23,72,56,20,37,39,23,58,37,20,56,19,23,58,23,20,23,39,23,39,37,19,37,39,1.0
36,68,53,53,73,36,18,21,39,56,56,39,75,20,24,71,39,56,56,39,75,20,24,71,56,20,39,39,24,56,39,20,56,20,24,56,24,20,24,39,24,39,39,20,39,39,1.0
35,66,48,56,73,41,17,25,37,58,51,44,76,20,27,68,37,58,51,44,75,19,27,68,51,20,37,44,27,58,37,20,51,19,27,58,27,20,27,44,27,44,37,19,37,44,1.0
38,66,54,53,68,37,22,25,40,55,56,39,71,25,27,68,40,55,56,39,70,24,27,68,56,25,40,39,27,55,40,25,56,24,27,55,27,25,27,39,27,39,40,24,40,39,2.0
36,75,49,53,70,40,16,16,39,56,52,43,75,21,18,77,39,56,52,43,74,20,18,77,52,21,39,43,18,56,39,21,52,20,18,56,18,21,18,43,18,43,39,20,39,43,1.0
32,74,50,59,73,34,17,17,34,61,56,40,76,20,19,76,34,61,55,39,75,19,19,76,56,20,34,40,19,61,34,20,55,19,19,61,19,20,19,40,19,39,34,19,34,39,1.0
39,67,49,52,70,42,20,24,41,54,51,44,73,23,26,69,41,54,51,44,72,22,26,69,51,23,41,44,26,54,41,23,51,22,26,54,26,23,26,44,26,44,41,22,41,44,2.0
31,82,56,56,79,31,14,11,35,60,60,35,80,15,12,83,35,60,60,35,80,15,12,83,60,15,35,35,12,60,35,15,60,15,12,60,12,15,12,35,12,35,35,15,35,35,1.0
38,69,53,53,74,35,16,20,40,55,56,39,77,18,23,72,40,55,56,38,76,18,23,72,57,19,40,39,23,55,40,19,56,18,23,55,23,19,23,39,23,38,40,18,40,38,2.0
36,69,54,55,71,34,19,22,38,57,56,38,74,20,24,71,38,57,57,37,73,21,24,71,58,22,38,38,24,57,38,22,57,21,24,57,24,22,24,38,24,37,38,21,38,37,2.0
39,71,55,50,70,34,20,20,42,53,58,37,73,23,22,73,42,53,58,37,72,22,22,73,58,23,42,37,22,53,42,23,58,22,22,53,22,23,22,37,22,37,42,22,42,37,1.0
38,67,52,51,68,37,21,22,41,54,55,40,71,24,25,70,41,54,55,40,71,24,25,70,55,24,41,40,25,54,41,24,55,24,25,54,25,24,25,40,25,40,41,24,41,40,2.0
35,71,52,55,70,38,19,20,38,58,55,41,73,22,22,73,37,57,54,40,73,22,22,73,55,22,38,41,22,58,38,22,54,22,22,57,22,22,22,41,22,40,37,22,37,40,2.0
37,73,49,52,71,40,17,18,40,55,52,43,75,21,20,75,40,55,52,43,74,20,20,75,52,21,40,43,20,55,40,21,52,20,20,55,20,21,20,43,20,43,40,20,40,43,1.0
35,71,51,56,73,37,15,20,37,58,54,41,77,18,22,73,37,58,54,40,76,18,22,73,55,19,37,41,22,58,37,19,54,18,22,58,22,19,22,41,22,40,37,18,37,40,2.0
37,67,50,52,69,41,21,24,40,55,52,43,72,24,26,69,40,55,52,43,71,23,26,69,52,24,40,43,26,55,40,24,52,23,26,55,26,24,26,43,26,43,40,23,40,43,1.0
36,75,54,52,75,34,16,17,39,56,58,37,77,18,19,77,39,55,57,37,77,18,18,76,58,18,40,38,19,56,40,18,57,18,18,55,19,18,19,38,18,37,39,18,39,37,1.0
35,70,52,56,70,36,18,21,37,58,55,40,74,21,23,72,37,58,55,39,73,21,23,72,56,22,37,40,23,58,37,22,55,21,23,58,23,22,23,40,23,39,37,21,37,39,2.0
38,80,54,53,71,35,19,13,40,55,57,38,74,22,14,81,40,55,57,38,73,21,14,81,57,22,40,38,14,55,40,22,57,21,14,55,14,22,14,38,14,38,40,21,40,38,1.0
33,70,47,56,65,42,23,21,36,59,50,45,69,27,23,72,36,59,50,45,68,26,23,72,50,27,36,45,23,59,36,27,50,26,23,59,23,27,23,45,23,45,36,26,36,45,2.0
39,71,51,52,68,38,20,20,41,54,54,41,72,24,22,73,41,54,54,41,71,23,22,73,54,24,41,41,22,54,41,24,54,23,22,54,22,24,22,41,22,41,41,23,41,41,2.0
31,77,55,57,71,33,20,16,35,61,59,37,73,22,17,78,34,60,58,36,73,22,17,78,59,22,35,37,17,61,35,22,58,22,17,60,17,22,17,37,17,36,34,22,34,36,2.0
40,68,53,51,67,38,23,23,42,53,55,40,70,26,25,70,42,53,55,40,69,25,25,70,55,26,42,40,25,53,42,26,55,25,25,53,25,26,25,40,25,40,42,25,42,40,2.0
39,70,55,50,71,34,20,19,42,53,58,37,73,22,22,73,42,53,58,37,73,22,22,73,58,22,42,37,22,53,42,22,58,22,22,53,22,22,22,37,22,37,42,22,42,37,1.0
43,72,55,48,70,36,20,17,45,50,57,38,73,23,20,75,45,50,57,38,72,22,20,75,57,23,45,38,20,50,45,23,57,22,20,50,20,23,20,38,20,38,45,22,45,38,1.0
40,66,52,51,67,39,23,25,42,53,54,41,70,26,27,68,42,53,54,41,69,25,27,68,54,26,42,41,27,53,42,26,54,25,27,53,27,26,27,41,27,41,42,25,42,41,1.0
36,77,54,54,71,35,18,15,39,57,57,38,74,21,17,79,38,56,57,38,74,21,16,78,57,21,39,38,17,57,39,21,57,21,16,56,17,21,17,38,16,38,38,21,38,38,2.0
33,69,46,56,68,43,18,22,36,59,49,46,73,23,24,71,36,59,49,46,72,22,24,71,49,23,36,46,24,59,36,23,49,22,24,59,24,23,24,46,24,46,36,22,36,46,2.0
42,72,56,49,69,35,21,17,44,51,58,37,72,24,20,75,44,51,58,37,71,23,20,75,58,24,44,37,20,51,44,24,58,23,20,51,20,24,20,37,20,37,44,23,44,37,2.0
38,67,49,53,68,40,22,24,40,55,52,43,71,25,26,69,40,55,52,43,70,24,26,69,52,25,40,43,26,55,40,25,52,24,26,55,26,25,26,43,26,43,40,24,40,43,2.0
34,78,55,53,71,33,19,15,38,57,59,37,74,22,16,79,38,57,58,36,73,21,16,79,59,22,38,37,16,57,38,22,58,21,16,57,16,22,16,37,16,36,38,21,38,36,2.0
31,81,53,58,76,32,14,12,34,61,58,37,79,17,13,82,34,61,58,37,78,16,13,82,58,17,34,37,13,61,34,17,58,16,13,61,13,17,13,37,13,37,34,16,34,37,1.0
37,73,52,52,69,37,19,16,40,55,55,40,73,23,19,76,40,55,55,40,72,22,19,76,55,23,40,40,19,55,40,23,55,22,19,55,19,23,19,40,19,40,40,22,40,40,2.0
37,69,53,54,72,35,18,20,39,56,55,39,75,19,23,72,39,56,56,38,74,20,23,72,57,21,39,39,23,56,39,21,56,20,23,56,23,21,23,39,23,38,39,20,39,38,2.0
35,71,52,54,70,39,18,20,38,57,54,41,74,22,22,73,38,57,54,41,73,21,22,73,54,22,38,41,22,57,38,22,54,21,22,57,22,22,22,41,22,41,38,21,38,41,2.0
39,67,49,51,68,41,23,24,41,54,52,43,70,25,26,69,41,53,51,43,70,25,26,69,52,25,42,44,26,54,42,25,51,25,26,53,26,25,26,44,26,43,41,25,41,43,1.0
34,74,53,56,73,36,16,16,37,59,56,39,76,19,19,77,36,58,56,39,76,19,18,76,56,19,37,39,19,59,37,19,56,19,18,58,19,19,19,39,18,39,36,19,36,39,2.0
37,67,49,54,69,42,21,24,39,56,51,44,72,24,26,69,39,56,51,44,71,23,26,69,51,24,39,44,26,56,39,24,51,23,26,56,26,24,26,44,26,44,39,23,39,44,2.0
33,71,53,57,75,36,16,19,36,60,56,39,77,18,22,74,35,59,56,39,77,18,21,73,56,18,36,39,22,60,36,18,56,18,21,59,22,18,22,39,21,39,35,18,35,39,2.0
36,77,57,52,71,31,20,16,40,56,61,35,73,22,17,78,39,55,60,34,73,22,17,78,61,22,40,35,17,56,40,22,60,22,17,55,17,22,17,35,17,34,39,22,39,34,1.0
36,70,46,53,65,43,21,21,39,56,49,46,70,26,23,72,39,56,49,46,69,25,23,72,49,26,39,46,23,56,39,26,49,25,23,56,23,26,23,46,23,46,39,25,39,46,2.0
38,71,53,53,73,35,17,20,40,55,56,39,76,19,22,73,40,55,56,38,75,19,22,73,57,20,40,39,22,55,40,20,56,19,22,55,22,20,22,39,22,38,40,19,40,38,2.0
33,71,52,58,72,36,18,20,35,60,55,40,75,20,22,73,35,60,55,39,74,20,22,73,56,21,35,40,22,60,35,21,55,20,22,60,22,21,22,40,22,39,35,20,35,39,1.0
32,75,45,57,74,43,14,16,35,60,48,47,78,17,18,77,35,60,48,46,77,17,18,77,49,18,35,47,18,60,35,18,48,17,18,60,18,18,18,47,18,46,35,17,35,46,2.0
41,65,53,50,69,38,21,24,43,52,55,40,72,24,27,68,43,52,55,40,71,23,27,68,55,24,43,40,27,52,43,24,55,23,27,52,27,24,27,40,27,40,43,23,43,40,2.0
37,67,50,54,67,39,23,24,39,56,53,42,70,26,26,69,39,56,53,42,69,25,26,69,53,26,39,42,26,56,39,26,53,25,26,56,26,26,26,42,26,42,39,25,39,42,2.0
32,76,53,58,72,35,17,17,34,61,57,38,75,20,18,77,34,60,56,38,75,20,18,77,57,20,35,39,18,61,35,20,56,20,18,60,18,20,18,39,18,38,34,20,34,38,2.0
34,77,60,55,71,31,19,16,37,58,62,33,74,22,17,78,37,58,62,33,73,21,17,78,62,22,37,33,17,58,37,22,62,21,17,58,17,22,17,33,17,33,37,21,37,33,1.0
39,67,53,52,67,38,23,24,41,54,55,40,70,26,26,69,41,54,55,40,69,25,26,69,55,26,41,40,26,54,41,26,55,25,26,54,26,26,26,40,26,40,41,25,41,40,2.0
37,71,48,52,63,41,25,20,40,55,51,44,67,29,22,73,40,55,51,44,66,28,22,73,51,29,40,44,22,55,40,29,51,28,22,55,22,29,22,44,22,44,40,28,40,44,2.0
34,69,47,55,76,42,14,22,37,58,50,45,79,17,24,71,37,58,50,45,78,16,24,71,50,17,37,45,24,58,37,17,50,16,24,58,24,17,24,45,24,45,37,16,37,45,1.0
33,77,50,54,71,36,17,16,37,58,54,41,75,20,17,78,37,58,54,40,74,20,17,78,55,21,37,41,17,58,37,21,54,20,17,58,17,21,17,41,17,40,37,20,37,40,2.0
37,68,54,54,72,34,18,21,39,56,57,38,75,20,24,71,39,56,57,37,74,20,24,71,58,21,39,38,24,56,39,21,57,20,24,56,24,21,24,38,24,37,39,20,39,37,1.0
39,66,52,52,68,39,22,25,41,54,54,41,71,25,27,68,41,54,54,41,70,24,27,68,54,25,41,41,27,54,41,25,54,24,27,54,27,25,27,41,27,41,41,24,41,41,1.0
34,70,50,55,74,41,16,21,37,58,52,43,77,19,23,72,37,58,52,43,76,18,23,72,52,19,37,43,23,58,37,19,52,18,23,58,23,19,23,43,23,43,37,18,37,43,2.0
37,67,50,54,68,39,22,24,39,56,53,42,71,25,26,69,39,56,53,42,70,24,26,69,53,25,39,42,26,56,39,25,53,24,26,56,26,25,26,42,26,42,39,24,39,42,1.0
36,68,53,55,73,36,17,23,38,57,56,39,76,20,25,70,38,57,56,39,75,19,25,70,56,20,38,39,25,57,38,20,56,19,25,57,25,20,25,39,25,39,38,19,38,39,1.0
38,67,52,53,70,36,20,24,40,55,55,40,73,22,26,69,40,55,55,39,72,22,26,69,56,23,40,40,26,55,40,23,55,22,26,55,26,23,26,40,26,39,40,22,40,39,2.0
36,68,48,55,67,40,22,23,38,57,51,43,70,25,25,70,38,57,52,44,70,25,25,70,51,25,38,43,25,57,38,25,52,25,25,57,25,25,25,43,25,44,38,25,38,44,1.0
33,69,46,56,73,43,13,22,36,59,49,46,78,18,24,71,36,59,49,46,77,17,24,71,49,18,36,46,24,59,36,18,49,17,24,59,24,18,24,46,24,46,36,17,36,46,2.0
30,72,49,59,76,38,14,17,33,62,53,42,79,17,20,75,33,62,53,42,78,16,20,75,53,17,33,42,20,62,33,17,53,16,20,62,20,17,20,42,20,42,33,16,33,42,1.0
34,68,53,57,70,35,20,23,36,59,56,39,73,22,25,70,36,59,56,38,72,22,25,70,57,23,36,39,25,59,36,23,56,22,25,59,25,23,25,39,25,38,36,22,36,38,1.0
37,66,51,54,68,38,22,25,39,56,54,41,71,25,27,68,39,56,54,41,70,24,27,68,54,25,39,41,27,56,39,25,54,24,27,56,27,25,27,41,27,41,39,24,39,41,2.0
34,73,48,55,70,41,16,18,37,58,51,44,75,21,20,75,37,58,51,44,74,20,20,75,51,21,37,44,20,58,37,21,51,20,20,58,20,21,20,44,20,44,37,20,37,44,2.0
35,72,52,53,72,36,19,19,38,57,56,39,74,21,21,74,38,56,55,39,74,21,21,74,56,21,39,40,21,57,39,21,55,21,21,56,21,21,21,40,21,39,38,21,38,39,1.0
32,76,53,58,71,35,16,17,34,61,57,38,75,20,18,77,34,60,56,38,75,20,18,77,57,20,35,39,18,61,35,20,56,20,18,60,18,20,18,39,18,38,34,20,34,38,2.0
39,78,55,48,68,33,20,15,43,52,58,37,72,23,16,79,43,52,58,36,71,23,16,79,59,24,43,37,16,52,43,24,58,23,16,52,16,24,16,37,16,36,43,23,43,36,1.0
35,73,53,54,68,36,16,18,38,57,56,39,74,22,20,75,38,57,56,39,73,21,20,75,56,22,38,39,20,57,38,22,56,21,20,57,20,22,20,39,20,39,38,21,38,39,2.0
41,67,53,50,67,38,23,24,43,52,55,40,70,26,26,69,43,52,55,40,69,25,26,69,55,26,43,40,26,52,43,26,55,25,26,52,26,26,26,40,26,40,43,25,43,40,1.0
33,69,53,58,73,36,17,22,35,60,56,39,76,20,24,71,35,60,56,39,75,19,24,71,56,20,35,39,24,60,35,20,56,19,24,60,24,20,24,39,24,39,35,19,35,39,1.0
36,69,52,55,72,36,16,22,38,57,55,40,76,19,24,71,38,57,55,39,75,19,24,71,56,20,38,40,24,57,38,20,55,19,24,57,24,20,24,40,24,39,38,19,38,39,2.0
36,76,54,55,69,34,17,17,38,57,57,38,74,21,18,77,38,57,57,37,73,21,18,77,58,22,38,38,18,57,38,22,57,21,18,57,18,22,18,38,18,37,38,21,38,37,2.0
38,77,57,51,71,31,19,16,41,54,60,35,74,21,17,78,41,54,60,34,73,21,17,78,61,22,41,35,17,54,41,22,60,21,17,54,17,22,17,35,17,34,41,21,41,34,2.0
38,66,50,53,70,41,20,25,40,55,52,43,73,23,27,68,40,55,52,43,72,22,27,68,52,23,40,43,27,55,40,23,52,22,27,55,27,23,27,43,27,43,40,22,40,43,2.0
40,66,52,51,67,39,23,25,42,53,54,41,70,26,27,68,42,53,54,41,69,25,27,68,54,26,42,41,27,53,42,26,54,25,27,53,27,26,27,41,27,41,42,25,42,41,1.0
36,73,55,53,70,34,18,16,39,56,58,37,74,22,19,76,39,56,58,37,73,21,19,76,58,22,39,37,19,56,39,22,58,21,19,56,19,22,19,37,19,37,39,21,39,37,2.0
35,78,53,52,72,35,18,15,39,56,57,39,75,21,16,79,39,56,56,38,74,20,16,79,57,21,39,39,16,56,39,21,56,20,16,56,16,21,16,39,16,38,39,20,39,38,2.0
33,69,46,56,70,43,18,22,36,59,49,46,74,22,24,71,36,59,49,46,73,21,24,71,49,22,36,46,24,59,36,22,49,21,24,59,24,22,24,46,24,46,36,21,36,46,2.0
34,69,48,54,70,40,21,22,37,58,52,43,72,23,24,71,37,57,51,43,72,23,24,71,52,23,38,44,24,58,38,23,51,23,24,57,24,23,24,44,24,43,37,23,37,43,2.0
41,78,55,48,68,33,20,13,44,51,58,37,72,23,15,80,44,51,58,36,71,23,15,80,59,24,44,37,15,51,44,24,58,23,15,51,15,24,15,37,15,36,44,23,44,36,1.0
34,74,48,55,68,39,20,19,37,58,52,43,72,24,20,75,37,58,52,43,71,23,20,75,52,24,37,43,20,58,37,24,52,23,20,58,20,24,20,43,20,43,37,23,37,43,2.0
35,69,53,56,73,36,17,20,37,58,56,39,76,20,23,72,37,58,56,39,75,19,23,72,56,20,37,39,23,58,37,20,56,19,23,58,23,20,23,39,23,39,37,19,37,39,1.0
32,69,47,57,69,42,17,22,35,60,50,45,74,22,24,71,35,60,50,45,73,21,24,71,50,22,35,45,24,60,35,22,50,21,24,60,24,22,24,45,24,45,35,21,35,45,2.0
36,71,49,53,72,40,16,20,39,56,52,43,76,20,22,73,39,56,52,43,75,19,22,73,52,20,39,43,22,56,39,20,52,19,22,56,22,20,22,43,22,43,39,19,39,43,2.0
40,71,50,51,67,41,21,20,42,53,52,43,71,25,22,73,42,53,52,43,70,24,22,73,52,25,42,43,22,53,42,25,52,24,22,53,22,25,22,43,22,43,42,24,42,43,2.0
35,75,55,56,74,33,16,18,37,58,57,37,77,17,19,76,37,58,58,36,76,18,19,76,59,19,37,37,19,58,37,19,58,18,19,58,19,19,19,37,19,36,37,18,37,36,2.0
36,70,54,55,73,35,17,19,38,57,57,38,76,20,22,73,38,57,57,38,75,19,22,73,57,20,38,38,22,57,38,20,57,19,22,57,22,20,22,38,22,38,38,19,38,38,1.0
38,66,54,53,69,37,21,25,40,55,56,39,72,24,27,68,40,55,56,39,71,23,27,68,56,24,40,39,27,55,40,24,56,23,27,55,27,24,27,39,27,39,40,23,40,39,1.0
38,66,54,53,73,34,17,19,40,55,57,38,76,19,24,71,40,55,57,37,75,19,24,71,58,20,40,38,24,55,40,20,57,19,24,55,24,20,24,38,24,37,40,19,40,37,2.0
33,76,60,57,72,30,19,17,36,60,63,33,74,21,18,77,35,59,62,32,74,21,18,77,63,21,36,33,18,60,36,21,62,21,18,59,18,21,18,33,18,32,35,21,35,32,1.0
32,76,55,56,76,31,15,17,36,60,60,36,78,17,18,77,35,59,59,35,78,17,18,77,60,17,36,36,18,60,36,17,59,17,18,59,18,17,18,36,18,35,35,17,35,35,2.0
28,77,45,59,73,44,13,16,32,63,48,47,78,18,17,78,32,63,48,47,77,17,17,78,48,18,32,47,17,63,32,18,48,17,17,63,17,18,17,47,17,47,32,17,32,47,1.0
38,77,55,53,71,33,20,14,40,55,58,37,73,21,16,79,40,55,58,36,73,22,16,79,59,22,40,37,16,55,40,22,58,22,16,55,16,22,16,37,16,36,40,22,40,36,2.0
34,77,59,56,73,31,18,16,37,59,62,34,75,20,17,78,36,58,61,33,75,20,17,78,62,20,37,34,17,59,37,20,61,20,17,58,17,20,17,34,17,33,36,20,36,33,1.0
39,67,50,52,65,41,23,24,41,54,52,43,69,27,26,69,41,54,52,43,68,26,26,69,52,27,41,43,26,54,41,27,52,26,26,54,26,27,26,43,26,43,41,26,41,43,1.0
40,66,52,51,70,38,20,25,42,53,54,41,73,22,27,68,42,53,54,40,72,22,27,68,55,23,42,41,27,53,42,23,54,22,27,53,27,23,27,41,27,40,42,22,42,40,2.0
39,67,51,52,70,40,18,24,41,54,53,42,74,22,26,69,41,54,53,42,73,21,26,69,53,22,41,42,26,54,41,22,53,21,26,54,26,22,26,42,26,42,41,21,41,42,2.0
38,67,49,53,70,42,20,24,40,55,51,44,73,23,26,69,40,55,51,44,72,22,26,69,51,23,40,44,26,55,40,23,51,22,26,55,26,23,26,44,26,44,40,22,40,44,2.0
40,72,56,49,70,32,18,19,43,52,59,36,74,21,21,74,43,52,59,35,73,21,21,74,60,22,43,36,21,52,43,22,59,21,21,52,21,22,21,36,21,35,43,21,43,35,1.0
34,77,59,52,71,31,20,16,39,57,62,34,73,22,17,78,38,56,61,33,73,22,17,78,62,22,39,34,17,57,39,22,61,22,17,56,17,22,17,34,17,33,38,22,38,33,2.0
37,70,54,52,70,35,20,21,40,55,57,38,73,23,23,72,40,55,57,38,72,22,23,72,57,23,40,38,23,55,40,23,57,22,23,55,23,23,23,38,23,38,40,22,40,38,1.0
35,76,52,53,73,37,18,17,39,57,55,40,75,20,18,77,38,56,55,40,75,20,18,77,55,20,39,40,18,57,39,20,55,20,18,56,18,20,18,40,18,40,38,20,38,40,1.0
40,66,52,51,67,39,23,25,42,53,54,41,70,26,27,68,42,53,54,41,69,25,27,68,54,26,42,41,27,53,42,26,54,25,27,53,27,26,27,41,27,41,42,25,42,41,2.0
37,67,49,54,69,42,21,24,39,56,51,44,72,24,26,69,39,56,51,44,71,23,26,69,51,24,39,44,26,56,39,24,51,23,26,56,26,24,26,44,26,44,39,23,39,44,2.0
39,69,54,52,74,35,16,20,41,54,57,38,77,19,23,72,41,54,57,38,76,18,23,72,57,19,41,38,23,54,41,19,57,18,23,54,23,19,23,38,23,38,41,18,41,38,1.0
39,68,52,52,68,39,22,23,41,54,54,41,71,25,25,70,41,54,54,41,70,24,25,70,54,25,41,41,25,54,41,25,54,24,25,54,25,25,25,41,25,41,41,24,41,41,1.0
40,81,54,49,72,33,18,12,43,52,58,37,75,21,13,82,43,52,58,37,74,20,13,82,58,21,43,37,13,52,43,21,58,20,13,52,13,21,13,37,13,37,43,20,43,37,2.0
38,67,51,53,68,38,22,24,40,55,54,41,71,25,26,69,40,55,54,41,70,24,26,69,54,25,40,41,26,55,40,25,54,24,26,55,26,25,26,41,26,41,40,24,40,41,2.0
40,76,54,49,69,34,19,15,43,52,57,38,73,22,17,78,43,52,57,37,72,22,17,78,58,23,43,38,17,52,43,23,57,22,17,52,17,23,17,38,17,37,43,22,43,37,1.0
40,66,52,51,66,39,24,25,42,53,54,41,69,27,27,68,42,53,54,41,68,26,27,68,54,27,42,41,27,53,42,27,54,26,27,53,27,27,27,41,27,41,42,26,42,41,2.0
36,69,51,55,71,37,19,22,38,57,54,41,74,21,24,71,38,57,54,40,73,21,24,71,55,22,38,41,24,57,38,22,54,21,24,57,24,22,24,41,24,40,38,21,38,40,2.0
41,66,52,50,69,38,19,23,43,52,54,41,73,22,26,69,43,52,54,40,72,22,26,69,55,23,43,41,26,52,43,23,54,22,26,52,26,23,26,41,26,40,43,22,43,40,1.0
36,79,54,51,71,34,17,14,40,55,57,38,75,20,15,80,40,55,57,37,74,20,15,80,58,21,40,38,15,55,40,21,57,20,15,55,15,21,15,38,15,37,40,20,40,37,2.0
