@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atLeee numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMebc numeric
@attribute o1atLebc numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMbad numeric
@attribute o1atLbad numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMceb numeric
@attribute o1atLceb numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbed numeric
@attribute o1atLbed numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMbae numeric
@attribute o1atLbae numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMbec numeric
@attribute o1atLbec numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMdea numeric
@attribute o1atLdea numeric
@attribute o1atMeab numeric
@attribute o1atLeab numeric
@attribute o1atMdab numeric
@attribute o1atLdab numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute destClass {1.0,-1.0}

@data
8,12,13,29,10,81,10,9,11,8,65,79,61,10,84,12,66,27,63,26,62,8,64,8,82,9,10,12,83,9,12,11,79,11,27,10,24,80,27,11,28,10,82,9,80,10,79,11,26,10,26,13,12,63,26,11,24,64,26,65,82,10,25,63,28,10,81,10,26,10,11,82,27,12,80,10,27,10,27,12,80,10,80,10,28,10,81,10,80,10,29,10,10,11,9,11,12,12,82,10,9,12,10,66,12,11,9,11,12,12,27,10,27,61,28,10,8,81,10,13,27,10,8,63,12,10,10,13,9,11,9,11,12,10,81,10,29,11,8,83,10,80,79,11,80,10,79,11,81,10,10,10,9,11,10,65,79,11,80,10,26,11,83,9,27,11,27,11,10,12,82,9,28,10,27,11,8,12,80,10,9,10,11,10,11,10,12,11,12,11,1.0
0,0,44,49,2,50,0,0,0,0,45,47,43,0,94,0,46,47,44,46,44,0,45,0,93,0,0,2,93,0,1,42,51,41,46,41,46,93,49,41,47,41,92,2,90,39,48,42,46,43,47,43,0,45,46,43,46,45,47,45,51,0,46,45,48,0,48,2,47,1,0,94,48,43,48,40,46,42,47,2,47,41,91,0,47,0,51,2,49,40,49,0,0,0,0,42,0,2,92,0,0,43,0,46,0,2,0,41,0,44,47,1,47,43,48,0,0,93,0,43,47,0,0,44,1,2,0,44,0,43,0,1,1,0,49,0,48,2,0,94,0,93,47,0,48,0,51,0,91,0,0,0,0,1,0,45,47,42,49,0,46,1,93,0,49,0,47,42,0,2,49,2,47,2,47,0,0,43,50,0,0,1,0,1,0,43,1,0,0,43,1.0
19,23,15,27,13,78,11,22,12,20,67,76,63,21,71,22,67,24,65,24,64,21,66,20,70,11,22,14,81,12,23,14,78,13,24,13,22,66,26,14,24,13,80,13,78,13,77,13,23,13,24,14,22,65,24,13,22,66,23,65,79,12,23,64,26,11,78,13,24,11,21,68,25,14,76,13,24,13,25,13,76,13,78,12,25,11,79,13,77,13,27,12,22,12,21,14,24,13,80,11,20,15,21,68,24,13,21,14,23,14,24,12,24,63,25,11,20,68,22,14,25,11,21,65,24,13,21,16,21,14,22,12,24,12,77,11,26,13,19,70,22,66,76,12,77,11,78,12,79,11,23,12,21,13,22,65,76,13,76,12,24,12,81,11,26,12,24,14,23,13,78,13,26,13,24,12,21,14,78,11,21,13,23,11,22,13,23,12,22,14,1.0
25,28,55,34,0,38,0,29,0,27,60,34,56,26,65,27,59,30,57,32,57,28,59,26,64,0,28,1,94,0,29,53,38,52,33,53,29,60,33,53,32,54,94,0,93,51,36,52,31,54,31,53,27,58,32,54,29,58,30,57,39,0,31,58,33,0,37,0,31,0,26,62,32,53,38,53,33,54,32,0,36,54,93,0,33,0,39,0,38,51,34,0,29,0,29,55,29,0,93,0,27,55,27,61,30,0,29,53,29,54,33,0,32,56,32,0,27,62,28,53,33,0,28,58,30,0,27,56,28,55,28,0,30,0,38,0,33,0,25,64,27,60,34,0,36,0,38,0,93,0,29,0,27,0,28,57,34,54,38,0,32,0,94,0,33,0,30,55,29,0,39,0,34,0,30,0,28,54,38,0,29,0,28,0,28,54,29,0,27,55,1.0
32,34,53,37,0,39,0,36,0,34,57,35,53,32,58,33,55,33,53,34,53,34,55,32,57,0,35,1,94,0,36,52,39,51,36,52,32,53,36,51,35,52,94,0,93,50,37,51,34,52,34,51,33,55,34,53,32,53,33,53,40,0,34,53,36,0,38,0,34,0,32,55,35,51,39,52,36,52,35,0,37,52,93,0,36,0,40,0,39,50,37,0,36,0,36,54,35,0,93,0,34,54,33,58,36,0,36,52,35,53,36,0,35,53,35,0,32,55,34,51,36,0,34,55,37,0,34,55,34,54,34,0,37,0,39,0,36,0,32,57,32,53,35,0,37,0,39,0,93,0,36,0,34,0,33,53,35,53,39,0,34,0,94,0,36,0,33,53,35,0,40,0,37,0,33,0,34,53,39,0,36,0,34,0,34,52,36,0,33,54,1.0
1,3,47,45,3,47,0,3,2,2,49,43,45,2,91,2,50,41,47,42,47,3,49,2,90,0,2,3,92,0,4,45,48,43,42,44,40,88,45,44,43,44,90,3,87,42,45,43,42,46,42,45,2,48,42,45,40,49,41,48,48,0,42,48,44,0,45,3,42,2,2,90,43,45,43,44,42,46,42,3,43,44,89,0,44,0,48,3,45,42,45,0,3,0,3,46,3,3,91,0,2,46,2,50,3,3,3,44,3,46,42,2,43,45,43,0,2,89,3,45,44,2,3,47,4,3,2,47,3,46,3,2,4,0,45,0,43,3,1,91,3,88,43,2,45,0,48,0,89,0,3,0,2,2,3,48,43,45,45,2,42,2,92,0,45,0,41,46,3,3,45,3,44,3,41,2,3,45,47,0,3,2,3,2,3,46,4,0,2,47,-1.0
0,1,54,37,6,40,6,0,7,0,56,36,52,0,94,1,57,34,54,35,54,0,56,0,93,5,0,8,87,5,1,51,38,50,36,51,33,93,35,51,36,51,86,5,84,49,37,50,35,53,34,54,1,54,35,52,33,56,34,57,41,5,35,56,37,6,39,5,35,7,1,94,35,52,38,51,36,53,36,8,37,51,84,5,37,6,40,5,38,49,38,6,0,6,0,53,1,8,86,5,0,53,0,57,1,6,0,51,1,52,36,6,36,52,36,6,0,93,0,54,37,7,0,54,1,6,0,54,0,53,0,7,1,6,39,6,37,6,0,94,0,93,36,6,38,6,38,5,85,5,0,6,0,7,0,57,36,52,38,6,35,6,87,5,35,6,34,53,0,8,40,5,38,5,34,7,0,52,39,5,0,6,0,7,0,53,1,6,1,53,1.0
32,35,48,39,0,45,0,35,0,33,55,41,51,33,58,35,54,36,52,36,52,34,54,33,57,0,35,1,94,0,36,46,45,46,38,45,34,53,38,46,38,46,94,0,93,44,43,46,36,46,36,47,35,53,36,47,34,53,36,52,46,0,35,52,38,0,44,0,36,0,33,55,38,47,45,45,37,46,37,0,43,46,93,0,38,0,46,0,45,44,39,0,36,0,35,47,36,0,93,0,34,48,34,56,37,0,36,46,36,48,38,0,37,51,38,0,33,55,35,47,37,0,34,53,37,0,34,49,35,47,35,0,37,0,45,0,39,0,32,57,34,53,41,0,43,0,45,0,93,0,36,0,34,0,35,52,41,47,45,0,36,0,94,0,38,0,36,47,36,0,46,0,38,0,36,0,34,48,45,0,36,0,35,0,35,46,36,0,35,47,1.0
0,0,47,46,1,47,0,0,0,0,48,43,44,0,94,0,49,42,46,42,46,0,48,0,93,0,0,1,94,0,1,45,48,43,45,44,41,93,46,44,44,43,94,1,93,42,45,43,43,46,43,46,0,47,42,45,41,48,42,48,48,0,42,48,45,0,45,1,43,0,0,94,44,45,47,43,44,45,43,1,45,43,93,0,45,0,48,1,47,42,46,0,0,0,0,45,0,1,93,0,0,46,0,49,0,1,0,44,0,46,45,0,43,44,44,0,0,93,0,46,44,0,0,46,1,1,0,47,0,46,0,0,1,0,47,0,44,1,0,94,0,93,43,0,45,0,48,0,93,0,0,0,0,0,0,48,43,44,47,0,42,0,94,0,46,0,42,45,0,1,47,1,44,1,42,0,0,45,47,0,0,0,0,0,0,46,1,0,0,46,-1.0
0,0,41,53,3,53,0,0,0,0,41,49,37,0,94,0,42,49,39,48,39,0,41,0,93,0,0,3,92,0,1,39,54,37,48,38,48,93,53,38,49,36,90,3,87,36,51,37,48,40,50,40,0,40,48,39,48,41,49,41,54,0,48,41,52,0,51,3,50,2,0,94,51,39,49,36,48,38,50,3,49,36,89,0,50,0,54,3,51,36,53,0,0,0,0,38,0,3,91,0,0,40,0,42,0,3,0,38,0,40,50,2,49,37,51,0,0,93,0,40,50,0,0,39,1,3,0,41,0,40,0,2,1,0,51,0,51,3,0,94,0,93,49,0,51,0,54,0,89,0,0,0,0,2,0,41,49,37,51,0,48,2,92,0,53,0,49,38,0,3,51,3,50,3,49,0,0,39,53,0,0,2,0,2,0,40,1,0,0,39,1.0
19,23,15,27,13,78,11,22,12,20,67,76,63,21,71,22,67,24,65,24,64,21,66,20,70,11,22,14,81,12,23,14,78,13,24,13,22,66,26,14,24,13,80,13,78,13,77,13,23,13,24,14,22,65,24,13,22,66,23,65,79,12,23,64,26,11,78,13,24,11,21,68,25,14,76,13,24,13,25,13,76,13,78,12,25,11,79,13,77,13,27,12,22,12,21,14,24,13,80,11,20,15,21,68,24,13,21,14,23,14,24,12,24,63,25,11,20,68,22,14,25,11,21,65,24,13,21,16,21,14,22,12,24,12,77,11,26,13,19,70,22,66,76,12,77,11,78,12,79,11,23,12,21,13,22,65,76,13,76,12,24,12,81,11,26,12,24,14,23,13,78,13,26,13,24,12,21,14,78,11,21,13,23,11,22,13,23,12,22,14,1.0
33,35,51,39,0,41,0,37,0,35,55,37,51,33,57,34,53,35,51,36,52,36,54,34,56,0,36,1,94,0,37,50,41,49,38,50,34,52,38,49,37,50,94,0,93,48,39,49,36,51,36,49,34,53,36,51,34,52,35,51,42,0,36,52,38,0,40,0,36,0,33,54,37,49,41,50,38,51,37,0,39,50,93,0,38,0,42,0,41,48,39,0,37,0,37,52,36,0,93,0,35,52,34,56,37,0,37,50,36,51,38,0,37,51,37,0,34,54,36,49,38,0,36,53,38,0,35,53,36,52,36,0,38,0,41,0,38,0,33,56,34,52,37,0,39,0,41,0,93,0,37,0,35,0,35,51,37,51,41,0,36,0,94,0,38,0,35,51,37,0,42,0,39,0,35,0,36,51,41,0,37,0,35,0,35,51,37,0,34,52,1.0
25,31,49,39,0,45,0,29,0,27,55,41,51,28,65,30,56,35,53,37,52,28,54,26,63,0,28,1,94,0,31,46,45,45,38,46,34,59,38,46,37,47,94,0,93,44,43,45,36,47,36,48,30,53,37,47,34,54,35,54,46,0,36,52,38,0,44,0,36,0,29,62,37,47,45,46,38,47,37,1,43,47,93,0,38,0,46,0,45,44,39,0,29,0,29,48,31,1,93,0,27,48,28,56,31,0,29,46,31,47,38,0,37,51,37,0,26,61,29,48,38,0,28,53,31,0,28,49,28,48,28,0,31,0,45,0,38,0,25,64,29,59,41,0,43,0,45,0,93,0,29,0,27,0,29,54,41,47,45,0,37,0,94,0,38,0,35,48,29,1,46,0,39,0,35,0,28,47,45,0,29,0,30,0,30,47,31,0,30,48,1.0
0,0,40,53,5,54,0,0,2,0,41,50,37,0,94,0,42,50,39,48,39,0,41,0,93,0,0,5,90,2,1,38,55,37,48,37,48,93,53,37,50,35,88,5,85,35,52,37,48,39,50,39,0,40,48,39,48,41,50,41,55,2,48,41,52,2,52,5,50,4,0,94,52,39,50,35,48,37,50,5,50,35,85,2,50,2,55,5,52,35,53,2,0,2,0,37,0,5,89,0,0,39,0,42,0,5,0,37,0,40,48,4,50,37,52,0,0,93,0,39,50,2,0,39,1,5,0,40,0,39,0,4,1,2,52,0,52,5,0,94,0,93,50,2,52,0,55,2,87,0,0,2,0,4,0,41,50,37,50,2,48,4,90,0,53,2,50,37,0,5,52,5,50,5,50,2,0,39,54,0,0,4,0,4,0,39,1,2,0,38,1.0
0,0,4,58,0,90,0,0,2,0,36,86,31,0,94,0,37,58,33,55,33,0,36,0,93,0,0,3,92,0,1,1,86,1,55,1,52,93,58,1,57,1,90,0,87,0,86,4,54,3,54,4,1,34,55,3,53,36,54,36,91,0,54,36,57,0,89,3,54,2,0,94,58,4,87,0,55,2,54,3,87,0,89,0,57,1,89,0,87,0,58,0,0,1,0,2,0,3,91,0,0,3,0,37,1,3,0,1,1,4,55,0,56,32,57,0,0,93,0,4,56,2,0,33,1,0,0,4,0,3,0,2,1,0,89,0,58,3,0,94,0,93,87,2,88,0,88,1,89,0,0,0,0,2,0,36,86,2,88,0,55,2,92,0,58,1,58,2,0,3,90,0,56,3,58,2,0,3,88,0,0,0,0,2,0,3,1,1,1,2,1.0
18,22,14,25,12,79,11,21,12,19,69,77,65,20,72,22,69,23,67,22,65,19,67,18,71,10,21,13,82,11,22,13,78,13,23,12,20,67,24,13,24,12,81,11,79,12,78,13,22,12,22,14,22,67,22,13,20,67,22,67,80,11,21,65,24,11,79,12,22,11,20,69,24,14,78,12,23,12,23,12,78,12,79,12,24,11,80,12,79,12,25,11,22,12,21,13,23,12,81,11,20,14,20,70,23,12,21,13,22,14,23,12,23,65,24,11,18,69,20,14,23,11,20,67,23,12,20,15,20,13,20,12,23,11,79,11,25,12,18,71,20,67,77,12,78,11,78,12,80,11,22,11,20,12,20,67,77,13,78,12,22,12,82,10,24,12,23,13,21,12,80,11,24,12,23,12,20,14,79,11,21,12,22,11,22,12,22,12,22,13,1.0
0,1,47,42,0,47,0,0,0,0,52,43,48,0,94,1,53,37,50,40,50,0,52,0,93,0,0,1,94,0,1,44,47,42,41,44,37,93,41,44,39,45,94,0,93,42,45,42,39,46,39,47,1,50,40,44,37,52,37,53,48,0,39,52,41,0,46,0,39,0,1,94,39,44,47,44,41,46,40,1,45,45,93,0,41,0,48,0,47,42,42,0,0,0,0,46,1,1,93,0,0,46,0,53,1,0,0,44,1,44,41,0,39,48,39,0,0,93,0,47,41,0,0,50,1,0,0,47,0,46,0,0,1,0,47,0,40,0,0,94,0,93,43,0,45,0,47,0,93,0,0,0,0,0,0,53,43,44,47,0,40,0,94,0,41,0,37,46,0,1,48,0,42,0,37,0,0,44,47,0,0,0,0,0,0,46,1,0,1,46,1.0
5,8,54,36,10,40,10,7,11,6,58,36,54,6,87,8,58,34,55,33,55,6,57,5,85,9,7,12,83,9,9,51,38,51,34,51,31,83,34,51,35,51,82,9,80,49,37,52,33,52,33,54,9,56,33,53,31,56,33,56,41,10,33,56,35,10,39,10,33,10,6,85,34,53,38,51,34,52,34,12,37,51,80,9,35,10,40,10,38,49,36,10,7,10,6,53,8,12,82,9,6,53,7,59,9,11,6,51,9,53,34,10,35,54,35,10,5,84,7,54,35,10,6,56,9,10,7,54,6,53,6,11,9,10,39,10,36,11,5,86,6,83,36,11,38,10,38,10,81,9,7,10,6,11,7,56,36,53,38,10,33,11,83,9,34,10,34,53,7,12,40,9,36,10,34,11,6,53,39,9,6,10,7,10,7,52,9,10,9,53,-1.0
0,1,54,38,7,40,7,0,8,0,55,36,51,0,94,1,56,35,53,35,53,0,55,0,93,6,0,9,86,6,1,51,38,50,37,51,34,93,36,51,37,50,85,6,83,49,37,50,36,53,35,54,1,53,35,52,34,55,35,56,41,6,35,55,38,7,39,6,36,8,1,94,36,52,38,50,36,52,37,9,37,50,83,6,38,7,40,6,38,49,39,7,0,7,0,52,1,9,85,6,0,53,0,56,1,7,0,51,1,52,37,7,36,51,37,7,0,93,0,54,37,8,0,53,1,7,0,54,0,53,0,8,1,7,39,7,38,7,0,94,0,93,36,7,38,7,38,6,84,6,0,7,0,8,0,56,36,51,38,7,35,7,86,6,36,7,35,52,0,9,40,6,38,6,35,8,0,52,39,6,0,7,0,8,0,53,1,7,1,52,1.0
8,12,17,28,13,77,12,9,13,8,66,75,62,10,84,11,67,25,64,25,63,8,65,8,82,11,10,14,81,12,12,15,77,14,26,14,23,80,27,15,26,14,80,13,78,14,76,14,25,14,25,16,11,64,25,14,23,65,24,65,78,12,24,64,27,12,77,13,25,12,10,82,26,15,76,14,26,14,26,14,76,14,78,13,27,12,78,13,77,14,28,12,10,13,9,15,12,14,80,12,9,16,10,67,12,13,9,15,12,15,26,13,25,62,26,12,8,81,10,16,26,12,8,64,12,13,10,17,9,15,9,13,12,12,77,12,27,13,8,83,10,80,75,13,76,12,77,13,79,12,10,12,9,13,10,65,75,14,76,13,25,13,81,11,27,13,25,15,10,14,78,13,27,13,25,13,8,15,77,12,9,13,11,12,11,14,12,13,11,15,1.0
16,19,15,22,13,78,12,19,13,17,72,76,68,17,74,19,71,20,69,19,68,17,70,16,73,11,19,14,81,12,20,14,77,14,20,13,17,69,21,14,21,13,80,12,78,13,77,14,19,13,19,15,20,70,19,14,17,69,19,69,79,12,18,68,21,12,78,13,19,12,17,71,21,15,77,13,20,13,20,13,77,13,78,13,21,12,79,13,78,13,22,12,20,13,19,14,20,13,80,12,18,15,18,73,21,13,19,14,20,15,20,13,20,68,21,12,16,71,18,15,20,12,18,70,21,13,18,16,18,14,18,13,21,12,78,12,22,13,16,73,17,69,76,13,77,12,77,13,79,12,20,12,18,13,18,69,76,14,77,13,19,13,81,11,21,13,20,14,19,13,79,12,21,13,20,13,18,15,78,12,19,13,19,12,19,13,20,13,20,14,1.0
0,0,46,47,1,48,0,0,0,0,47,45,45,0,94,0,48,45,46,44,46,0,47,0,93,0,0,1,94,0,1,44,49,43,46,43,44,93,47,43,46,43,94,1,93,41,46,44,45,45,45,45,0,47,44,45,44,47,45,47,49,0,44,47,46,0,46,1,45,0,0,94,46,45,48,42,45,44,45,1,46,43,93,0,46,0,49,1,48,42,47,0,0,0,0,44,0,1,93,0,0,45,0,48,0,1,0,43,0,46,46,0,45,45,46,0,0,93,0,45,45,0,0,46,1,1,0,46,0,45,0,0,1,0,48,0,46,1,0,94,0,93,45,0,46,0,49,0,93,0,0,0,0,0,0,47,45,44,48,0,44,0,94,0,47,0,45,44,0,1,48,1,45,1,45,0,0,45,48,0,0,0,0,0,0,45,1,0,0,45,1.0
0,0,40,54,3,54,0,0,1,0,40,50,36,0,94,0,41,49,38,50,38,0,40,0,93,0,0,3,92,0,1,38,55,35,50,37,49,93,54,37,50,36,90,3,87,35,52,35,50,39,51,39,0,39,50,37,49,40,49,40,55,0,50,40,53,0,52,3,51,2,0,94,51,37,50,36,50,38,51,3,50,36,89,0,52,0,55,3,52,35,54,0,0,0,0,38,0,3,91,0,0,39,0,41,0,3,0,37,0,38,51,2,50,36,51,0,0,93,0,39,52,1,0,38,1,3,0,40,0,39,0,2,1,0,52,0,51,3,0,94,0,93,50,1,52,0,55,0,89,0,0,0,0,2,0,40,50,36,52,1,50,2,92,0,54,0,49,38,0,3,52,3,52,3,49,1,0,37,54,0,0,2,0,2,0,39,1,0,0,39,1.0
0,1,53,40,7,41,6,0,7,0,53,37,49,0,94,1,54,37,51,36,51,0,53,0,93,6,0,9,86,6,1,50,39,49,38,50,36,93,38,50,38,48,85,6,83,48,38,49,37,52,37,53,1,51,36,51,36,53,37,54,42,6,36,53,40,7,40,6,38,8,1,94,38,51,39,48,37,50,39,9,38,48,83,6,39,7,41,6,39,48,41,7,0,7,0,50,1,9,85,6,0,52,0,54,1,7,0,50,1,51,38,7,37,49,39,6,0,93,0,53,38,7,0,51,1,7,0,53,0,52,0,8,1,7,40,6,40,7,0,94,0,93,37,6,39,6,39,6,84,6,0,7,0,8,0,54,37,49,39,6,36,7,86,6,38,7,37,50,0,9,41,6,39,6,37,7,0,51,40,6,0,7,0,8,0,52,1,7,1,50,1.0
0,1,48,40,0,46,0,0,0,0,54,42,50,0,94,1,55,36,52,37,52,0,54,0,93,0,0,1,94,0,1,45,46,44,39,45,35,93,39,45,38,45,94,0,93,44,44,44,37,47,37,48,1,52,37,46,35,54,36,55,47,0,36,54,39,0,45,0,37,0,1,94,38,46,46,44,38,46,38,1,44,45,93,0,39,0,47,0,46,44,40,0,0,0,0,46,1,1,93,0,0,47,0,55,1,0,0,45,1,46,39,0,37,50,38,0,0,93,0,48,38,0,0,52,1,0,0,48,0,47,0,0,1,0,46,0,39,0,0,94,0,93,43,0,44,0,46,0,93,0,0,0,0,0,0,55,43,45,46,0,37,0,94,0,39,0,36,46,0,1,47,0,39,0,36,0,0,46,46,0,0,0,0,0,0,47,1,0,1,46,1.0
18,22,12,27,11,81,9,22,10,20,67,79,63,20,72,22,67,25,65,24,65,21,67,20,71,9,21,12,83,10,22,11,80,11,24,11,22,67,26,11,25,10,82,10,80,10,80,11,23,11,24,12,22,65,24,12,22,67,24,65,82,10,23,65,26,10,81,11,24,10,20,69,26,12,79,10,24,11,25,11,79,10,80,10,25,10,82,11,80,10,27,10,22,10,21,11,23,11,82,9,20,12,20,68,23,11,21,11,22,12,24,11,25,63,26,9,20,69,22,12,25,10,21,65,23,11,20,13,21,12,22,11,23,10,80,9,27,11,18,71,22,67,79,10,80,9,80,10,81,9,22,10,20,11,22,65,79,11,79,10,24,11,83,9,26,10,25,11,23,11,81,10,26,11,25,10,21,12,81,9,21,11,22,10,22,11,22,10,22,11,1.0
0,0,41,53,3,53,0,0,1,0,41,49,37,0,94,0,42,49,39,48,39,0,41,0,93,0,0,3,92,0,1,39,54,37,49,38,48,93,53,38,50,36,90,3,87,36,51,37,49,40,50,40,0,40,48,39,48,41,49,41,54,0,48,41,52,0,51,3,50,2,0,94,51,39,50,36,49,38,50,3,50,36,89,1,51,1,54,3,52,36,53,0,0,1,0,38,0,3,91,0,0,40,0,42,0,3,0,38,0,40,50,2,49,37,51,0,0,93,0,40,50,1,0,39,1,3,0,41,0,40,0,2,1,0,52,0,51,3,0,94,0,93,49,1,51,0,54,1,89,0,0,0,0,2,0,41,49,37,51,1,48,2,92,0,53,1,49,38,0,3,52,3,50,3,49,1,0,39,53,0,0,2,0,2,0,40,1,1,0,39,1.0
26,29,54,33,7,39,6,30,7,28,61,33,57,27,64,28,60,29,58,29,58,28,60,27,63,5,29,8,87,6,30,51,38,50,31,51,28,59,31,51,31,51,86,6,84,48,36,51,30,52,30,52,28,59,29,53,28,59,29,58,40,6,29,58,32,6,37,6,30,6,27,61,31,52,37,50,30,52,31,7,35,51,84,6,32,6,40,6,38,48,33,6,30,6,29,53,30,7,86,5,28,54,28,62,31,7,29,51,30,53,31,7,30,57,31,6,27,61,29,52,31,6,28,59,31,7,28,55,29,54,29,7,31,6,38,6,32,7,26,63,28,59,33,7,36,6,38,6,85,5,30,6,28,7,29,58,33,52,37,7,29,7,87,5,31,6,29,53,30,7,39,6,32,6,29,7,28,53,39,5,29,7,29,6,29,52,30,6,28,53,1.0
31,34,54,37,0,39,0,35,0,33,57,35,53,32,59,33,56,33,54,34,53,33,55,31,58,0,34,1,94,0,35,52,39,51,36,52,32,54,36,52,35,52,94,0,93,50,37,51,34,52,34,52,33,55,34,53,32,54,33,54,40,0,34,53,36,0,38,0,34,0,32,56,35,52,39,52,36,52,35,0,37,52,93,0,36,0,40,0,39,50,37,0,35,0,35,54,35,0,93,0,33,54,33,58,36,0,35,52,35,53,36,0,35,53,35,0,31,56,33,52,36,0,33,55,36,0,33,55,33,54,33,0,36,0,39,0,36,0,31,58,32,54,35,0,37,0,39,0,93,0,35,0,33,0,33,54,35,53,39,0,34,0,94,0,36,0,33,54,34,0,40,0,37,0,33,0,33,53,39,0,35,0,34,0,34,52,35,0,33,54,1.0
