@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute destClass {1.0,-1.0}

@data
0,0,47,46,0,95,95,1,46,47,48,45,1,1,49,0,0,47,46,47,0,94,94,43,46,94,50,44,1,46,47,45,0,48,50,1,47,0,48,1,49,44,94,0,0,45,0,0,1.0
34,0,43,54,34,59,95,0,38,54,38,49,37,1,45,0,35,56,37,55,35,58,94,47,36,56,45,49,36,50,38,48,36,57,46,0,38,0,39,0,45,48,94,0,36,49,36,0,1.0
11,11,79,64,13,83,83,12,27,67,28,15,13,13,80,12,11,66,27,65,11,82,81,13,26,81,80,13,13,15,28,13,13,67,81,12,28,12,29,13,80,13,82,12,12,14,12,12,1.0
0,0,56,44,0,95,95,1,48,45,50,36,1,1,58,0,0,45,49,45,0,94,94,34,48,94,59,35,1,37,49,36,0,46,59,1,49,0,50,1,58,36,94,0,0,36,0,0,1.0
0,7,43,49,1,95,87,7,43,52,43,50,1,9,45,7,0,51,41,51,0,94,85,47,41,94,44,49,1,50,42,49,1,52,46,8,43,8,44,9,44,47,86,7,0,49,0,8,1.0
0,2,46,46,0,95,92,4,46,47,48,46,1,4,48,2,0,47,46,47,0,94,90,44,46,94,49,45,1,47,46,46,0,48,49,4,47,3,48,4,47,45,91,2,0,46,0,3,1.0
0,0,47,46,0,95,95,1,46,47,48,45,1,1,49,0,0,47,46,47,0,94,94,43,46,94,50,44,1,46,47,45,0,48,50,1,47,0,48,1,49,44,94,0,0,45,0,0,1.0
34,0,44,53,35,59,95,0,38,54,39,48,37,1,46,0,36,55,38,55,36,58,94,46,37,56,46,47,36,49,39,48,36,56,47,0,39,0,40,0,46,47,94,0,36,48,36,0,1.0
35,0,38,54,35,58,95,0,37,54,38,53,38,1,40,0,37,56,37,55,36,57,94,52,36,55,40,53,37,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,37,54,37,0,1.0
0,0,52,39,0,95,93,3,52,41,54,40,1,3,54,1,0,41,51,41,0,94,90,38,51,94,55,39,1,41,52,40,0,42,55,3,53,2,54,3,53,38,92,1,0,40,0,2,1.0
0,4,48,45,0,95,91,5,48,46,49,44,1,5,50,4,0,46,47,46,0,94,90,42,47,94,51,44,1,45,48,44,0,47,51,5,48,4,49,5,50,43,90,4,0,44,0,4,1.0
0,0,49,42,0,95,94,2,49,44,51,43,1,2,51,1,0,44,48,44,0,94,92,41,48,94,52,42,1,44,50,43,0,45,52,2,50,1,51,2,51,41,93,1,0,43,0,1,1.0
0,0,48,45,1,95,95,0,46,48,47,45,1,1,50,0,0,47,47,47,0,94,94,42,45,94,50,43,1,45,47,44,1,48,51,0,47,0,48,1,50,44,94,0,0,44,0,0,-1.0
17,13,78,70,19,76,81,14,22,72,22,15,20,15,79,13,19,72,21,71,18,75,79,14,20,73,79,15,19,16,21,15,19,73,80,14,22,14,23,14,78,14,80,13,19,15,19,14,1.0
21,12,78,66,23,72,82,13,26,68,26,15,24,14,79,13,22,68,25,67,22,71,80,14,24,69,79,15,23,16,26,14,23,69,80,13,26,13,27,13,79,14,81,13,23,15,23,13,1.0
10,10,81,59,12,84,84,11,33,62,33,13,12,12,82,10,10,61,32,60,10,83,82,11,31,82,82,12,12,13,32,11,12,62,83,11,33,10,34,12,81,11,83,10,10,12,11,11,1.0
32,0,36,55,34,61,95,0,35,57,37,56,35,1,38,0,34,57,36,56,33,60,94,54,35,58,38,54,34,57,37,56,34,58,39,0,37,0,38,0,38,55,94,0,34,56,34,0,1.0
21,11,79,65,23,72,83,12,26,67,27,14,24,13,80,12,23,67,27,66,22,71,81,13,25,69,80,13,23,15,27,14,23,68,81,12,27,12,28,12,79,14,82,11,23,14,23,12,1.0
0,0,47,47,0,95,95,1,46,48,47,45,1,1,49,0,0,48,46,48,0,94,94,43,45,94,50,45,1,46,46,45,0,49,50,1,46,0,47,1,49,45,94,0,0,45,0,0,1.0
33,0,43,53,35,60,95,0,37,55,39,49,36,1,45,0,35,55,38,55,35,59,94,47,37,57,45,47,35,50,39,49,35,56,46,0,39,0,40,0,45,48,94,0,35,49,35,0,1.0
36,0,40,52,37,57,95,0,39,53,40,52,39,1,42,0,38,54,39,53,37,56,94,50,38,54,42,51,38,53,40,52,38,55,43,0,40,0,41,0,42,51,94,0,38,52,38,0,1.0
11,11,80,60,13,82,83,12,31,62,32,13,14,13,81,11,13,62,31,62,13,81,81,12,30,79,81,12,13,14,31,13,13,63,82,12,32,12,33,12,80,12,82,11,13,13,13,12,1.0
20,11,79,66,22,73,83,12,25,68,26,14,23,13,80,11,22,68,25,68,22,72,81,13,24,70,80,13,22,15,25,14,22,69,81,12,26,12,27,12,79,13,82,11,22,14,22,12,1.0
35,0,38,54,35,58,95,0,37,54,38,53,38,1,40,0,37,56,37,55,36,57,94,52,36,55,40,53,37,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,37,54,37,0,1.0
0,0,51,40,0,95,93,3,51,42,53,41,1,3,53,0,0,42,50,42,0,94,90,39,50,94,54,40,1,42,50,41,0,43,54,3,52,2,53,3,51,39,92,0,0,41,0,2,1.0
33,0,41,55,34,60,95,0,36,56,37,51,36,1,43,0,34,57,36,56,34,59,94,49,35,57,43,50,35,52,37,50,35,58,44,0,37,0,38,0,43,50,94,0,35,51,35,0,1.0
0,0,46,51,1,95,95,0,40,54,41,47,1,1,48,0,0,53,40,53,0,94,94,44,39,94,48,45,1,47,41,46,1,54,49,0,41,0,42,1,48,45,94,0,0,46,0,0,1.0
28,0,30,60,30,65,95,0,30,62,32,62,31,1,32,0,28,62,30,60,28,64,94,60,30,62,32,60,30,63,32,60,30,63,33,0,32,0,33,0,32,60,94,0,30,62,30,0,1.0
0,0,46,45,1,95,95,0,45,48,47,47,1,1,48,0,0,47,46,47,0,94,94,44,45,94,48,44,1,47,47,46,1,48,49,0,47,0,48,1,48,45,94,0,0,46,0,0,-1.0
36,0,40,52,37,57,95,0,39,53,40,52,39,1,42,0,38,54,39,53,37,56,94,50,38,54,42,51,38,53,40,52,38,55,43,0,40,0,41,0,42,51,94,0,38,52,38,0,1.0
10,11,80,59,12,84,83,12,32,62,33,14,12,13,81,11,11,61,32,61,11,83,81,12,31,82,81,12,12,14,32,13,12,62,82,12,33,12,34,13,80,12,82,11,11,13,11,12,1.0
10,12,79,64,12,84,82,13,27,67,28,15,12,14,80,13,11,66,28,65,10,83,80,13,26,82,80,13,12,15,28,14,12,67,81,13,28,13,29,14,79,14,81,12,11,14,11,13,1.0
0,0,47,48,0,95,95,1,44,49,46,45,1,1,49,0,0,49,45,49,0,94,94,43,44,94,50,44,1,46,45,45,0,50,50,1,45,0,46,1,49,45,94,0,0,45,0,0,1.0
0,6,38,54,1,95,88,7,37,57,38,55,1,8,40,7,0,56,37,56,0,94,86,52,36,94,40,53,1,55,38,54,1,57,41,7,38,7,39,8,39,53,87,6,0,54,0,7,1.0
35,0,39,52,37,58,95,0,38,54,40,53,38,1,41,0,37,54,39,53,36,57,94,51,38,55,41,51,37,54,40,53,37,55,42,0,40,0,41,0,41,52,94,0,37,53,37,0,1.0
0,0,47,45,0,95,95,1,47,46,49,45,1,1,49,0,0,46,47,46,0,94,94,43,47,94,50,44,1,46,48,45,0,47,50,1,48,0,49,1,49,44,94,0,0,45,0,0,1.0
4,8,40,52,5,90,86,8,40,54,40,53,6,10,42,8,5,54,38,54,5,89,84,50,38,88,41,52,6,53,39,52,6,55,43,9,40,9,41,10,41,50,85,8,5,52,5,9,-1.0
32,0,43,54,34,61,95,0,37,56,38,49,35,1,45,0,34,56,37,56,34,60,94,47,36,58,45,48,34,50,38,49,34,57,46,0,38,0,39,0,45,48,94,0,34,49,34,0,1.0
17,12,79,69,19,76,82,13,23,71,23,14,20,14,80,12,19,71,22,71,19,75,80,13,21,73,80,14,19,15,22,14,19,72,81,13,23,13,24,13,79,13,81,12,19,14,19,13,1.0
0,0,51,40,0,95,93,3,51,42,53,41,1,3,53,0,0,42,50,42,0,94,90,39,50,94,54,40,1,42,50,41,0,43,54,3,52,2,53,3,51,39,92,0,0,41,0,2,1.0
32,0,36,57,32,61,95,0,35,57,35,56,35,1,38,0,34,59,34,58,33,60,94,54,33,58,38,56,34,57,35,56,34,60,39,0,35,0,36,0,38,55,94,0,34,56,34,0,1.0
0,0,51,40,0,95,93,3,50,42,53,41,1,3,53,2,0,42,51,42,0,94,90,39,50,94,54,39,1,42,52,41,0,43,54,3,52,2,53,3,52,40,92,1,0,41,0,2,1.0
0,7,39,53,1,95,87,7,38,56,38,54,1,9,41,8,0,55,38,55,0,94,85,51,37,94,40,52,1,54,39,53,1,56,42,7,39,8,40,9,40,52,86,7,0,53,0,8,1.0
32,0,36,55,33,61,95,0,36,56,37,56,35,1,38,0,34,57,35,57,34,60,94,54,35,58,38,55,34,57,37,56,34,58,39,0,37,0,38,0,38,54,94,0,34,56,34,0,1.0
30,0,38,58,30,63,95,0,33,58,34,53,33,1,40,0,31,60,33,59,31,62,94,52,32,60,40,53,32,55,34,53,31,61,41,0,34,0,35,0,40,53,94,0,32,54,32,0,1.0
10,11,80,65,12,84,83,12,27,68,27,14,12,13,81,12,11,67,27,66,10,83,81,12,25,82,81,13,12,14,27,13,12,68,82,12,27,12,28,13,80,13,82,11,11,13,11,12,1.0
10,10,80,61,12,84,84,11,30,64,31,14,12,12,81,11,10,63,30,62,10,83,82,12,29,82,81,12,12,14,31,12,12,64,82,11,31,11,32,12,81,12,83,11,11,13,11,11,1.0
11,12,79,61,13,83,82,13,30,64,31,15,13,14,80,12,11,63,30,62,11,82,80,13,29,81,80,13,13,15,30,13,13,64,81,13,31,12,32,14,79,13,81,12,11,14,12,13,1.0
0,5,46,45,1,95,89,5,46,48,46,47,1,7,48,5,0,47,45,47,0,94,87,44,45,94,47,45,1,47,46,46,1,48,49,5,47,6,48,7,47,44,88,5,0,46,0,6,-1.0
0,0,48,44,0,95,95,1,48,45,50,44,1,1,50,0,0,45,48,45,0,94,94,42,48,94,51,43,1,45,49,44,0,46,51,1,49,0,50,1,50,43,94,0,0,44,0,0,1.0
5,1,89,48,5,89,93,1,45,49,45,4,7,3,91,1,6,50,42,50,6,88,91,1,42,87,90,4,7,4,43,3,7,51,92,3,44,2,45,3,90,1,92,1,6,3,6,2,-1.0
30,0,33,58,31,63,95,0,33,59,34,59,33,1,35,0,31,60,32,59,31,62,94,57,32,60,35,58,32,60,34,58,32,61,36,0,34,0,35,0,35,57,94,0,32,59,32,0,1.0
0,0,45,46,1,95,95,0,44,49,46,48,1,1,47,0,0,48,45,48,0,94,94,45,44,94,47,45,1,48,46,47,1,49,48,0,46,0,47,1,47,46,94,0,0,47,0,0,-1.0
30,7,35,56,32,63,87,7,35,58,35,57,33,9,37,7,32,58,34,58,32,62,85,55,34,60,36,56,32,58,35,57,32,59,38,7,36,8,37,8,36,55,86,7,32,57,32,8,1.0
33,0,41,55,34,60,95,0,36,56,37,51,36,1,43,0,34,57,36,56,34,59,94,49,35,57,43,50,35,52,37,50,35,58,44,0,37,0,38,0,43,50,94,0,35,51,35,0,1.0
19,0,46,51,21,74,95,1,40,53,42,46,22,1,48,0,21,53,39,53,21,73,94,44,39,71,49,45,22,47,41,46,21,54,49,1,41,0,42,1,48,44,94,0,21,46,21,0,1.0
0,0,48,47,0,95,95,1,46,48,47,44,1,1,50,0,0,48,45,48,0,94,94,42,45,94,51,44,1,45,46,44,0,49,51,1,46,0,47,1,50,43,94,0,0,44,0,0,1.0
10,10,36,56,12,84,84,11,35,59,36,57,12,12,38,11,10,58,34,57,10,83,82,54,34,82,38,55,12,57,36,55,12,59,39,11,36,11,37,12,38,54,83,11,11,56,11,11,1.0
0,7,40,52,1,95,87,7,39,55,39,53,1,9,42,7,0,54,39,54,0,94,85,50,38,94,41,51,1,53,39,52,1,55,43,7,40,8,41,9,41,51,86,7,0,52,0,8,1.0
34,0,44,52,36,59,95,0,38,54,40,48,37,1,46,0,36,54,39,54,36,58,94,46,38,56,46,46,36,49,40,48,36,55,47,0,40,0,41,0,46,47,94,0,36,48,36,0,1.0
6,9,40,53,8,88,85,9,39,56,39,53,8,11,42,9,7,55,37,55,7,87,83,50,37,86,41,52,8,53,38,52,8,56,43,10,39,10,40,11,41,50,84,9,7,52,7,10,-1.0
10,11,80,62,12,84,83,12,29,65,30,14,12,13,81,11,11,64,29,64,11,83,81,12,28,82,81,12,12,14,29,13,12,65,82,12,30,12,31,13,80,12,82,11,11,13,11,12,1.0
21,11,79,66,23,72,83,12,25,68,26,14,24,13,80,12,23,68,26,67,22,71,81,13,24,69,80,13,23,15,26,14,23,69,81,12,26,12,27,12,79,14,82,11,23,14,23,12,1.0
0,0,41,50,1,95,95,0,41,53,42,52,1,1,43,0,0,52,40,52,0,94,94,49,40,94,43,50,1,52,42,51,1,53,44,0,42,0,43,1,43,49,94,0,0,51,0,0,1.0
0,7,40,51,1,95,87,7,40,54,41,53,1,9,42,7,0,53,39,53,0,94,85,50,39,94,41,51,1,53,40,52,1,54,43,8,41,8,42,9,41,50,86,7,0,52,0,8,1.0
22,11,80,65,24,71,83,11,27,67,27,13,25,13,81,12,23,67,26,66,23,70,81,12,25,68,80,13,24,14,27,12,24,68,82,12,27,12,28,12,81,12,82,12,24,13,24,12,1.0
33,6,37,56,33,60,88,6,36,56,36,55,36,8,39,7,34,58,35,57,34,59,86,53,34,57,38,55,35,56,36,54,35,59,40,7,36,7,37,7,39,54,87,7,35,55,35,7,1.0
0,5,45,45,1,95,89,6,45,48,47,48,1,7,47,5,0,47,45,47,0,94,87,45,45,94,47,45,1,48,46,47,1,48,48,6,47,6,48,7,46,45,88,5,0,47,0,6,-1.0
33,0,37,54,35,60,95,0,36,56,38,55,36,1,39,0,35,56,37,55,34,59,94,53,36,57,39,53,35,56,38,55,35,57,40,0,38,0,39,0,39,54,94,0,35,55,35,0,1.0
0,0,89,94,0,95,93,1,1,94,1,4,1,3,91,2,0,94,0,94,0,94,90,1,0,94,90,4,1,4,0,3,1,95,92,3,0,2,1,3,89,3,92,0,0,3,0,2,1.0
33,7,35,55,34,60,87,7,35,56,36,56,36,9,37,8,34,57,35,56,34,59,85,55,35,57,36,55,34,58,37,56,34,58,38,7,37,8,38,7,37,55,86,8,35,57,35,8,1.0
33,0,37,54,35,60,95,0,36,56,38,55,36,1,39,0,35,56,37,55,34,59,94,53,36,57,39,53,35,56,38,55,35,57,40,0,38,0,39,0,39,54,94,0,35,55,35,0,1.0
0,0,51,46,0,95,95,1,46,47,48,41,1,1,53,0,0,47,46,47,0,94,94,39,46,94,54,40,1,42,47,41,0,48,54,1,47,0,48,1,53,40,94,0,0,41,0,0,1.0
34,0,43,53,35,59,95,0,37,54,39,48,37,1,45,0,36,55,38,55,36,58,94,47,37,56,45,47,36,50,39,49,35,56,46,0,39,0,40,0,45,48,94,0,36,49,36,0,1.0
0,0,46,49,0,95,95,1,44,50,45,46,1,1,48,0,0,50,43,50,0,94,94,44,43,94,49,46,1,47,44,46,0,51,49,1,44,0,45,1,48,45,94,0,0,46,0,0,1.0
0,0,89,40,0,95,94,1,53,42,53,4,1,2,91,0,0,42,51,42,0,94,92,1,50,94,91,4,1,4,51,3,1,43,92,2,52,1,53,2,90,2,93,0,0,3,0,1,1.0
22,11,79,65,24,71,83,12,27,67,27,14,25,13,80,12,23,67,26,66,23,70,81,13,25,68,80,14,24,15,27,13,24,68,81,12,27,12,28,12,80,13,82,12,24,14,24,12,1.0
0,0,46,50,1,95,95,0,41,53,42,47,1,1,48,0,0,52,41,52,0,94,94,44,40,94,48,45,1,47,42,46,1,53,49,0,42,0,43,1,48,45,94,0,0,46,0,0,1.0
19,12,78,68,21,74,82,13,24,70,24,15,22,14,79,13,20,70,23,69,20,73,80,14,22,71,79,15,21,16,24,14,21,71,80,13,24,13,25,13,79,14,81,13,21,15,21,13,1.0
0,0,47,47,0,95,95,1,46,48,47,45,1,1,49,0,0,48,45,48,0,94,94,43,45,94,50,45,1,46,46,45,0,49,50,1,46,0,47,1,49,44,94,0,0,45,0,0,1.0
7,8,41,53,8,86,86,8,39,54,39,51,10,10,43,9,8,55,38,54,8,85,84,49,37,83,42,51,9,52,39,50,9,56,44,9,39,9,40,9,43,50,85,9,9,51,9,9,-1.0
0,5,45,46,1,95,89,6,45,49,46,48,1,7,47,5,0,48,44,48,0,94,87,45,44,94,47,46,1,48,45,47,1,49,48,6,46,6,47,7,46,45,88,5,0,47,0,6,-1.0
35,0,40,53,36,58,95,0,38,54,39,52,38,1,42,0,37,55,39,54,36,57,94,50,37,55,42,51,37,53,39,52,37,56,43,0,39,0,40,0,42,52,94,0,37,52,37,0,1.0
0,0,45,46,1,95,95,0,44,49,46,48,1,1,47,0,0,48,45,48,0,94,94,45,44,94,47,45,1,48,46,47,1,49,48,0,46,0,47,1,47,46,94,0,0,47,0,0,-1.0
33,0,42,55,35,60,95,0,35,57,37,50,36,1,44,0,35,57,37,55,33,59,94,48,35,57,44,48,35,51,37,50,35,58,45,0,37,0,38,0,44,50,94,0,35,50,35,0,1.0
0,0,44,51,1,95,95,0,39,54,41,49,1,1,46,0,0,53,40,53,0,94,94,46,39,94,46,46,1,49,41,48,1,54,47,0,41,0,42,1,46,47,94,0,0,48,0,0,1.0
27,0,42,51,27,67,95,1,40,52,42,49,29,1,44,0,28,53,40,53,28,66,94,48,39,65,45,49,29,51,41,50,27,54,45,1,41,0,42,1,44,49,94,0,28,50,28,0,-1.0
0,0,44,49,1,95,95,0,43,52,43,49,1,1,46,0,0,51,42,51,0,94,94,46,41,94,46,48,1,49,43,48,1,52,47,0,43,0,44,1,46,47,94,0,0,48,0,0,1.0
0,5,52,46,0,95,90,6,45,48,47,40,1,6,54,5,0,48,45,48,0,94,89,38,44,94,55,39,1,41,46,40,0,49,55,6,46,5,47,6,54,39,89,5,0,40,0,5,1.0
0,0,47,46,0,95,95,1,46,47,48,45,1,1,49,0,0,47,47,47,0,94,94,43,46,94,50,44,1,46,47,45,0,48,50,1,47,0,48,1,49,45,94,0,0,45,0,0,1.0
20,12,78,67,22,73,82,13,25,69,25,15,23,14,79,13,21,69,24,68,21,72,80,14,23,70,79,15,22,16,25,14,22,70,80,13,25,13,26,13,79,14,81,13,22,15,22,13,1.0
34,0,36,54,35,59,95,0,36,55,38,55,37,1,38,0,35,56,36,55,35,58,94,54,36,56,38,54,36,57,38,55,35,57,39,0,38,0,39,0,38,54,94,0,36,56,36,0,1.0
10,11,80,60,12,84,83,12,31,63,32,14,12,13,81,11,11,62,31,62,11,83,81,12,30,82,81,12,12,14,31,13,12,63,82,12,32,12,33,13,80,12,82,11,11,13,11,12,1.0
0,0,53,38,0,95,93,3,53,40,55,39,1,3,55,1,0,40,52,40,0,94,90,37,52,94,56,38,1,40,53,39,0,41,56,3,54,2,55,3,54,37,92,1,0,39,0,2,1.0
0,1,53,38,0,95,92,4,53,40,55,39,1,4,55,2,0,40,52,40,0,94,89,37,52,94,56,38,1,40,53,39,0,41,56,4,54,3,55,4,54,37,91,2,0,39,0,3,1.0
0,0,48,46,0,95,93,3,46,48,47,44,1,3,50,2,0,48,46,48,0,94,90,42,44,94,51,44,1,45,46,44,0,49,51,3,46,2,47,3,48,44,92,0,0,44,0,2,1.0
33,0,41,54,35,60,95,0,36,56,38,51,36,1,43,0,34,56,37,55,34,59,94,49,36,57,43,49,35,52,38,50,35,57,44,0,38,0,39,0,43,50,94,0,35,51,35,0,1.0
33,0,43,53,34,60,95,0,38,54,39,49,36,1,45,0,35,55,38,55,35,59,94,47,37,57,45,48,35,50,39,49,35,56,46,0,39,0,40,0,45,48,94,0,35,49,35,0,1.0
0,0,46,46,0,95,95,1,46,47,48,46,1,1,48,0,0,47,46,47,0,94,94,44,46,94,49,45,1,47,47,46,0,48,49,1,47,0,48,1,48,45,94,0,0,46,0,0,1.0
0,0,45,46,1,95,95,0,44,49,46,48,1,1,47,0,0,48,45,48,0,94,94,45,44,94,47,45,1,48,46,47,1,49,48,0,46,0,47,1,47,46,94,0,0,47,0,0,-1.0
28,0,38,58,30,65,95,0,32,60,34,54,31,1,40,0,30,60,34,59,29,64,94,52,32,62,40,52,30,55,34,54,30,61,41,0,34,0,35,0,40,54,94,0,30,54,30,0,1.0
35,0,44,54,35,58,95,0,38,54,38,48,38,1,46,0,37,56,38,55,36,57,94,46,36,55,46,48,37,49,38,48,37,57,47,0,38,0,39,0,46,48,94,0,37,48,37,0,1.0
0,5,46,46,1,95,89,5,46,49,46,47,1,7,48,5,0,48,44,48,0,94,87,44,44,94,47,46,1,47,45,46,1,49,49,6,46,6,47,7,47,44,88,5,0,46,0,6,-1.0
0,0,57,33,0,95,93,3,57,35,60,35,1,3,59,0,0,35,57,35,0,94,90,33,57,94,60,33,1,36,57,35,0,36,60,3,59,2,60,3,57,33,92,0,0,35,0,2,1.0
34,0,44,52,36,59,95,0,39,54,40,48,37,1,46,0,36,54,39,54,36,58,94,46,38,56,46,47,36,49,40,48,36,55,47,0,40,0,41,0,46,47,94,0,36,48,36,0,1.0
0,0,53,38,0,95,93,3,53,40,55,39,1,3,55,0,0,40,52,40,0,94,90,37,52,94,56,38,1,40,52,39,0,41,56,3,54,2,55,3,53,37,92,0,0,39,0,2,1.0
0,0,47,46,0,95,95,1,47,47,48,45,1,1,49,0,0,47,46,47,0,94,94,43,46,94,50,45,1,46,47,45,0,48,50,1,47,0,48,1,49,44,94,0,0,45,0,0,1.0
10,11,81,60,12,84,83,11,32,63,32,13,12,13,82,11,11,62,31,62,11,83,81,11,30,82,81,12,12,13,31,12,12,63,83,12,32,12,33,13,81,11,82,11,11,12,11,12,1.0
33,6,37,56,34,60,88,7,35,57,36,54,36,8,39,7,35,58,36,56,33,59,86,53,34,57,39,54,35,56,36,55,34,59,40,7,36,7,37,7,38,55,87,6,35,55,35,7,1.0
34,0,45,53,35,59,95,0,38,54,39,48,37,1,46,0,36,55,38,55,36,58,94,47,37,56,46,47,36,49,39,48,36,56,47,0,39,0,40,0,46,47,94,0,36,48,36,0,1.0
0,0,56,39,0,95,94,2,52,41,54,34,1,2,60,1,0,41,51,41,0,94,92,30,51,94,61,33,1,35,53,34,0,42,61,2,53,1,54,2,60,32,93,1,0,34,0,1,1.0
31,0,40,57,32,62,95,1,36,57,37,52,34,1,42,0,33,58,35,58,33,61,94,50,35,59,43,52,34,53,36,52,33,59,43,1,36,0,37,1,42,51,94,0,33,52,33,0,-1.0
21,12,78,66,23,72,82,13,26,68,26,15,24,14,79,13,22,68,25,67,22,71,80,14,24,69,79,15,23,16,26,14,23,69,80,13,26,13,27,13,79,14,81,13,23,15,23,13,1.0
0,0,46,46,0,95,95,1,46,47,48,46,1,1,48,0,0,47,46,47,0,94,94,44,46,94,49,45,1,47,47,46,0,48,49,1,47,0,48,1,48,45,94,0,0,46,0,0,1.0
0,0,44,51,1,95,95,0,39,54,41,49,1,1,46,0,0,53,40,53,0,94,94,46,39,94,46,46,1,49,41,48,1,54,47,0,41,0,42,1,46,47,94,0,0,48,0,0,1.0
0,5,47,43,1,95,89,5,47,46,48,46,1,7,49,5,0,45,47,45,0,94,87,43,47,94,48,43,1,46,48,45,1,46,50,5,49,6,50,7,48,43,88,5,0,45,0,6,-1.0
0,7,39,51,1,95,87,7,39,54,40,54,1,9,41,7,0,53,39,53,0,94,85,51,39,94,40,51,1,54,40,53,1,54,42,7,41,8,42,9,40,51,86,7,0,53,0,8,1.0
10,11,79,64,12,84,83,12,27,67,28,15,12,13,80,12,11,66,28,65,10,83,81,13,26,82,80,13,12,15,28,14,12,67,81,12,28,12,29,13,79,14,82,11,11,14,11,12,1.0
0,6,36,54,1,95,88,7,36,57,38,57,1,8,38,7,0,56,36,56,0,94,86,54,36,94,38,54,1,57,38,56,1,57,39,7,38,7,39,8,38,54,87,7,0,56,0,7,1.0
0,1,47,47,0,95,94,2,46,48,47,45,1,2,49,1,0,48,46,48,0,94,93,43,45,94,50,45,1,46,46,45,0,49,50,2,46,1,47,2,49,45,93,1,0,45,0,1,1.0
0,1,56,48,0,95,93,2,43,50,45,35,1,3,59,1,0,50,42,50,0,94,91,32,42,94,59,34,1,36,43,35,0,51,60,3,44,2,45,3,58,33,92,1,0,35,0,2,-1.0
0,1,88,35,0,95,92,2,58,37,58,5,1,4,90,1,0,37,55,37,0,94,89,2,55,94,89,5,1,5,55,4,1,38,91,4,57,3,58,4,88,2,91,1,0,4,0,3,1.0
0,0,45,48,0,95,95,1,44,49,46,47,1,1,47,0,0,49,45,49,0,94,94,45,44,94,48,46,1,48,45,47,0,50,48,1,45,0,46,1,47,47,94,0,0,47,0,0,1.0
21,13,78,65,23,72,81,14,27,67,27,15,24,15,79,13,23,67,26,67,23,71,79,14,25,69,79,15,23,16,26,15,23,68,80,14,27,14,28,14,78,14,80,13,23,15,23,14,1.0
33,6,38,55,34,60,88,7,36,56,37,54,36,8,40,7,35,57,37,56,34,59,86,52,35,57,40,53,35,55,37,54,35,58,41,7,37,7,38,7,39,54,87,6,35,54,35,7,1.0
0,1,56,37,0,95,92,4,54,39,56,36,1,4,58,3,0,39,55,39,0,94,89,34,53,94,59,35,1,37,55,36,0,40,59,4,55,3,56,4,56,36,91,1,0,36,0,3,1.0
25,0,37,58,26,69,95,1,34,59,36,55,27,1,39,0,26,59,35,58,25,68,94,53,34,67,40,54,27,56,35,55,26,60,40,1,35,0,36,1,39,55,94,0,26,55,26,0,-1.0
36,0,40,54,36,57,95,0,38,54,38,52,39,1,42,0,38,56,38,54,36,56,94,50,36,54,42,52,38,53,38,52,38,57,43,0,38,0,39,0,42,52,94,0,38,52,38,0,1.0
36,0,39,51,38,57,95,0,39,53,41,53,39,1,41,0,37,53,39,52,37,56,94,51,39,54,41,51,38,54,41,52,38,54,42,0,41,0,42,0,41,51,94,0,38,53,38,0,1.0
31,0,45,54,32,62,95,0,38,55,38,48,34,1,47,0,33,56,38,55,32,61,94,45,36,59,47,47,34,48,38,47,34,57,48,0,38,0,39,1,47,47,94,0,33,47,33,0,1.0
34,0,44,52,36,59,95,0,38,54,40,48,37,1,46,0,36,54,39,54,36,58,94,46,38,56,46,46,36,49,40,48,36,55,47,0,40,0,41,0,46,47,94,0,36,48,36,0,1.0
0,0,40,52,1,95,95,0,39,55,40,53,1,1,42,0,0,54,39,54,0,94,94,50,38,94,42,51,1,53,40,52,1,55,43,0,40,0,41,1,42,51,94,0,0,52,0,0,1.0
32,0,42,54,34,61,95,0,36,56,38,50,35,1,44,0,34,56,37,56,34,60,94,48,36,58,44,48,34,51,38,50,34,57,45,0,38,0,39,0,44,49,94,0,34,50,34,0,1.0
