@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atLccc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute destClass {1,-1}

@data
30,31,57,32,57,52,33,57,31,60,34,55,38,53,37,54,34,56,32,59,33,55,35,54,35,54,36,53,31,56,33,55,34,54,32,56,33,55,30,59,33,54,38,52,32,55,35,53,1
33,33,54,34,54,51,36,56,33,57,36,53,39,51,38,52,36,54,34,56,34,52,38,53,36,52,37,51,33,54,34,52,37,53,35,55,34,52,33,56,35,52,39,51,34,53,37,51,1
34,37,53,36,53,30,37,35,36,56,39,34,60,32,59,31,37,33,35,55,55,51,39,32,57,32,58,33,37,33,55,33,38,32,36,34,37,51,34,55,38,32,60,30,36,34,38,33,1
35,36,52,38,52,41,38,46,36,55,39,44,49,42,48,43,39,45,37,54,44,50,40,43,46,44,47,42,36,45,44,44,39,43,37,45,38,50,35,54,38,44,49,41,38,44,40,42,1
33,34,54,34,54,50,36,55,34,57,37,53,40,51,39,51,36,53,34,56,35,52,38,52,37,51,38,51,34,53,35,52,37,52,35,54,35,52,33,56,36,51,40,50,34,53,37,51,1
51,53,37,51,36,32,53,37,53,39,55,37,58,34,57,32,53,34,51,38,53,34,56,35,55,32,55,34,53,35,53,34,55,34,53,36,53,34,51,39,55,32,57,32,51,36,53,34,1
40,42,47,43,47,40,43,45,42,50,45,44,50,42,49,42,44,44,42,49,45,45,45,42,47,43,48,42,42,44,45,44,44,42,42,44,44,45,40,49,44,43,50,40,43,44,45,42,-1
27,28,60,29,60,51,30,55,28,63,31,53,40,52,39,51,30,53,28,62,35,58,32,52,37,52,38,52,29,53,36,52,31,52,29,54,29,58,27,62,30,52,40,51,29,53,31,52,1
24,27,63,27,63,10,27,13,26,66,29,12,82,11,81,11,28,12,26,65,79,61,29,11,80,11,81,11,27,12,79,12,28,11,26,12,28,61,24,65,28,11,82,10,27,12,29,11,1
35,38,52,37,52,33,38,38,37,55,40,37,57,35,56,34,38,36,36,54,52,50,40,35,54,35,55,36,38,36,52,36,39,35,37,37,38,50,35,54,39,35,57,33,37,37,39,36,1
22,25,65,24,65,11,25,14,24,68,27,13,81,12,80,11,25,12,23,67,78,63,27,12,79,11,80,12,25,12,78,12,26,12,24,13,25,63,22,67,26,11,81,11,24,13,26,12,1
23,26,64,25,64,10,26,13,25,67,28,12,82,11,81,10,26,11,24,66,79,62,28,11,80,10,81,11,26,11,79,11,27,11,25,12,26,62,23,66,27,10,82,10,25,12,27,11,1
28,30,59,30,59,11,31,14,29,62,32,12,81,11,80,11,31,12,29,61,78,57,33,12,79,11,80,11,30,12,78,11,32,12,30,13,30,57,28,61,31,11,81,11,30,12,32,11,1
45,47,43,46,42,37,47,42,47,45,49,42,53,39,52,38,48,40,46,44,48,40,50,40,50,38,50,39,47,41,48,40,49,39,47,41,48,40,45,45,49,38,52,37,46,41,48,39,1
22,25,65,24,65,11,25,14,24,68,27,13,81,12,80,11,25,12,23,67,78,63,27,12,79,11,80,12,25,12,78,12,26,12,24,13,25,63,22,67,26,11,81,11,24,13,26,12,1
32,33,55,34,55,46,35,51,33,58,36,49,44,47,43,47,35,49,33,57,39,53,37,48,41,48,42,47,33,49,39,48,36,48,34,50,34,53,32,57,35,48,44,46,34,49,36,47,1
49,50,39,51,38,33,51,38,50,41,52,37,57,34,56,35,53,37,51,40,52,36,54,36,54,35,54,34,50,38,52,36,53,35,51,37,52,36,49,41,52,35,56,33,51,36,53,34,1
33,34,54,33,54,51,36,56,34,57,37,54,39,52,38,51,35,53,33,56,34,52,38,53,36,51,37,52,34,53,34,52,37,53,35,55,34,52,33,56,36,51,39,51,33,54,36,52,1
40,42,47,41,47,42,43,47,42,50,45,46,48,44,47,43,43,45,41,49,43,45,45,44,45,43,46,44,42,45,43,45,44,44,42,46,43,45,40,49,44,43,48,42,41,46,44,44,-1
33,34,54,35,54,49,36,54,34,57,37,52,41,50,40,51,37,53,35,56,36,52,38,51,38,51,39,50,34,53,36,52,37,51,35,53,36,52,33,56,36,51,41,49,35,52,38,50,1
47,49,41,48,40,35,49,40,49,43,51,40,55,37,54,36,50,38,48,42,50,38,52,38,52,36,52,37,49,39,50,38,51,37,49,39,50,38,47,43,51,36,54,35,48,39,50,37,1
34,35,53,36,53,44,37,48,35,56,38,46,47,45,46,44,37,46,35,55,42,51,39,45,44,45,45,45,36,46,43,45,38,45,36,47,36,51,34,55,37,45,47,44,36,46,38,45,1
28,30,59,29,59,54,31,59,30,62,33,58,36,56,35,55,31,57,29,61,31,57,33,56,33,55,34,56,30,57,31,57,32,56,30,58,31,57,28,61,32,55,36,54,29,58,32,56,1
46,47,42,47,41,37,48,42,47,44,49,41,53,38,52,38,49,40,47,43,48,39,51,40,50,38,50,38,47,41,48,39,50,39,48,41,48,39,46,44,49,38,52,37,47,40,49,38,1
35,38,52,37,52,30,38,35,37,55,40,34,60,32,59,31,38,33,36,54,55,50,40,32,57,32,58,33,38,33,55,33,39,32,37,34,38,50,35,54,39,32,60,30,37,34,39,33,1
29,32,58,32,58,9,32,12,31,61,34,11,83,10,82,10,33,11,31,60,80,56,34,10,81,10,82,10,32,11,80,11,33,10,31,11,33,56,29,60,33,10,83,9,32,11,34,10,1
0,1,94,0,93,0,0,5,0,94,1,5,90,2,89,2,0,4,0,93,85,93,1,2,87,4,88,5,1,4,85,4,0,2,0,4,0,93,0,94,0,4,90,0,0,4,0,5,1
36,37,51,38,51,46,39,51,37,54,40,49,44,47,43,48,40,50,38,53,39,49,41,48,41,48,42,47,37,50,39,49,40,48,38,50,39,49,36,53,39,48,44,46,38,49,41,47,1
40,40,51,41,50,35,41,41,40,52,41,40,53,36,53,38,42,41,41,51,47,49,43,38,50,40,50,38,40,41,47,39,42,38,41,41,41,49,40,52,41,40,53,35,41,39,42,38,1
48,50,40,48,39,35,50,40,50,42,52,40,55,37,54,35,50,37,48,41,50,37,53,38,52,35,52,37,50,38,50,37,52,37,50,39,50,37,48,42,52,35,54,35,48,39,50,37,1
32,33,55,34,55,50,35,55,33,58,36,53,40,51,39,52,36,54,34,57,35,53,37,52,37,52,38,51,33,54,35,53,36,52,34,54,35,53,32,57,35,52,40,50,34,53,37,51,1
46,47,45,47,44,35,47,40,47,46,48,40,55,37,54,37,48,39,47,45,50,43,49,38,52,38,52,38,47,40,50,39,48,37,47,39,48,43,46,46,48,38,54,35,47,39,48,38,1
21,24,66,23,66,10,24,13,23,69,26,12,82,11,81,10,24,11,22,68,79,64,26,11,80,10,81,11,24,11,79,11,25,11,23,12,24,64,21,68,25,10,82,10,23,12,25,11,1
0,1,94,0,93,0,0,4,0,94,1,4,91,1,90,1,0,3,0,93,86,93,1,1,88,3,89,4,1,3,87,3,0,1,0,3,0,93,0,94,0,3,91,0,0,3,0,4,1
28,31,59,30,59,6,31,9,30,62,33,8,86,7,85,6,31,7,29,61,83,57,33,7,84,6,85,7,31,7,83,7,32,7,30,8,31,57,28,61,32,6,86,6,30,8,32,7,1
16,19,71,19,71,12,19,15,18,74,21,14,80,13,79,13,20,14,18,73,77,69,21,13,78,13,79,13,19,14,77,14,20,13,18,14,20,69,16,73,20,13,80,12,19,14,21,13,1
48,50,40,48,39,35,50,40,50,42,52,40,55,37,54,35,50,37,48,41,50,37,53,38,52,35,52,37,50,38,50,37,52,37,50,39,50,37,48,42,52,35,54,35,48,39,50,37,1
34,36,53,37,53,27,37,32,35,56,38,30,63,28,62,29,38,31,36,55,58,51,39,29,60,30,61,29,36,31,58,30,38,29,36,31,37,51,34,55,37,30,63,27,37,30,39,29,1
33,33,54,34,54,51,36,56,33,57,36,53,39,51,38,52,36,54,34,56,34,52,38,53,36,52,37,51,33,54,34,52,37,53,35,55,34,52,33,56,35,52,39,51,34,53,37,51,1
42,43,49,42,48,36,43,41,43,50,44,41,54,38,53,37,43,39,42,49,49,47,45,39,51,38,51,39,43,40,49,39,44,38,43,40,43,47,42,50,44,38,53,36,42,40,43,39,1
46,48,42,47,41,36,48,41,48,44,50,41,54,38,53,37,49,39,47,43,49,39,51,39,51,37,51,38,48,40,49,39,50,38,48,40,49,39,46,44,50,37,53,36,47,40,49,38,1
33,34,54,36,54,44,36,49,34,57,37,47,46,45,45,46,37,48,35,56,41,52,38,46,43,47,44,45,34,48,41,47,37,46,35,48,36,52,33,56,36,47,46,44,36,47,38,45,1
32,34,55,32,55,51,35,56,34,58,37,55,39,53,38,51,34,53,32,57,34,53,37,53,36,51,37,53,34,53,34,53,36,53,34,55,34,53,32,57,36,51,39,51,32,55,35,53,1
22,25,65,25,65,12,25,15,24,68,27,14,80,13,79,13,26,14,24,67,77,63,27,13,78,13,79,13,25,14,77,14,26,13,24,14,26,63,22,67,26,13,80,12,25,14,27,13,1
42,43,45,44,45,40,45,45,43,48,46,43,50,41,49,42,46,44,44,47,45,43,47,42,47,42,48,41,43,44,45,43,46,42,44,44,45,43,42,47,45,42,50,40,44,43,47,41,-1
28,29,59,30,59,50,31,54,29,62,32,52,41,51,40,50,31,52,29,61,36,57,33,51,38,51,39,51,30,52,37,51,32,51,30,53,30,57,28,61,31,51,41,50,30,52,32,51,1
33,35,54,35,54,44,36,48,35,57,38,47,47,45,46,44,36,46,34,56,42,52,38,45,44,45,45,45,35,46,43,46,37,45,35,47,36,52,33,56,37,45,47,44,35,47,37,45,1
50,51,38,51,37,33,52,38,51,40,53,37,57,34,56,34,53,36,51,39,52,35,55,36,54,34,54,34,51,37,52,35,54,35,52,37,52,35,50,40,53,34,56,33,51,36,53,34,1
27,30,60,29,60,6,30,9,29,63,32,8,86,7,85,6,30,7,28,62,83,58,32,7,84,6,85,7,30,7,83,7,31,7,29,8,30,58,27,62,31,6,86,6,29,8,31,7,1
35,37,52,38,52,32,38,37,36,55,39,35,58,33,57,34,39,36,37,54,53,50,40,34,55,35,56,34,37,36,53,35,39,34,37,36,38,50,35,54,38,35,58,32,38,35,40,34,1
0,2,92,1,91,0,0,4,0,93,2,4,91,1,90,1,1,3,0,92,86,90,2,1,88,3,89,4,2,3,87,3,1,1,0,3,1,91,0,93,1,3,91,0,1,3,1,4,1
42,43,45,45,45,37,45,41,43,48,46,39,54,38,53,38,46,40,44,47,49,43,47,38,51,39,52,38,44,40,50,39,46,38,44,40,45,43,42,47,45,39,54,37,45,39,47,38,-1
44,45,47,45,46,37,45,42,45,48,46,42,53,39,52,39,46,41,45,47,48,45,47,40,50,40,50,40,45,42,48,41,46,39,45,41,46,45,44,48,46,40,52,37,45,41,46,40,1
44,44,47,45,46,34,45,39,44,48,45,38,56,35,55,36,46,38,45,47,51,45,47,37,53,37,53,36,44,39,51,37,46,36,45,38,45,45,44,48,45,37,55,34,45,37,46,36,1
29,31,58,31,58,7,32,10,30,61,33,8,85,7,84,7,32,8,30,60,82,56,34,8,83,7,84,7,31,8,82,7,33,8,31,9,31,56,29,60,32,7,85,7,31,8,33,7,1
42,42,49,43,48,36,43,41,42,50,43,40,54,37,53,38,44,40,43,49,49,47,45,39,51,39,51,38,42,41,49,39,44,38,43,40,43,47,42,50,43,39,53,36,43,39,44,38,1
34,35,53,35,53,49,37,54,35,56,38,52,41,50,40,50,37,52,35,55,36,51,39,51,38,50,39,50,35,52,36,51,38,51,36,53,36,51,34,55,37,50,41,49,35,52,38,50,1
34,35,53,34,53,50,37,55,35,56,38,53,40,51,39,50,36,52,34,55,35,51,39,52,37,50,38,51,35,52,35,51,38,52,36,54,35,51,34,55,37,50,40,50,34,53,37,51,1
32,34,55,35,55,24,35,29,33,58,36,27,66,25,65,26,36,28,34,57,61,53,37,26,63,27,64,26,34,28,61,27,36,26,34,28,35,53,32,57,35,27,66,24,35,27,37,26,1
44,44,47,45,46,34,45,39,44,48,45,38,56,35,55,36,46,38,45,47,51,45,47,37,53,37,53,36,44,39,51,37,46,36,45,38,45,45,44,48,45,37,55,34,45,37,46,36,1
38,40,49,39,49,44,41,49,40,52,43,48,46,46,45,45,41,47,39,51,41,47,43,46,43,45,44,46,40,47,41,47,42,46,40,48,41,47,38,51,42,45,46,44,39,48,42,46,1
43,49,43,46,42,0,45,3,45,46,49,3,92,0,91,0,48,2,45,45,87,40,49,0,89,0,90,3,49,2,89,2,48,0,45,2,48,41,44,46,48,0,92,0,46,2,48,3,1
23,26,64,25,64,10,26,13,25,67,28,12,82,11,81,10,26,11,24,66,79,62,28,11,80,10,81,11,26,11,79,11,27,11,25,12,26,62,23,66,27,10,82,10,25,12,27,11,1
46,47,45,46,44,37,47,42,47,46,48,42,53,39,52,38,47,40,46,45,48,43,49,40,50,39,50,40,47,41,48,40,48,39,47,41,47,43,46,46,48,39,52,37,46,41,47,40,1
22,25,65,24,65,12,25,15,24,68,27,14,80,13,79,12,25,13,23,67,77,63,27,13,78,12,79,13,25,13,77,13,26,13,24,14,25,63,22,67,26,12,80,12,24,14,26,13,1
26,30,61,29,61,50,29,53,28,64,31,52,42,51,41,51,30,52,28,63,39,59,31,51,40,51,41,52,30,52,39,52,30,51,28,52,30,59,26,63,30,51,42,50,29,52,31,52,1
32,34,55,34,55,49,35,54,34,58,37,53,41,51,40,51,36,53,34,57,36,53,37,51,38,51,39,51,34,53,36,53,36,51,34,53,36,53,32,57,36,51,41,49,34,53,37,51,1
40,41,48,42,47,42,42,47,41,50,43,46,48,43,47,44,44,46,42,49,43,45,45,45,45,44,45,43,41,47,43,45,44,44,42,46,43,45,40,50,43,44,47,42,42,45,44,43,-1
33,35,54,36,54,29,36,34,34,57,37,32,61,30,60,31,37,33,35,56,56,52,38,31,58,32,59,31,35,33,56,32,37,31,35,33,36,52,33,56,36,32,61,29,36,32,38,31,1
34,36,53,37,53,43,37,47,36,56,39,46,48,44,47,44,38,46,36,55,43,51,39,44,45,45,46,44,36,46,44,46,38,44,36,46,38,51,34,55,38,45,48,43,37,46,39,44,1
41,43,47,42,46,41,43,46,43,49,45,46,49,43,48,42,44,44,42,48,44,44,46,44,46,42,46,43,43,45,44,44,45,43,43,45,44,44,41,49,45,42,48,41,42,45,44,43,-1
48,50,40,48,39,35,50,40,50,42,52,40,55,37,54,35,50,37,48,41,50,37,53,38,52,35,52,37,50,38,50,37,52,37,50,39,50,37,48,42,52,35,54,35,48,39,50,37,1
22,25,65,24,65,12,25,15,24,68,27,14,80,13,79,12,25,13,23,67,77,63,27,13,78,12,79,13,25,13,77,13,26,13,24,14,25,63,22,67,26,12,80,12,24,14,26,13,1
34,36,53,36,53,47,37,52,36,56,39,51,43,49,42,49,38,51,36,55,38,51,39,49,40,49,41,49,36,51,38,51,38,49,36,51,38,51,34,55,38,49,43,47,36,51,39,49,1
34,36,53,37,53,43,37,47,36,56,39,46,48,44,47,44,38,46,36,55,43,51,39,44,45,45,46,44,36,46,44,46,38,44,36,46,38,51,34,55,38,45,48,43,37,46,39,44,1
48,50,40,48,39,35,50,40,50,42,52,40,55,37,54,35,50,37,48,41,50,37,53,38,52,35,52,37,50,38,50,37,52,37,50,39,50,37,48,42,52,35,54,35,48,39,50,37,1
0,1,94,0,93,0,0,3,0,94,1,3,92,0,91,0,0,2,0,93,87,93,1,0,89,2,90,3,1,2,89,2,0,0,0,2,0,93,0,94,0,2,92,0,0,2,0,3,1
19,22,68,21,68,12,22,15,21,71,24,14,80,13,79,12,22,13,20,70,77,66,24,13,78,12,79,13,22,13,77,13,23,13,21,14,22,66,19,70,23,12,80,12,21,14,23,13,1
35,36,52,38,52,42,38,46,36,55,39,44,49,42,48,43,39,45,37,54,44,50,40,43,46,44,47,42,36,45,45,44,39,43,37,45,38,50,35,54,38,44,49,42,38,44,40,42,1
31,34,56,34,56,9,34,12,33,59,36,11,83,10,82,10,35,11,33,58,80,54,36,10,81,10,82,10,34,11,80,11,35,10,33,11,35,54,31,58,35,10,83,9,34,11,36,10,-1
33,35,54,36,54,32,36,37,34,57,37,35,58,33,57,34,37,36,35,56,53,52,38,34,55,35,56,34,35,36,53,35,37,34,35,36,36,52,33,56,36,35,58,32,36,35,38,34,1
23,26,64,26,64,12,26,15,25,67,28,14,80,13,79,13,27,14,25,66,77,62,28,13,78,13,79,13,26,14,77,14,27,13,25,14,27,62,23,66,27,13,80,12,26,14,28,13,1
17,20,70,20,70,12,20,15,19,73,22,14,80,13,79,13,21,14,19,72,77,68,22,13,78,13,79,13,20,14,77,14,21,13,19,14,21,68,17,72,21,13,80,12,20,14,22,13,1
44,45,47,44,46,38,45,43,45,48,46,43,52,40,51,39,45,41,44,47,47,45,47,41,49,40,49,41,45,42,47,41,46,40,45,42,45,45,44,48,46,40,51,38,44,42,45,41,1
45,49,40,48,39,34,48,39,48,43,51,39,56,36,55,35,50,37,47,42,51,37,52,37,53,35,53,36,49,38,51,37,51,36,48,38,50,37,46,43,51,35,55,34,48,38,50,36,1
36,38,51,38,51,33,39,38,37,54,40,36,57,34,56,34,39,36,37,53,52,49,41,35,54,35,55,35,38,36,52,35,40,35,38,37,38,49,36,53,39,35,57,33,38,36,40,35,1
34,36,53,37,53,43,37,47,36,56,39,46,48,44,47,44,38,46,36,55,43,51,39,44,45,45,46,44,36,46,44,46,38,44,36,46,38,51,34,55,38,45,48,43,37,46,39,44,1
22,25,65,24,65,10,25,13,24,68,27,12,82,11,81,10,25,11,23,67,79,63,27,11,80,10,81,11,25,11,79,11,26,11,24,12,25,63,22,67,26,10,82,10,24,12,26,11,1
47,48,41,48,40,36,49,41,48,43,50,40,54,37,53,37,50,39,48,42,49,38,52,39,51,37,51,37,48,40,49,38,51,38,49,40,49,38,47,43,50,37,53,36,48,39,50,37,1
28,30,59,31,59,6,31,9,29,62,32,7,86,6,85,7,32,8,30,61,83,57,33,7,84,7,85,6,30,8,83,7,32,7,30,8,31,57,28,61,31,7,86,6,31,7,33,6,1
32,33,55,34,55,50,35,55,33,58,36,53,40,51,39,52,36,54,34,57,35,53,37,52,37,52,38,51,33,54,35,53,36,52,34,54,35,53,32,57,35,52,40,50,34,53,37,51,1
28,31,59,31,59,9,31,12,30,62,33,11,83,10,82,10,32,11,30,61,80,57,33,10,81,10,82,10,31,11,80,11,32,10,30,11,32,57,28,61,32,10,83,9,31,11,33,10,1
33,33,54,34,54,51,36,56,33,57,36,53,39,51,38,52,36,54,34,56,34,52,38,53,36,52,37,51,33,54,34,52,37,53,35,55,34,52,33,56,35,52,39,51,34,53,37,51,1
32,35,55,35,55,8,35,11,34,58,37,10,84,9,83,9,36,10,34,57,81,53,37,9,82,9,83,9,35,10,81,10,36,9,34,10,36,53,32,57,36,9,84,8,35,10,37,9,-1
47,51,36,51,35,29,50,34,49,40,53,33,61,30,60,30,53,32,49,39,56,31,55,32,58,30,58,30,51,33,56,31,54,31,50,33,52,32,47,40,53,30,60,29,51,32,53,30,1
15,18,72,18,72,12,18,15,17,75,20,14,80,13,79,13,19,14,17,74,77,70,20,13,78,13,79,13,18,14,77,14,19,13,17,14,19,70,15,74,19,13,80,12,18,14,20,13,1
40,42,47,43,47,39,43,44,42,50,45,43,51,41,50,41,44,43,42,49,46,45,45,41,48,42,49,41,42,43,46,43,44,41,42,43,44,45,40,49,44,42,51,39,43,43,45,41,-1
47,49,41,47,40,36,49,41,49,43,51,41,54,38,53,36,49,38,47,42,49,38,52,39,51,36,51,38,49,39,49,38,51,38,49,40,49,38,47,43,51,36,53,36,47,40,49,38,1
42,42,49,43,48,36,43,41,42,50,43,40,54,37,53,38,44,40,43,49,49,47,45,39,51,39,51,38,42,41,49,39,44,38,43,40,43,47,42,50,43,39,53,36,43,39,44,38,1
34,36,53,36,53,24,37,29,35,56,38,27,66,25,65,25,37,27,35,55,61,51,39,26,63,26,64,26,36,27,61,26,38,26,36,28,36,51,34,55,37,26,66,24,36,27,38,26,1
40,41,47,43,47,38,43,43,41,50,44,41,52,39,51,40,44,42,42,49,47,45,45,40,49,41,50,39,41,42,47,41,44,40,42,42,43,45,40,49,43,41,52,38,43,41,45,39,-1
37,38,50,38,50,46,40,51,38,53,41,49,44,47,43,47,40,49,38,52,39,48,42,48,41,47,42,47,38,49,39,48,41,48,39,50,39,48,37,52,40,47,44,46,38,49,41,47,1
29,32,58,32,58,9,32,12,31,61,34,11,83,10,82,10,33,11,31,60,80,56,34,10,81,10,82,10,32,11,80,11,33,10,31,11,33,56,29,60,33,10,83,9,32,11,34,10,1
28,28,59,29,59,56,31,61,28,62,31,58,34,56,33,57,31,59,29,61,29,57,33,58,31,57,32,56,28,59,29,57,32,58,30,60,29,57,28,61,30,57,34,56,29,58,32,56,1
29,30,58,30,58,54,32,59,30,61,33,57,36,55,35,55,32,57,30,60,31,56,34,56,33,55,34,55,30,57,31,56,33,56,31,58,31,56,29,60,32,55,36,54,30,57,33,55,1
36,36,51,37,51,48,39,53,36,54,39,50,42,48,41,49,39,51,37,53,37,49,41,50,39,49,40,48,36,51,37,49,40,50,38,52,37,49,36,53,38,49,42,48,37,50,40,48,1
36,36,51,37,51,48,39,53,36,54,39,50,42,48,41,49,39,51,37,53,37,49,41,50,39,49,40,48,36,51,37,49,40,50,38,52,37,49,36,53,38,49,42,48,37,50,40,48,1
0,1,94,0,93,0,0,3,0,94,1,3,92,0,91,0,0,2,0,93,87,93,1,0,89,2,90,3,1,2,89,2,0,0,0,2,0,93,0,94,0,2,92,0,0,2,0,3,1
24,27,63,26,63,10,27,13,26,66,29,12,82,11,81,10,27,11,25,65,79,61,29,11,80,10,81,11,27,11,79,11,28,11,26,12,27,61,24,65,28,10,82,10,26,12,28,11,1
20,23,67,22,67,13,23,16,22,70,25,15,79,14,78,13,23,14,21,69,76,65,25,14,77,13,78,14,23,14,76,14,24,14,22,15,23,65,20,69,24,13,79,13,22,15,24,14,1
36,38,51,38,51,29,39,34,37,54,40,32,61,30,60,30,39,32,37,53,56,49,41,31,58,31,59,31,38,32,56,31,40,31,38,33,38,49,36,53,39,31,61,29,38,32,40,31,1
35,36,52,37,52,43,38,47,36,55,39,45,48,44,47,43,38,45,36,54,43,50,40,44,45,44,46,44,37,45,44,44,39,44,37,46,37,50,35,54,38,44,48,43,37,45,39,44,1
32,33,55,34,55,46,35,50,33,58,36,48,45,47,44,46,35,48,33,57,40,53,37,47,42,47,43,47,34,48,41,47,36,47,34,49,34,53,32,57,35,47,45,46,34,48,36,47,1
32,35,55,34,55,28,35,33,34,58,37,32,62,30,61,29,35,31,33,57,57,53,37,30,59,30,60,31,35,31,57,31,36,30,34,32,35,53,32,57,36,30,62,28,34,32,36,31,1
36,45,46,42,45,0,40,5,40,50,45,5,90,2,89,1,43,3,39,49,85,42,45,2,87,2,88,5,45,3,85,3,44,2,40,4,43,42,37,50,44,2,90,0,42,4,43,5,1
42,43,49,43,48,35,43,40,43,50,44,40,55,37,54,37,44,39,43,49,50,47,45,38,52,38,52,38,43,40,50,39,44,37,43,39,44,47,42,50,44,38,54,35,43,39,44,38,1
32,35,55,34,55,45,35,49,34,58,37,48,46,46,45,45,35,47,33,57,41,53,37,46,43,46,44,47,35,47,42,47,36,46,34,48,35,53,32,57,36,46,46,45,34,48,36,47,1
34,36,53,37,53,42,37,47,36,56,39,46,48,44,47,44,38,46,36,55,43,51,39,44,45,45,46,44,36,46,43,46,38,44,36,46,38,51,34,55,38,45,48,42,37,46,39,44,1
41,43,46,43,46,40,44,45,43,49,46,44,50,42,49,42,45,44,43,48,45,44,46,42,47,42,48,42,43,44,45,44,45,42,43,44,45,44,41,48,45,42,50,40,43,44,46,42,-1
33,36,54,36,54,43,36,47,35,57,38,46,48,44,47,44,37,46,35,56,43,52,38,44,45,45,46,45,36,46,44,46,37,44,35,46,37,52,33,56,37,45,48,43,36,46,38,45,1
27,30,60,30,60,49,30,53,29,63,32,52,42,50,41,50,31,52,29,62,37,58,32,50,39,51,40,51,30,52,38,52,31,50,29,52,31,58,27,62,31,51,42,49,30,52,32,51,1
46,47,42,47,41,37,48,42,47,44,49,41,53,38,52,38,49,40,47,43,48,39,51,40,50,38,50,38,47,41,48,39,50,39,48,41,48,39,46,44,49,38,52,37,47,40,49,38,1
47,51,38,51,37,31,50,36,50,41,53,36,59,33,58,32,52,34,49,40,54,35,54,34,56,33,56,33,51,35,54,34,53,33,50,35,52,35,48,41,53,33,58,31,51,35,52,33,1
49,50,39,51,38,33,51,38,50,41,52,37,57,34,56,35,53,37,51,40,52,36,54,36,54,35,54,34,50,38,52,36,53,35,51,37,52,36,49,41,52,35,56,33,51,36,53,34,1
35,36,52,37,52,47,38,52,36,55,39,50,43,48,42,49,39,51,37,54,38,50,40,49,40,49,41,48,36,51,38,50,39,49,37,51,38,50,35,54,38,49,43,47,37,50,40,48,1
33,35,54,35,54,48,36,53,35,57,38,52,42,50,41,50,37,52,35,56,37,52,38,50,39,50,40,50,35,52,37,52,37,50,35,52,37,52,33,56,37,50,42,48,35,52,38,50,1
48,49,40,48,39,36,50,41,49,42,51,40,54,37,53,36,50,38,48,41,49,37,53,39,51,36,51,37,49,39,49,37,52,38,50,40,49,37,48,42,51,36,53,36,48,39,50,37,1
33,36,54,35,54,25,36,30,35,57,38,29,65,27,64,26,36,28,34,56,60,52,38,27,62,27,63,28,36,28,60,28,37,27,35,29,36,52,33,56,37,27,65,25,35,29,37,28,1
27,29,60,30,60,6,30,9,28,63,31,7,86,6,85,7,31,8,29,62,83,58,32,7,84,7,85,6,29,8,83,7,31,7,29,8,30,58,27,62,30,7,86,6,30,7,32,6,1
28,31,59,30,59,7,31,12,30,62,33,11,83,9,82,8,31,10,29,61,78,57,33,9,80,9,81,10,31,10,78,10,32,9,30,11,31,57,28,61,32,9,83,7,30,11,32,10,1
44,45,47,45,46,37,45,42,45,48,46,42,53,39,52,39,46,41,45,47,48,45,47,40,50,40,50,40,45,42,48,41,46,39,45,41,46,45,44,48,46,40,52,37,45,41,46,40,1
43,43,48,44,47,35,44,40,43,49,44,39,55,36,54,37,45,39,44,48,50,46,46,38,52,38,52,37,43,40,50,38,45,37,44,39,44,46,43,49,44,38,54,35,44,38,45,37,1
31,31,56,33,56,52,34,57,31,59,34,54,38,52,37,54,35,56,33,58,33,54,36,54,35,54,36,52,31,56,33,54,35,54,33,56,33,54,31,58,33,54,38,52,33,54,36,52,1
41,42,46,42,46,42,44,47,42,49,45,45,48,43,47,43,44,45,42,48,43,44,46,44,45,43,46,43,42,45,43,44,45,44,43,46,43,44,41,48,44,43,48,42,42,45,45,43,-1
31,32,56,32,56,52,34,57,32,59,35,55,38,53,37,53,34,55,32,58,33,54,36,54,35,53,36,53,32,55,33,54,35,54,33,56,33,54,31,58,34,53,38,52,32,55,35,53,1
