@relation 'Sax dominant'

@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute destClass {1,3,2}

@data
23,10,20,60,58,19,5,17,61,17,21,6,72,5,62,19,21,55,62,14,11,21,73,10,73,8,52,50,21,20,11,71,11,72,22,21,73,6,22,15,11,21,6,21,1.0
1,6,0,93,78,9,0,0,94,0,10,0,94,4,80,10,0,93,80,9,0,10,84,6,84,5,76,93,0,10,0,93,0,94,0,10,84,4,0,9,0,10,0,10,1.0
22,4,21,61,79,8,5,19,61,19,9,5,72,2,80,8,21,55,80,6,11,9,85,4,85,3,76,50,21,8,11,72,10,72,22,9,85,3,22,6,11,9,5,9,3.0
18,9,16,68,74,12,6,16,69,16,13,6,77,6,77,12,17,65,77,11,9,13,81,9,81,8,73,60,17,13,9,76,9,77,17,13,81,6,17,11,9,13,6,13,1.0
14,5,13,69,80,8,0,13,70,13,9,1,81,3,81,9,13,68,81,8,2,9,85,5,85,4,78,59,13,9,2,80,2,81,13,9,85,4,13,8,2,9,1,9,1.0
26,10,24,55,60,19,5,18,55,18,20,6,68,5,64,18,25,48,64,12,13,20,74,10,74,9,55,43,25,19,13,68,12,68,26,20,74,6,26,12,13,20,6,20,3.0
22,11,20,61,69,15,5,18,62,18,17,6,73,9,71,16,20,57,71,12,10,17,77,11,77,9,65,51,20,16,10,72,10,73,21,17,77,9,21,13,10,17,6,17,3.0
25,7,24,56,65,16,5,17,56,17,17,6,69,4,67,16,24,50,67,9,12,17,77,7,77,6,58,44,24,16,12,69,11,69,25,17,77,5,25,9,12,17,6,17,3.0
26,13,23,56,64,18,6,21,57,21,20,7,69,10,67,18,24,50,67,14,13,20,74,13,74,11,60,45,24,19,13,68,13,69,25,20,74,10,25,15,13,20,7,20,3.0
7,7,6,83,72,12,0,5,84,5,13,0,88,4,75,13,6,81,75,11,2,13,81,7,81,6,69,79,6,13,2,87,2,88,6,13,81,4,6,11,2,13,0,13,3.0
4,4,3,88,81,7,0,3,89,3,8,0,91,2,82,8,3,87,82,7,1,8,86,4,86,3,79,86,3,8,1,90,1,91,3,8,86,3,3,7,1,8,0,8,1.0
28,10,27,53,68,15,5,21,53,22,17,6,66,8,70,16,26,44,70,11,15,17,77,10,77,9,63,41,26,15,15,66,13,66,28,17,77,8,28,11,15,17,6,17,1.0
24,4,23,58,77,9,5,21,58,21,10,6,70,2,78,9,23,52,78,7,12,10,84,4,84,3,73,47,23,9,12,70,11,70,24,10,84,3,24,7,12,10,6,10,3.0
3,0,1,91,93,0,1,3,92,3,0,1,92,0,93,0,2,91,94,1,2,1,93,0,94,0,93,91,3,1,1,91,2,93,1,0,94,0,2,1,1,0,1,0,1.0
4,6,3,88,78,9,0,3,89,3,10,0,91,4,80,10,3,87,80,9,1,10,84,6,84,5,76,86,3,10,1,90,1,91,3,10,84,4,3,9,1,10,0,10,3.0
8,3,7,81,81,7,0,7,82,7,8,0,87,2,81,8,7,79,81,7,2,8,86,3,86,2,77,76,7,8,2,86,2,87,7,8,86,3,7,7,2,8,0,8,3.0
25,10,22,56,59,19,5,19,57,19,21,6,70,6,62,19,23,51,62,14,11,21,73,10,73,8,52,44,23,20,11,69,11,70,24,21,73,7,24,15,11,21,6,21,3.0
14,8,12,72,76,11,2,12,73,12,12,3,81,6,78,11,13,70,78,10,5,12,82,8,82,7,74,65,13,12,5,80,5,81,13,12,82,6,13,10,5,12,3,12,1.0
15,7,13,69,70,13,0,12,70,12,14,2,80,4,73,13,14,67,73,11,4,14,80,7,80,6,66,61,14,14,4,79,4,80,14,14,80,4,14,11,4,14,2,14,1.0
4,6,3,88,76,10,0,3,89,3,11,0,91,4,78,11,3,87,78,10,1,11,83,6,83,5,73,86,3,11,1,90,1,91,3,11,83,4,3,10,1,11,0,11,2.0
2,6,1,91,78,9,0,1,92,1,10,0,93,3,80,10,1,91,80,9,0,10,84,6,84,5,77,90,1,10,0,92,0,93,1,10,84,4,1,9,0,10,0,10,3.0
14,8,12,73,75,12,3,12,74,12,13,4,81,6,76,12,13,71,76,11,6,13,81,8,81,7,72,67,13,13,6,80,6,81,13,13,81,7,13,11,6,13,4,13,2.0
27,12,26,54,66,17,5,21,54,21,19,7,67,10,68,18,25,47,68,12,14,19,75,12,75,10,61,43,25,17,14,67,13,67,27,19,75,10,27,13,14,19,7,19,3.0
10,8,9,76,70,14,0,8,77,8,15,3,85,5,72,15,9,78,72,13,1,15,79,8,79,7,66,71,9,15,1,84,1,85,9,15,79,6,9,13,1,15,3,15,3.0
5,5,4,86,79,8,0,4,87,4,9,0,90,2,81,9,4,85,81,8,1,9,85,5,85,4,78,83,4,9,1,89,1,90,4,9,85,3,4,8,1,9,0,9,2.0
20,8,18,64,76,11,4,19,65,19,12,4,75,6,78,11,19,59,78,11,9,12,82,8,82,7,74,54,19,12,9,74,9,75,19,12,82,6,19,11,9,12,4,12,1.0
17,8,15,68,68,14,4,13,69,13,16,5,78,5,70,15,15,66,70,11,7,16,78,8,78,6,63,60,15,15,7,77,7,78,16,16,78,6,16,12,7,16,5,16,2.0
26,10,25,55,66,16,4,18,55,19,18,5,68,8,68,17,24,47,68,11,13,18,76,10,76,9,60,43,24,16,13,68,11,68,26,18,76,8,26,11,13,18,5,18,2.0
25,10,24,56,68,16,3,19,56,19,17,4,69,8,70,16,24,48,70,11,12,17,77,10,77,9,63,44,24,16,12,69,11,69,25,17,77,8,25,11,12,17,4,17,1.0
26,8,25,56,65,16,6,18,56,19,18,6,68,5,66,17,24,48,66,11,14,18,76,8,76,7,58,44,24,16,14,68,12,68,26,18,76,7,26,11,14,18,6,18,3.0
25,10,22,57,61,18,5,19,58,19,20,6,70,6,64,18,23,51,64,13,12,20,74,10,74,8,55,46,23,19,12,69,12,70,24,20,74,7,24,14,12,20,6,20,3.0
26,9,23,57,61,18,9,20,57,20,19,9,68,4,65,16,25,51,65,12,15,19,75,9,75,8,56,46,25,18,15,68,15,68,26,19,75,5,26,13,15,19,9,19,3.0
7,6,6,84,76,10,2,6,85,6,11,2,88,4,78,11,6,83,78,10,3,11,83,6,83,5,73,81,6,11,3,87,3,88,6,11,83,4,6,10,3,11,2,11,3.0
24,9,23,57,67,15,4,19,57,19,17,5,70,6,69,16,22,51,69,10,11,17,77,9,77,7,62,45,22,15,11,70,11,70,24,17,77,7,24,12,11,17,5,17,3.0
24,6,23,60,74,11,9,22,61,22,12,9,71,3,76,12,23,56,76,10,13,12,82,6,82,5,71,50,23,12,13,70,13,71,23,12,82,4,23,10,13,12,9,12,3.0
23,4,22,60,79,8,5,20,60,20,9,5,71,2,80,8,22,53,80,6,12,9,85,4,85,3,76,49,22,8,12,71,11,71,23,9,85,3,23,6,12,9,5,9,2.0
2,4,1,91,81,7,0,1,92,1,8,0,93,2,82,8,1,91,82,7,0,8,86,4,86,3,79,90,1,8,0,92,0,93,1,8,86,3,1,7,0,8,0,8,1.0
26,11,22,56,61,19,6,20,57,20,21,7,69,7,63,18,24,50,63,14,13,21,73,11,73,9,55,45,24,20,13,68,13,69,25,21,73,9,25,15,13,21,7,21,2.0
8,6,7,82,76,10,2,6,83,6,11,2,87,4,78,11,7,81,78,9,3,11,83,6,83,5,73,78,7,11,3,86,3,87,7,11,83,4,7,9,3,11,2,11,3.0
24,10,21,58,58,19,5,18,59,18,21,6,71,5,62,19,22,53,62,14,11,21,73,10,73,8,52,47,22,20,11,70,11,71,23,21,73,6,23,15,11,21,6,21,3.0
10,6,9,78,76,10,2,8,79,8,11,2,85,4,78,11,9,77,78,9,3,11,83,6,83,5,73,72,9,11,3,84,3,85,9,11,83,4,9,9,3,11,2,11,2.0
23,10,20,60,58,19,5,17,61,17,21,6,72,5,62,19,21,55,62,14,11,21,73,10,73,8,52,50,21,20,11,71,11,72,22,21,73,6,22,15,11,21,6,21,3.0
4,5,3,87,80,8,0,3,88,3,9,0,91,3,81,9,3,87,81,8,0,9,85,5,85,4,78,84,3,9,0,90,0,91,3,9,85,4,3,8,0,9,0,9,3.0
1,5,0,93,80,8,0,0,94,0,9,0,94,3,81,9,0,93,81,8,0,9,85,5,85,4,78,93,0,9,0,93,0,94,0,9,85,4,0,8,0,9,0,9,2.0
4,6,3,87,78,9,0,3,88,3,10,0,91,3,80,10,3,87,80,9,0,10,84,6,84,5,77,84,3,10,0,90,0,91,3,10,84,4,3,9,0,10,0,10,3.0
19,9,17,67,74,12,5,17,68,17,13,5,76,6,77,12,18,62,77,11,10,13,81,9,81,8,73,59,18,13,10,75,10,76,18,13,81,6,18,11,10,13,5,13,2.0
19,5,18,65,78,9,4,16,65,16,10,4,75,3,79,9,18,60,79,7,9,10,84,5,84,4,75,55,18,9,9,75,8,75,19,10,84,4,19,7,9,10,4,10,2.0
16,10,14,69,68,16,3,13,70,13,17,3,79,8,70,16,15,66,70,14,6,17,77,10,77,9,63,60,15,17,6,78,6,79,15,17,77,8,15,14,6,17,3,17,3.0
3,5,2,89,80,8,0,2,90,2,9,0,92,3,81,9,2,89,81,8,0,9,85,5,85,4,78,87,2,9,0,91,0,92,2,9,85,4,2,8,0,9,0,9,3.0
25,9,23,59,68,15,7,23,60,23,17,9,70,6,69,16,23,54,69,14,14,17,77,9,77,7,63,51,23,16,14,69,14,70,24,17,77,8,24,15,14,17,9,17,2.0
19,7,17,66,77,10,5,17,67,17,11,5,76,5,79,10,18,62,79,9,9,11,83,7,83,6,75,57,18,11,9,75,9,76,18,11,83,5,18,9,9,11,5,11,2.0
23,7,22,58,69,14,3,18,58,18,15,4,71,4,71,14,22,52,71,10,10,15,79,7,79,6,64,46,22,14,10,71,9,71,23,15,79,5,23,10,10,15,4,15,3.0
6,8,5,84,68,15,0,4,85,4,16,0,89,5,70,16,5,83,70,14,1,16,78,8,78,7,63,80,5,16,1,88,1,89,5,16,78,6,5,14,1,16,0,16,1.0
24,10,20,59,58,19,6,18,60,18,21,7,71,5,62,18,22,54,62,14,12,21,73,10,73,8,52,49,22,20,12,70,12,71,23,21,73,6,23,15,12,21,7,21,2.0
24,10,20,58,58,19,5,17,59,17,21,6,71,5,62,18,22,53,62,13,11,21,73,10,73,8,52,47,22,20,11,70,11,71,23,21,73,6,23,14,11,21,6,21,3.0
20,5,18,64,77,9,5,18,65,18,10,5,75,2,79,9,19,60,79,8,9,10,84,5,84,4,75,54,19,10,9,74,9,75,19,10,84,3,19,8,9,10,5,10,3.0
23,9,21,60,67,15,5,18,61,18,17,6,72,6,69,16,21,55,69,11,11,17,77,9,77,7,62,50,21,16,11,71,11,72,22,17,77,7,22,12,11,17,6,17,3.0
15,7,14,71,76,10,3,13,72,13,11,3,80,4,79,11,14,68,79,9,6,11,83,7,83,6,75,63,14,11,6,79,6,80,14,11,83,4,14,9,6,11,3,11,2.0
23,5,22,60,78,9,6,20,60,20,10,6,71,3,79,9,22,54,79,7,12,10,84,5,84,4,75,49,22,9,12,71,11,71,23,10,84,4,23,7,12,10,6,10,3.0
25,9,22,58,61,18,9,19,58,19,19,9,69,4,65,16,24,53,65,12,14,19,75,9,75,8,56,47,24,18,14,69,14,69,25,19,75,5,25,13,14,19,9,19,3.0
23,10,20,60,63,17,5,18,61,18,19,6,72,6,66,17,21,55,66,13,11,19,75,10,75,8,58,50,21,18,11,71,11,72,22,19,75,7,22,14,11,19,6,19,3.0
21,11,19,62,67,16,2,17,63,17,18,5,74,9,69,17,19,58,69,13,9,18,76,11,76,9,62,54,19,17,9,73,9,74,20,18,76,9,20,14,9,18,5,18,1.0
18,9,16,68,74,12,5,16,69,16,13,5,77,6,77,12,17,64,77,11,9,13,81,9,81,8,73,60,17,13,9,76,9,77,17,13,81,6,17,11,9,13,5,13,3.0
23,11,21,60,67,16,5,18,61,18,18,6,72,9,69,17,21,55,69,12,11,18,76,11,76,9,62,50,21,17,11,71,11,72,22,18,76,9,22,13,11,18,6,18,2.0
17,10,15,70,73,13,5,15,71,15,14,5,78,7,76,13,16,66,76,12,9,14,80,10,80,9,72,63,16,14,9,77,9,78,16,14,80,7,16,12,9,14,5,14,2.0
24,4,22,60,79,8,8,22,61,22,9,8,71,2,80,8,23,55,80,7,13,9,85,4,85,3,76,50,23,9,13,70,13,71,23,9,85,3,23,7,13,9,8,9,3.0
10,4,9,78,81,7,1,9,79,9,8,1,85,2,82,8,9,76,82,7,3,8,86,4,86,3,79,72,9,8,3,84,3,85,9,8,86,3,9,7,3,8,1,8,2.0
22,4,22,60,79,8,3,19,60,19,9,4,72,2,80,9,21,54,80,6,10,9,85,4,85,3,76,49,21,8,10,72,9,72,22,9,85,3,22,6,10,9,4,9,1.0
26,9,24,55,64,17,5,19,55,19,18,6,68,5,67,16,25,48,67,11,13,18,76,9,76,8,59,43,25,17,13,68,12,68,26,18,76,6,26,11,13,18,6,18,3.0
1,5,0,93,80,8,0,0,94,0,9,0,94,3,81,9,0,93,81,8,0,9,85,5,85,4,78,93,0,9,0,93,0,94,0,9,85,4,0,8,0,9,0,9,2.0
25,10,24,56,68,16,3,19,56,19,17,4,69,8,70,16,24,48,70,11,12,17,77,10,77,9,63,44,24,16,12,69,11,69,25,17,77,8,25,11,12,17,4,17,1.0
22,8,20,60,67,14,4,17,61,17,16,6,73,5,70,15,20,57,70,10,9,16,78,8,78,6,62,50,20,15,9,72,9,73,21,16,78,5,21,11,9,16,6,16,1.0
24,4,24,59,77,9,8,22,59,22,10,8,70,2,78,10,23,54,78,7,13,10,84,4,84,3,73,48,23,9,13,70,13,70,24,10,84,3,24,8,13,10,8,10,3.0
12,8,11,75,68,15,1,9,76,9,16,4,83,5,70,16,11,75,70,13,4,16,78,8,78,7,63,71,11,16,4,82,4,83,11,16,78,6,11,13,4,16,4,16,3.0
5,0,4,87,93,0,1,5,88,5,0,2,90,0,93,0,4,87,94,1,2,1,93,0,94,0,93,86,5,1,2,89,2,90,4,0,94,0,4,1,2,0,2,0,1.0
21,8,19,62,69,13,4,17,63,17,15,6,74,5,72,14,19,59,72,10,9,15,79,8,79,6,65,53,19,14,9,73,9,74,20,15,79,5,20,11,9,15,6,15,3.0
26,8,25,55,65,16,4,18,55,19,18,5,68,5,66,17,24,47,66,11,13,18,76,8,76,7,58,43,24,16,13,68,11,68,26,18,76,7,26,11,13,18,5,18,2.0
14,5,13,70,80,8,1,13,71,13,9,2,81,3,81,9,13,69,81,8,3,9,85,5,85,4,78,61,13,9,3,80,3,81,13,9,85,4,13,8,3,9,2,9,3.0
1,9,0,93,67,15,0,0,94,0,16,0,94,5,71,16,0,93,71,15,0,16,78,9,78,8,64,93,0,16,0,93,0,94,0,16,78,5,0,15,0,16,0,16,1.0
27,9,26,54,64,15,5,18,54,20,18,6,67,5,67,17,24,46,67,11,14,18,76,9,76,8,59,42,24,15,14,67,11,67,27,18,76,6,27,11,14,18,6,18,1.0
24,9,21,58,67,15,4,19,59,19,17,6,71,6,69,15,22,53,69,11,11,17,77,9,77,7,62,48,22,16,11,70,11,71,23,17,77,7,23,12,11,17,6,17,3.0
9,8,8,79,68,15,0,7,80,7,16,1,86,5,70,16,8,78,70,14,2,16,78,8,78,7,63,74,8,16,2,85,2,86,8,16,78,6,8,14,2,16,1,16,1.0
8,6,6,82,78,9,1,7,83,7,10,1,87,3,80,9,7,80,80,9,3,10,84,6,84,5,77,78,7,10,3,86,3,87,7,10,84,4,7,9,3,10,1,10,2.0
22,8,20,61,70,13,5,18,62,18,15,6,73,5,72,14,20,57,72,10,10,15,79,8,79,6,66,51,20,14,10,72,10,73,21,15,79,6,21,11,10,15,6,15,3.0
12,10,11,76,68,16,2,10,77,10,17,3,83,8,70,17,11,74,70,15,5,17,77,10,77,9,63,71,11,17,5,82,5,83,11,17,77,8,11,15,5,17,3,17,3.0
21,4,21,62,79,8,5,18,62,18,9,5,73,2,80,9,20,57,80,6,10,9,85,4,85,3,76,51,20,8,10,73,9,73,21,9,85,3,21,6,10,9,5,9,2.0
26,9,24,55,67,15,6,21,55,21,17,7,68,6,69,15,24,49,69,10,13,17,77,9,77,7,62,43,24,15,13,68,13,68,26,17,77,7,26,12,13,17,7,17,3.0
24,4,22,60,77,9,8,22,61,22,10,8,71,2,78,9,23,55,78,8,13,10,84,4,84,3,73,50,23,10,13,70,13,71,23,10,84,3,23,8,13,10,8,10,1.0
3,4,2,89,81,7,0,2,90,2,8,0,92,2,82,8,2,89,82,7,0,8,86,4,86,3,79,87,2,8,0,91,0,92,2,8,86,3,2,7,0,8,0,8,3.0
24,4,22,60,79,8,8,22,61,22,9,8,71,2,80,8,23,55,80,7,13,9,85,4,85,3,76,50,23,9,13,70,13,71,23,9,85,3,23,7,13,9,8,9,3.0
3,6,2,89,78,9,0,2,90,2,10,0,92,4,80,10,2,89,80,9,0,10,84,6,84,5,76,87,2,10,0,91,0,92,2,10,84,4,2,9,0,10,0,10,3.0
25,11,23,55,57,20,5,18,55,18,22,7,69,6,61,20,23,51,61,13,11,22,72,11,72,9,51,43,23,20,11,69,11,69,25,22,72,7,25,15,11,22,7,22,3.0
1,6,0,93,78,9,0,0,94,0,10,0,94,4,80,10,0,93,80,9,0,10,84,6,84,5,76,93,0,10,0,93,0,94,0,10,84,4,0,9,0,10,0,10,2.0
25,11,22,56,65,17,5,19,57,19,19,7,70,9,67,17,23,52,67,12,11,19,75,11,75,9,59,45,23,18,11,69,11,70,24,19,75,9,24,13,11,19,7,19,2.0
7,5,5,82,80,8,0,6,83,6,9,0,88,3,81,8,6,81,81,8,1,9,85,5,85,4,78,77,6,9,1,87,1,88,6,9,85,4,6,8,1,9,0,9,3.0
20,4,20,62,77,9,2,16,62,16,10,3,74,2,78,10,19,57,78,6,8,10,84,4,84,3,73,51,19,9,8,74,7,74,20,10,84,3,20,6,8,10,3,10,3.0
24,8,23,60,70,14,9,21,61,21,15,9,71,5,72,15,23,56,72,12,13,15,79,8,79,7,66,50,23,15,13,70,13,71,23,15,79,6,23,12,13,15,9,15,3.0
19,10,17,66,73,13,5,17,67,17,14,6,76,7,76,13,18,63,76,12,9,14,80,10,80,9,72,58,18,14,9,75,9,76,18,14,80,7,18,12,9,14,6,14,3.0
17,9,15,66,74,12,2,16,67,16,13,4,78,6,77,12,16,65,77,12,5,13,81,9,81,8,73,57,16,13,5,77,5,78,16,13,81,6,16,12,5,13,4,13,1.0
23,5,22,60,78,9,5,20,60,20,10,5,71,3,79,9,22,53,79,7,12,10,84,5,84,4,75,49,22,9,12,71,11,71,23,10,84,4,23,7,12,10,5,10,1.0
26,10,23,56,63,17,6,21,57,21,19,7,69,6,66,17,24,50,66,13,13,19,75,10,75,8,58,45,24,18,13,68,13,69,25,19,75,7,25,14,13,19,7,19,1.0
18,8,17,65,75,11,3,16,66,16,12,4,77,5,78,12,17,63,78,10,6,12,82,8,82,7,74,55,17,12,6,76,6,77,17,12,82,5,17,10,6,12,4,12,3.0
24,7,24,59,69,14,8,20,59,20,15,8,70,4,71,15,23,54,71,10,13,15,79,7,79,6,64,48,23,14,13,70,13,70,24,15,79,5,24,11,13,15,8,15,3.0
24,4,23,60,77,9,8,22,61,22,10,8,71,2,78,10,23,55,78,8,13,10,84,4,84,3,73,50,23,10,13,70,13,71,23,10,84,3,23,8,13,10,8,10,3.0
7,7,6,83,70,13,0,5,84,5,14,0,88,4,73,14,6,81,73,12,2,14,80,7,80,6,66,79,6,14,2,87,2,88,6,14,80,4,6,12,2,14,0,14,1.0
15,10,13,71,68,16,1,13,72,13,17,2,80,8,70,16,14,67,70,15,6,17,77,10,77,9,63,64,14,17,6,79,6,80,14,17,77,8,14,15,6,17,2,17,3.0
19,9,17,65,69,14,4,16,66,16,16,5,76,6,71,15,17,62,71,12,8,16,78,9,78,7,65,56,17,15,8,75,8,76,18,16,78,7,18,13,8,16,5,16,1.0
7,4,6,83,81,7,1,6,84,6,8,1,88,2,82,8,6,82,82,7,2,8,86,4,86,3,79,79,6,8,2,87,2,88,6,8,86,3,6,7,2,8,1,8,3.0
27,10,26,54,68,16,4,21,54,21,17,5,67,8,70,16,26,45,70,11,14,17,77,10,77,9,63,42,26,16,14,67,13,67,27,17,77,8,27,11,14,17,5,17,3.0
22,5,20,62,77,10,7,20,63,20,11,7,73,3,77,10,21,58,77,9,11,11,83,5,83,4,73,52,21,11,11,72,11,73,21,11,83,5,21,9,11,11,7,11,2.0
23,8,21,58,67,14,4,18,58,18,16,5,71,5,70,14,21,53,70,9,10,16,78,8,78,6,62,46,21,14,10,71,10,71,23,16,78,5,23,11,10,16,5,16,1.0
25,11,23,58,67,16,6,20,59,20,18,8,70,9,69,17,23,53,69,12,13,18,76,11,76,9,62,49,23,17,13,69,13,70,24,18,76,9,24,13,13,18,8,18,3.0
27,10,23,55,61,18,6,21,56,21,20,7,68,6,64,17,25,48,64,13,14,20,74,10,74,8,55,44,25,19,14,67,14,68,26,20,74,7,26,14,14,20,7,20,3.0
18,8,16,67,76,11,5,16,68,16,12,6,77,6,78,11,17,65,78,10,8,12,82,8,82,7,74,59,17,12,8,76,8,77,17,12,82,6,17,10,8,12,6,12,1.0
25,10,24,56,68,16,3,19,56,19,17,4,69,8,70,16,24,48,70,11,12,17,77,10,77,9,63,44,24,16,12,69,11,69,25,17,77,8,25,11,12,17,4,17,2.0
5,6,4,86,78,9,0,4,87,4,10,0,90,4,80,10,4,85,80,9,1,10,84,6,84,5,76,83,4,10,1,89,1,90,4,10,84,4,4,9,1,10,0,10,1.0
4,6,3,87,78,9,0,3,88,3,10,0,91,3,80,10,3,87,80,9,0,10,84,6,84,5,77,84,3,10,0,90,0,91,3,10,84,4,3,9,0,10,0,10,3.0
23,9,21,60,61,18,5,19,60,19,19,6,71,4,65,17,22,54,65,14,12,19,75,9,75,8,56,50,22,18,12,71,12,71,23,19,75,5,23,15,12,19,6,19,2.0
23,11,20,60,57,20,5,17,61,17,22,6,72,6,61,20,21,55,61,15,11,22,72,11,72,9,51,50,21,21,11,71,11,72,22,22,72,7,22,16,11,22,6,22,3.0
7,8,6,82,68,15,0,5,83,5,16,1,88,5,70,16,6,82,70,14,1,16,78,8,78,7,63,78,6,16,1,87,1,88,6,16,78,6,6,14,1,16,1,16,1.0
19,7,17,65,74,11,4,17,66,17,12,5,76,3,77,11,18,62,77,10,8,12,82,7,82,6,73,56,18,12,8,75,8,76,18,12,82,4,18,10,8,12,5,12,3.0
23,9,22,57,65,16,3,17,57,17,18,5,71,6,67,17,21,53,67,10,9,18,76,9,76,7,59,45,21,16,9,71,9,71,23,18,76,7,23,12,9,18,5,18,2.0
26,10,25,55,66,16,4,18,55,19,18,5,68,8,68,17,24,47,68,11,13,18,76,10,76,9,60,43,24,16,13,68,11,68,26,18,76,8,26,11,13,18,5,18,3.0
26,11,24,57,69,15,7,23,58,23,17,9,69,9,71,16,24,52,71,13,14,17,77,11,77,9,65,48,24,16,14,68,14,69,25,17,77,9,25,14,14,17,9,17,3.0
4,5,3,87,80,8,0,3,88,3,9,0,91,3,81,9,3,87,81,8,0,9,85,5,85,4,78,84,3,9,0,90,0,91,3,9,85,4,3,8,0,9,0,9,2.0
26,11,22,56,61,19,6,20,57,20,21,7,69,7,63,18,24,50,63,14,13,21,73,11,73,9,55,45,24,20,13,68,13,69,25,21,73,9,25,15,13,21,7,21,3.0
19,8,18,63,69,13,1,13,63,13,15,3,75,5,72,14,17,59,72,9,7,15,79,8,79,6,65,53,17,13,7,75,5,75,19,15,79,5,19,9,7,15,3,15,1.0
6,0,4,87,93,0,3,6,88,6,0,3,89,0,93,0,5,87,94,1,4,1,93,0,94,0,93,86,6,1,3,88,4,90,4,0,94,0,5,1,3,0,3,0,1.0
24,5,23,60,75,10,8,22,61,22,11,8,71,2,77,11,23,55,77,9,13,11,83,5,83,4,72,50,23,11,13,70,13,71,23,11,83,3,23,9,13,11,8,11,1.0
5,5,4,85,80,8,0,4,86,4,9,1,90,3,81,9,4,86,81,8,0,9,85,5,85,4,78,82,4,9,0,89,0,90,4,9,85,4,4,8,0,9,1,9,3.0
5,4,4,86,81,7,0,4,87,4,8,0,90,2,82,8,4,85,82,7,1,8,86,4,86,3,79,83,4,8,1,89,1,90,4,8,86,3,4,7,1,8,0,8,3.0
16,7,14,69,77,10,3,15,70,15,11,4,79,5,79,10,15,67,79,10,6,11,83,7,83,6,75,61,15,11,6,78,6,79,15,11,83,5,15,10,6,11,4,11,3.0
24,7,23,58,71,13,6,20,58,20,14,6,70,4,73,13,23,52,73,10,12,14,80,7,80,6,67,46,23,13,12,70,11,70,24,14,80,5,24,10,12,14,6,14,3.0
6,6,5,84,77,10,0,5,85,5,11,0,89,4,78,11,5,83,78,10,1,11,83,6,83,5,74,80,5,11,1,88,1,89,5,11,83,5,5,10,1,11,0,11,3.0
17,7,16,66,77,10,1,16,67,16,11,3,78,5,79,11,16,64,79,10,5,11,83,7,83,6,75,57,16,11,5,77,5,78,16,11,83,5,16,10,5,11,3,11,3.0
23,4,21,61,79,8,7,21,62,21,9,7,72,2,80,8,22,56,80,7,12,9,85,4,85,3,76,51,22,9,12,71,12,72,22,9,85,3,22,7,12,9,7,9,2.0
18,9,16,66,74,12,3,17,67,17,13,4,77,6,77,12,17,63,77,12,7,13,81,9,81,8,73,57,17,13,7,76,7,77,17,13,81,6,17,12,7,13,4,13,1.0
24,9,22,58,64,16,4,17,58,18,18,5,70,5,67,16,22,51,67,12,12,18,76,9,76,8,59,47,22,16,12,70,10,70,24,18,76,6,24,12,12,18,5,18,1.0
10,6,9,78,76,10,2,9,79,9,11,2,85,4,78,11,9,77,78,10,3,11,83,6,83,5,73,72,9,11,3,84,3,85,9,11,83,4,9,10,3,11,2,11,3.0
21,4,19,62,79,8,5,19,63,19,9,6,74,2,80,8,20,59,80,7,9,9,85,4,85,3,76,52,20,9,9,73,9,74,20,9,85,3,20,7,9,9,6,9,3.0
19,9,17,67,74,12,6,17,68,17,13,6,76,6,77,12,18,63,77,11,10,13,81,9,81,8,73,59,18,13,10,75,10,76,18,13,81,6,18,11,10,13,6,13,2.0
27,10,25,54,66,17,6,20,54,20,18,7,67,8,68,16,26,47,68,11,14,18,76,10,76,9,60,42,26,17,14,67,13,67,27,18,76,8,27,11,14,18,7,18,2.0
7,6,6,84,78,9,2,6,85,6,10,2,88,4,80,10,6,83,80,9,3,10,84,6,84,5,76,81,6,10,3,87,3,88,6,10,84,4,6,9,3,10,2,10,2.0
25,10,24,56,66,17,4,18,56,18,18,5,69,8,68,17,24,49,68,11,12,18,76,10,76,9,60,44,24,17,12,69,11,69,25,18,76,8,25,11,12,18,5,18,3.0
