@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMaa numeric
@attribute o1atLee numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute destClass {2,3,4,1}

@data
76,15,63,59,14,14,25,66,79,14,69,21,15,79,16,24,28,16,16,67,71,16,69,23,27,66,78,14,16,68,26,23,72,15,17,17,27,16,27,23,15,78,19,76,16,23,16,16,4
71,21,59,65,19,19,25,69,74,21,66,28,21,74,22,29,26,22,20,69,66,20,64,27,24,67,73,19,21,70,26,28,67,22,22,22,25,20,24,27,19,73,21,71,20,28,21,21,1
71,21,65,62,17,19,27,68,74,20,68,26,19,76,20,26,27,22,18,68,69,21,68,24,25,66,73,20,20,69,27,26,70,22,20,22,26,21,26,24,17,75,20,73,19,25,19,21,1
77,17,63,64,14,13,23,69,80,14,69,24,14,79,16,25,24,15,16,71,70,14,68,23,22,70,79,13,16,72,23,24,71,15,17,16,23,15,22,24,15,78,16,76,16,24,16,15,2
74,17,63,60,15,16,26,67,77,17,69,24,16,78,18,25,27,19,16,68,70,17,68,22,24,67,76,16,17,69,27,24,71,19,18,19,26,17,25,23,16,77,18,75,16,24,17,18,3
73,20,58,59,17,17,25,65,76,18,65,25,18,76,19,29,29,19,19,66,66,18,64,27,27,65,75,17,19,67,28,28,67,19,20,20,28,19,27,28,18,75,21,73,19,28,19,19,2
77,18,62,60,14,15,23,69,79,15,68,23,16,79,17,26,26,17,15,69,69,16,69,24,24,67,78,16,17,70,25,26,70,16,17,17,25,16,25,24,14,78,16,76,16,25,16,16,2
77,16,64,60,15,13,26,67,80,14,70,24,15,78,18,24,26,16,16,69,71,14,70,22,24,67,79,14,18,70,26,24,72,16,18,16,25,14,24,22,15,77,16,75,16,23,17,15,3
80,13,57,59,11,10,21,68,83,10,67,22,11,82,14,26,25,13,13,70,69,12,68,22,21,69,82,11,14,71,24,26,70,12,14,13,24,12,24,25,12,81,13,79,13,25,13,12,3
74,18,56,59,16,16,26,66,77,16,64,27,17,77,18,29,28,18,18,67,66,18,64,25,24,66,76,16,18,68,26,28,67,17,19,19,27,18,27,28,17,76,19,74,18,28,18,18,4
74,17,57,58,17,16,26,65,77,17,66,26,17,76,18,28,28,17,19,67,67,17,65,25,25,65,76,16,18,68,26,26,68,17,20,19,27,18,26,27,17,75,18,73,19,27,19,18,4
75,18,62,56,14,15,29,65,78,16,68,25,16,79,17,26,30,18,15,65,69,16,68,23,27,64,77,16,17,66,29,26,70,17,17,18,29,16,28,24,15,78,20,76,15,25,16,17,3
76,18,58,60,14,14,24,67,79,14,65,25,15,79,16,28,27,16,15,68,67,14,65,24,23,66,78,14,15,69,26,26,68,16,17,17,26,15,24,26,14,78,18,76,15,27,16,16,2
78,13,65,56,11,12,25,67,81,12,71,20,12,82,13,22,27,14,13,68,73,13,71,18,23,67,80,12,13,69,26,21,74,14,14,15,26,14,25,21,12,81,14,79,13,21,13,14,1
74,21,65,66,16,16,22,70,77,18,69,24,17,77,19,26,24,19,18,71,69,17,68,24,22,70,76,17,18,72,23,25,70,18,19,19,23,18,22,25,17,76,18,74,18,25,18,18,2
70,22,64,61,21,20,25,65,73,20,66,24,21,72,22,27,28,21,22,67,68,22,67,25,26,65,72,21,21,68,26,24,69,21,24,23,27,22,27,25,21,71,21,69,23,26,23,22,4
77,14,62,57,13,13,25,66,80,14,70,22,13,80,16,24,27,16,14,68,71,14,69,20,23,66,79,13,15,69,27,23,72,16,16,16,26,14,25,22,13,79,15,77,14,23,15,15,2
73,19,61,59,17,17,26,66,76,18,67,26,17,76,19,27,27,19,18,68,68,18,66,25,25,66,75,17,19,69,26,26,69,19,20,20,26,18,25,25,17,75,17,73,18,26,19,19,3
75,17,65,59,15,15,25,67,78,16,70,22,16,78,18,24,27,18,17,68,71,17,70,22,25,66,77,16,17,69,27,23,72,18,18,18,26,17,26,23,15,77,17,75,17,23,17,17,4
76,19,61,52,12,12,27,64,80,15,68,24,13,81,15,27,30,16,14,65,68,15,66,25,28,64,79,13,13,66,30,25,69,16,15,16,29,15,29,26,13,80,16,78,14,26,14,15,3
79,13,63,60,10,11,21,70,82,12,71,18,13,83,13,23,26,14,12,69,72,13,70,22,25,67,81,11,13,70,24,23,73,12,13,14,25,13,25,22,10,82,16,80,12,22,12,13,4
79,14,54,59,11,11,24,67,82,11,65,26,11,82,13,28,26,13,11,69,67,12,66,23,21,67,81,12,13,70,25,27,68,13,14,14,25,12,24,25,11,81,15,79,12,27,13,13,2
73,22,58,54,17,17,29,62,76,17,63,27,18,76,19,30,32,19,19,63,65,19,64,28,30,62,75,18,19,64,30,29,66,18,20,20,31,19,31,29,18,75,22,73,19,29,19,19,4
73,19,59,56,17,17,27,65,76,18,66,25,19,76,19,28,30,19,17,65,67,18,66,23,25,63,75,18,19,66,29,27,68,19,20,20,29,18,28,25,17,75,20,73,18,27,19,19,1
76,15,65,61,14,14,24,68,79,14,70,21,15,79,16,23,26,16,15,69,72,16,71,20,23,67,78,15,16,70,25,22,73,16,17,17,25,16,25,21,14,78,17,76,16,22,16,16,2
80,18,52,62,12,10,18,70,83,10,62,25,13,81,14,31,24,12,14,71,64,12,64,29,22,69,82,12,14,72,22,30,65,11,15,13,23,12,23,30,12,80,14,78,14,30,14,12,4
77,16,62,56,12,13,28,65,80,14,69,24,13,81,15,25,29,16,13,66,70,15,69,22,26,64,79,14,15,67,29,25,71,16,15,16,28,15,28,23,12,80,18,78,14,24,14,15,1
75,18,64,58,14,15,27,67,78,15,68,24,16,79,17,25,28,18,16,67,70,16,68,23,26,67,77,15,17,68,27,25,71,17,17,18,27,17,26,24,16,78,18,76,16,24,16,17,3
76,19,61,59,14,14,25,65,79,16,68,24,14,79,16,27,28,16,15,67,68,16,67,24,25,66,78,15,15,68,27,25,69,16,17,17,27,16,27,25,15,78,19,76,16,26,16,16,3
76,22,54,57,15,14,27,64,79,15,62,30,15,78,18,32,29,17,16,66,63,16,63,30,27,64,78,16,17,67,29,31,64,17,18,17,28,16,28,30,15,77,19,75,17,31,17,16,2
74,17,65,64,15,16,24,69,77,16,69,23,16,78,18,24,25,19,16,70,71,17,70,20,21,69,76,17,18,71,25,24,72,19,18,19,24,18,23,22,16,77,18,75,17,23,17,18,1
75,20,58,62,16,15,24,67,78,16,65,26,17,77,19,29,27,18,18,68,66,16,65,27,25,67,77,16,17,69,26,27,67,17,19,18,26,17,25,28,17,76,20,74,18,28,18,17,4
77,15,63,65,12,13,20,70,80,13,69,21,12,81,14,24,23,15,13,72,71,15,70,22,21,71,79,14,13,73,22,22,72,15,15,16,22,15,22,22,13,80,15,78,14,23,14,15,2
73,19,65,59,17,17,28,65,76,17,68,24,18,76,20,25,29,20,18,66,70,18,69,22,26,64,75,18,20,67,28,25,71,19,20,20,28,18,27,23,17,75,21,73,18,24,19,19,3
75,15,57,61,15,15,25,68,78,15,66,26,16,78,17,27,26,17,16,69,68,16,66,23,22,67,77,15,17,70,25,26,69,17,18,18,25,16,24,25,15,77,17,75,16,26,17,17,2
72,19,59,56,18,18,26,63,75,18,65,24,18,75,19,28,30,19,18,65,67,18,65,25,27,63,74,18,18,66,27,25,68,18,21,21,29,18,27,25,18,74,20,72,18,27,20,20,1
71,21,59,58,19,19,28,65,74,19,64,28,20,74,21,29,29,21,20,66,66,21,66,25,25,64,73,21,21,67,28,28,67,21,22,22,28,21,28,27,19,73,20,71,21,28,21,21,2
76,18,56,59,14,14,25,68,79,14,64,27,16,79,17,29,27,17,14,68,66,14,64,26,24,66,78,14,16,69,27,28,67,17,17,17,26,14,24,26,14,78,17,76,14,28,16,16,1
72,18,62,65,17,18,25,68,75,18,67,26,17,76,20,26,25,21,17,70,69,18,67,23,22,68,74,18,20,71,25,26,70,21,20,21,24,18,22,23,17,75,19,73,17,25,19,20,1
78,15,57,60,12,12,25,68,81,13,67,25,14,81,14,27,27,14,12,68,68,12,66,22,22,66,80,12,14,69,26,26,69,14,15,15,26,12,24,24,12,80,18,78,12,26,14,14,1
77,15,57,67,13,13,19,72,80,14,67,25,13,80,16,27,21,16,15,74,68,14,67,25,19,72,79,14,15,75,20,26,69,15,16,16,20,15,19,26,13,79,13,77,15,26,15,15,4
78,16,60,60,10,12,25,67,81,12,67,24,11,83,13,26,27,15,12,68,69,13,67,24,25,68,80,12,13,69,26,26,70,14,13,15,26,14,25,25,12,82,18,80,12,25,12,14,2
75,19,65,62,14,15,25,68,78,17,70,24,15,79,17,25,26,18,15,69,70,16,69,23,24,68,77,16,17,70,25,25,71,17,17,18,25,16,24,23,15,78,18,76,15,24,16,17,2
73,19,67,62,17,17,26,68,76,18,70,24,18,76,20,24,26,20,17,69,71,18,70,21,23,67,75,18,20,70,26,24,72,20,20,20,25,18,24,21,17,75,18,73,18,23,19,19,1
71,22,56,59,19,19,29,63,74,20,63,30,19,74,21,31,30,21,20,65,64,20,63,26,25,64,73,20,21,66,29,30,65,21,22,22,29,21,28,29,20,73,23,71,21,30,21,21,2
78,17,55,55,12,12,25,66,81,12,64,26,13,81,15,29,28,15,13,67,66,13,64,24,23,65,80,12,15,68,28,29,67,15,15,15,27,13,26,27,12,80,15,78,13,28,14,14,2
72,24,58,57,19,18,29,64,75,20,64,29,21,74,22,31,31,21,20,64,64,20,64,28,28,63,74,20,22,65,30,31,65,20,22,21,30,20,30,29,20,73,23,71,21,30,21,20,2
73,23,57,63,19,17,27,66,76,19,64,31,19,74,22,31,27,20,19,68,64,18,63,28,24,66,75,18,22,69,27,31,65,20,22,20,26,18,25,28,19,73,21,71,20,30,21,19,1
72,20,64,61,17,18,25,66,75,18,67,24,17,76,19,26,27,20,19,68,69,20,67,25,26,67,74,18,19,69,26,25,70,20,20,21,26,20,26,25,18,75,19,73,19,25,19,20,4
75,17,57,64,17,15,23,68,78,16,66,26,17,76,20,28,25,18,18,70,67,16,66,24,21,69,77,16,18,71,25,26,68,18,20,18,24,16,23,26,18,75,18,73,18,27,19,17,4
78,15,61,56,12,12,23,66,81,13,69,21,12,81,14,25,27,14,13,68,70,13,68,21,23,67,80,12,14,69,26,24,71,14,15,15,26,13,25,23,13,80,14,78,13,24,14,14,2
77,17,61,65,12,13,19,71,80,14,68,23,12,81,15,26,22,16,12,73,69,13,67,22,18,71,79,13,15,74,22,26,70,16,15,16,21,13,19,23,12,80,13,78,12,25,14,15,1
73,18,60,66,17,17,23,70,76,17,66,26,18,76,20,27,24,20,18,71,68,19,67,24,21,69,75,18,20,72,23,27,69,19,20,20,23,19,23,25,17,75,18,73,19,26,19,19,3
73,18,66,61,17,17,26,66,76,18,70,23,17,76,19,24,27,19,19,68,71,19,69,23,26,66,75,17,19,69,26,23,72,19,20,20,26,19,26,23,17,75,19,73,19,23,19,19,4
74,21,63,64,17,16,25,68,77,17,67,26,18,76,20,27,26,19,19,69,68,18,68,25,24,67,76,18,20,70,25,27,69,18,20,19,25,18,25,26,17,75,20,73,19,26,19,18,4
75,16,58,63,17,15,23,67,78,15,66,24,17,76,18,27,26,16,19,69,68,17,67,25,24,67,77,16,17,70,24,24,69,16,20,18,25,17,25,26,17,75,19,73,19,26,19,17,4
78,15,57,61,14,12,23,68,81,13,67,25,14,79,16,27,25,14,16,70,68,14,67,26,24,69,80,13,15,71,24,25,69,14,17,15,24,14,24,26,15,78,15,76,16,26,16,14,4
76,17,61,59,15,14,26,65,79,15,68,24,15,78,18,26,28,17,16,67,69,15,68,22,24,65,78,15,17,68,28,25,70,17,18,17,27,15,26,24,15,77,19,75,16,25,17,16,2
77,19,59,66,13,13,21,71,80,15,67,26,14,80,16,28,23,16,14,72,67,14,66,25,20,71,79,14,15,73,22,27,68,15,16,16,22,14,21,26,14,79,16,77,14,27,15,15,2
77,16,56,60,11,13,24,67,80,13,65,24,13,82,13,28,28,15,13,67,67,14,65,26,26,67,79,13,13,68,26,27,68,14,14,16,27,15,26,27,13,81,20,79,13,27,13,15,3
74,19,57,52,15,16,27,63,77,17,65,24,17,78,18,29,32,19,15,63,66,16,64,24,27,61,76,16,18,64,31,29,67,18,18,19,31,16,29,26,15,77,20,75,15,28,17,18,1
73,22,50,57,17,17,28,64,76,19,61,33,17,76,20,34,29,20,17,66,61,17,59,30,25,64,75,17,20,67,29,34,62,20,20,20,28,17,26,31,17,75,19,73,17,33,19,19,1
74,18,64,62,18,16,24,67,77,17,69,22,19,75,20,25,27,18,20,68,70,18,69,24,26,67,76,17,19,69,25,23,71,17,21,19,26,18,26,24,19,74,20,72,20,24,20,18,4
69,21,63,58,19,21,27,65,72,21,66,25,20,74,22,27,29,24,19,66,68,21,66,22,24,64,71,21,21,67,28,26,69,23,22,24,28,21,26,24,19,73,20,71,19,26,21,23,1
76,20,58,55,14,14,27,65,79,16,66,28,14,79,16,29,28,16,15,67,66,16,66,25,24,65,78,16,16,68,27,28,67,16,17,17,27,16,27,27,14,78,15,76,16,28,16,16,3
70,23,63,61,20,20,25,65,73,22,67,25,20,73,23,28,28,23,21,67,67,20,65,25,25,66,72,20,22,68,28,27,68,23,23,23,27,21,25,26,21,72,21,70,21,27,22,22,1
72,18,58,63,18,18,24,67,75,18,65,26,18,75,20,28,26,20,20,69,67,19,65,25,23,68,74,18,19,70,25,26,68,20,21,21,25,20,24,27,19,74,19,72,20,27,20,20,2
75,15,65,57,14,15,27,66,78,15,70,22,15,79,16,23,28,17,15,67,72,15,70,20,25,66,77,15,16,68,27,22,73,17,17,18,27,16,25,21,15,78,17,76,15,22,16,17,1
73,21,55,57,19,17,26,64,76,18,63,28,19,74,21,31,29,19,20,66,64,19,63,29,27,64,75,18,20,67,28,29,65,19,22,20,28,19,28,29,19,73,19,71,21,30,21,19,4
76,16,58,62,14,14,22,69,79,15,67,24,15,79,17,27,25,17,15,70,68,16,67,25,23,68,78,15,16,71,25,26,69,17,17,17,24,16,24,25,14,78,16,76,16,26,16,16,3
73,19,67,56,16,17,29,64,76,17,69,24,16,77,19,24,29,20,16,66,71,19,71,21,26,64,75,19,19,67,29,24,72,20,19,20,28,19,28,21,16,76,18,74,18,23,18,19,1
75,17,63,65,16,17,22,69,77,17,69,23,16,77,18,25,24,18,18,71,70,18,69,24,23,69,76,17,18,72,23,24,71,18,19,19,23,18,23,24,16,76,17,74,18,24,18,18,2
76,16,52,59,14,14,22,66,79,14,63,25,14,79,16,30,27,16,16,68,65,15,63,27,24,66,78,14,15,69,26,28,66,16,17,17,26,16,25,29,14,78,17,76,16,29,16,16,2
79,18,62,64,11,11,21,71,82,13,69,24,12,82,14,26,23,14,13,72,69,13,68,24,21,71,81,12,12,73,23,24,70,14,14,14,22,13,22,25,12,81,14,79,13,25,13,13,3
79,18,56,54,11,11,27,64,82,12,65,27,11,82,13,29,29,13,12,66,66,11,64,25,25,65,81,11,13,67,28,28,67,13,14,14,28,12,26,27,12,81,16,79,12,28,13,13,2
75,16,64,62,15,15,23,69,78,16,70,22,16,78,17,24,25,17,17,70,71,17,69,22,23,68,77,15,17,71,24,23,72,17,18,18,24,17,24,23,15,77,16,75,17,23,17,17,3
76,18,62,52,13,14,29,63,79,14,67,24,14,80,16,26,31,17,13,64,69,16,69,23,28,62,78,16,16,65,31,26,70,17,16,17,30,16,30,23,13,79,18,77,15,25,15,16,1
76,18,64,61,13,14,23,68,79,15,69,23,13,80,15,25,25,16,14,70,70,15,68,21,21,69,78,14,15,71,24,24,71,16,16,17,24,15,23,23,14,79,15,77,14,24,15,16,2
77,17,61,66,15,13,23,71,80,14,68,26,15,79,17,26,23,16,16,72,69,15,68,25,22,71,79,14,17,73,23,26,70,16,17,16,22,15,22,25,15,78,16,77,16,25,16,15,3
77,16,58,64,15,13,23,69,80,14,67,25,16,78,18,27,25,16,16,70,68,15,68,24,22,69,79,15,18,71,24,27,69,15,18,16,24,15,24,25,16,77,18,75,17,26,17,15,4
80,15,57,64,11,10,22,70,83,10,66,26,11,82,13,27,23,12,12,72,68,12,68,23,19,71,82,12,13,73,22,26,69,12,14,13,22,12,22,25,12,81,14,79,13,26,13,12,2
71,21,57,63,20,19,25,67,74,19,63,28,21,73,22,30,27,21,22,68,65,21,64,29,26,66,73,20,22,69,25,29,66,20,23,22,26,21,26,29,20,72,21,70,22,29,22,21,4
73,18,60,56,17,17,31,63,76,17,66,27,18,76,20,27,31,20,19,64,68,18,67,24,28,63,75,18,20,65,31,27,69,20,20,20,30,19,29,26,18,75,22,73,19,26,19,19,3
75,21,49,57,16,15,26,66,78,15,59,31,18,77,19,34,29,18,18,66,61,16,59,32,27,65,77,15,18,67,27,33,62,16,19,18,28,17,27,33,17,76,19,74,18,33,18,17,4
73,17,69,63,18,17,24,67,76,17,71,20,18,75,20,22,26,19,19,69,73,18,71,20,24,67,75,17,20,70,24,21,74,18,21,20,25,18,24,20,18,74,19,72,19,21,20,19,3
77,14,66,55,12,13,28,66,80,13,71,21,14,81,15,22,29,16,12,66,73,14,72,18,25,64,79,14,15,67,29,22,74,16,15,16,28,14,27,19,12,80,17,78,13,21,14,15,1
74,17,55,64,15,16,23,69,77,17,65,28,15,78,18,29,24,19,17,71,66,18,64,25,20,70,76,16,18,72,24,29,67,19,18,19,23,18,23,28,16,77,16,75,17,28,17,18,2
77,16,66,63,15,13,24,67,80,14,71,21,15,78,17,23,26,15,17,69,72,15,72,21,24,69,79,15,16,70,25,21,73,15,18,16,25,15,25,22,17,77,19,75,17,22,17,15,4
74,18,58,57,15,16,27,65,77,17,66,27,15,78,18,28,28,19,16,67,67,16,65,24,24,66,76,16,18,68,28,28,68,19,18,19,27,17,25,26,16,77,17,75,16,27,17,18,1
72,19,63,60,16,18,27,65,75,19,68,24,17,77,19,26,29,21,17,66,69,18,67,23,26,65,74,18,18,67,28,25,70,20,19,21,28,19,26,24,17,76,22,74,17,25,18,20,1
77,16,56,60,12,13,23,69,80,13,65,26,13,81,15,28,25,16,14,70,67,15,66,23,20,69,79,14,15,71,24,28,68,15,15,16,24,15,24,27,13,80,14,78,14,27,14,15,4
69,23,57,63,21,21,25,66,72,21,62,28,22,72,23,31,28,23,21,67,64,22,63,27,24,65,71,22,23,68,25,30,65,21,24,24,27,22,26,28,21,71,23,69,22,30,23,23,1
73,19,59,57,17,17,27,65,76,17,65,25,19,76,19,28,30,19,19,65,67,19,67,26,28,64,75,19,19,66,28,27,68,18,20,20,29,19,29,27,18,75,21,73,19,27,19,19,4
72,22,62,62,17,16,22,67,76,17,65,24,17,76,18,28,26,18,19,69,67,19,66,27,25,68,75,18,18,70,23,26,68,17,20,20,25,19,25,27,18,75,18,73,19,27,19,19,4
75,18,60,59,14,15,26,66,78,16,67,25,15,79,17,27,28,18,15,67,68,17,67,24,25,65,77,16,16,68,28,26,69,18,17,18,27,17,27,25,14,78,19,76,16,26,16,17,1
73,20,60,63,16,17,23,69,76,18,66,26,17,77,19,28,25,20,17,70,67,18,65,26,23,68,75,17,19,71,24,28,68,19,19,20,24,18,23,26,16,76,17,74,17,27,18,19,1
78,18,62,59,13,12,26,67,81,13,68,25,14,80,15,26,27,14,14,68,69,13,68,23,24,67,80,13,15,69,26,25,70,14,16,15,26,13,25,24,14,79,17,77,14,25,15,14,3
80,14,52,59,10,10,24,68,83,11,65,27,11,83,13,29,26,13,12,69,66,12,65,26,23,68,82,11,13,70,26,29,67,13,13,13,25,12,25,28,11,82,15,80,12,28,12,12,2
79,15,61,56,13,11,22,66,82,12,69,20,13,80,15,25,27,13,14,68,70,12,69,20,22,66,81,12,13,69,26,22,71,13,16,14,26,12,25,23,13,79,14,77,14,24,15,13,2
75,17,59,63,15,15,26,68,78,15,66,27,16,78,18,27,26,18,16,69,68,16,66,23,22,67,77,15,18,70,26,27,69,18,18,18,25,16,24,25,15,77,19,75,16,26,17,17,1
71,23,55,62,20,19,24,65,74,21,63,28,20,73,23,32,28,22,21,67,63,21,63,30,26,66,73,21,21,68,27,30,64,21,23,22,27,21,27,30,21,72,22,70,22,31,22,21,3
76,16,66,57,12,14,27,67,79,16,72,22,14,81,15,23,28,17,13,67,72,14,70,20,25,66,78,14,15,68,28,23,73,17,15,17,27,15,25,21,13,80,17,78,13,22,14,16,1
74,17,63,64,17,16,22,68,77,17,69,22,17,76,19,25,25,18,19,70,70,18,68,24,24,68,76,16,18,71,24,23,71,18,20,19,24,18,24,24,17,75,18,73,19,24,19,18,4
74,17,63,61,16,16,22,68,77,17,69,21,17,77,18,25,26,18,17,69,70,17,68,23,24,67,76,16,18,70,25,24,71,18,19,19,25,17,24,23,16,76,17,74,17,24,18,18,2
80,15,61,63,10,10,21,71,83,11,69,23,11,83,12,25,23,12,12,72,70,12,69,22,20,70,82,11,12,73,22,24,71,12,13,13,22,12,22,24,10,82,13,80,12,24,12,12,2
79,15,65,55,11,11,24,66,82,13,72,20,11,82,14,23,27,14,12,68,72,12,70,20,24,66,81,11,14,69,26,23,73,13,14,14,26,12,25,21,11,81,13,79,12,22,13,13,1
74,19,61,59,16,16,26,66,77,17,67,26,16,77,18,27,27,18,18,68,68,18,67,26,26,66,76,17,18,69,26,26,69,18,19,19,26,18,26,26,16,76,17,74,18,26,18,18,4
80,13,63,59,10,10,20,69,83,10,70,18,11,83,12,23,25,12,11,70,72,12,72,21,23,69,82,12,11,71,23,21,73,11,13,13,24,12,24,21,11,82,13,80,12,22,12,12,2
73,17,67,62,17,17,26,68,76,17,70,23,17,77,19,23,26,20,17,69,72,18,70,21,24,68,75,17,19,70,26,23,73,20,19,20,25,18,24,21,17,76,18,75,17,22,18,19,3
74,20,66,57,16,16,28,65,77,17,69,23,18,77,18,25,30,18,17,65,70,18,70,23,28,64,76,18,18,66,29,24,71,18,19,19,29,18,29,23,17,76,21,74,18,24,18,18,3
74,22,58,60,16,16,27,66,77,17,64,29,17,77,18,30,28,18,17,67,65,18,65,28,26,66,76,18,18,68,27,29,66,18,19,19,27,18,27,28,17,76,20,74,18,29,18,18,2
71,22,60,65,19,19,23,68,74,21,66,27,19,74,21,29,25,21,21,70,66,21,64,28,24,68,73,19,20,71,24,27,67,21,22,22,24,21,24,28,19,73,19,71,21,28,21,21,1
73,18,60,61,18,17,27,66,76,17,66,27,18,75,21,27,27,20,19,68,68,18,66,24,24,66,75,17,21,69,27,27,69,20,21,20,26,18,25,25,18,74,19,72,19,26,20,19,3
69,23,61,62,18,21,27,67,72,22,65,29,19,75,21,29,27,24,19,68,66,21,64,26,24,67,71,21,21,69,27,29,67,24,21,24,26,22,24,27,19,74,20,72,19,28,20,23,1
74,19,59,61,17,16,24,67,77,17,66,25,18,76,19,28,27,18,18,68,67,17,65,26,25,67,76,16,18,69,26,26,68,18,20,19,26,17,25,26,18,75,19,73,18,27,19,18,3
77,14,62,57,12,13,25,67,80,14,70,21,14,81,15,24,28,16,12,67,71,14,69,21,25,65,79,13,15,68,26,24,72,14,15,16,27,14,26,21,12,80,17,78,13,23,14,15,3
74,18,64,62,15,16,24,69,77,17,69,23,17,78,18,25,26,19,16,69,70,16,68,21,22,68,76,16,17,70,26,24,71,19,18,19,25,17,23,23,16,77,18,75,16,24,17,18,1
76,15,65,63,14,14,23,68,79,14,70,21,14,79,15,23,25,15,16,70,72,15,71,21,23,69,78,15,15,71,23,21,73,15,17,17,24,16,23,22,15,78,17,76,16,22,16,16,4
74,18,64,68,15,16,22,71,77,16,68,25,15,78,18,25,22,19,15,73,70,17,69,22,19,71,76,17,18,74,22,25,71,19,18,19,21,17,20,22,15,77,16,75,16,24,17,18,1
70,21,59,61,19,20,27,66,73,20,64,27,21,74,22,29,29,23,20,66,66,22,65,26,26,65,72,21,22,67,28,29,67,22,22,23,28,22,28,27,20,73,23,71,21,28,21,22,3
76,15,65,53,13,14,28,64,79,15,71,21,14,80,16,23,30,17,15,65,72,16,70,21,28,63,78,14,16,66,29,23,73,16,16,17,29,16,29,22,13,79,17,77,15,22,15,16,1
75,18,62,65,16,15,23,70,78,16,68,25,17,77,18,26,24,17,17,71,69,16,68,24,22,69,77,16,18,72,23,25,70,17,19,18,23,16,22,24,16,76,17,74,17,25,18,17,3
78,20,60,54,12,14,26,65,80,14,66,24,14,81,15,28,30,16,14,65,67,15,67,26,28,64,79,15,14,66,28,27,68,14,15,16,29,15,29,27,13,80,18,78,14,27,14,15,4
72,21,67,60,18,18,27,66,75,19,69,24,19,75,21,25,28,21,18,67,70,19,69,22,25,65,74,19,21,68,27,25,71,20,21,21,27,19,26,22,18,74,20,72,19,24,20,20,1
77,17,59,54,14,13,27,63,80,14,67,23,15,79,16,27,31,15,14,64,68,15,68,22,26,62,79,15,16,65,29,26,69,14,17,16,30,15,30,24,14,78,20,76,16,26,16,15,2
77,15,51,58,14,13,21,65,80,14,64,23,14,79,16,30,28,15,15,67,65,14,63,26,24,66,79,13,14,68,27,27,66,15,17,16,27,15,26,28,15,78,18,76,16,29,16,15,4
70,22,60,59,21,20,30,64,73,20,64,29,22,72,24,29,30,23,21,65,66,21,65,26,27,63,72,21,24,66,30,29,67,23,24,23,29,21,28,26,21,71,23,69,22,28,23,22,1
77,14,58,68,14,13,17,72,80,14,68,22,14,79,16,26,21,15,15,74,69,14,67,24,19,72,79,13,15,75,20,24,70,15,17,16,20,14,19,24,14,78,14,76,15,25,16,15,4
70,21,63,59,20,20,29,64,73,21,67,26,21,73,23,27,30,23,21,65,68,21,66,24,27,64,72,20,23,66,29,27,69,22,23,23,29,21,28,25,21,72,23,70,21,26,22,22,3
80,16,52,59,11,10,20,68,83,10,63,24,12,82,13,30,26,12,13,69,65,11,63,26,22,69,82,10,12,70,24,28,66,11,14,13,25,12,24,29,13,81,15,79,13,29,13,12,4
72,22,56,61,18,18,25,66,75,21,65,29,18,75,21,31,27,21,20,68,64,19,62,28,24,67,74,18,20,69,27,30,65,21,21,21,26,20,25,30,19,74,19,72,20,30,20,20,1
74,18,58,61,15,16,25,69,77,16,65,27,17,78,18,28,26,19,16,69,67,17,65,25,23,67,76,16,18,70,25,28,68,18,18,19,25,17,24,26,15,77,17,75,16,27,17,18,1
74,19,59,57,17,16,26,65,77,17,66,25,18,76,20,28,29,19,19,66,67,18,66,24,25,64,76,17,19,67,28,27,68,18,20,19,28,18,28,27,17,75,19,73,19,27,19,18,4
78,16,58,61,13,12,24,68,81,13,67,24,15,80,16,27,27,15,15,68,68,14,67,25,25,67,80,13,15,69,25,26,69,13,16,15,26,14,26,26,14,79,19,77,15,26,15,14,4
77,15,67,59,13,13,24,68,80,13,71,20,14,80,16,22,26,16,15,69,73,14,72,20,24,68,79,14,16,70,25,22,74,15,16,16,25,15,24,21,14,79,15,77,15,21,15,15,2
