@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atLee numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atLee numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atLee numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbe numeric
@attribute o3atLbe numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute destClass {2,1}

@data
31,0,31,17,31,0,1,19,31,0,1,31,12,19,12,19,0,10,30,1,0,1,0,31,0,12,0,0,31,0,12,0,31,0,24,10,13,18,16,31,6,14,17,20,12,25,7,14,11,19,11,14,17,31,0,24,6,0,19,6,31,0,7,31,0,31,9,23,0,31,8,22,0,31,21,0,23,0,31,0,31,0,31,0,0,31,0,23,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,23,12,13,16,16,31,7,14,17,18,14,24,8,14,13,17,13,14,17,31,0,23,7,0,17,7,31,0,13,22,7,31,14,16,7,23,14,17,8,23,16,8,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,20,12,13,17,16,29,10,14,17,18,13,21,11,14,13,18,13,14,17,30,2,20,10,1,18,10,29,1,13,24,5,31,14,17,6,25,14,17,6,25,16,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,4,25,26,26,5,1,28,26,5,1,31,4,28,3,27,0,2,30,1,5,1,0,31,0,4,5,0,31,0,3,5,26,0,25,9,13,18,16,31,5,14,17,20,11,26,6,14,11,20,11,14,17,31,0,25,5,0,20,5,31,0,11,23,6,31,13,18,6,24,12,18,7,24,17,7,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,23,13,13,16,16,31,7,14,17,17,14,24,8,14,14,17,14,14,17,31,0,23,7,0,17,7,31,0,13,23,6,31,15,16,6,24,14,16,7,24,15,7,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,14,12,15,17,30,8,13,18,16,15,23,9,13,15,16,15,13,18,31,1,22,8,0,16,8,30,0,13,26,3,31,14,17,4,27,14,17,4,27,16,4,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,1,28,19,29,2,1,21,29,2,1,31,11,21,10,20,0,9,30,1,2,1,0,31,0,11,2,0,31,0,10,2,29,0,20,13,13,16,16,29,10,14,17,17,14,21,11,14,14,17,14,14,17,30,2,20,10,1,17,10,29,1,14,24,5,31,15,16,6,25,15,16,6,25,15,6,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,23,12,13,16,16,31,7,14,17,18,14,24,8,14,13,17,13,14,17,31,0,23,7,0,17,7,31,0,12,24,5,31,13,18,6,25,13,18,6,25,17,6,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,11,24,5,31,12,18,5,25,12,19,6,25,18,6,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,14,12,15,17,31,7,13,18,16,15,24,8,13,15,16,15,13,18,31,0,23,7,0,16,7,31,0,13,24,5,31,14,17,6,25,14,17,6,25,16,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
29,3,24,30,25,4,0,31,26,5,0,31,0,30,0,30,0,0,30,0,5,1,1,30,1,0,4,0,30,0,0,5,26,1,26,11,12,16,17,31,4,13,18,18,13,27,5,13,13,18,13,13,18,31,0,26,4,0,18,4,31,0,15,26,3,31,17,15,4,27,16,14,4,27,13,4,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,5,24,19,25,6,1,21,25,6,1,31,10,21,10,21,0,8,30,1,6,1,0,31,0,10,6,0,31,0,10,6,25,0,22,13,12,16,17,29,8,13,18,17,14,23,9,13,14,17,14,13,18,30,2,22,8,1,17,8,29,1,14,20,9,31,15,15,9,21,15,16,10,21,15,10,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,23,12,13,17,16,31,5,14,17,18,13,25,7,14,13,18,13,14,17,31,0,24,6,0,18,6,31,0,14,26,3,31,16,15,3,27,15,15,4,27,14,4,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,13,16,29,17,13,1,30,17,14,1,31,1,30,1,29,0,1,30,1,14,1,0,31,0,2,14,0,31,0,1,14,17,0,25,14,12,15,17,31,5,13,18,16,15,26,6,13,15,16,15,13,18,31,0,25,5,0,16,5,31,0,17,24,5,31,19,12,5,25,18,12,6,25,11,6,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,19,28,1,31,21,11,2,29,20,10,2,29,9,2,11,0,31,0,31,0,31,0,0,31,0,11,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,26,12,13,17,16,31,4,14,17,18,13,27,5,14,13,18,13,14,17,31,0,26,4,0,18,4,31,0,12,27,2,31,14,18,3,28,13,17,3,28,16,3,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,15,23,6,31,17,13,6,24,17,14,7,24,12,7,14,0,31,0,31,0,31,0,0,31,0,14,0,31,1.0
29,6,21,30,22,7,0,31,23,8,0,31,0,30,0,30,0,0,30,0,8,1,1,30,1,0,7,0,30,0,0,8,23,1,28,13,13,16,16,31,2,14,17,17,14,29,3,14,14,17,13,13,17,31,0,28,2,0,17,2,31,0,17,31,0,31,19,13,0,31,18,12,0,31,11,0,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,0,31,21,31,0,1,22,31,0,1,31,9,22,9,22,0,8,30,1,0,1,0,31,0,9,0,0,31,0,9,0,31,0,24,10,13,17,16,31,6,14,17,19,12,25,7,14,12,19,12,14,17,31,0,24,6,0,19,6,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,1.0
31,9,20,29,21,9,1,30,21,10,1,31,1,30,1,29,0,1,30,1,10,1,0,31,0,2,10,0,31,0,1,10,21,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,17,20,9,31,19,12,9,21,18,12,10,21,11,10,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,25,12,14,17,15,31,5,15,16,18,13,26,6,15,13,18,12,14,16,31,0,25,5,0,18,5,31,0,13,27,2,31,15,17,3,28,14,16,3,28,15,3,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,27,13,13,16,16,31,3,14,17,17,14,28,4,14,14,17,13,13,17,31,0,27,3,0,17,3,31,0,15,31,0,31,17,15,0,31,16,14,0,31,13,0,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,6,31,0,2,7,31,0,2,30,24,7,24,7,1,23,29,2,0,2,0,31,0,24,0,0,31,0,24,0,31,0,22,13,11,15,18,28,8,12,19,17,15,23,9,12,14,16,14,12,19,29,3,22,8,2,16,8,28,2,11,31,0,31,12,19,0,31,12,19,0,31,18,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,8,21,29,22,8,1,30,22,9,1,31,1,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,22,12,12,17,17,31,8,13,18,18,13,23,9,13,13,18,13,13,18,31,0,22,8,0,18,8,31,0,15,23,6,31,17,14,6,24,16,14,7,24,13,7,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,13,16,30,17,14,1,31,17,14,0,31,1,30,0,30,0,0,30,1,14,1,0,31,0,1,14,0,31,0,0,14,17,0,21,14,11,15,18,31,9,12,19,16,15,22,10,12,15,16,15,12,19,31,0,21,9,0,16,9,31,0,19,19,10,27,21,10,10,20,20,10,11,20,9,11,11,2,31,3,28,3,28,0,0,31,3,11,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,21,14,11,15,18,31,9,12,19,16,15,22,10,12,15,16,15,12,19,31,0,21,9,0,16,9,31,0,13,28,1,31,15,17,2,29,14,16,2,29,15,2,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,19,31,0,1,20,31,0,1,31,11,20,11,20,0,10,30,1,0,1,0,31,0,11,0,0,31,0,11,0,31,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,11,25,4,31,13,19,5,26,12,18,5,26,17,5,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,16,11,30,13,18,1,31,13,18,0,31,1,30,0,30,0,0,30,1,18,1,0,31,0,1,18,0,31,0,0,18,13,0,24,13,13,16,16,31,6,14,17,17,14,25,7,14,14,17,14,14,17,31,0,24,6,0,17,6,31,0,25,23,6,31,27,4,6,24,26,4,7,24,3,7,5,0,31,0,31,0,31,0,0,31,0,5,0,31,2.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,26,14,11,15,18,31,4,12,19,16,15,27,5,12,15,16,15,12,19,31,0,26,4,0,16,4,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,14,29,0,31,16,16,1,30,15,15,1,30,14,1,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,0,31,17,31,0,1,19,31,0,1,31,13,19,12,18,0,11,30,1,0,1,0,31,0,13,0,0,31,0,12,0,31,0,22,12,13,17,16,30,8,14,17,18,13,23,9,14,13,18,13,14,17,31,1,22,8,0,18,8,30,0,11,25,4,31,12,19,5,26,12,19,5,26,18,5,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,0,31,0,2,1,31,0,2,30,31,1,30,0,1,30,29,2,0,2,0,31,0,31,0,0,31,0,30,0,31,0,24,15,10,14,19,31,6,11,20,15,16,25,7,11,16,15,16,11,20,31,0,24,6,0,15,6,31,0,2,31,0,31,4,28,0,31,3,27,0,31,26,0,28,0,31,0,31,0,31,0,0,31,0,28,0,31,2.0
31,0,29,30,30,0,0,31,30,1,0,31,0,30,0,30,0,0,30,1,1,1,0,31,0,1,0,0,31,0,0,1,30,0,27,12,13,17,16,31,3,14,17,18,13,28,4,14,13,18,13,14,17,31,0,27,3,0,18,3,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,9,20,29,21,9,1,30,21,10,1,31,1,30,1,29,0,1,30,1,10,1,0,31,0,2,10,0,31,0,1,10,21,0,20,14,11,15,18,31,10,12,19,16,15,21,11,12,15,16,15,12,19,31,0,20,10,0,16,10,31,0,17,20,9,31,19,12,9,21,18,12,10,21,11,10,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,24,12,14,17,15,31,6,15,16,18,13,25,7,15,13,18,13,15,16,31,0,24,6,0,18,6,31,0,12,23,6,31,14,17,6,24,13,17,7,24,16,7,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,29,27,30,1,1,29,30,1,1,31,3,29,2,28,0,1,30,1,1,1,0,31,0,3,1,0,31,0,2,1,30,0,25,9,14,17,15,31,3,15,16,20,12,27,5,15,11,19,10,14,16,31,0,26,4,0,19,4,31,0,12,31,0,31,14,18,0,31,13,17,0,31,16,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,2,27,26,28,3,1,28,28,3,1,31,3,28,3,28,0,1,30,1,3,1,0,31,0,3,3,0,31,0,3,3,28,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,14,21,8,31,15,15,8,22,15,16,9,22,15,9,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,23,11,13,17,16,30,7,14,17,19,13,24,8,14,12,18,12,14,17,31,1,23,7,0,18,7,30,0,13,21,8,31,14,16,8,22,14,17,9,22,16,9,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,1,28,22,29,2,1,26,29,2,1,31,6,26,5,25,0,2,30,1,2,1,0,31,0,6,2,0,31,0,5,2,29,0,20,12,13,17,16,28,10,14,17,18,13,21,11,14,13,18,13,14,17,29,3,20,10,2,18,10,28,2,15,22,7,31,16,15,8,23,16,15,8,23,14,8,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,20,14,12,15,17,28,10,13,18,16,15,21,11,13,15,16,15,13,18,29,3,20,10,2,16,10,28,2,17,17,12,31,18,12,12,18,18,13,13,18,12,13,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,5,24,23,25,6,1,27,25,6,1,31,5,27,4,26,0,1,30,1,6,1,0,31,0,5,6,0,31,0,4,6,25,0,21,12,13,17,16,29,9,14,17,18,13,22,10,14,13,18,13,14,17,30,2,21,9,1,18,9,29,1,15,20,9,31,16,14,9,21,16,15,10,21,14,10,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,31,18,31,0,1,20,31,0,1,31,12,20,11,19,0,10,30,1,0,1,0,31,0,12,0,0,31,0,11,0,31,0,21,13,13,16,16,31,9,14,17,17,14,22,10,14,14,17,14,14,17,31,0,21,9,0,17,9,31,0,12,25,4,31,13,18,5,26,13,18,5,26,17,5,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,24,31,0,1,25,31,0,1,31,7,25,6,24,0,6,30,1,0,1,0,31,0,7,0,0,31,0,6,0,31,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,0,31,22,31,0,1,25,31,0,1,31,7,25,6,24,0,4,30,1,0,1,0,31,0,7,0,0,31,0,6,0,31,0,22,12,11,17,18,31,8,12,19,18,13,23,9,12,13,18,13,12,19,31,0,22,8,0,18,8,31,0,11,29,0,31,13,18,1,30,13,18,1,30,16,1,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,22,12,13,17,16,31,6,14,17,18,13,24,8,14,13,18,13,14,17,31,0,23,7,0,18,7,31,0,14,27,2,31,16,16,3,28,15,15,3,28,14,3,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,14,13,30,15,16,1,31,15,16,0,31,1,30,0,30,0,0,30,1,16,1,0,31,0,1,16,0,31,0,0,16,15,0,23,12,13,17,16,31,7,14,17,18,13,24,8,14,13,18,13,14,17,31,0,23,7,0,18,7,31,0,24,22,7,29,26,5,7,23,25,5,8,23,4,8,6,0,31,1,30,1,30,0,0,31,1,6,0,31,2.0
31,1,26,30,28,2,0,31,28,3,0,31,0,30,0,30,0,0,30,1,3,1,0,31,0,1,2,0,31,0,0,3,28,0,28,10,14,17,15,31,2,15,16,19,12,29,3,15,12,19,11,14,16,31,0,28,2,0,19,2,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,26,9,13,18,16,31,4,14,17,20,11,27,5,14,11,20,11,14,17,31,0,26,4,0,20,4,31,0,11,24,5,31,13,18,5,25,12,18,6,25,17,6,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,28,14,12,15,17,31,2,13,18,16,15,29,3,13,15,16,14,12,18,31,0,28,2,0,16,2,31,0,13,31,0,31,15,17,0,31,14,16,0,31,15,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,10,17,30,19,12,1,31,19,12,0,31,1,30,0,30,0,0,30,1,12,1,0,31,0,1,12,0,31,0,0,12,19,0,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,16,31,0,31,18,14,0,31,17,13,0,31,12,0,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,29,28,30,0,0,29,30,1,0,31,1,28,2,29,0,1,30,1,1,1,0,31,0,2,0,0,31,0,2,1,30,0,27,6,14,22,15,31,3,15,16,24,8,28,4,15,7,23,7,15,16,31,0,27,3,0,23,3,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,27,12,13,17,16,31,3,14,17,18,13,28,4,14,13,18,13,14,17,31,0,27,3,0,18,3,31,0,15,31,0,31,17,15,0,31,16,14,0,31,13,0,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,28,13,12,16,17,31,2,13,18,17,14,29,3,13,14,17,14,13,18,31,0,28,2,0,17,2,31,0,15,31,0,31,17,15,0,31,16,14,0,31,13,0,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,7,18,30,21,10,1,31,21,10,0,31,1,30,0,30,0,0,30,1,10,1,0,31,0,1,10,0,31,0,0,10,21,0,25,11,13,18,16,31,5,14,17,19,12,26,6,14,12,19,12,14,17,31,0,25,5,0,19,5,31,0,15,29,0,31,17,15,1,30,16,14,1,30,13,1,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,31,21,31,0,1,25,31,0,1,31,7,25,6,24,0,3,30,1,0,1,0,31,0,7,0,0,31,0,6,0,31,0,24,12,13,16,16,31,6,14,17,18,14,25,7,14,13,17,12,13,17,31,0,24,6,0,17,6,31,0,11,28,1,31,13,19,2,29,12,18,2,29,17,2,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,27,11,12,16,17,31,3,13,18,18,13,28,4,13,13,18,13,13,18,31,0,27,3,0,18,3,31,0,11,28,1,31,13,19,2,29,12,18,2,29,17,2,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,3,24,26,26,4,0,27,26,5,0,31,3,26,4,27,0,3,30,1,5,1,0,31,0,4,4,0,31,0,4,5,26,0,27,8,14,20,15,31,3,15,16,22,10,28,4,15,9,21,8,14,16,31,0,27,3,0,21,3,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,20,31,0,1,21,31,0,1,31,10,21,10,21,0,9,30,1,0,1,0,31,0,10,0,0,31,0,10,0,31,0,23,12,13,16,16,30,7,14,17,18,14,24,8,14,13,17,13,14,17,31,1,23,7,0,17,7,30,0,11,27,2,31,12,19,3,28,12,19,3,28,18,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,14,24,5,31,16,15,5,25,15,15,6,25,14,6,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,28,12,14,17,15,31,2,15,16,18,13,29,3,15,13,18,13,15,16,31,0,28,2,0,18,2,31,0,12,28,1,31,14,18,2,29,13,17,2,29,16,2,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,22,14,12,15,17,31,8,13,18,16,15,23,9,13,15,16,15,13,18,31,0,22,8,0,16,8,31,0,14,24,5,31,16,16,6,25,15,15,6,25,14,6,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,7,20,29,22,9,1,30,22,9,1,31,2,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,24,14,12,15,17,31,6,13,18,16,15,25,7,13,15,16,14,12,18,31,0,24,6,0,16,6,31,0,19,24,5,31,21,10,5,25,20,10,6,25,9,6,11,0,31,0,31,0,31,0,0,31,0,11,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,13,12,16,17,31,8,13,18,17,14,23,9,13,14,17,14,13,18,31,0,22,8,0,17,8,31,0,14,23,6,31,15,16,7,24,15,16,7,24,15,7,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,24,13,12,16,17,31,6,13,18,17,14,25,7,13,14,17,14,13,18,31,0,24,6,0,17,6,31,0,15,27,2,31,17,15,3,28,16,14,3,28,13,3,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,22,14,12,15,17,30,8,13,18,16,15,23,9,13,15,16,15,13,18,31,1,22,8,0,16,8,30,0,14,20,9,31,15,15,9,21,15,16,10,21,15,10,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,25,12,13,17,16,31,5,14,17,18,13,26,6,14,13,18,13,14,17,31,0,25,5,0,18,5,31,0,11,26,3,31,13,19,4,27,12,18,4,27,17,4,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,18,11,30,12,19,1,31,12,19,0,31,1,30,0,30,0,0,30,1,19,1,0,31,0,1,19,0,31,0,0,19,12,0,24,14,11,15,18,31,6,12,19,16,15,25,7,12,15,16,15,12,19,31,0,24,6,0,16,6,31,0,19,20,9,27,21,10,9,21,20,10,10,21,9,10,11,2,31,3,28,3,28,0,0,31,3,11,0,31,2.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,24,13,13,16,16,31,6,14,17,17,14,25,7,14,14,17,14,14,17,31,0,24,6,0,17,6,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
