@relation 'Sax dominant'

@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMaaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atLeee numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdea numeric
@attribute o1atLdea numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMcea numeric
@attribute o1atLcea numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMceb numeric
@attribute o1atLceb numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute destClass {1.0,2.0}

@data
5,88,4,6,2,75,86,80,6,77,12,77,12,75,13,3,90,4,89,6,87,78,9,3,8,84,7,5,83,7,76,15,76,13,81,11,86,6,85,6,3,7,3,86,3,86,3,87,4,9,79,7,78,7,5,12,2,14,3,89,77,11,2,14,3,89,2,12,4,87,6,15,5,13,2,88,2,13,4,86,6,9,2,87,2,89,3,87,4,9,3,8,3,13,2,13,3,7,78,7,4,7,3,7,2,87,76,7,4,7,82,7,79,7,3,7,5,6,78,7,3,13,3,13,6,7,4,15,5,15,3,13,79,6,77,7,3,88,6,12,6,13,86,5,2.0
5,86,4,5,2,76,84,81,5,79,11,78,10,76,12,3,90,4,88,6,85,79,7,3,7,85,6,4,84,6,78,13,77,11,82,9,87,5,86,5,3,7,3,86,4,85,3,87,4,8,81,7,79,6,5,11,2,13,3,88,79,9,2,13,3,89,2,11,4,86,6,13,5,12,2,88,2,12,4,85,6,7,2,87,2,89,3,86,5,8,2,7,4,12,2,12,3,6,79,6,5,6,3,6,2,86,76,6,4,6,83,6,80,6,3,6,6,5,79,6,3,11,3,12,6,7,4,14,5,13,3,12,80,5,78,6,3,87,6,11,6,12,87,4,2.0
5,71,4,5,2,64,68,71,5,70,20,70,19,64,22,3,90,5,74,21,71,68,7,3,6,87,6,4,86,6,67,23,67,21,85,17,88,5,87,5,4,6,17,70,18,69,16,87,19,7,71,6,70,6,5,20,2,23,3,74,70,17,3,23,4,89,4,20,19,73,22,24,5,22,2,72,3,22,20,68,22,7,2,71,2,89,16,72,20,7,2,6,18,22,3,22,3,6,70,6,20,6,3,6,2,70,64,6,18,6,85,6,71,6,4,6,20,5,70,6,18,21,4,22,22,6,19,24,5,24,16,22,70,5,67,6,4,72,22,20,21,22,88,4,2.0
5,88,4,6,2,75,86,80,6,77,12,77,12,75,13,3,90,4,89,6,87,78,9,3,8,84,7,5,83,7,76,15,76,13,81,11,86,6,85,6,3,7,3,86,3,86,3,87,4,9,79,7,78,7,5,12,2,14,3,89,77,11,2,14,3,89,2,12,4,87,6,15,5,13,2,88,2,13,4,86,6,9,2,87,2,89,3,87,4,9,3,8,3,13,2,13,3,7,78,7,4,7,3,7,2,87,76,7,4,7,82,7,79,7,3,7,5,6,78,7,3,13,3,13,6,7,4,15,5,15,3,13,79,6,77,7,3,88,6,12,6,13,86,5,1.0
5,78,4,7,2,75,76,80,7,79,12,78,12,76,13,3,90,4,81,12,77,78,8,3,8,85,8,6,84,7,77,14,77,13,83,11,86,7,85,7,4,8,9,79,11,77,7,87,10,9,80,8,79,8,5,12,3,14,3,81,79,11,3,14,3,89,4,12,9,79,12,14,5,13,2,81,3,13,11,76,13,8,2,80,2,89,8,79,12,8,3,8,12,13,3,13,3,8,78,8,13,8,3,8,2,78,76,8,12,8,83,8,80,8,4,8,13,7,79,8,10,13,3,13,13,8,9,15,5,14,8,13,79,7,77,8,3,80,12,12,12,13,86,6,1.0
5,83,4,7,2,75,80,80,7,79,12,78,12,76,13,3,90,4,85,9,82,78,8,3,8,85,8,6,84,7,77,14,77,13,83,11,86,7,85,7,4,8,6,82,7,81,5,87,7,9,80,8,79,8,5,12,3,14,3,85,79,11,3,14,3,89,4,12,7,83,9,15,5,13,2,84,3,13,8,80,10,9,2,83,2,89,5,83,8,8,3,8,8,13,3,13,3,8,78,8,9,8,3,8,2,82,76,8,8,8,83,8,80,8,4,8,9,7,79,8,7,13,3,13,10,8,7,15,5,15,5,13,79,7,77,8,3,84,9,12,9,13,86,6,1.0
5,88,4,5,2,74,86,81,5,78,10,78,9,75,12,3,90,4,89,6,87,78,8,3,7,85,5,3,84,5,76,14,76,11,82,8,87,4,86,4,2,6,3,86,3,86,3,87,4,8,80,6,79,5,5,10,2,13,3,89,78,8,2,13,3,89,2,10,4,87,6,14,5,12,2,88,2,12,4,86,6,8,2,87,2,89,3,87,4,8,2,7,3,12,2,12,3,6,78,5,3,5,3,6,2,87,75,6,3,6,82,5,80,5,3,6,5,4,78,6,3,11,3,12,6,6,4,14,5,14,3,12,80,4,77,5,3,88,6,10,6,12,87,3,2.0
6,77,5,4,3,59,74,66,4,66,26,64,25,61,28,4,89,5,79,15,76,62,6,4,5,88,6,3,87,5,62,29,61,27,86,24,89,4,88,4,5,5,12,76,13,75,11,86,13,6,66,6,64,5,6,26,4,29,4,79,65,25,4,28,4,88,5,25,13,77,16,30,6,28,3,78,4,27,14,74,16,6,3,77,3,88,11,77,14,6,4,5,14,28,4,27,4,5,64,5,15,5,4,5,3,76,61,5,14,5,86,5,65,6,5,5,15,4,66,5,13,27,4,28,16,6,13,30,6,30,11,28,64,4,61,5,4,78,16,26,15,28,89,3,1.0
4,74,4,5,2,60,72,67,5,66,22,66,23,61,26,3,90,4,76,16,73,63,6,3,6,87,6,4,86,5,62,25,63,27,85,20,88,5,87,5,4,6,16,74,18,73,14,87,16,7,67,6,67,6,5,23,4,26,3,76,66,21,3,27,3,89,4,23,15,74,16,25,4,27,3,76,4,27,17,72,17,6,3,75,2,89,14,74,18,6,4,6,18,26,3,27,4,6,66,6,18,6,3,6,4,74,61,6,18,6,85,6,67,6,4,6,18,5,66,6,16,27,3,27,18,6,15,26,4,26,14,26,67,5,63,6,3,75,17,22,16,26,88,4,1.0
5,80,4,7,2,74,77,79,7,78,13,78,12,74,14,3,90,4,82,12,79,77,9,3,8,85,8,6,84,8,76,15,76,13,83,11,86,7,85,7,4,8,9,79,10,78,8,87,10,9,79,8,78,8,5,13,2,15,3,82,78,11,3,15,3,89,4,13,10,80,13,16,5,14,2,81,3,14,11,77,13,9,2,80,2,89,8,80,11,9,2,8,10,14,3,14,3,8,78,8,12,8,3,8,2,79,74,8,10,8,83,8,79,8,4,8,12,7,78,8,10,13,3,14,13,8,10,16,5,16,8,14,78,7,76,8,3,81,13,13,12,14,86,6,1.0
4,89,3,6,1,73,87,78,6,76,14,76,13,73,15,2,91,3,90,5,88,76,9,2,8,84,7,5,83,7,75,17,75,14,81,12,86,6,85,6,2,8,2,87,2,87,2,88,3,9,78,8,77,7,4,14,1,16,2,90,77,12,2,16,2,90,2,14,3,88,5,17,4,15,1,89,2,15,3,87,5,9,1,88,1,90,2,88,3,9,1,8,2,15,2,15,2,8,76,8,3,8,2,8,1,88,73,8,2,8,82,8,78,7,3,8,4,6,76,8,3,14,2,15,5,8,3,17,4,17,2,15,77,6,75,7,2,89,5,14,5,15,86,5,1.0
5,81,4,6,2,75,78,80,6,77,12,78,11,75,13,3,90,4,84,9,80,78,8,3,8,84,7,5,83,7,76,14,77,12,81,10,86,6,85,6,3,7,6,82,8,80,4,87,7,9,79,7,79,7,5,12,2,14,3,84,78,10,3,14,3,89,3,12,6,82,9,14,5,13,2,84,3,13,8,78,10,8,2,83,2,89,4,82,9,8,2,8,8,13,3,13,3,8,78,7,9,7,3,8,2,81,75,8,8,8,82,7,80,7,4,8,10,6,78,8,7,12,3,13,10,7,6,15,5,14,4,13,79,6,77,7,3,83,9,12,9,13,86,5,2.0
5,85,4,5,2,74,82,79,5,78,13,78,13,75,14,3,90,4,87,8,84,77,7,3,6,87,6,4,86,6,76,16,76,14,85,12,88,5,87,5,4,6,4,84,5,83,3,87,5,7,79,6,78,6,5,13,3,15,3,87,78,12,3,15,3,89,4,13,5,85,8,16,5,14,2,86,3,14,6,82,8,7,2,85,2,89,3,85,6,7,3,6,6,14,3,14,3,6,78,6,7,6,3,6,2,84,75,6,6,6,85,6,79,6,4,6,7,5,78,6,5,14,3,14,8,6,5,16,5,16,3,14,78,5,76,6,3,86,8,13,8,14,88,4,1.0
5,88,4,6,2,76,86,81,6,78,11,78,10,76,12,3,90,4,89,6,87,79,9,3,8,84,6,4,83,6,77,14,77,11,81,9,86,5,85,5,2,7,3,86,3,86,3,87,4,9,80,7,79,6,5,11,2,13,3,89,78,9,2,13,3,89,2,11,4,87,6,14,5,12,2,88,2,12,4,86,6,9,2,87,2,89,3,87,4,9,2,8,3,12,2,12,3,7,78,6,3,6,3,7,2,87,76,7,3,7,81,6,80,6,3,7,5,5,78,7,3,11,3,12,6,7,4,14,5,14,3,12,80,5,78,6,3,88,6,11,6,12,86,4,2.0
5,86,4,7,2,75,83,80,7,78,12,76,11,75,13,3,90,4,88,7,85,78,10,3,9,83,8,6,82,7,77,15,76,12,80,10,85,7,84,7,3,9,3,85,4,84,3,87,4,10,80,9,78,8,5,12,2,14,3,88,78,10,2,14,3,89,2,12,4,86,7,15,5,13,2,87,2,13,5,84,7,10,2,86,2,89,3,86,5,10,2,9,4,13,2,13,3,8,77,8,5,8,3,8,2,85,75,8,4,8,81,8,79,8,3,8,6,7,78,8,3,12,3,13,7,9,4,15,5,15,3,13,79,7,77,8,3,87,7,12,7,13,85,6,1.0
4,89,3,7,1,75,87,80,7,77,12,76,12,75,14,2,91,3,90,5,88,78,10,2,9,83,8,6,82,7,76,15,76,13,80,11,85,7,84,7,2,8,3,87,3,87,2,88,3,10,79,8,78,8,4,12,2,14,2,90,77,11,2,14,2,90,2,12,3,88,5,15,4,14,2,89,2,14,4,87,5,10,2,88,1,90,2,88,4,10,2,9,3,14,2,14,3,9,77,8,3,8,2,9,2,88,76,9,3,9,81,8,79,8,3,8,4,7,78,8,3,13,2,14,5,8,3,15,4,15,2,14,79,7,77,8,2,89,5,12,5,14,85,6,1.0
5,80,4,7,2,75,77,80,7,77,12,76,11,75,13,3,90,4,82,12,79,78,9,3,9,83,7,5,82,6,76,14,76,12,80,10,85,6,84,6,2,8,9,79,10,78,8,87,10,10,79,8,78,7,5,12,2,14,3,82,77,10,2,14,3,89,2,12,10,80,12,15,5,13,2,81,2,13,11,77,13,10,2,80,2,89,8,80,11,9,2,9,10,13,2,13,3,8,76,7,10,7,3,8,2,79,75,8,10,8,80,7,79,7,3,8,12,6,77,8,9,12,3,13,13,8,10,15,5,15,8,13,79,6,77,7,3,81,12,12,12,13,85,5,1.0
5,88,4,6,2,76,86,81,6,80,11,79,10,76,12,3,90,4,89,6,87,79,8,3,7,86,7,5,85,6,78,14,78,11,84,9,87,6,86,6,4,7,3,86,3,86,3,87,4,8,81,7,80,7,5,11,2,13,3,89,80,9,3,13,3,89,4,11,4,87,6,14,5,12,2,88,3,12,4,86,6,8,2,87,2,89,3,87,4,8,2,7,3,12,3,12,3,7,79,7,5,7,3,7,2,87,76,7,3,7,84,7,81,7,4,7,5,6,80,7,4,11,3,12,6,7,4,14,5,14,3,12,80,6,78,7,3,88,6,11,6,12,87,5,2.0
4,76,3,7,1,75,74,80,7,77,12,77,11,75,13,2,91,3,79,14,75,78,9,2,9,83,8,6,82,7,76,14,77,12,80,10,85,7,84,7,2,8,11,77,13,75,9,88,12,10,79,8,79,8,4,12,1,14,2,79,78,10,2,14,2,90,2,12,11,77,14,14,4,13,1,79,2,13,13,74,15,9,1,78,1,90,10,77,14,9,1,9,13,13,2,13,2,9,77,8,14,8,2,9,1,76,75,9,13,9,81,8,80,8,3,9,15,7,78,9,12,12,2,13,15,8,11,15,4,14,10,13,79,7,77,8,2,78,14,12,14,13,85,6,1.0
3,88,3,6,1,75,86,81,6,78,10,78,10,76,12,2,91,3,89,5,87,78,9,2,8,84,7,5,83,6,76,13,77,12,81,9,86,6,85,6,2,7,4,86,4,86,3,88,4,9,80,7,80,7,4,10,2,12,2,89,78,9,2,13,3,90,2,10,4,88,5,13,4,13,2,88,2,13,5,86,5,9,2,87,1,90,3,87,5,9,2,8,4,12,2,13,3,8,79,7,4,7,2,8,2,87,77,8,4,8,82,7,80,7,3,7,5,6,79,7,4,12,3,13,6,7,4,13,3,13,3,12,81,6,78,7,3,88,6,10,6,12,86,5,2.0
6,84,5,4,3,59,81,69,4,68,20,68,20,62,24,3,89,4,85,9,82,64,6,4,5,88,5,3,87,5,63,26,63,24,86,18,89,4,88,4,5,5,5,83,6,82,4,86,6,6,69,5,68,5,6,20,4,25,4,86,68,19,4,25,3,88,5,20,6,83,9,26,6,24,3,85,4,24,7,81,9,6,3,84,3,88,4,83,7,6,4,5,7,24,4,24,4,5,68,5,8,5,4,5,3,83,62,5,7,5,86,5,69,5,5,5,8,4,68,5,6,24,3,24,9,5,6,26,6,26,4,24,68,4,63,5,3,85,9,20,9,24,89,3,2.0
5,84,4,5,2,75,81,81,5,81,12,78,11,76,13,3,90,4,86,9,83,78,7,3,6,87,7,4,86,5,78,15,77,12,85,10,88,5,87,5,4,6,5,83,6,82,4,87,6,7,81,7,79,6,5,12,3,14,3,86,80,10,3,13,3,89,4,11,6,84,9,15,5,13,2,85,3,12,7,81,9,7,2,84,2,89,4,84,7,7,3,6,7,13,3,12,3,6,78,6,8,6,3,6,2,83,76,6,7,6,85,6,80,7,4,6,8,5,81,6,6,12,3,13,9,7,6,15,5,15,4,13,79,5,77,6,3,85,9,12,9,13,88,4,1.0
5,86,4,7,2,75,84,80,7,78,12,76,11,75,13,3,90,4,88,6,85,78,9,3,9,83,8,6,82,7,77,14,76,12,80,10,85,7,84,7,3,9,3,86,4,85,3,87,4,10,80,9,78,8,5,12,2,14,3,88,78,10,2,14,3,89,2,12,4,86,6,14,5,13,2,88,2,13,4,85,6,9,2,87,2,89,3,86,5,10,2,9,4,13,2,13,3,8,77,8,5,8,3,8,2,86,75,8,4,8,81,8,79,8,3,8,6,7,78,8,3,12,3,13,6,9,4,15,5,14,3,13,79,7,77,8,3,87,6,12,6,13,85,6,2.0
3,88,3,4,1,75,86,81,4,78,10,79,9,76,11,2,91,3,89,5,87,78,7,2,6,86,4,2,85,4,76,13,77,11,83,8,88,3,87,3,2,5,3,87,3,87,3,88,4,7,80,5,80,4,4,10,2,12,2,89,78,8,2,13,2,90,2,10,4,87,5,13,4,12,2,88,2,12,4,86,5,7,2,88,2,90,3,88,4,7,2,6,3,12,2,13,3,5,79,4,3,5,3,6,2,87,76,5,3,6,83,4,80,4,3,5,5,4,78,5,3,12,2,13,6,5,4,13,3,13,3,12,81,3,78,4,2,89,6,10,6,11,88,2,1.0
5,85,4,7,2,75,82,80,7,77,12,76,11,75,13,3,90,4,87,8,84,78,10,3,9,83,7,5,82,6,76,15,76,12,80,10,85,6,84,6,2,8,4,84,5,83,3,87,5,10,79,8,78,7,5,12,2,14,3,87,77,10,2,14,3,89,2,12,5,85,8,15,5,13,2,86,2,13,6,82,8,10,2,85,2,89,3,85,6,10,2,9,5,13,2,13,3,8,76,7,5,7,3,8,2,84,75,8,5,8,80,7,79,7,3,8,7,6,77,8,4,12,3,13,8,8,5,15,5,15,3,13,79,6,77,7,3,86,8,12,8,13,85,5,1.0
4,79,4,4,2,56,77,65,4,64,23,65,24,58,27,3,90,4,81,11,78,60,5,3,5,88,5,3,87,5,59,27,60,28,86,21,89,4,88,4,4,5,10,79,11,78,9,87,11,6,65,5,65,5,5,24,3,28,3,81,64,22,3,29,3,89,4,24,10,79,11,27,4,28,2,81,3,28,11,77,12,5,2,80,2,89,9,79,12,5,3,5,12,27,3,28,3,5,65,5,13,5,3,5,2,79,58,5,12,5,86,5,65,5,4,5,13,4,64,5,11,28,3,28,13,5,10,28,4,28,9,27,65,4,60,5,3,80,12,23,11,27,89,3,1.0
4,84,4,4,2,66,81,74,4,71,15,72,15,66,18,3,90,4,86,8,83,70,7,3,6,86,4,2,85,4,68,19,69,18,83,12,88,3,87,3,2,5,5,83,6,82,5,87,6,7,73,5,73,4,5,16,2,19,3,86,71,12,2,20,4,89,2,16,6,85,8,19,4,19,2,85,2,19,7,82,8,7,2,84,2,89,5,84,7,7,2,6,6,18,2,19,3,5,72,4,6,4,3,5,2,83,66,5,6,5,83,4,73,4,3,5,8,3,71,5,5,18,4,19,9,5,6,19,4,20,5,18,74,3,70,4,4,85,9,15,8,18,88,2,2.0
4,71,4,3,2,43,68,49,3,48,41,49,41,43,43,3,90,4,74,18,70,46,4,3,4,89,4,2,88,4,45,43,46,43,87,39,90,3,89,3,4,4,16,72,18,70,14,87,17,5,49,4,49,4,5,42,2,44,3,74,48,39,3,45,3,89,4,42,16,72,18,43,4,44,2,74,3,44,18,68,19,4,2,73,2,89,14,72,19,4,2,4,18,43,3,44,3,4,49,4,20,4,3,4,2,71,43,4,18,4,87,4,49,4,4,4,20,3,48,4,17,43,3,44,20,4,16,44,4,44,14,43,49,3,46,4,3,73,19,41,18,43,90,2,2.0
4,84,4,6,2,73,81,79,6,78,12,78,11,74,13,3,90,4,87,7,83,76,8,3,7,86,7,5,85,6,75,15,76,13,84,10,87,6,86,6,4,7,3,84,5,82,3,87,4,8,79,7,79,7,5,12,2,14,3,87,78,10,3,15,3,89,4,12,4,85,7,15,5,14,2,86,3,14,6,83,7,8,2,85,2,89,4,85,6,8,2,7,5,13,3,14,3,7,78,7,7,7,3,7,2,83,74,7,5,7,84,7,79,7,4,7,7,6,78,7,4,13,3,14,8,7,4,15,4,15,4,13,79,6,76,7,3,86,8,12,8,13,87,5,2.0
4,84,3,7,1,74,82,79,7,78,13,78,13,75,15,2,91,3,87,7,83,77,8,2,8,85,8,6,84,8,76,15,76,14,83,12,86,7,85,7,3,8,4,85,6,83,3,88,4,9,79,8,78,8,4,13,2,15,2,87,78,12,2,15,3,90,3,13,4,86,7,15,4,15,2,87,3,15,6,84,7,8,2,86,1,90,4,85,7,9,2,8,6,15,2,15,3,8,78,8,7,8,2,8,2,84,75,8,6,8,83,8,79,8,3,8,7,7,78,8,4,14,3,15,7,8,4,16,4,15,4,15,78,7,76,8,3,86,7,13,7,15,86,6,1.0
5,88,4,7,2,75,86,80,7,77,12,76,11,75,13,3,90,4,89,6,87,78,10,3,9,83,7,5,82,6,76,15,76,12,80,10,85,6,84,6,2,8,3,86,3,86,3,87,4,10,79,8,78,7,5,12,2,14,3,89,77,10,2,14,3,89,2,12,4,87,6,15,5,13,2,88,2,13,4,86,6,10,2,87,2,89,3,87,4,10,2,9,3,13,2,13,3,8,76,7,3,7,3,8,2,87,75,8,3,8,80,7,79,7,3,8,5,6,77,8,3,12,3,13,6,8,4,15,5,15,3,13,79,6,77,7,3,88,6,12,6,13,85,5,1.0
4,89,3,3,1,76,87,81,3,79,11,78,10,76,12,2,91,3,90,5,88,79,6,2,5,87,4,1,86,3,78,14,77,11,84,9,89,3,88,2,1,5,2,87,2,87,2,88,3,6,81,5,79,3,4,11,1,13,2,90,79,9,1,13,2,90,1,11,3,88,5,14,4,12,1,89,1,12,3,87,5,6,1,88,1,90,2,88,3,6,1,5,2,12,1,12,2,4,78,4,2,4,2,4,1,88,76,4,2,4,84,4,80,4,2,4,4,2,79,4,2,11,2,12,5,5,3,14,4,14,2,12,80,2,78,3,2,89,5,11,5,12,89,1,1.0
5,88,4,5,2,66,86,73,5,72,18,72,18,68,20,3,90,4,89,6,87,70,7,3,6,87,6,4,86,6,69,22,69,20,85,17,88,5,87,5,4,6,3,86,3,86,3,87,4,7,73,6,72,6,5,18,3,21,3,89,72,17,3,21,3,89,4,18,4,87,6,22,5,20,2,88,3,20,4,86,6,7,2,87,2,89,3,87,4,7,3,6,4,20,3,20,3,6,72,6,5,6,3,6,2,87,68,6,4,6,85,6,73,6,4,6,5,5,72,6,4,20,3,20,6,6,4,22,5,22,3,20,72,5,69,6,3,88,6,18,6,20,88,4,1.0
4,74,4,4,2,67,72,75,4,74,14,75,15,68,17,3,90,4,78,14,73,71,5,3,5,88,5,3,87,5,70,17,71,18,86,12,89,4,88,4,4,5,11,76,14,73,8,87,12,6,75,5,75,5,5,15,3,18,3,78,74,12,3,19,3,89,4,15,11,76,14,17,4,18,2,78,3,18,14,72,15,5,2,77,2,89,10,76,15,5,3,5,15,17,3,18,3,5,75,5,16,5,3,5,2,74,68,5,15,5,86,5,75,5,4,5,16,4,74,5,12,18,3,18,16,5,11,18,4,18,10,17,75,4,71,5,3,77,15,14,14,17,89,3,1.0
4,74,3,7,1,75,72,80,7,77,12,76,12,75,14,2,91,3,76,17,73,78,9,2,9,83,8,6,82,7,76,14,76,13,80,11,85,7,84,7,2,8,16,74,17,73,14,88,16,10,79,8,78,8,4,12,2,14,2,76,77,11,2,14,2,90,2,12,15,74,17,14,4,14,2,76,2,14,17,72,18,9,2,75,1,90,14,74,18,9,2,9,17,14,2,14,3,9,77,8,17,8,2,9,2,74,76,9,17,9,81,8,79,8,3,8,18,7,78,8,16,13,2,14,18,8,15,15,4,14,14,14,79,7,77,8,2,75,17,12,17,14,85,6,1.0
4,88,3,6,1,75,86,80,6,77,12,77,12,75,13,2,91,3,89,6,87,78,9,2,8,84,7,5,83,7,76,15,76,13,81,11,86,6,85,6,2,7,3,87,3,87,3,88,4,9,79,7,78,7,4,12,2,14,2,89,77,11,2,14,2,90,2,12,4,87,6,15,4,13,2,88,2,13,4,86,6,9,2,88,2,90,3,88,4,9,2,8,3,14,2,14,3,7,78,7,4,7,3,8,2,87,76,7,4,8,82,7,79,7,3,7,5,6,78,7,3,13,2,14,6,7,4,15,4,15,3,14,79,6,77,7,2,89,6,12,6,13,86,5,2.0
5,71,4,5,2,70,66,77,5,75,14,74,13,70,16,3,90,5,78,18,71,74,8,3,7,85,6,4,84,6,73,18,72,15,82,11,87,5,86,5,3,7,9,74,14,69,6,87,11,8,77,7,75,6,5,14,2,17,3,78,75,11,2,17,3,89,2,14,11,76,18,18,5,16,2,76,2,16,16,68,18,8,2,75,2,89,8,76,16,8,2,7,14,16,2,16,3,6,75,6,15,6,3,6,2,70,70,6,14,6,83,6,76,6,3,6,16,5,75,6,9,15,3,16,18,7,11,18,5,18,8,16,76,5,73,6,3,76,18,14,18,16,87,4,2.0
4,59,3,7,1,75,55,80,7,79,12,79,12,76,13,2,91,3,63,30,58,78,9,2,8,85,8,6,84,8,77,14,77,13,83,11,86,7,85,7,3,8,26,61,29,58,23,88,27,9,80,8,79,8,4,12,2,13,2,63,79,11,2,14,3,90,3,12,26,62,31,14,4,13,2,62,3,13,29,55,31,9,2,62,2,90,23,62,30,9,2,8,30,13,3,14,3,8,79,8,31,8,3,8,2,58,76,8,30,8,83,8,80,8,3,8,31,7,79,8,27,13,3,14,32,8,27,15,4,14,24,14,79,7,77,8,3,63,32,12,31,13,86,6,1.0
5,88,4,6,2,73,86,78,6,77,14,76,14,74,15,3,90,4,89,6,87,76,8,3,7,86,7,5,85,6,75,17,75,15,84,13,87,6,86,6,4,7,3,86,3,86,3,87,4,8,78,7,77,7,5,14,3,16,3,89,77,13,3,16,3,89,4,14,4,87,6,17,5,15,2,88,3,15,4,86,6,8,2,87,2,89,3,87,4,8,3,7,4,15,3,15,3,7,76,7,5,7,3,7,2,87,74,7,4,7,84,7,78,7,4,7,5,6,77,7,4,15,3,15,6,7,4,17,5,17,3,15,77,6,75,7,3,88,6,14,6,15,87,5,1.0
4,89,3,6,1,75,87,80,6,77,12,78,11,75,13,2,91,3,90,5,88,78,9,2,8,84,7,5,83,7,76,15,77,12,81,10,86,6,85,6,2,7,2,87,2,87,2,88,3,9,79,7,79,7,4,12,1,14,2,90,78,10,2,14,2,90,2,12,3,88,5,15,4,13,1,89,2,13,3,87,5,9,1,88,1,90,2,88,3,9,1,8,2,13,2,13,2,8,78,7,3,7,2,8,1,88,75,8,2,8,82,7,80,7,3,8,4,6,78,8,3,12,2,13,5,7,3,15,4,15,2,13,79,6,77,7,2,89,5,12,5,13,86,5,1.0
