@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atLeee numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute destClass {1.0,2.0}

@data
22,25,68,24,67,37,64,41,50,41,49,28,64,29,65,43,12,24,70,28,66,23,68,26,66,30,65,28,64,78,13,9,77,13,40,15,39,53,75,47,81,11,79,11,39,51,30,50,30,12,29,15,29,53,42,14,26,12,30,53,24,64,24,15,26,50,26,65,24,66,24,53,28,51,41,13,30,14,26,53,30,15,24,51,28,49,23,64,24,51,24,64,28,51,26,53,41,11,39,13,1.0
22,25,68,24,67,40,55,42,49,42,49,34,57,34,58,44,11,24,70,33,66,23,68,26,59,35,57,35,56,78,13,9,77,13,42,13,41,50,75,48,81,11,79,11,41,50,35,50,37,12,35,15,34,52,43,13,26,12,35,51,24,57,24,15,26,50,26,57,24,59,24,52,35,50,42,13,36,14,26,51,36,14,24,50,35,49,23,57,24,50,24,56,34,50,26,52,42,11,41,13,1.0
22,25,68,24,67,36,64,38,54,38,53,28,64,29,65,40,11,24,70,28,66,23,68,26,66,30,65,28,64,79,12,8,78,12,38,14,37,56,76,52,82,10,80,10,37,54,30,54,30,11,29,14,29,56,39,13,26,11,30,56,24,64,24,14,26,54,26,65,24,66,24,56,28,54,38,12,30,13,26,56,30,14,24,54,28,53,23,64,24,54,24,64,28,54,26,56,38,10,37,12,1.0
17,20,70,21,69,49,55,53,38,53,37,31,59,32,58,55,16,19,73,29,67,19,71,22,60,35,57,33,57,76,16,14,75,16,52,18,51,41,74,35,78,15,76,15,51,39,35,38,35,16,32,18,32,41,54,17,23,16,35,41,21,59,20,18,23,38,23,58,20,61,20,41,33,39,53,16,35,17,23,41,35,18,21,39,33,37,19,59,21,39,21,57,31,39,22,41,53,15,51,16,2.0
22,25,68,24,67,45,60,49,42,49,41,29,62,30,63,51,13,24,70,28,66,23,68,26,64,32,62,29,61,79,13,11,78,13,48,15,47,45,77,39,81,12,79,12,47,42,32,42,32,13,30,15,30,45,50,14,26,13,32,45,24,62,24,15,26,42,26,62,24,64,24,45,30,43,49,13,32,14,26,45,32,15,24,43,30,41,23,62,24,43,24,61,29,43,26,45,49,12,47,13,2.0
22,26,68,24,67,38,61,41,49,42,48,31,61,32,63,44,9,24,70,31,66,23,68,26,63,32,62,31,61,81,9,6,80,10,41,12,40,51,78,46,84,8,82,8,40,50,33,49,33,9,32,12,32,52,43,11,26,9,33,52,24,61,24,12,26,49,26,62,24,63,24,52,31,50,42,10,33,11,26,52,33,12,24,50,31,48,23,61,24,50,24,61,31,50,26,52,42,8,40,10,1.0
15,16,75,17,74,59,49,62,28,62,27,37,53,38,52,65,18,16,77,35,73,16,75,18,54,41,51,39,51,72,18,15,71,18,62,21,61,31,69,25,75,17,73,17,61,29,41,28,41,18,38,21,38,31,64,20,19,18,41,31,17,53,17,21,19,28,19,52,17,55,17,31,39,29,63,19,41,20,19,31,41,21,17,29,39,27,16,53,17,29,17,51,37,29,18,31,63,17,61,19,2.0
7,9,83,9,82,64,49,68,22,68,22,34,55,34,55,70,11,8,85,31,81,8,83,9,56,37,52,37,52,80,12,10,79,12,67,12,66,24,78,20,82,11,80,11,66,24,37,22,39,11,35,12,34,24,69,12,11,12,37,24,9,55,9,14,9,23,9,53,8,57,8,26,37,24,68,12,38,12,9,25,38,12,9,24,37,22,8,55,9,24,9,52,34,24,9,25,68,11,66,12,2.0
21,25,69,23,68,52,61,56,35,56,34,31,61,32,63,58,13,23,71,31,67,22,69,25,63,33,62,31,61,79,13,11,78,13,55,15,54,38,77,32,81,12,79,12,54,36,33,35,33,13,32,15,32,38,57,14,25,13,33,38,23,61,23,15,25,35,25,62,23,63,23,38,31,36,56,13,33,14,25,38,33,15,23,36,31,34,22,61,23,36,23,61,31,36,25,38,56,12,54,13,1.0
22,26,68,24,67,40,61,44,47,44,46,31,61,32,63,46,13,24,70,31,66,23,68,26,63,32,62,31,61,79,13,11,78,13,43,15,42,49,77,44,81,12,79,12,42,48,33,47,33,13,32,15,32,50,45,14,26,13,33,50,24,61,24,15,26,47,26,62,24,63,24,50,31,48,44,13,33,14,26,50,33,15,24,48,31,46,23,61,24,48,24,61,31,48,26,50,44,12,42,13,2.0
21,24,69,23,68,47,59,51,39,51,39,30,61,30,62,53,15,23,71,29,67,22,69,25,63,31,61,31,60,76,16,14,75,16,50,16,49,41,74,37,78,15,76,15,49,41,31,40,33,16,31,18,30,43,52,16,25,16,31,42,23,61,23,18,25,40,25,61,23,63,23,43,31,41,51,16,32,17,25,42,32,17,23,41,31,39,22,61,23,41,23,60,30,41,25,43,51,15,49,16,2.0
19,21,71,21,70,49,59,53,38,53,37,30,61,31,61,55,16,20,73,29,69,20,71,22,62,32,60,31,60,74,17,13,73,17,52,19,51,40,71,35,77,15,75,15,51,39,33,38,33,16,31,19,31,41,54,18,23,16,33,41,21,61,21,19,23,38,23,61,21,63,21,41,31,39,53,17,33,18,23,41,33,19,21,39,31,37,20,61,21,39,21,60,30,39,22,41,53,15,51,17,1.0
18,22,72,20,71,50,55,51,40,52,39,34,57,35,59,54,16,20,74,33,70,19,72,22,59,37,57,35,56,76,15,14,75,16,52,18,51,42,74,38,78,15,76,15,51,40,37,40,37,16,35,18,35,42,53,17,22,16,37,42,20,57,20,18,22,40,22,57,20,59,20,42,35,40,52,16,37,17,22,42,37,18,20,40,35,39,19,57,20,40,20,56,34,40,22,42,52,15,51,16,2.0
19,23,71,21,70,49,57,53,38,53,37,35,57,36,59,55,17,21,73,35,69,20,71,23,59,37,58,35,57,75,17,15,74,17,52,19,51,41,73,35,77,16,75,16,51,39,37,38,37,17,36,19,36,41,54,18,23,17,37,41,21,57,21,19,23,38,23,58,21,59,21,41,35,39,53,17,37,18,23,41,37,19,21,39,35,37,20,57,21,39,21,57,35,39,23,41,53,16,51,17,1.0
22,26,68,24,67,46,61,51,38,52,37,31,61,32,63,54,16,24,70,31,66,23,68,26,63,32,62,31,61,74,16,13,73,17,50,19,49,41,71,34,77,15,75,15,49,40,33,38,33,16,32,19,32,42,53,18,26,16,33,42,24,61,24,19,26,38,26,62,24,63,24,42,31,40,52,17,33,18,26,42,33,19,24,40,31,37,23,61,24,40,24,61,31,40,26,42,52,15,49,17,2.0
19,23,71,21,70,51,61,53,38,53,38,31,61,31,63,55,16,21,73,31,69,20,71,23,63,31,62,31,61,76,16,14,75,16,53,18,52,39,74,37,78,15,76,15,52,39,33,39,33,16,32,18,32,41,54,17,23,16,32,40,21,61,21,18,23,39,23,62,21,63,21,41,31,39,53,16,33,17,23,40,32,18,21,39,31,38,20,61,21,39,21,61,31,39,23,41,53,15,52,16,2.0
22,26,68,24,67,38,55,40,51,40,51,34,57,34,59,42,11,24,70,33,66,23,68,26,59,34,57,35,56,80,12,10,79,12,40,12,39,51,78,50,82,11,80,11,39,52,35,52,37,12,35,14,34,54,41,12,26,12,35,53,24,57,24,14,26,52,26,57,24,59,24,54,35,52,40,12,36,13,26,53,36,13,24,52,35,51,23,57,24,52,24,56,34,52,26,54,40,11,39,12,2.0
22,25,68,24,67,43,59,45,46,45,46,30,61,30,62,47,12,24,70,29,66,23,68,26,63,31,61,31,60,79,13,11,78,13,45,13,44,47,77,45,81,12,79,12,44,47,31,47,33,13,31,15,30,49,46,13,26,13,31,48,24,61,24,15,26,47,26,61,24,63,24,49,31,47,45,13,32,14,26,48,32,14,24,47,31,46,23,61,24,47,24,60,30,47,26,49,45,12,44,13,1.0
22,25,68,24,67,39,59,41,50,41,50,30,61,30,62,43,10,24,70,29,66,23,68,26,63,31,61,31,60,79,12,8,78,12,41,12,40,51,76,49,82,10,80,10,40,51,31,51,33,11,31,14,30,53,42,12,26,11,31,52,24,61,24,14,26,51,26,61,24,63,24,53,31,51,41,12,32,13,26,52,32,13,24,51,31,50,23,61,24,51,24,60,30,51,26,53,41,10,40,12,1.0
11,15,79,13,78,57,47,59,29,61,29,39,51,39,53,63,18,13,81,37,77,12,79,15,53,40,50,41,49,71,18,16,70,20,60,20,58,30,68,27,74,17,72,18,59,31,41,30,43,19,40,22,39,33,61,19,15,19,41,32,13,51,13,22,15,30,15,50,13,53,13,33,41,31,61,20,42,20,15,32,42,21,13,31,41,29,12,51,13,31,13,49,39,31,15,33,61,18,59,20,1.0
22,26,68,24,67,40,56,42,49,42,49,33,58,33,60,44,7,24,70,32,66,23,68,26,60,34,58,34,57,82,9,5,81,9,42,9,41,50,79,48,85,7,83,7,41,50,34,50,36,8,34,11,33,52,43,9,26,8,34,51,24,58,24,11,26,50,26,58,24,60,24,52,34,50,42,9,35,10,26,51,35,10,24,50,34,49,23,58,24,50,24,57,33,50,26,52,42,7,41,9,1.0
15,19,75,17,74,55,47,55,34,57,34,39,51,39,53,59,16,17,77,37,73,16,75,19,53,41,50,41,49,75,15,15,74,17,57,17,55,35,73,33,77,15,75,16,56,35,41,35,43,17,40,19,39,37,57,16,19,17,41,36,17,51,17,19,19,35,19,50,17,53,17,37,41,35,57,17,42,17,19,36,42,18,17,35,41,34,16,51,17,35,17,49,39,35,19,37,57,16,56,17,2.0
18,20,72,20,71,55,58,58,35,57,34,31,60,32,60,59,18,19,74,30,70,19,72,21,61,34,59,32,59,72,20,15,71,19,57,21,57,37,69,33,75,18,73,17,56,35,34,35,34,18,32,21,32,37,59,21,22,18,34,37,20,60,20,21,22,35,22,60,20,62,20,37,32,35,57,19,34,21,22,37,34,21,20,35,32,34,19,60,20,35,20,59,31,35,21,37,57,17,56,19,1.0
22,25,68,24,67,44,59,48,42,48,42,30,61,30,62,50,11,24,70,29,66,23,68,26,63,31,61,31,60,78,13,9,77,13,47,13,46,44,75,40,81,11,79,11,46,44,31,43,33,12,31,15,30,46,49,13,26,12,31,45,24,61,24,15,26,43,26,61,24,63,24,46,31,44,48,13,32,14,26,45,32,14,24,44,31,42,23,61,24,44,24,60,30,44,26,46,48,11,46,13,1.0
18,22,72,20,71,54,56,57,32,58,32,33,58,33,60,60,16,20,74,32,70,19,72,22,60,34,58,34,57,75,16,15,74,17,57,17,56,34,73,30,77,16,75,16,56,34,34,33,36,17,34,19,33,36,59,17,22,17,34,35,20,58,20,19,22,33,22,58,20,60,20,36,34,34,58,17,35,18,22,35,35,18,20,34,34,32,19,58,20,34,20,57,33,34,22,36,58,16,56,17,2.0
22,24,68,23,67,49,57,52,37,53,37,29,60,29,61,55,12,23,70,27,66,23,68,25,62,30,59,31,59,79,12,11,78,13,52,13,51,38,77,35,81,12,79,12,51,39,31,38,33,13,30,15,29,41,54,13,26,13,31,40,24,61,24,15,26,38,26,60,24,63,24,41,31,39,53,13,32,14,26,40,32,14,24,39,31,37,23,61,24,39,24,59,29,39,25,41,53,12,51,13,1.0
22,25,68,24,67,43,58,45,46,45,46,31,60,31,61,47,8,24,70,30,66,23,68,26,62,32,60,32,59,83,9,7,82,9,45,9,44,47,81,45,85,8,83,8,44,47,32,47,34,9,32,11,31,49,46,9,26,9,32,48,24,60,24,11,26,47,26,60,24,62,24,49,32,47,45,9,33,10,26,48,33,10,24,47,32,46,23,60,24,47,24,59,31,47,26,49,45,8,44,9,1.0
22,25,68,24,67,38,64,42,49,42,48,28,64,29,65,44,13,24,70,28,66,23,68,26,66,30,65,28,64,79,13,11,78,13,41,15,40,52,77,46,81,12,79,12,40,50,30,49,30,13,29,15,29,52,43,14,26,13,30,52,24,64,24,15,26,49,26,65,24,66,24,52,28,50,42,13,30,14,26,52,30,15,24,50,28,48,23,64,24,50,24,64,28,50,26,52,42,12,40,13,1.0
22,25,68,24,67,41,58,45,45,45,45,31,60,31,61,47,9,24,70,30,66,23,68,26,62,32,60,32,59,80,11,7,79,11,44,11,43,47,77,43,83,9,81,9,43,47,32,46,34,10,32,13,31,49,46,11,26,10,32,48,24,60,24,13,26,46,26,60,24,62,24,49,32,47,45,11,33,12,26,48,33,12,24,47,32,45,23,60,24,47,24,59,31,47,26,49,45,9,43,11,1.0
22,26,68,24,67,48,61,51,39,52,38,31,61,32,63,54,13,24,70,31,66,23,68,26,63,33,62,31,61,79,12,11,78,13,51,15,50,42,77,36,81,12,79,12,50,40,33,39,33,13,32,15,32,42,53,14,26,13,33,42,24,61,24,15,26,39,26,62,24,63,24,42,31,40,52,13,33,14,26,42,33,15,24,40,31,38,23,61,24,40,24,61,31,40,26,42,52,12,50,13,2.0
22,25,68,24,67,40,58,44,46,44,46,31,60,31,61,46,8,24,70,30,66,23,68,26,62,32,60,32,59,83,9,7,82,9,43,9,42,48,81,44,85,8,83,8,42,48,32,47,34,9,32,11,31,50,45,9,26,9,32,49,24,60,24,11,26,47,26,60,24,62,24,50,32,48,44,9,33,10,26,49,33,10,24,48,32,46,23,60,24,48,24,59,31,48,26,50,44,8,42,9,1.0
18,22,72,20,71,49,51,51,41,51,40,38,53,39,55,53,13,20,74,37,70,19,72,22,55,40,53,39,52,79,13,11,78,13,51,15,50,42,77,39,81,12,79,12,50,41,41,41,41,13,39,15,39,43,52,14,22,13,41,43,20,53,20,15,22,41,22,53,20,55,20,43,39,41,51,13,41,14,22,43,41,15,20,41,39,40,19,53,20,41,20,52,38,41,22,43,51,12,50,13,2.0
22,24,68,24,67,45,61,47,45,47,44,31,61,32,61,49,13,23,70,31,66,23,68,25,62,32,61,31,61,79,13,11,78,13,47,15,46,46,77,43,81,12,79,12,46,45,33,45,33,13,32,15,32,46,48,14,26,13,33,46,24,61,24,15,26,45,25,62,24,63,24,47,31,45,47,13,33,14,26,47,33,15,24,45,31,44,23,61,24,45,24,61,31,45,25,47,47,12,46,13,2.0
27,29,66,27,65,37,61,39,53,39,52,31,61,32,63,41,9,28,67,31,65,27,65,29,63,32,62,31,61,81,10,6,80,10,39,12,38,54,78,51,84,8,82,8,38,53,33,53,33,9,32,12,32,55,40,11,29,9,33,55,27,61,28,12,29,53,29,62,28,63,28,55,31,53,39,10,33,11,29,55,33,12,27,53,31,52,27,61,27,53,27,61,31,53,29,55,39,8,38,10,1.0
24,26,69,24,68,36,61,38,53,38,53,31,61,31,63,40,8,25,70,31,68,24,68,26,63,31,62,31,61,82,9,5,81,9,38,11,37,54,79,52,85,7,83,7,37,54,33,54,33,8,32,11,32,56,39,10,26,8,32,55,24,61,25,11,26,54,26,62,25,63,25,56,31,54,38,9,33,10,26,55,32,11,24,54,31,53,24,61,24,54,24,61,31,54,26,56,38,7,37,9,1.0
22,25,68,24,67,45,59,49,41,49,41,30,61,30,62,51,11,24,70,29,66,23,68,26,63,31,61,31,60,78,13,9,77,13,48,13,47,43,75,39,81,11,79,11,47,43,31,42,33,12,31,15,30,45,50,13,26,12,31,44,24,61,24,15,26,42,26,61,24,63,24,45,31,43,49,13,32,14,26,44,32,14,24,43,31,41,23,61,24,43,24,60,30,43,26,45,49,11,47,13,1.0
21,25,69,23,68,50,56,54,37,54,36,33,58,34,60,56,13,23,71,32,67,22,69,25,60,36,58,34,57,79,13,11,78,13,53,15,52,40,77,34,81,12,79,12,52,38,36,37,36,13,34,15,34,40,55,14,25,13,36,40,23,58,23,15,25,37,25,58,23,60,23,40,34,38,54,13,36,14,25,40,36,15,23,38,34,36,22,58,23,38,23,57,33,38,25,40,54,12,52,13,1.0
22,26,68,24,67,38,61,42,49,42,48,31,61,32,63,44,10,24,70,31,66,23,68,26,63,32,62,31,61,82,10,8,81,10,41,12,40,51,80,46,84,9,82,9,40,50,33,49,33,10,32,12,32,52,43,11,26,10,33,52,24,61,24,12,26,49,26,62,24,63,24,52,31,50,42,10,33,11,26,52,33,12,24,50,31,48,23,61,24,50,24,61,31,50,26,52,42,9,40,10,1.0
21,24,69,23,68,38,59,42,48,42,48,30,61,30,62,44,12,23,71,29,67,22,69,25,63,31,61,31,60,77,14,10,76,14,41,14,40,50,74,46,80,12,78,12,40,50,31,49,33,13,31,16,30,52,43,14,25,13,31,51,23,61,23,16,25,49,25,61,23,63,23,52,31,50,42,14,32,15,25,51,32,15,23,50,31,48,22,61,23,50,23,60,30,50,25,52,42,12,40,14,1.0
22,25,68,24,67,41,55,45,45,45,45,34,57,34,58,47,11,24,70,33,66,23,68,26,59,35,57,35,56,78,13,9,77,13,44,13,43,47,75,43,81,11,79,11,43,47,35,46,37,12,35,15,34,49,46,13,26,12,35,48,24,57,24,15,26,46,26,57,24,59,24,49,35,47,45,13,36,14,26,48,36,14,24,47,35,45,23,57,24,47,24,56,34,47,26,49,45,11,43,13,1.0
23,27,67,25,66,39,61,41,51,41,50,31,61,32,63,43,5,25,69,31,65,24,67,27,63,33,62,31,61,87,5,3,86,5,41,7,40,53,85,49,89,4,87,4,40,51,33,51,33,5,32,7,32,53,42,6,27,5,33,53,25,61,25,7,27,51,27,62,25,63,25,53,31,51,41,5,33,6,27,53,33,7,25,51,31,50,24,61,25,51,25,61,31,51,27,53,41,4,40,5,2.0
22,26,68,24,67,41,61,45,45,45,45,31,61,31,63,47,13,24,70,31,66,23,68,26,63,31,62,31,61,79,13,11,78,13,44,15,43,47,77,43,81,12,79,12,43,47,33,46,33,13,32,15,32,49,46,14,26,13,32,48,24,61,24,15,26,46,26,62,24,63,24,49,31,47,45,13,33,14,26,48,32,15,24,47,31,45,23,61,24,47,24,61,31,47,26,49,45,12,43,13,2.0
22,25,68,24,67,40,55,42,49,42,49,34,57,34,58,44,10,24,70,33,66,23,68,26,59,35,57,35,56,81,11,9,80,11,42,11,41,50,79,48,83,10,81,10,41,50,35,50,37,11,35,13,34,52,43,11,26,11,35,51,24,57,24,13,26,50,26,57,24,59,24,52,35,50,42,11,36,12,26,51,36,12,24,50,35,49,23,57,24,50,24,56,34,50,26,52,42,10,41,11,1.0
27,28,66,27,65,36,64,38,54,38,53,28,64,29,65,40,5,28,67,28,65,27,65,29,66,30,65,28,64,87,5,3,86,5,38,7,37,56,85,52,89,4,87,4,37,54,30,54,30,5,29,7,29,56,39,6,29,5,30,56,27,64,28,7,29,54,29,65,28,66,28,56,28,54,38,5,30,6,29,56,30,7,27,54,28,53,27,64,27,54,27,64,28,54,29,56,38,4,37,5,1.0
18,21,72,20,71,55,54,58,31,59,31,32,58,32,59,61,18,20,74,30,70,19,72,22,60,34,57,34,56,71,19,16,70,20,58,20,57,33,68,29,74,18,72,18,57,33,34,32,36,19,33,22,32,35,60,20,22,19,34,34,20,58,20,22,22,32,22,57,20,60,20,35,34,33,59,20,35,21,22,34,35,21,20,33,34,31,19,58,20,33,20,56,32,33,22,35,59,18,57,20,1.0
10,14,77,14,76,58,42,64,28,62,28,44,46,44,46,64,14,12,80,42,74,12,78,14,47,45,44,46,44,80,15,13,79,13,61,15,61,29,79,26,81,14,79,13,60,30,48,28,48,14,45,15,45,30,64,15,16,14,47,30,14,46,13,15,16,29,14,45,12,48,13,32,46,30,62,13,48,15,15,31,47,15,14,30,46,28,12,46,14,30,14,44,44,30,15,31,62,13,60,13,2.0
18,21,72,20,71,52,53,55,34,56,34,33,57,33,58,58,18,20,74,31,70,19,72,22,59,35,56,35,55,71,19,16,70,20,55,20,54,36,68,32,74,18,72,18,54,36,35,35,37,19,34,22,33,38,57,20,22,19,35,37,20,57,20,22,22,35,22,56,20,59,20,38,35,36,56,20,36,21,22,37,36,21,20,36,35,34,19,57,20,36,20,55,33,36,22,38,56,18,54,20,1.0
22,26,68,24,67,48,61,50,41,50,41,31,61,31,63,52,10,24,70,31,66,23,68,26,63,31,62,31,61,82,10,8,81,10,50,12,49,42,80,40,84,9,82,9,49,42,33,42,33,10,32,12,32,44,51,11,26,10,32,43,24,61,24,12,26,42,26,62,24,63,24,44,31,42,50,10,33,11,26,43,32,12,24,42,31,41,23,61,24,42,24,61,31,42,26,44,50,9,49,10,2.0
18,22,72,20,71,52,48,55,38,54,37,41,50,42,52,56,16,20,74,40,70,19,72,22,52,44,50,42,49,76,17,14,75,16,54,18,54,40,74,36,78,16,76,15,53,38,44,38,44,16,42,18,42,40,56,18,22,16,44,40,20,50,20,18,22,38,22,50,20,52,20,40,42,38,54,16,44,18,22,40,44,18,20,38,42,37,19,50,20,38,20,49,41,38,22,40,54,15,53,16,1.0
19,21,71,21,70,53,57,56,34,57,33,29,61,30,61,59,18,20,73,27,69,20,71,22,62,32,59,31,59,72,18,15,71,19,56,21,55,36,69,31,75,17,73,17,55,35,33,34,33,18,30,21,30,37,58,20,23,18,33,37,21,61,21,21,23,34,23,60,21,63,21,37,31,35,57,19,33,20,23,37,33,21,21,35,31,33,20,61,21,35,21,59,29,35,22,37,57,17,55,19,1.0
18,22,72,20,71,57,61,61,30,61,29,31,61,32,63,63,13,20,74,31,70,19,72,22,63,33,62,31,61,79,13,11,78,13,60,15,59,33,77,27,81,12,79,12,59,31,33,30,33,13,32,15,32,33,62,14,22,13,33,33,20,61,20,15,22,30,22,62,20,63,20,33,31,31,61,13,33,14,22,33,33,15,20,31,31,29,19,61,20,31,20,61,31,31,22,33,61,12,59,13,1.0
22,25,68,24,67,37,59,41,49,41,49,30,61,30,62,43,9,24,70,29,66,23,68,26,63,31,61,31,60,82,10,8,81,10,40,10,39,51,80,47,84,9,82,9,39,51,31,50,33,10,31,12,30,53,42,10,26,10,31,52,24,61,24,12,26,50,26,61,24,63,24,53,31,51,41,10,32,11,26,52,32,11,24,51,31,49,23,61,24,51,24,60,30,51,26,53,41,9,39,10,1.0
16,20,71,20,70,51,52,55,36,55,35,37,54,38,54,57,20,18,74,36,68,18,72,21,55,38,53,38,53,72,20,18,71,20,54,22,53,37,70,33,74,19,72,19,53,37,40,36,40,20,38,22,38,38,56,21,22,20,40,38,20,54,19,22,22,36,21,54,19,56,19,39,38,37,55,20,40,21,22,39,40,22,20,37,38,35,18,54,20,37,20,53,37,37,21,39,55,19,53,20,2.0
27,28,66,27,65,37,64,41,50,41,49,28,64,29,65,43,12,28,67,28,65,27,65,29,66,30,65,28,64,78,13,9,77,13,40,15,39,53,75,47,81,11,79,11,39,51,30,50,30,12,29,15,29,53,42,14,29,12,30,53,27,64,28,15,29,50,29,65,28,66,28,53,28,51,41,13,30,14,29,53,30,15,27,51,28,49,27,64,27,51,27,64,28,51,29,53,41,11,39,13,1.0
23,27,67,25,66,39,61,43,48,43,47,31,61,32,63,45,10,25,69,31,65,24,67,27,63,32,62,31,61,82,10,8,81,10,42,12,41,50,80,45,84,9,82,9,41,49,33,48,33,10,32,12,32,51,44,11,27,10,33,51,25,61,25,12,27,48,27,62,25,63,25,51,31,49,43,10,33,11,27,51,33,12,25,49,31,47,24,61,25,49,25,61,31,49,27,51,43,9,41,10,2.0
22,25,68,24,67,40,59,42,49,42,49,30,61,30,62,44,6,24,70,29,66,23,68,26,63,31,61,31,60,83,8,4,82,8,42,8,41,50,80,48,86,6,84,6,41,50,31,50,33,7,31,10,30,52,43,8,26,7,31,51,24,61,24,10,26,50,26,61,24,63,24,52,31,50,42,8,32,9,26,51,32,9,24,50,31,49,23,61,24,50,24,60,30,50,26,52,42,6,41,8,1.0
22,25,68,24,67,46,64,52,38,52,37,28,64,29,65,54,13,24,70,28,66,23,68,26,66,30,65,28,64,79,13,11,78,13,50,15,49,42,77,34,81,12,79,12,49,40,30,38,30,13,29,15,29,42,53,14,26,13,30,42,24,64,24,15,26,38,26,65,24,66,24,42,28,40,52,13,30,14,26,42,30,15,24,40,28,37,23,64,24,40,24,64,28,40,26,42,52,12,49,13,2.0
22,26,68,24,67,52,61,54,38,54,37,31,61,32,63,56,16,24,70,31,66,23,68,26,63,32,62,31,61,76,16,14,75,16,54,18,53,39,74,36,78,15,76,15,53,38,33,38,33,16,32,18,32,40,55,17,26,16,33,40,24,61,24,18,26,38,26,62,24,63,24,40,31,38,54,16,33,17,26,40,33,18,24,38,31,37,23,61,24,38,24,61,31,38,26,40,54,15,53,16,2.0
22,25,68,24,67,39,58,43,47,43,47,31,60,31,61,45,14,24,70,30,66,23,68,26,62,32,60,32,59,75,16,12,74,16,42,16,41,49,72,45,78,14,76,14,41,49,32,48,34,15,32,18,31,51,44,16,26,15,32,50,24,60,24,18,26,48,26,60,24,62,24,51,32,49,43,16,33,17,26,50,33,17,24,49,32,47,23,60,24,49,24,59,31,49,26,51,43,14,41,16,1.0
10,12,80,12,79,60,42,64,26,62,26,44,46,44,46,66,16,11,82,42,78,11,80,12,47,46,44,46,44,74,17,13,73,15,63,19,62,28,71,24,77,15,75,14,61,28,48,26,48,16,45,19,45,28,65,18,14,16,47,28,12,46,12,19,14,27,12,45,11,48,12,30,46,28,63,16,48,18,13,29,47,19,12,28,46,26,11,46,12,28,12,44,44,28,13,29,64,15,62,17,2.0
22,25,68,24,67,41,58,45,45,45,45,31,60,31,61,47,7,24,70,30,66,23,68,26,62,32,60,32,59,82,9,5,81,9,44,9,43,47,79,43,85,7,83,7,43,47,32,46,34,8,32,11,31,49,46,9,26,8,32,48,24,60,24,11,26,46,26,60,24,62,24,49,32,47,45,9,33,10,26,48,33,10,24,47,32,45,23,60,24,47,24,59,31,47,26,49,45,7,43,9,1.0
