@relation 'Sax dominant'

@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atLeee numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMebe numeric
@attribute o1atLebe numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMbae numeric
@attribute o1atLbae numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute destClass {1.0,2.0}

@data
35,55,27,65,23,27,65,37,55,37,55,53,38,53,38,47,51,35,63,39,53,39,53,25,67,25,67,67,25,20,67,24,50,41,65,35,50,41,39,51,70,23,69,22,53,25,39,41,39,41,65,25,27,55,53,25,53,23,69,20,37,41,27,53,27,63,53,24,23,67,27,55,25,55,39,38,53,35,50,25,47,41,39,41,53,22,27,24,25,55,37,25,25,25,39,24,27,41,39,25,25,41,25,41,27,24,27,55,27,25,39,22,39,20,39,41,53,25,27,25,39,38,37,41,39,41,27,38,39,24,37,24,2.0
33,53,16,77,14,16,77,37,53,37,53,57,34,57,33,51,45,33,76,41,49,41,49,15,78,15,78,68,22,17,68,23,54,37,65,30,54,36,41,45,71,19,71,20,57,23,41,37,41,36,65,22,16,53,57,23,58,20,71,17,37,37,16,49,16,76,57,23,14,78,16,53,15,53,41,34,57,30,54,23,51,37,41,37,57,20,16,23,15,53,37,23,15,23,41,23,16,37,41,23,15,36,15,37,16,23,16,53,16,23,41,20,41,17,41,37,57,22,16,23,41,33,37,36,41,37,16,34,41,23,37,23,1.0
30,56,17,76,15,17,76,34,56,34,56,59,33,58,32,52,48,30,75,38,52,38,52,16,77,16,77,71,22,17,70,21,55,36,68,29,55,35,38,48,73,19,72,19,59,21,38,36,38,35,68,21,17,56,59,22,59,19,73,17,34,36,17,52,17,75,58,21,15,77,17,56,16,56,38,33,58,29,55,22,52,36,38,36,58,19,17,21,16,56,34,22,16,22,38,21,17,36,38,22,16,35,16,36,17,21,17,56,17,22,38,19,38,17,38,36,58,22,17,22,38,32,34,35,38,36,17,33,38,21,34,21,2.0
33,55,22,69,19,23,69,36,54,36,55,51,41,50,40,44,49,33,67,37,52,39,52,21,71,21,71,66,26,18,65,24,47,42,62,37,47,43,39,49,70,22,68,21,51,25,39,44,39,43,62,25,23,55,51,26,51,22,69,18,36,44,23,52,23,67,50,24,19,71,23,55,21,55,39,41,50,37,47,26,44,44,37,44,50,21,23,24,21,55,36,26,21,26,39,24,23,44,39,26,21,43,21,44,23,24,23,54,23,26,39,21,39,18,39,42,50,26,23,26,39,40,36,43,39,44,23,41,39,24,36,24,2.0
32,56,18,75,16,18,75,35,55,35,56,56,35,55,35,49,49,32,74,39,53,38,52,17,76,17,76,71,20,14,71,20,53,39,68,32,52,38,38,49,74,17,74,17,56,20,39,39,38,38,68,20,18,55,56,20,56,17,74,14,35,39,18,53,18,74,55,20,16,76,18,56,17,56,39,35,56,32,53,20,49,38,39,38,55,17,18,20,17,55,35,20,17,20,38,20,18,39,39,20,17,38,17,39,18,20,18,55,18,20,38,17,38,14,38,39,56,20,18,20,38,35,35,38,38,38,18,35,38,20,35,20,1.0
35,53,17,75,13,17,75,38,53,38,53,54,36,55,35,49,47,35,73,40,50,40,50,15,77,15,77,72,18,16,72,20,52,38,70,32,52,37,41,47,74,17,74,18,54,20,41,39,41,38,70,19,17,53,55,20,56,18,74,16,38,39,17,50,17,73,55,20,13,77,17,53,15,53,41,36,55,32,52,20,49,39,40,39,55,18,17,20,15,53,38,20,15,20,41,20,17,39,41,20,15,38,15,39,17,20,17,53,17,20,41,18,41,16,41,38,55,18,17,20,41,35,38,38,40,39,17,36,41,20,38,20,1.0
38,50,17,75,13,17,75,41,50,41,50,58,34,57,33,51,44,38,73,44,47,44,47,15,77,15,77,71,22,17,70,21,54,37,68,30,54,36,44,44,73,19,72,19,58,21,44,37,44,36,68,21,17,50,58,22,58,19,73,17,41,37,17,47,17,73,57,21,13,77,17,50,15,50,44,34,57,30,54,22,51,37,44,37,57,19,17,21,15,50,41,22,15,22,44,21,17,37,44,22,15,36,15,37,17,21,17,50,17,22,44,19,44,17,44,37,57,22,17,22,44,33,41,36,44,37,17,34,44,21,41,21,1.0
38,52,27,65,23,27,65,40,52,40,52,54,38,54,38,50,48,38,63,42,50,42,50,25,67,25,67,67,25,20,67,24,52,40,65,36,52,40,42,48,70,23,69,22,54,25,42,40,42,40,65,25,27,52,54,25,54,23,69,20,40,40,27,50,27,63,54,24,23,67,27,52,25,52,42,38,54,36,52,25,50,40,42,40,54,22,27,24,25,52,40,25,25,25,42,24,27,40,42,25,25,40,25,40,27,24,27,52,27,25,42,22,42,20,42,40,54,25,27,25,42,38,40,40,42,40,27,38,42,24,40,24,2.0
31,57,17,75,13,17,75,34,57,34,57,52,39,51,39,46,51,31,73,37,54,37,54,15,77,15,77,69,21,12,69,19,49,42,65,36,49,42,37,51,74,17,73,16,52,21,37,42,37,42,65,21,17,57,52,21,52,17,73,12,34,42,17,54,17,73,52,20,13,77,17,57,15,57,37,39,52,36,49,21,46,42,37,42,52,16,17,20,15,57,34,21,15,21,37,20,17,42,37,21,15,42,15,42,17,20,17,57,17,21,37,16,37,12,37,42,52,21,17,21,37,39,34,42,37,42,17,39,37,20,34,20,1.0
35,53,16,77,14,16,77,38,53,38,53,60,29,61,28,53,47,35,76,41,50,41,50,15,78,15,78,72,18,16,72,20,57,33,70,25,57,32,41,47,74,17,74,18,60,20,41,33,41,32,70,19,16,53,61,20,62,18,74,16,38,33,16,50,16,76,61,20,14,78,16,53,15,53,41,29,61,25,57,20,54,33,41,33,61,18,16,20,15,53,38,20,15,20,41,20,16,33,41,20,15,32,15,33,16,20,16,53,16,20,41,18,41,16,41,33,61,18,16,20,41,28,38,32,41,33,16,29,41,20,38,20,2.0
38,52,27,65,23,27,65,40,52,40,52,54,38,54,38,50,48,38,63,42,50,42,50,25,67,25,67,68,24,19,68,23,52,40,66,36,52,40,42,48,71,22,70,21,54,24,42,40,42,40,66,24,27,52,54,24,54,22,70,19,40,40,27,50,27,63,54,23,23,67,27,52,25,52,42,38,54,36,52,24,50,40,42,40,54,21,27,23,25,52,40,24,25,24,42,23,27,40,42,24,25,40,25,40,27,23,27,52,27,24,42,21,42,19,42,40,54,24,27,24,42,38,40,40,42,40,27,38,42,23,40,23,2.0
38,52,26,65,20,26,65,40,52,39,52,52,40,51,40,47,48,38,62,40,50,42,50,23,68,23,68,68,24,20,68,24,50,41,66,38,49,42,41,48,70,22,70,22,52,24,42,42,42,42,66,24,26,52,52,24,52,22,70,20,40,43,26,50,26,62,51,24,20,68,26,52,23,52,42,40,52,38,50,24,47,42,40,42,51,22,26,24,23,52,40,24,23,24,42,24,26,43,42,24,23,42,23,43,26,24,26,52,26,24,42,22,42,20,42,41,52,24,26,24,42,40,40,42,42,42,26,40,42,24,40,24,1.0
36,52,17,75,13,17,75,39,52,39,52,57,34,57,33,51,46,36,73,42,49,42,49,15,77,15,77,68,23,17,68,22,54,37,65,30,54,36,42,46,72,20,71,19,58,23,42,37,42,36,66,22,17,52,57,23,58,20,71,17,39,37,17,49,17,73,57,22,13,77,17,52,15,52,42,34,57,30,54,23,51,37,42,37,57,19,17,22,15,52,39,23,15,23,42,22,17,37,42,23,15,36,15,37,17,22,17,52,17,23,42,19,42,17,42,37,57,23,17,23,42,33,39,36,42,37,17,34,42,22,39,22,1.0
35,53,18,74,14,18,74,38,53,38,53,59,30,60,29,52,47,35,72,41,50,41,50,16,76,16,76,72,17,13,72,19,56,34,69,25,56,33,41,47,75,15,75,16,59,19,41,34,41,33,69,18,18,53,60,19,61,16,75,13,38,34,18,50,18,72,60,19,14,76,18,53,16,53,41,30,60,25,56,19,52,34,41,34,60,16,18,19,16,53,38,19,16,19,41,19,18,34,41,19,16,33,16,34,18,19,18,53,18,19,41,16,41,13,41,34,60,17,18,19,41,29,38,33,41,34,18,30,41,19,38,19,1.0
29,61,17,76,15,17,76,31,60,31,61,59,33,58,33,54,56,29,75,34,59,33,58,16,77,16,77,71,21,17,71,21,57,36,69,31,56,35,33,56,73,19,73,19,59,21,34,36,33,35,69,21,17,60,59,21,59,19,73,17,31,36,17,59,17,75,58,21,15,77,17,61,16,61,34,33,59,31,57,21,54,35,34,35,58,19,17,21,16,60,31,21,16,21,33,21,17,36,34,21,16,35,16,36,17,21,17,60,17,21,33,19,33,17,33,36,59,21,17,21,33,33,31,35,33,35,17,33,33,21,31,21,2.0
36,54,21,70,16,21,70,38,54,38,54,55,36,55,35,49,50,36,67,40,52,40,52,18,73,18,73,75,16,13,75,17,52,39,73,32,52,38,40,50,77,14,77,15,55,17,40,39,40,38,73,16,21,54,55,17,56,15,77,13,38,39,21,52,21,68,55,17,16,73,21,54,18,54,40,36,55,32,52,17,49,39,40,39,55,15,21,17,18,54,38,17,18,17,40,17,21,39,40,17,18,38,18,39,21,17,21,54,21,17,40,15,40,13,40,39,55,16,21,17,40,35,38,38,40,39,21,36,40,17,38,17,2.0
29,61,17,76,15,17,76,31,60,31,61,57,35,56,35,52,56,29,75,34,59,33,58,16,77,16,77,71,21,17,71,21,55,38,69,33,54,37,33,56,73,19,73,19,57,21,34,38,33,37,69,21,17,60,57,21,57,19,73,17,31,38,17,59,17,75,56,21,15,77,17,61,16,61,34,35,57,33,55,21,52,37,34,37,56,19,17,21,16,60,31,21,16,21,33,21,17,38,34,21,16,37,16,38,17,21,17,60,17,21,33,19,33,17,33,38,57,21,17,21,33,35,31,37,33,37,17,35,33,21,31,21,2.0
33,55,23,69,19,23,69,36,55,36,55,53,38,53,38,47,49,33,67,39,52,38,52,21,71,21,71,66,25,18,66,24,50,41,63,35,50,40,39,49,70,22,69,21,53,25,39,41,39,41,63,25,23,55,53,25,53,22,69,18,36,41,23,52,23,67,53,24,19,71,23,55,21,55,39,38,53,35,50,25,47,41,39,41,53,21,23,24,21,55,36,25,21,25,39,24,23,41,39,25,21,41,21,41,23,24,23,55,23,25,39,21,39,18,39,41,53,25,23,25,39,38,36,41,38,41,23,38,39,24,36,24,2.0
35,54,27,64,23,26,65,37,54,38,53,54,38,54,38,50,50,35,62,40,52,39,52,25,66,25,67,68,24,20,68,24,52,40,66,36,52,40,40,50,70,22,70,22,54,24,40,40,39,40,66,24,27,54,54,24,54,22,70,20,38,40,28,52,27,62,54,24,23,67,28,55,25,55,40,38,54,36,52,24,50,40,40,40,54,22,27,24,25,54,38,24,25,24,39,24,28,40,40,24,25,40,25,40,27,24,27,54,28,24,39,22,40,20,40,40,54,24,27,24,39,38,37,40,39,40,28,38,39,24,37,24,2.0
32,58,25,67,21,25,67,34,58,34,58,52,39,52,38,46,54,32,65,36,56,36,56,23,69,23,69,69,21,17,69,22,49,42,66,35,49,41,36,54,72,18,72,19,52,22,36,42,36,41,67,21,25,58,52,22,53,19,72,17,34,42,25,56,25,65,52,22,21,69,25,58,23,58,36,39,52,35,49,22,46,42,36,42,52,19,25,22,23,58,34,22,23,22,36,22,25,42,36,22,23,41,23,42,25,22,25,58,25,22,36,19,36,17,36,42,52,21,25,22,36,38,34,41,36,42,25,39,36,22,34,22,2.0
36,54,26,66,22,26,66,38,54,38,54,55,37,55,37,51,50,36,64,40,52,40,52,24,68,24,68,68,24,19,68,23,53,39,66,35,53,39,40,50,71,22,70,21,55,24,40,39,40,39,66,24,26,54,55,24,55,22,70,19,38,39,26,52,26,64,55,23,22,68,26,54,24,54,40,37,55,35,53,24,51,39,40,39,55,21,26,23,24,54,38,24,24,24,40,23,26,39,40,24,24,39,24,39,26,23,26,54,26,24,40,21,40,19,40,39,55,24,26,24,40,37,38,39,40,39,26,37,40,23,38,23,2.0
32,58,18,75,16,18,75,34,58,33,58,53,38,52,38,46,54,32,74,35,56,36,56,17,76,17,76,70,21,15,70,21,50,41,67,35,49,41,35,54,73,18,73,18,53,21,36,41,36,41,67,21,18,58,53,21,53,18,73,15,34,42,18,56,18,74,52,21,16,76,18,58,17,58,36,38,53,35,50,21,46,41,35,41,52,18,18,21,17,58,34,21,17,21,36,21,18,42,36,21,17,41,17,42,18,21,18,58,18,21,36,18,36,15,36,41,53,21,18,21,36,38,34,41,36,41,18,38,36,21,34,21,1.0
31,55,16,77,14,16,77,35,55,35,55,57,34,56,33,48,47,31,76,37,51,39,51,15,78,15,78,71,22,17,70,21,52,36,68,29,52,37,39,47,73,19,72,19,57,21,39,38,39,37,68,21,16,55,57,22,57,19,73,17,35,38,16,51,16,76,56,21,14,78,16,55,15,55,39,34,56,29,52,22,48,38,37,38,56,19,16,21,15,55,35,22,15,22,39,21,16,38,39,22,15,37,15,38,16,21,16,55,16,22,39,19,39,17,39,36,56,22,16,22,39,33,35,37,39,38,16,34,39,21,35,21,2.0
38,50,20,71,14,20,71,41,49,41,50,57,34,57,35,53,43,38,68,44,47,44,46,17,74,17,74,70,22,18,70,22,55,36,68,33,55,37,44,43,72,20,72,20,57,22,44,37,44,37,68,22,20,49,57,22,57,20,72,18,41,37,20,47,20,68,57,22,14,74,20,50,17,50,45,35,57,33,55,22,53,36,44,37,57,20,20,22,17,49,41,22,17,22,44,22,20,37,45,22,17,37,17,37,20,22,20,49,20,22,44,20,44,18,44,36,57,22,20,22,44,35,41,37,44,36,20,35,44,22,41,22,1.0
32,58,25,67,21,25,67,34,58,34,58,59,32,59,32,53,54,32,65,36,56,36,56,23,69,23,69,73,19,15,73,19,56,35,71,29,56,35,36,54,75,17,75,17,59,19,36,35,36,35,71,19,25,58,59,19,59,17,75,15,34,35,25,56,25,65,59,19,21,69,25,58,23,58,36,32,59,29,56,19,53,35,36,35,59,17,25,19,23,58,34,19,23,19,36,19,25,35,36,19,23,35,23,35,25,19,25,58,25,19,36,17,36,15,36,35,59,19,25,19,36,32,34,35,36,35,25,32,36,19,34,19,1.0
33,55,22,70,18,22,70,36,55,36,55,51,40,51,40,45,49,33,68,39,52,38,52,20,72,20,72,62,27,17,62,26,48,43,59,37,48,42,39,49,68,22,67,21,51,27,39,43,39,43,60,27,22,55,51,27,51,22,67,19,36,43,22,52,22,68,51,26,18,72,22,55,20,55,39,40,51,37,48,27,45,43,39,43,51,21,22,26,20,55,36,27,20,27,39,26,22,43,39,27,20,43,20,43,22,26,22,55,22,27,39,21,39,19,39,43,51,27,22,27,39,40,36,43,38,43,22,40,39,26,36,26,2.0
34,56,23,69,19,23,69,36,56,36,56,55,36,55,35,49,52,34,67,38,54,38,54,21,71,21,71,72,18,14,72,19,52,39,69,32,52,38,38,52,75,15,75,16,55,19,38,39,38,38,70,18,23,56,55,19,56,16,75,14,36,39,23,54,23,67,55,19,19,71,23,56,21,56,38,36,55,32,52,19,49,39,38,39,55,16,23,19,21,56,36,19,21,19,38,19,23,39,38,19,21,38,21,39,23,19,23,56,23,19,38,16,38,14,38,39,55,18,23,19,38,35,36,38,38,39,23,36,38,19,36,19,2.0
34,52,15,78,13,15,78,38,52,38,52,57,34,57,33,51,44,34,77,42,48,41,48,14,79,14,79,69,22,16,69,21,54,37,66,30,54,35,42,44,73,19,72,18,58,22,42,37,42,36,67,21,15,52,57,22,58,19,72,16,38,37,15,48,15,77,57,21,13,79,15,52,14,52,42,34,57,30,54,22,51,37,42,37,57,18,15,21,14,52,38,22,14,22,42,21,15,37,42,22,14,36,14,37,15,21,15,52,15,22,42,18,42,16,42,37,57,22,15,22,42,33,38,36,41,37,15,34,42,21,38,21,1.0
38,51,25,67,21,24,67,40,51,41,51,55,37,55,37,51,47,38,65,43,49,42,49,23,69,22,69,66,25,20,66,25,53,39,64,35,53,39,43,47,69,22,69,22,55,25,43,39,42,39,65,25,25,51,55,25,55,22,69,21,41,39,25,49,24,65,55,25,21,69,25,51,23,52,43,37,55,35,53,25,51,39,43,39,55,22,25,25,23,51,41,25,23,25,42,25,25,39,43,25,23,39,23,39,25,25,24,51,25,25,42,22,43,21,43,39,55,25,25,25,42,37,40,39,42,39,25,37,42,25,40,25,2.0
32,58,24,68,20,24,68,34,58,34,58,55,35,56,34,50,54,32,66,36,56,36,56,22,70,22,70,74,16,14,74,18,53,38,72,31,53,37,36,54,76,15,76,16,55,18,36,38,36,37,72,17,24,58,56,18,57,16,76,14,34,38,24,56,24,66,56,18,20,70,24,58,22,58,36,35,56,31,53,18,50,38,36,38,56,16,24,18,22,58,34,18,22,18,36,18,24,38,36,18,22,37,22,38,24,18,24,58,24,18,36,16,36,14,36,38,56,16,24,18,36,34,34,37,36,38,24,35,36,18,34,18,2.0
33,57,24,68,20,24,68,35,57,35,57,55,35,56,34,50,53,33,66,37,55,37,55,22,70,22,70,70,19,15,70,21,53,38,67,31,53,37,37,53,73,17,73,18,55,21,37,38,37,37,67,20,24,57,56,21,57,18,73,15,35,38,24,55,24,66,56,21,20,70,24,57,22,57,37,35,56,31,53,21,50,38,37,38,56,18,24,21,22,57,35,21,22,21,37,21,24,38,37,21,22,37,22,38,24,21,24,57,24,21,37,18,37,15,37,38,56,19,24,21,37,34,35,37,37,38,24,35,37,21,35,21,2.0
33,53,15,78,13,15,78,37,53,37,53,58,33,58,32,52,45,33,77,41,49,41,49,14,79,14,79,70,20,15,70,21,55,36,67,29,55,35,41,45,73,17,73,18,58,21,41,36,41,35,67,20,15,53,58,21,59,18,73,15,37,36,15,49,15,77,58,21,13,79,15,53,14,53,41,33,58,29,55,21,52,36,41,36,58,18,15,21,14,53,37,21,14,21,41,21,15,36,41,21,14,35,14,36,15,21,15,53,15,21,41,18,41,15,41,36,58,20,15,21,41,32,37,35,41,36,15,33,41,21,37,21,1.0
37,51,17,76,15,17,76,40,51,40,51,58,33,58,33,52,45,37,75,43,48,43,48,16,77,16,77,70,21,14,70,20,55,36,67,30,55,36,43,45,74,18,73,17,58,21,43,36,43,36,67,21,17,51,58,21,58,18,73,14,40,36,17,48,17,75,58,20,15,77,17,51,16,51,43,33,58,30,55,21,52,36,43,36,58,17,17,20,16,51,40,21,16,21,43,20,17,36,43,21,16,36,16,36,17,20,17,51,17,21,43,17,43,14,43,36,58,21,17,21,43,33,40,36,43,36,17,33,43,20,40,20,2.0
36,54,28,64,24,28,64,38,54,38,54,52,39,52,39,46,50,36,62,40,52,39,52,26,66,26,66,72,20,15,72,19,49,42,70,36,49,41,40,50,75,18,74,17,52,20,40,42,40,42,70,20,28,54,52,20,52,18,74,15,38,42,28,52,28,62,52,19,24,66,28,54,26,54,40,39,52,36,49,20,46,42,40,42,52,17,28,19,26,54,38,20,26,20,40,19,28,42,40,20,26,42,26,42,28,19,28,54,28,20,40,17,40,15,40,42,52,20,28,20,40,39,38,42,39,42,28,39,40,19,38,19,1.0
37,53,25,67,21,25,67,39,53,39,53,57,34,57,33,51,49,37,65,41,51,41,51,23,69,23,69,70,21,18,70,22,54,37,68,31,54,36,41,49,72,19,72,20,57,22,41,37,41,36,68,21,25,53,57,22,58,20,72,18,39,37,25,51,25,65,57,22,21,69,25,53,23,53,41,34,57,31,54,22,52,37,41,37,57,20,25,22,23,53,39,22,23,22,41,22,25,37,41,22,23,36,23,37,25,22,25,53,25,22,41,20,41,18,41,37,57,21,25,22,41,33,39,36,41,37,25,34,41,22,39,22,2.0
38,50,17,75,13,17,75,41,50,41,50,58,34,57,33,51,44,38,73,44,47,44,47,15,77,15,77,71,22,16,70,20,54,37,68,30,54,36,44,44,74,19,72,18,58,21,44,37,44,36,68,21,17,50,58,22,58,19,73,16,41,37,17,47,17,73,57,20,13,77,17,50,15,50,44,34,57,30,54,22,51,37,44,37,57,18,17,20,15,50,41,22,15,22,44,20,17,37,44,22,15,36,15,37,17,20,17,50,17,22,44,18,44,16,44,37,57,22,17,22,44,33,41,36,44,37,17,34,44,20,41,20,1.0
32,58,22,70,18,22,70,34,58,33,58,56,35,55,35,49,54,32,68,35,56,36,56,20,72,20,72,71,21,17,71,21,53,38,69,32,52,38,35,54,73,19,73,19,56,21,36,38,36,38,69,21,22,58,56,21,56,19,73,17,34,39,22,56,22,68,55,21,18,72,22,58,20,58,36,35,56,32,53,21,49,38,35,38,55,19,22,21,20,58,34,21,20,21,36,21,22,39,36,21,20,38,20,39,22,21,22,58,22,21,36,19,36,17,36,38,56,21,22,21,36,35,34,38,36,38,22,35,36,21,34,21,1.0
35,55,26,66,22,26,66,37,55,37,55,52,39,52,39,46,51,35,64,39,53,39,53,24,68,24,68,68,24,19,68,23,49,42,66,36,49,42,39,51,71,22,70,21,52,24,39,42,39,42,66,24,26,55,52,24,52,22,70,19,37,42,26,53,26,64,52,23,22,68,26,55,24,55,39,39,52,36,49,24,46,42,39,42,52,21,26,23,24,55,37,24,24,24,39,23,26,42,39,24,24,42,24,42,26,23,26,55,26,24,39,21,39,19,39,42,52,24,26,24,39,39,37,42,39,42,26,39,39,23,37,23,2.0
28,62,23,69,19,23,69,30,62,30,62,45,46,45,45,39,58,28,67,30,60,32,60,21,71,21,71,75,16,10,75,15,42,47,72,42,42,48,32,58,79,13,78,12,46,16,32,49,32,48,73,15,23,62,45,16,46,13,78,10,30,49,23,60,23,67,45,15,19,71,23,62,21,62,32,46,45,42,42,16,39,49,30,49,45,12,23,15,21,62,30,16,21,16,32,15,23,49,32,16,21,48,21,49,23,15,23,62,23,16,32,12,32,10,32,47,45,16,23,16,32,45,30,48,32,49,23,46,32,15,30,15,1.0
34,56,26,66,22,26,66,36,56,36,56,52,39,52,39,46,52,34,64,38,54,38,54,24,68,24,68,69,22,15,69,21,49,42,66,36,49,42,38,52,73,19,72,18,52,22,38,42,38,42,66,22,26,56,52,22,52,19,72,15,36,42,26,54,26,64,52,21,22,68,26,56,24,56,38,39,52,36,49,22,46,42,38,42,52,18,26,21,24,56,36,22,24,22,38,21,26,42,38,22,24,42,24,42,26,21,26,56,26,22,38,18,38,15,38,42,52,22,26,22,38,39,36,42,38,42,26,39,38,21,36,21,1.0
29,60,17,76,15,17,76,31,59,31,60,62,29,61,29,55,53,29,75,34,57,34,56,16,77,16,77,72,20,16,72,20,59,32,70,26,58,32,34,54,74,18,74,18,62,20,35,33,34,32,70,20,17,59,62,20,62,18,74,16,31,33,17,57,17,75,61,20,15,77,17,60,16,60,35,29,62,26,59,20,55,32,34,32,61,18,17,20,16,59,31,20,16,20,34,20,17,33,35,20,16,32,16,33,17,20,17,59,17,20,34,18,34,16,34,32,62,20,17,20,34,29,31,32,34,32,17,29,34,20,31,20,1.0
30,58,24,68,20,24,68,33,58,33,58,49,42,49,42,43,52,30,66,36,55,36,55,22,70,22,70,67,23,14,67,22,46,45,64,39,46,45,36,52,72,19,71,18,49,23,36,45,36,45,64,23,24,58,49,23,49,19,71,15,33,45,24,55,24,66,49,22,20,70,24,58,22,58,36,42,49,39,46,23,43,45,36,45,49,18,24,22,22,58,33,23,22,23,36,22,24,45,36,23,22,45,22,45,24,22,24,58,24,23,36,18,36,15,36,45,49,23,24,23,36,42,33,45,36,45,24,42,36,22,33,22,2.0
32,55,17,75,15,18,76,35,55,35,56,56,35,55,35,49,49,32,74,38,52,38,52,16,76,16,77,72,19,13,72,19,53,38,69,32,52,38,38,49,75,16,75,16,56,19,39,38,38,38,69,19,17,55,56,19,56,16,75,13,36,39,18,52,17,74,55,19,15,77,18,56,16,56,39,35,56,32,53,19,49,38,38,38,55,16,17,19,16,55,36,19,16,19,38,19,18,39,39,19,16,38,16,39,17,19,17,55,18,19,38,16,39,13,39,38,56,19,17,19,38,35,35,38,38,38,18,35,38,19,35,19,1.0
39,51,22,70,18,22,70,41,51,41,51,54,38,54,38,50,47,39,68,43,49,43,49,20,72,20,72,65,27,22,65,26,52,40,63,36,52,40,43,47,68,25,67,24,54,27,43,40,43,40,63,27,22,51,54,27,54,25,67,22,41,40,22,49,22,68,54,26,18,72,22,51,20,51,43,38,54,36,52,27,50,40,43,40,54,24,22,26,20,51,41,27,20,27,43,26,22,40,43,27,20,40,20,40,22,26,22,51,22,27,43,24,43,22,43,40,54,27,22,27,43,38,41,40,43,40,22,38,43,26,41,26,2.0
33,55,19,72,14,19,72,36,55,36,55,50,41,50,41,44,49,33,69,38,52,38,52,16,75,16,75,70,20,11,70,19,47,43,66,38,47,43,39,49,75,16,74,15,50,20,39,44,39,44,66,20,19,55,50,20,50,16,74,11,36,44,19,52,19,70,50,19,14,75,19,55,16,55,39,41,50,38,47,20,44,44,38,44,50,15,19,19,16,55,36,20,16,20,39,19,19,44,39,20,16,44,16,44,19,19,19,55,19,20,39,15,39,11,39,43,50,20,19,20,39,41,36,44,38,44,19,41,39,19,36,19,2.0
