@relation 'Sax dominant'

@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMcac numeric
@attribute o1atLcac numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute destClass {2,3,4,1}

@data
17,71,20,70,15,68,18,15,70,20,71,17,18,68,67,67,17,73,15,74,19,19,74,15,73,17,20,20,20,17,21,17,17,20,17,21,74,15,18,20,17,20,15,74,20,18,20,17,20,15,15,20,4
23,67,21,66,17,66,21,17,68,20,69,22,22,64,65,62,18,70,19,71,24,23,72,19,71,18,22,21,23,19,24,19,19,22,19,23,72,17,23,20,23,21,17,71,21,22,22,22,23,17,17,22,3
20,69,19,68,15,71,16,14,73,16,74,17,19,66,71,64,16,72,16,73,21,18,76,15,75,15,20,17,21,16,22,16,17,18,17,19,76,14,20,16,20,17,15,73,19,17,20,17,21,14,15,18,2
16,75,15,74,14,68,16,11,71,16,72,17,15,73,67,72,14,76,14,77,17,18,76,13,75,13,16,17,17,14,18,14,15,18,15,19,76,11,16,16,16,17,14,77,15,17,16,17,17,11,14,18,3
17,72,17,71,14,69,16,12,71,16,72,16,17,69,67,68,15,74,15,75,19,18,76,13,75,13,18,17,19,14,20,14,16,18,16,19,76,12,18,16,17,17,14,75,17,17,18,16,19,12,14,18,2
17,74,14,73,12,68,17,13,70,16,71,19,15,71,66,70,13,76,14,77,18,20,75,15,74,14,15,17,17,15,18,15,14,19,14,20,75,13,17,17,17,17,12,77,15,19,15,19,17,13,12,19,2
24,67,20,66,19,65,22,20,67,20,68,24,22,64,65,63,19,69,21,70,25,25,70,22,69,20,22,22,24,22,25,22,21,24,21,25,70,20,24,20,24,22,19,70,20,24,22,24,24,20,19,24,1
19,68,19,67,14,66,20,15,68,19,69,19,20,65,64,62,16,72,15,73,21,21,73,16,72,17,21,21,21,17,22,17,16,21,16,22,73,15,20,19,19,21,14,73,19,20,21,19,21,15,14,21,4
16,74,18,73,14,67,20,15,68,21,69,19,17,71,65,71,16,75,15,76,18,21,73,16,72,17,18,21,18,17,19,17,16,21,16,22,73,16,17,21,16,21,14,76,18,20,18,19,18,16,14,21,4
18,70,19,69,14,63,22,16,66,22,67,21,19,67,62,65,16,73,15,74,20,23,71,18,70,19,20,23,20,19,21,19,16,23,16,24,71,16,19,22,18,23,14,74,19,22,20,21,20,16,14,23,3
21,70,19,69,18,65,21,18,67,21,68,22,20,68,64,67,18,71,19,73,22,23,71,19,70,19,20,22,21,20,23,20,19,23,20,24,71,18,21,21,21,22,18,72,19,22,21,22,22,18,18,23,2
14,76,12,75,10,67,16,11,69,15,70,18,12,74,64,73,11,78,11,79,15,19,76,13,74,12,13,16,15,13,16,14,12,18,12,20,75,11,14,16,14,17,11,79,13,18,13,18,15,11,11,19,3
16,69,19,68,13,71,13,10,73,16,74,12,17,67,69,63,14,73,13,75,18,14,78,10,77,12,19,16,19,12,21,12,14,16,15,17,78,10,17,16,17,16,13,74,19,13,20,13,20,10,13,16,4
16,74,16,73,14,68,18,15,70,18,71,18,16,71,67,71,15,75,15,76,18,20,74,16,73,16,17,19,18,17,19,17,16,20,16,21,74,15,17,18,16,19,14,76,16,19,17,18,18,15,14,20,3
20,70,21,69,16,68,20,15,70,20,71,19,21,67,67,66,18,72,18,73,22,21,74,17,73,17,21,20,21,17,22,17,18,20,18,21,74,15,21,20,20,20,16,73,21,20,21,19,21,15,16,20,4
18,73,16,72,13,68,18,11,68,17,69,19,17,70,64,69,14,75,15,76,19,20,75,13,74,12,17,18,18,13,19,13,15,19,15,20,75,13,18,17,18,18,13,76,16,19,17,19,18,13,13,19,2
15,76,14,75,12,70,16,12,72,16,72,17,15,73,68,73,13,77,14,78,16,18,76,14,76,13,15,17,16,14,17,14,14,18,14,18,76,12,16,16,16,17,12,78,14,17,15,17,16,12,12,18,3
21,67,20,66,15,68,19,14,69,18,70,19,21,65,66,62,16,71,17,72,23,21,74,16,73,15,21,19,22,16,23,16,17,20,17,21,74,15,22,18,21,19,16,72,20,20,21,19,22,15,16,20,2
15,72,13,71,9,68,15,9,70,14,71,16,15,69,64,66,10,76,11,78,17,17,77,11,76,10,15,16,16,11,18,11,11,17,12,18,77,9,16,14,16,16,9,77,13,16,16,16,17,9,9,17,3
17,74,14,73,14,66,17,13,68,16,69,19,15,71,63,71,14,75,15,76,18,20,74,14,73,13,16,18,18,15,19,15,16,20,16,21,74,13,17,16,17,18,14,76,14,19,16,19,18,13,14,20,1
21,69,17,68,15,64,22,18,65,20,66,24,19,66,62,64,15,72,17,73,22,25,70,20,69,18,19,22,21,20,22,20,17,24,17,25,70,19,21,20,21,22,15,73,17,24,19,24,21,19,15,24,1
16,69,20,69,13,71,15,12,73,17,74,13,17,67,70,64,15,74,13,74,18,15,77,12,76,14,20,17,20,14,20,14,15,17,15,18,77,12,17,17,16,17,13,74,20,15,20,14,20,12,13,17,4
17,71,16,70,12,73,14,11,74,14,75,15,16,69,72,65,12,75,12,76,18,16,78,12,77,12,17,15,18,13,19,13,13,16,13,17,78,12,17,14,17,15,12,76,16,15,17,15,18,12,12,16,3
20,72,18,71,16,67,20,16,69,19,70,21,19,69,66,69,17,73,18,74,21,22,73,18,72,17,19,20,20,18,21,18,18,21,18,22,73,16,20,19,20,20,16,74,18,21,19,21,20,16,16,21,3
16,71,16,70,10,70,14,9,72,14,73,14,16,68,67,66,12,75,12,76,18,16,78,10,77,10,17,15,18,11,19,11,13,16,13,17,78,9,17,14,16,15,11,76,16,15,17,14,18,9,11,16,3
17,74,11,73,9,72,14,10,73,12,74,17,14,72,70,70,10,77,12,79,17,17,78,12,77,11,13,14,15,12,17,12,11,16,12,17,78,11,16,13,17,14,10,78,12,16,14,17,16,11,10,16,1
18,72,16,71,12,71,16,12,73,15,74,17,17,69,70,67,13,75,14,76,19,18,77,14,76,13,17,16,18,14,19,14,14,17,14,18,77,12,18,15,18,16,12,76,16,17,17,17,18,12,12,17,3
19,69,19,68,16,65,20,14,67,19,68,19,20,67,62,64,17,72,16,73,21,21,73,15,72,16,21,21,21,16,22,16,17,21,17,22,73,14,20,19,19,21,16,73,19,20,21,19,21,14,16,21,3
18,72,19,71,14,72,17,13,74,17,75,16,19,69,72,68,16,74,16,75,20,18,77,15,76,15,19,17,19,15,20,15,16,17,16,18,77,13,19,17,18,17,14,75,19,17,19,16,19,13,14,17,4
12,75,14,74,11,64,17,11,66,19,67,16,13,72,59,71,12,77,11,78,15,19,74,11,73,13,15,19,16,13,17,13,13,20,13,21,74,11,14,19,12,19,11,78,15,18,15,16,16,11,11,20,4
20,65,23,64,17,67,20,18,69,21,70,18,22,62,67,59,19,69,17,70,23,21,72,18,71,20,24,22,24,20,25,20,19,22,19,23,72,18,22,21,20,22,17,70,23,20,24,18,24,18,17,22,4
19,71,19,70,15,69,18,13,70,18,71,18,19,68,67,67,17,73,16,74,20,19,75,14,74,15,20,19,20,15,21,15,17,19,17,20,75,14,19,18,19,19,15,74,19,18,20,18,20,14,15,19,3
24,69,19,68,19,66,21,19,68,19,69,24,21,66,66,66,19,70,21,71,24,24,71,21,70,19,21,21,23,21,24,21,21,23,21,24,71,19,23,19,24,21,19,71,19,23,21,24,23,19,19,23,1
21,71,16,70,15,69,18,16,71,16,72,21,18,68,69,67,15,73,17,74,21,21,74,18,73,16,18,18,20,18,21,18,17,20,17,21,74,16,20,16,21,18,15,74,16,20,18,21,20,16,15,20,1
21,69,18,68,15,65,22,18,67,20,68,23,20,66,64,64,16,72,17,73,22,24,71,20,70,19,20,22,21,20,22,20,17,23,17,24,71,18,21,20,21,22,15,73,18,23,20,23,21,18,15,23,1
22,70,17,69,16,67,20,18,69,18,70,23,19,67,67,66,16,72,18,73,22,23,72,20,71,18,19,20,21,20,22,20,18,22,18,23,72,18,21,18,22,20,16,73,17,22,19,23,21,18,16,22,1
18,74,14,73,12,70,17,13,72,15,73,19,16,71,69,70,13,76,14,77,18,19,76,15,75,14,16,17,17,15,18,15,14,18,14,19,76,13,17,15,18,17,12,77,14,18,16,19,17,13,12,18,1
22,67,21,66,17,69,18,16,71,18,72,19,21,64,69,62,18,70,18,71,23,20,74,17,73,17,22,19,23,18,24,18,19,20,19,21,74,16,22,18,22,19,17,71,21,19,22,19,23,16,17,20,3
19,70,16,69,14,64,19,14,65,19,66,21,17,67,60,65,14,73,15,74,20,22,72,15,71,15,18,20,20,16,21,16,16,22,16,23,72,15,19,19,19,20,14,74,17,21,18,21,20,15,14,22,2
20,70,17,70,16,65,20,17,67,19,67,21,18,68,63,67,16,73,18,73,20,22,71,18,71,17,19,21,21,19,21,19,18,23,18,23,71,17,20,19,20,21,16,73,17,22,19,22,21,17,16,23,1
16,73,19,72,15,66,19,15,68,21,69,18,17,70,64,70,17,74,15,75,18,20,73,15,72,17,19,21,19,17,20,17,17,21,17,22,73,15,17,21,16,21,15,75,19,19,19,18,19,15,15,21,4
22,69,21,68,19,66,21,19,68,21,69,22,21,66,66,66,20,70,20,71,23,23,71,20,70,20,22,22,23,21,24,21,21,23,21,24,71,19,22,21,22,22,19,71,21,22,22,22,23,19,19,23,2
21,64,22,63,16,67,18,14,69,18,70,17,22,61,65,57,18,69,16,70,23,19,74,14,73,16,24,20,24,16,25,16,18,20,18,21,74,14,22,18,21,20,16,70,22,18,24,17,24,14,16,20,4
18,71,17,70,14,63,19,13,65,19,66,20,18,68,60,67,16,73,16,75,19,21,72,15,71,15,18,21,19,16,21,16,16,22,17,23,72,13,18,20,19,21,14,74,17,20,19,21,20,14,14,22,2
24,66,20,65,16,67,21,18,69,19,70,23,22,64,67,61,17,70,18,71,24,23,72,20,71,19,22,21,23,20,24,20,18,22,18,23,72,18,23,19,24,21,17,71,20,22,22,23,23,18,17,22,1
22,70,20,69,18,65,22,18,67,21,68,23,21,67,64,67,19,71,20,72,23,24,71,20,70,19,21,22,22,20,23,20,20,23,20,24,71,18,22,21,22,22,18,72,20,23,21,23,22,18,18,23,2
24,68,21,67,18,63,24,18,65,22,66,25,23,65,61,64,20,70,20,71,24,25,70,20,69,20,23,24,23,20,24,20,20,24,20,25,70,18,23,22,24,24,18,71,21,24,23,25,23,18,18,24,1
17,73,17,72,16,64,19,14,66,20,66,20,17,71,60,70,16,74,16,75,18,21,72,15,72,15,18,21,19,16,20,16,17,22,17,22,72,14,18,20,18,21,16,75,17,20,18,20,19,14,16,22,3
19,72,18,71,16,65,19,14,67,19,68,20,18,69,62,69,17,73,17,74,20,21,73,15,72,15,19,20,20,16,21,16,18,21,18,22,73,14,19,19,19,20,16,74,18,20,19,20,20,14,16,21,3
17,72,17,71,12,68,18,13,71,18,72,18,17,70,68,68,14,75,13,76,18,19,75,15,74,16,18,19,18,16,19,16,14,19,14,20,75,13,17,18,17,19,13,76,17,18,18,18,18,13,13,19,3
22,69,18,68,17,63,22,18,65,20,66,24,20,66,61,65,17,71,19,72,23,25,70,20,69,18,20,22,22,20,23,20,19,24,19,25,70,18,22,20,22,22,17,72,18,24,20,24,22,18,17,24,1
23,69,18,68,17,67,20,18,69,18,70,23,20,66,67,65,17,71,19,72,23,23,72,20,71,18,20,20,22,20,23,20,19,22,19,23,72,18,22,18,23,20,17,72,18,22,20,23,22,18,17,22,1
16,72,17,71,11,67,18,12,70,18,71,17,17,68,66,67,14,75,13,76,18,19,75,14,74,15,18,19,18,15,19,15,14,19,14,20,75,12,17,18,16,19,11,76,17,18,18,17,18,12,11,19,4
20,69,20,68,15,66,20,15,68,20,69,20,20,66,64,64,17,72,16,73,21,21,73,16,72,17,21,21,21,17,22,17,17,21,17,22,73,15,20,20,20,21,15,73,20,20,21,20,21,15,15,21,3
18,71,21,70,17,66,20,16,67,22,68,19,19,68,64,68,19,72,17,73,20,21,72,16,71,18,21,22,21,18,22,18,19,22,19,23,72,17,19,22,18,22,17,73,21,20,21,19,21,17,17,22,4
22,64,23,63,16,64,23,17,66,22,67,21,24,61,62,57,18,69,18,70,25,24,71,19,70,19,24,23,24,19,25,19,18,23,18,24,71,17,24,22,22,23,16,70,23,23,24,21,24,17,16,23,4
16,73,13,72,11,69,15,10,71,13,72,17,15,70,66,68,12,76,12,77,17,17,77,12,76,11,16,16,17,12,18,12,13,17,13,18,77,10,16,13,17,16,11,77,13,16,16,17,17,10,11,17,1
17,68,19,67,12,69,14,10,71,15,72,14,17,65,66,61,14,73,12,74,19,16,77,10,76,11,19,16,20,12,21,12,14,17,14,18,77,10,18,16,17,16,12,74,19,15,19,14,20,10,12,17,4
21,69,20,68,17,66,20,17,68,20,69,21,20,66,65,65,18,71,18,72,22,22,72,18,71,18,21,21,22,19,23,19,19,22,19,23,72,17,21,20,21,21,17,72,20,21,21,21,22,17,17,22,2
20,70,18,69,14,69,19,15,70,18,71,20,19,67,68,65,15,73,16,74,21,21,74,17,73,16,19,19,20,17,21,17,16,20,16,21,74,16,20,18,20,19,14,74,18,20,19,20,20,16,14,20,3
15,73,18,72,13,70,16,12,71,18,72,15,16,70,68,69,15,75,13,76,17,17,76,12,75,14,18,18,18,14,19,14,15,18,15,19,76,13,16,18,15,18,13,76,18,16,18,15,18,13,13,18,4
22,66,25,65,20,64,22,19,66,24,67,21,23,63,63,62,22,68,20,69,24,23,70,19,69,21,25,24,25,21,26,21,22,24,22,25,70,19,23,24,22,24,20,69,25,22,25,21,25,19,20,24,4
20,69,19,68,15,67,17,12,70,17,71,18,19,66,66,64,16,72,16,73,21,19,75,14,74,14,20,18,21,15,22,15,17,19,17,20,75,12,20,17,20,18,15,73,19,18,20,18,21,12,15,19,3
15,70,15,69,8,70,13,8,72,14,72,13,15,67,66,62,10,76,9,77,16,15,78,8,78,10,16,15,17,10,18,10,10,16,10,16,78,8,16,15,15,15,8,77,16,14,16,13,17,8,8,16,3
18,70,17,69,12,73,13,10,75,13,76,14,17,67,72,64,13,74,13,75,19,15,79,11,78,11,18,14,19,12,20,12,14,15,14,16,79,10,18,13,18,14,12,75,17,14,18,14,19,10,12,15,2
20,71,16,70,13,67,19,14,69,17,70,21,18,68,65,66,14,74,15,75,20,21,74,16,73,15,18,19,19,16,20,16,15,20,15,21,74,14,19,17,20,19,13,75,16,20,18,21,19,14,13,20,1
14,77,13,76,11,73,14,12,75,14,76,15,13,74,73,74,12,78,12,79,15,16,78,13,77,13,14,15,15,14,16,14,13,16,13,17,78,12,14,14,14,15,11,79,13,15,14,15,15,12,11,16,3
22,69,18,68,16,65,21,18,67,19,68,23,20,65,64,65,17,71,19,72,23,24,71,20,70,18,20,21,22,20,23,20,19,23,19,24,71,18,22,19,22,21,16,72,18,23,20,23,22,18,16,23,1
16,72,18,71,12,71,15,10,73,16,74,14,17,69,69,67,14,75,13,76,18,16,78,11,77,12,18,16,18,12,19,12,14,16,14,17,78,10,17,16,16,16,12,76,18,15,18,14,18,10,12,16,4
14,76,13,75,10,69,16,11,71,16,72,17,13,74,68,73,11,78,11,79,15,18,76,13,75,13,14,17,15,14,16,14,12,18,12,19,76,12,14,16,14,17,11,79,13,17,14,17,15,12,11,18,2
22,68,21,67,18,61,23,18,64,23,65,24,21,65,60,64,19,70,19,71,23,25,69,20,68,20,22,24,23,21,24,21,20,25,20,26,69,18,22,23,22,24,18,71,21,24,22,24,23,18,18,25,2
18,70,21,69,16,67,18,14,69,20,70,17,19,67,65,66,18,72,16,73,20,19,74,14,73,16,21,20,21,16,22,16,18,20,18,21,74,14,19,20,18,20,16,73,21,18,21,17,21,14,16,20,4
18,70,21,69,16,70,17,15,72,19,73,16,19,67,70,66,18,72,16,73,20,18,75,15,74,17,21,19,21,17,22,17,18,19,18,20,75,15,19,19,18,19,16,73,21,17,21,16,21,15,16,19,4
21,66,21,65,15,65,19,14,67,19,68,20,21,63,62,61,17,70,17,71,23,21,73,16,72,15,22,20,23,16,24,16,18,21,18,22,73,14,22,19,22,20,16,71,21,20,22,20,23,14,16,21,2
13,74,17,73,12,72,14,12,74,17,74,13,15,71,71,70,14,76,12,77,15,15,77,12,77,14,17,17,17,14,18,14,14,17,14,17,77,12,15,17,14,17,12,77,17,14,17,13,17,12,12,17,4
15,74,14,73,10,72,15,13,73,15,74,16,14,71,70,69,11,77,11,78,16,17,77,13,76,13,15,16,16,14,17,14,12,17,12,18,77,13,15,15,15,16,10,78,14,16,15,16,16,13,10,17,2
16,74,17,73,14,69,17,13,72,18,72,16,17,71,69,71,16,75,15,76,17,18,75,14,75,16,18,19,18,16,19,16,16,19,16,19,75,13,17,18,16,19,14,76,17,17,18,16,18,13,14,19,3
19,68,13,67,8,71,14,9,72,11,73,17,16,66,68,60,8,75,10,76,19,17,78,11,77,9,16,14,18,11,19,11,10,16,10,17,78,10,18,11,19,14,9,76,13,16,16,17,18,10,9,16,1
19,66,22,65,16,66,18,14,69,20,69,17,21,63,65,60,18,70,16,71,21,19,73,15,73,17,23,21,23,17,24,17,18,21,18,21,73,14,21,20,20,21,16,71,22,18,23,17,23,14,16,21,4
19,70,18,69,14,68,17,13,70,17,71,18,18,67,66,65,15,73,15,74,20,19,75,14,74,14,19,18,20,15,21,15,16,19,16,20,75,13,19,17,19,18,14,74,18,18,19,18,20,13,14,19,3
20,70,21,69,16,67,21,15,69,21,70,20,21,68,67,67,18,72,18,73,22,22,73,18,72,18,21,21,21,18,22,18,18,21,18,22,73,16,21,21,20,21,17,73,21,21,21,20,21,16,17,21,4
19,73,14,72,13,70,16,13,72,14,73,19,16,70,69,69,13,75,15,76,19,19,76,15,75,13,16,16,18,15,19,15,15,18,15,19,76,13,18,14,19,16,13,76,14,18,16,19,18,13,13,18,1
15,72,16,71,12,71,14,12,73,15,74,14,15,69,70,67,13,75,12,76,17,16,77,12,76,13,17,16,18,14,19,14,14,17,14,18,77,12,16,15,15,16,12,76,16,15,17,14,18,12,12,17,4
19,72,19,71,16,67,21,17,68,21,69,21,19,69,66,69,18,73,17,74,20,22,72,18,71,19,20,22,20,19,21,19,18,22,18,23,72,18,19,21,19,22,16,74,19,21,20,21,20,18,16,22,3
20,72,14,71,13,72,15,13,74,13,75,18,17,69,72,68,13,74,16,76,20,18,77,15,76,13,16,15,18,15,20,15,15,17,16,18,77,13,19,13,20,15,13,75,14,17,17,18,19,13,13,17,1
18,71,16,70,11,73,14,10,75,13,76,15,17,68,72,65,12,75,13,76,19,16,79,12,78,11,17,14,18,12,19,12,13,15,13,16,79,10,18,13,18,14,11,76,16,15,17,15,18,10,11,15,3
20,71,15,70,13,64,20,15,66,18,67,23,17,68,61,66,13,74,15,75,20,23,72,17,71,15,17,20,19,17,20,17,15,22,15,23,72,15,19,18,20,20,13,75,15,22,17,23,19,15,13,22,1
21,70,21,69,18,64,22,17,66,22,67,22,21,67,62,67,20,71,19,72,22,23,71,18,70,19,22,23,22,19,23,19,20,23,20,24,71,17,21,22,21,23,18,72,21,22,22,22,22,17,18,23,2
22,65,25,64,19,61,24,19,62,26,63,23,23,62,58,60,21,68,19,69,24,25,68,19,67,21,25,26,25,21,26,21,21,26,21,27,68,20,23,26,22,26,19,69,25,24,25,23,25,20,19,26,4
21,70,20,69,18,68,19,17,70,19,71,20,20,67,68,67,19,71,19,72,22,21,73,18,72,18,21,20,22,19,23,19,20,21,20,22,73,17,21,19,21,20,18,72,20,20,21,20,22,17,18,21,3
20,67,17,66,12,68,17,15,70,16,71,19,18,63,67,60,13,72,14,73,21,20,74,16,73,15,19,18,21,17,22,17,15,20,15,21,74,15,20,16,20,18,12,73,17,19,19,19,21,15,12,20,1
20,69,19,68,15,69,18,15,70,18,71,19,19,67,68,65,16,72,16,73,21,20,74,16,73,16,20,19,21,17,22,17,17,20,17,21,74,16,20,18,20,19,16,73,19,19,20,19,21,16,16,20,2
21,69,20,68,17,66,19,15,69,19,70,20,20,66,66,65,18,71,18,72,22,21,73,17,72,17,21,20,22,18,23,18,19,21,19,22,73,15,21,19,21,20,17,72,20,20,21,20,22,15,17,21,2
20,63,22,62,13,68,15,12,69,17,70,15,20,58,65,55,16,69,15,70,22,17,75,12,74,13,23,18,24,14,25,14,17,19,17,20,75,13,21,17,21,18,13,70,22,16,23,16,24,13,13,19,4
18,73,19,72,15,71,18,14,73,18,74,17,19,70,71,70,17,74,17,75,20,19,76,16,75,16,19,18,19,16,20,16,17,18,17,19,76,14,19,18,18,18,15,75,19,18,19,17,19,14,15,18,4
22,66,18,65,13,71,15,13,73,14,73,17,20,62,70,59,14,71,16,72,22,18,76,14,76,13,20,16,22,15,23,15,16,18,16,18,76,13,22,14,22,16,13,72,18,17,20,17,22,13,13,18,1
17,72,17,71,12,71,16,12,73,16,74,16,17,69,70,67,14,75,13,76,18,17,77,13,76,14,18,17,18,14,19,14,14,17,14,18,77,12,17,16,17,17,12,76,17,16,18,16,18,12,12,17,2
19,74,17,73,17,71,17,14,73,16,74,18,18,72,71,72,17,74,18,75,20,19,76,16,75,15,18,17,19,16,20,16,18,18,18,19,76,14,19,16,19,17,17,75,17,18,18,18,19,14,17,18,3
15,72,13,71,9,69,14,10,72,13,73,15,14,68,68,66,10,76,11,77,17,17,77,12,76,11,15,15,17,13,18,13,12,17,12,18,77,10,16,13,15,15,9,77,13,16,15,15,17,10,9,17,3
21,70,20,69,18,66,21,19,68,21,69,22,20,67,66,67,19,71,19,72,22,23,71,20,70,20,21,22,22,21,23,21,20,23,20,24,71,19,21,21,21,22,18,72,20,22,21,22,22,19,18,23,2
16,71,18,70,13,65,18,13,68,19,68,18,17,69,63,67,15,74,14,75,18,20,73,15,73,15,18,20,19,16,20,16,15,21,15,21,73,13,18,20,17,20,14,75,18,19,18,18,19,13,14,21,4
17,70,18,69,16,65,18,14,68,18,69,17,18,67,64,66,17,72,16,73,20,20,73,15,72,16,20,20,21,17,22,17,18,21,18,22,73,14,19,18,17,20,16,73,18,19,20,17,21,14,16,21,4
22,67,22,66,17,67,21,18,68,21,69,21,22,65,65,63,19,70,18,71,23,22,72,18,71,19,23,22,23,19,24,19,19,22,19,23,72,18,22,21,22,22,18,71,22,21,23,21,23,18,18,22,2
17,71,17,71,14,70,17,15,72,17,73,17,17,69,70,68,15,74,15,75,19,18,75,16,74,16,18,18,19,17,20,17,16,19,17,20,75,15,18,17,17,18,14,74,17,18,19,17,20,15,14,19,2
18,69,18,68,13,63,20,14,65,20,66,20,18,66,59,63,15,73,14,74,20,22,72,15,71,16,19,21,20,16,21,16,15,22,15,23,72,14,19,21,18,21,13,74,19,21,19,20,20,14,13,22,2
19,72,18,71,14,70,19,15,72,18,73,19,19,69,70,68,16,74,16,75,20,20,75,17,74,17,19,19,19,17,20,17,16,19,16,20,75,15,19,18,19,19,14,75,18,19,19,19,19,15,14,19,3
19,70,22,69,18,65,21,18,67,23,68,20,20,67,64,67,20,71,18,72,21,22,71,18,70,20,22,23,22,20,23,20,20,23,20,24,71,18,20,23,19,23,18,72,22,21,22,20,22,18,18,23,4
19,70,17,69,14,69,16,14,71,16,72,18,17,67,68,65,15,73,15,74,20,19,75,15,74,15,18,17,20,16,21,16,16,19,16,20,75,14,19,17,19,17,14,74,18,18,18,18,20,14,14,19,3
18,72,17,71,14,69,17,13,70,17,71,18,17,69,67,68,15,74,15,75,19,19,75,14,74,14,18,18,19,15,20,15,16,19,16,20,75,14,18,17,18,18,14,75,17,18,18,18,19,14,14,19,2
18,71,19,71,15,71,17,14,73,17,74,16,18,69,71,68,17,74,16,74,19,17,76,15,75,16,20,18,20,16,20,16,17,18,17,19,76,14,18,17,18,18,15,74,19,17,20,17,20,14,15,18,2
21,72,17,71,16,64,22,17,67,20,68,24,19,69,64,69,17,73,18,74,21,24,71,20,70,19,19,22,20,20,21,20,18,23,18,24,71,17,20,20,21,22,16,74,17,23,19,24,20,17,16,23,1
18,71,17,70,13,67,18,14,69,18,70,19,17,68,65,66,14,74,14,75,19,20,74,15,73,15,18,19,19,16,20,16,15,20,15,21,74,14,18,18,18,19,13,75,17,19,18,19,19,14,13,20,3
19,69,18,68,13,70,17,13,72,16,73,17,19,67,69,64,14,73,15,74,21,19,76,15,75,14,19,17,20,15,21,15,15,18,15,19,76,13,20,16,19,17,14,74,18,18,19,17,20,13,14,18,3
13,73,15,72,11,72,12,11,74,14,75,12,13,70,71,68,12,76,11,77,15,14,78,11,77,12,16,15,17,13,18,13,13,16,13,17,78,11,14,14,14,15,11,77,15,13,16,13,17,11,11,16,4
19,70,14,69,11,70,15,11,72,13,73,17,17,67,68,64,11,74,14,76,20,18,77,13,76,11,16,15,18,13,20,13,13,17,14,18,77,11,19,13,19,15,11,75,14,17,17,17,19,11,11,17,1
15,73,13,72,9,70,15,10,71,13,72,16,14,70,67,67,10,77,11,78,17,18,77,12,76,10,14,15,16,12,17,12,11,17,11,18,77,11,16,14,15,15,9,78,13,17,14,16,16,11,9,17,3
18,71,19,70,15,67,20,16,69,20,70,19,19,68,66,67,17,73,16,74,20,21,73,17,72,18,20,21,20,18,21,18,17,21,17,22,73,16,19,20,18,21,15,74,19,20,20,19,20,16,15,21,2
17,72,17,71,14,67,18,13,69,18,70,18,17,69,66,68,15,74,15,75,19,20,74,15,73,15,18,19,19,16,20,16,16,20,16,21,74,14,18,18,17,19,14,75,17,19,18,18,19,14,14,20,4
16,72,17,71,12,72,16,13,74,16,75,15,17,69,72,67,14,75,13,76,18,17,77,14,76,15,18,17,18,15,19,15,14,17,14,18,77,13,17,16,16,17,12,76,17,16,18,15,18,13,12,17,3
16,72,16,71,12,71,15,11,73,15,74,15,16,69,71,67,13,75,13,76,18,17,77,13,76,13,17,16,18,14,19,14,14,17,14,18,77,12,17,15,16,16,12,76,16,16,17,15,18,12,12,17,2
22,68,22,67,20,67,20,19,69,21,69,20,22,65,67,65,21,69,21,70,23,22,71,19,71,20,23,22,24,21,25,21,22,23,22,23,71,19,23,21,22,22,20,70,22,21,23,20,24,19,20,23,3
20,70,16,69,14,67,19,16,69,17,70,21,18,67,66,65,14,73,16,74,21,22,73,18,72,16,18,19,20,18,21,18,16,21,16,22,73,16,20,17,20,19,14,74,16,21,18,21,20,16,14,21,1
17,71,19,70,13,71,16,12,73,17,74,15,18,68,70,66,15,74,14,75,19,17,77,13,76,14,19,17,19,14,20,14,15,17,15,18,77,12,18,17,17,17,13,75,19,16,19,15,19,12,13,17,4
19,70,18,69,14,70,17,15,72,17,73,18,18,67,70,65,15,73,15,74,20,19,75,16,74,16,19,18,20,17,21,17,16,19,16,20,75,15,19,17,19,18,14,74,18,18,19,18,20,15,14,19,3
