@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atLkk numeric
@attribute o1atMaa numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMbj numeric
@attribute o1atLbj numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMdi numeric
@attribute o1atLdi numeric
@attribute o1atMkg numeric
@attribute o1atLkg numeric
@attribute o1atMch numeric
@attribute o1atLch numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMbi numeric
@attribute o1atLbi numeric
@attribute o1atMib numeric
@attribute o1atLib numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMje numeric
@attribute o1atLje numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdj numeric
@attribute o1atLdj numeric
@attribute o1atMkd numeric
@attribute o1atLkd numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMkf numeric
@attribute o1atLkf numeric
@attribute o1atMcj numeric
@attribute o1atLcj numeric
@attribute o1atMbh numeric
@attribute o1atLbh numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMid numeric
@attribute o1atLid numeric
@attribute destClass {1.0,2.0}

@data
35,61,62,40,45,51,86,20,23,82,37,58,47,48,89,6,25,70,64,31,32,58,37,58,47,48,88,6,64,30,25,70,40,56,30,68,51,46,70,28,4,9,32,63,53,42,42,53,72,22,11,84,32,58,42,48,53,31,42,42,32,63,53,42,42,53,72,22,11,84,47,31,47,42,42,48,47,42,73,6,37,53,64,23,47,23,32,53,42,31,53,23,37,48,53,7,65,7,53,30,37,53,25,58,25,63,25,53,64,22,32,48,37,42,25,63,42,42,32,7,47,22,32,53,25,23,37,48,53,22,37,31,53,6,32,42,47,30,25,31,25,30,37,7,25,58,42,22,11,70,37,23,37,6,72,6,47,6,32,23,25,42,64,6,37,42,42,23,37,30,2.0
36,61,61,35,47,51,85,20,23,82,38,57,49,46,88,7,25,70,63,32,32,57,38,57,49,46,87,7,63,31,25,70,40,55,30,68,56,44,70,29,5,9,32,63,58,37,42,53,72,22,11,84,32,57,42,46,58,32,42,37,32,63,58,37,42,53,72,22,11,84,49,32,49,37,42,46,49,37,73,7,38,53,63,23,49,23,32,53,42,32,58,23,38,46,58,8,64,8,58,31,38,53,25,57,25,63,25,53,63,22,32,46,38,37,25,63,42,37,32,8,49,22,32,53,25,23,38,46,58,22,38,32,58,7,32,37,49,31,25,32,25,31,38,8,25,57,42,22,11,70,38,23,38,7,72,7,49,7,32,23,25,37,63,7,38,37,42,23,38,31,2.0
30,68,69,28,42,56,84,16,16,84,32,63,47,46,86,9,17,78,71,24,25,63,32,63,47,47,86,9,71,23,16,78,34,61,23,77,58,42,74,21,7,9,25,70,63,32,35,59,77,18,10,85,25,63,36,48,63,24,37,33,25,69,62,32,36,58,76,18,10,85,48,24,47,32,36,47,48,32,77,9,32,58,72,19,48,19,25,59,37,24,63,19,32,48,63,9,72,9,62,23,32,59,17,63,17,70,17,59,71,18,25,48,32,33,17,70,36,32,25,9,47,18,25,58,17,19,32,47,62,18,32,24,62,9,25,33,47,23,17,24,17,23,32,9,17,63,36,18,10,78,32,19,32,9,76,9,47,9,25,19,17,33,71,9,32,32,37,19,32,23,1.0
36,61,62,35,47,50,82,21,23,83,38,57,50,45,85,10,25,70,64,31,32,57,38,57,50,45,84,10,64,30,25,70,41,55,30,68,56,42,69,28,8,8,32,63,58,37,43,52,71,23,10,85,32,57,43,45,58,31,43,37,32,63,58,37,43,52,71,23,10,85,50,31,50,37,43,45,50,37,72,10,38,52,64,24,50,24,32,52,43,31,58,24,38,45,58,11,65,11,58,30,38,52,25,57,25,63,25,52,64,23,32,45,38,37,25,63,43,37,32,11,50,23,32,52,25,24,38,45,58,23,38,31,58,10,32,37,50,30,25,31,25,30,38,11,25,57,43,23,10,70,38,24,38,10,71,10,50,10,32,24,25,37,64,10,38,37,43,24,38,30,2.0
28,68,62,34,51,46,84,18,15,83,30,65,53,42,86,9,16,79,65,30,25,64,30,64,53,40,86,9,65,30,16,79,40,62,23,78,56,39,73,27,7,10,25,70,59,36,45,50,75,20,11,84,25,65,45,42,59,30,45,37,25,70,58,36,43,50,75,20,11,84,54,30,53,36,44,41,54,37,75,9,30,50,65,20,54,20,25,51,45,30,59,20,31,42,59,9,65,9,58,30,31,51,16,65,16,70,16,51,65,20,25,42,31,37,16,70,44,36,25,9,53,20,25,50,16,20,30,41,58,20,31,30,58,9,25,37,53,30,16,30,16,30,31,9,16,64,44,20,11,79,31,20,30,9,75,9,53,9,25,20,16,37,65,9,30,36,45,20,30,30,2.0
33,63,66,33,45,50,81,18,21,86,35,60,48,47,83,12,23,72,67,26,30,60,35,60,48,47,83,12,68,26,23,72,39,58,28,70,55,44,72,24,10,7,30,65,58,37,42,53,75,19,8,87,30,60,42,47,58,27,42,37,30,65,58,36,42,53,74,20,8,87,48,27,48,36,42,47,48,37,75,12,35,53,69,20,48,21,30,53,42,27,59,21,35,47,59,12,69,12,58,26,35,53,23,60,23,65,23,53,68,20,30,47,35,37,23,65,42,36,30,12,48,20,30,53,23,21,35,47,58,20,35,27,58,12,30,37,48,26,23,27,23,26,35,12,23,60,42,20,8,72,35,21,35,12,74,12,48,12,30,21,23,37,68,12,35,36,42,21,35,26,2.0
35,60,61,33,49,46,80,17,19,85,38,56,52,43,82,12,22,73,65,29,32,57,38,57,52,43,82,13,65,29,22,73,43,54,29,70,55,40,73,25,11,6,31,63,58,37,46,49,75,19,8,87,32,57,46,43,58,30,46,37,32,63,58,36,46,49,75,19,8,87,52,30,52,36,46,43,52,37,76,12,38,49,65,19,52,20,32,49,46,30,58,20,38,43,59,13,66,12,58,29,38,49,22,57,22,63,22,49,65,19,32,43,38,37,22,63,46,36,32,13,52,19,32,49,22,20,38,43,58,19,38,30,58,13,32,37,52,29,22,30,22,29,38,13,22,57,46,19,8,73,38,20,38,13,75,13,52,13,32,20,22,37,65,13,38,36,46,20,38,29,1.0
36,61,63,35,46,49,83,20,23,83,38,57,48,47,86,9,25,70,65,30,32,57,38,57,48,47,85,9,65,29,25,70,42,55,30,68,56,45,70,27,7,8,32,63,58,37,44,51,72,22,10,85,32,57,44,47,58,30,44,37,32,63,58,37,44,51,72,22,10,85,48,30,48,37,44,47,48,37,73,9,38,51,65,23,48,23,32,51,44,30,58,23,38,47,58,10,66,10,58,29,38,51,25,57,25,63,25,51,65,22,32,47,38,37,25,63,44,37,32,10,48,22,32,51,25,23,38,47,58,22,38,30,58,9,32,37,48,29,25,30,25,29,38,10,25,57,44,22,10,70,38,23,38,9,72,9,48,9,32,23,25,37,65,9,38,37,44,23,38,29,2.0
26,69,64,38,39,61,90,13,18,79,27,67,43,51,91,4,20,75,68,26,24,67,28,66,42,51,91,4,67,27,20,75,30,65,22,73,48,47,79,24,3,12,24,71,51,42,31,62,81,15,14,81,24,67,32,52,53,27,32,43,23,71,52,41,32,63,80,14,14,81,44,28,43,42,32,51,43,43,81,4,28,63,68,15,44,15,24,63,32,28,53,15,28,52,53,4,68,4,52,27,28,63,20,67,20,71,20,63,67,14,24,52,28,43,20,71,32,42,24,4,43,14,24,63,20,15,28,51,52,14,28,28,52,4,24,43,43,27,20,28,20,27,28,4,20,67,32,14,14,75,28,15,28,4,80,4,43,4,24,15,20,43,67,4,28,42,32,15,28,27,1.0
37,61,61,36,49,48,86,20,22,86,39,56,51,44,89,6,24,71,63,32,32,56,39,56,51,44,88,6,63,32,24,71,43,54,30,69,55,42,70,30,4,5,32,63,57,38,45,50,72,23,7,88,32,56,45,44,57,32,45,38,32,63,57,38,45,50,72,22,7,88,51,32,51,38,45,44,51,38,73,7,39,50,63,23,51,23,32,50,45,32,57,23,39,44,57,7,63,7,57,32,39,50,24,56,24,63,24,50,63,22,32,44,39,38,24,63,45,38,32,7,51,22,32,50,24,23,39,44,57,22,39,32,57,6,32,38,51,32,24,32,24,32,39,7,24,56,45,22,7,71,39,23,39,6,72,6,51,6,32,23,24,38,63,6,39,38,45,23,39,32,1.0
37,62,63,34,50,49,81,20,21,83,39,56,52,43,84,11,23,72,65,30,31,56,39,56,52,43,83,11,65,29,23,72,42,54,29,70,57,41,70,27,9,8,31,64,59,36,44,51,72,22,10,85,31,56,44,43,59,30,44,36,31,64,59,36,44,51,72,22,10,85,52,30,52,36,44,43,52,36,73,11,39,51,65,23,52,23,31,51,44,30,59,23,39,43,59,12,66,12,59,29,39,51,23,56,23,64,23,51,65,22,31,43,39,36,23,64,44,36,31,12,52,22,31,51,23,23,39,43,59,22,39,30,59,11,31,36,52,29,23,30,23,29,39,12,23,56,44,22,10,72,39,23,39,11,72,11,52,11,31,23,23,36,65,11,39,36,44,23,39,29,1.0
31,64,68,28,41,54,83,16,16,84,33,62,44,48,85,10,18,77,70,25,29,62,33,62,45,49,85,10,70,24,18,77,36,60,27,75,58,45,74,22,8,9,29,66,63,31,37,57,77,18,10,85,29,62,38,50,63,25,39,33,29,66,62,32,38,56,76,18,10,85,46,25,45,32,38,49,46,32,77,10,33,56,71,19,46,19,29,57,39,25,63,19,33,50,63,10,71,10,62,24,33,57,18,62,18,66,18,57,70,18,29,50,33,33,18,66,38,32,29,10,45,18,29,56,18,19,33,49,62,18,33,25,62,10,29,33,45,24,18,25,18,24,33,10,18,62,38,18,10,77,33,19,33,10,76,10,45,10,29,19,18,33,70,10,33,32,39,19,33,24,1.0
34,61,63,36,46,49,85,19,22,82,36,59,48,47,88,7,24,71,65,30,32,59,36,59,48,47,87,7,65,29,24,71,42,57,30,69,53,45,71,27,5,9,32,63,56,39,44,51,73,21,11,84,32,59,44,47,56,30,44,39,32,63,56,39,44,51,73,21,11,84,48,30,48,39,44,47,48,39,74,7,36,51,65,22,48,22,32,51,44,30,56,22,36,47,56,8,66,8,56,29,36,51,24,59,24,63,24,51,65,21,32,47,36,39,24,63,44,39,32,8,48,21,32,51,24,22,36,47,56,21,36,30,56,7,32,39,48,29,24,30,24,29,36,8,24,59,44,21,11,71,36,22,36,7,73,7,48,7,32,22,24,39,65,7,36,39,44,22,36,29,1.0
35,61,64,34,44,52,87,17,21,82,37,58,47,48,89,6,23,71,67,27,32,58,37,58,47,48,88,6,67,28,24,71,39,56,30,68,55,45,73,25,5,9,32,62,57,37,41,54,75,20,11,84,32,58,41,48,58,28,41,37,32,63,58,37,41,54,75,19,11,84,47,28,47,37,41,48,47,37,76,7,37,54,67,20,47,20,32,54,41,28,58,20,37,48,58,7,67,7,58,28,37,54,24,58,24,63,24,54,67,19,32,48,37,37,24,63,41,37,32,7,47,19,32,54,24,20,37,48,58,19,37,28,58,6,32,37,47,28,24,28,24,28,37,7,24,58,41,19,11,71,37,20,37,6,75,6,47,6,32,20,24,37,67,6,37,37,41,20,37,28,1.0
36,63,63,35,45,51,86,19,23,81,38,57,47,48,89,6,25,70,65,30,30,57,38,57,47,48,88,6,65,29,25,70,40,55,28,68,54,46,71,27,4,10,30,65,57,38,42,53,73,21,12,83,30,57,42,48,57,30,42,38,30,65,57,38,42,53,73,21,12,83,47,30,47,38,42,48,47,38,74,6,38,53,65,22,47,22,30,53,42,30,57,22,38,48,57,7,66,7,57,29,38,53,25,57,25,65,25,53,65,21,30,48,38,38,25,65,42,38,30,7,47,21,30,53,25,22,38,48,57,21,38,30,57,6,30,38,47,29,25,30,25,29,38,7,25,57,42,21,12,70,38,22,38,6,73,6,47,6,30,22,25,38,65,6,38,38,42,22,38,29,1.0
32,63,65,30,49,50,82,15,17,86,35,59,52,43,85,11,20,75,68,27,29,60,35,60,52,43,84,10,68,27,20,75,39,57,26,72,59,40,74,24,8,5,28,66,62,33,42,53,77,18,7,88,29,60,42,43,62,27,42,33,29,66,62,33,42,53,77,18,7,88,52,27,52,33,42,43,52,33,77,11,35,53,68,18,52,18,29,53,42,27,62,18,35,43,62,11,68,11,62,27,35,53,20,60,20,66,20,53,68,18,29,43,35,33,20,66,42,33,29,11,52,18,29,53,20,18,35,43,62,18,35,27,62,10,29,33,52,27,20,27,20,27,35,11,20,60,42,18,7,75,35,18,35,10,77,10,52,10,29,18,20,33,68,10,35,33,42,18,35,27,1.0
33,60,62,34,47,47,85,17,19,85,36,58,50,43,88,7,22,73,65,30,32,59,36,58,50,45,87,7,65,29,22,73,42,56,29,70,55,42,71,27,5,4,31,63,58,37,43,50,74,21,7,88,32,59,45,45,58,30,45,37,31,63,57,37,45,50,74,20,7,88,50,30,50,37,45,45,50,37,75,8,36,50,65,21,50,21,32,50,45,30,58,21,36,45,58,8,65,8,58,30,36,50,22,59,22,63,22,50,65,20,32,45,36,37,22,63,45,37,32,8,50,20,32,50,22,21,36,45,58,20,36,30,58,7,32,37,50,30,22,30,22,30,36,8,22,59,45,20,7,73,36,21,36,7,74,7,50,7,32,21,22,37,65,7,36,37,45,21,36,30,2.0
35,61,66,31,50,46,80,18,21,86,37,58,53,42,82,12,24,71,68,26,32,58,37,58,53,42,82,13,68,26,24,71,43,56,30,68,57,39,72,24,11,7,32,63,60,35,46,49,74,20,8,87,32,58,46,42,60,27,46,35,32,63,60,34,46,49,74,20,8,87,53,27,53,34,46,42,53,35,75,12,37,49,68,20,53,21,32,49,46,27,60,21,37,42,61,13,69,12,60,26,37,49,24,58,24,63,24,49,68,20,32,42,37,35,24,63,46,34,32,13,53,20,32,49,24,21,37,42,60,20,37,27,60,13,32,35,53,26,24,27,24,26,37,13,24,58,46,20,8,71,37,21,37,13,74,13,53,13,32,21,24,35,68,13,37,34,46,21,37,26,1.0
36,61,61,36,49,49,85,21,23,84,38,57,51,44,88,7,25,70,63,32,32,57,38,57,51,44,87,7,63,31,25,70,42,55,30,68,55,42,69,29,5,7,32,63,57,38,44,51,71,23,9,86,32,57,44,44,57,32,44,38,32,63,57,38,44,51,71,23,9,86,51,32,51,38,44,44,51,38,72,7,38,51,63,24,51,24,32,51,44,32,57,24,38,44,57,8,64,8,57,31,38,51,25,57,25,63,25,51,63,23,32,44,38,38,25,63,44,38,32,8,51,23,32,51,25,24,38,44,57,23,38,32,57,7,32,38,51,31,25,32,25,31,38,8,25,57,44,23,9,70,38,24,38,7,71,7,51,7,32,24,25,38,63,7,38,38,44,24,38,31,1.0
31,64,65,32,47,52,86,17,18,86,33,62,50,45,87,8,20,75,69,25,29,62,33,62,50,44,87,8,68,26,20,75,37,60,27,73,56,41,74,23,7,7,29,66,58,35,40,55,76,19,8,87,29,62,40,45,60,26,40,36,29,66,59,35,40,55,76,19,8,87,51,27,50,35,40,44,50,36,76,8,33,55,69,19,51,19,29,55,40,27,60,19,33,45,60,8,69,8,59,26,33,55,20,62,20,66,20,55,68,19,29,45,33,36,20,66,40,35,29,8,50,19,29,55,20,19,33,44,59,19,33,27,59,8,29,36,50,26,20,27,20,26,33,8,20,62,40,19,8,75,33,19,33,8,76,8,50,8,29,19,20,36,68,8,33,35,40,19,33,26,2.0
31,64,57,42,41,54,88,13,21,79,33,62,43,50,90,6,23,72,61,33,29,62,32,62,44,51,89,5,61,33,23,72,35,60,27,70,46,48,73,29,4,12,29,66,49,45,37,57,78,17,14,81,29,62,38,51,49,34,38,46,29,66,49,45,38,56,77,17,14,81,44,34,44,45,38,51,44,46,78,6,33,57,62,17,44,18,29,57,38,34,50,18,33,51,50,6,62,6,49,33,33,57,23,62,23,66,23,57,61,17,29,51,33,46,23,66,38,45,29,6,44,17,29,57,23,18,33,51,49,17,33,34,49,5,29,46,44,33,23,34,23,33,33,6,23,62,38,17,14,72,33,18,33,5,77,5,44,5,29,18,23,46,61,5,33,45,38,18,33,33,2.0
37,60,61,36,48,48,84,21,24,83,39,56,50,45,87,8,26,69,63,32,33,56,39,56,50,45,86,8,63,31,26,69,43,54,31,67,55,43,69,29,6,8,33,62,57,38,45,50,71,23,10,85,33,56,45,45,57,32,45,38,33,62,57,38,45,50,71,23,10,85,50,32,50,38,45,45,50,38,72,8,39,50,63,24,50,24,33,50,45,32,57,24,39,45,57,9,64,9,57,31,39,50,26,56,26,62,26,50,63,23,33,45,39,38,26,62,45,38,33,9,50,23,33,50,26,24,39,45,57,23,39,32,57,8,33,38,50,31,26,32,26,31,39,9,26,56,45,23,10,69,39,24,39,8,71,8,50,8,33,24,26,38,63,8,39,38,45,24,39,31,2.0
31,66,55,41,44,51,89,14,20,79,33,61,46,48,91,4,22,73,58,37,27,61,34,61,46,48,90,4,58,37,22,73,38,58,25,71,48,45,74,34,3,12,27,68,51,43,41,53,77,18,14,81,27,61,41,48,51,37,41,44,27,68,51,43,41,54,77,17,14,81,47,37,47,44,41,48,47,44,78,5,34,54,58,18,47,18,27,54,41,37,51,18,34,48,51,5,58,5,51,37,34,54,22,61,22,68,22,54,58,17,27,48,34,44,22,68,41,44,27,5,47,17,27,54,22,18,34,48,51,17,34,37,51,4,27,44,47,37,22,37,22,37,34,5,22,61,41,17,14,73,34,18,34,4,77,4,47,4,27,18,22,44,58,4,34,44,41,18,34,37,2.0
33,63,65,30,48,49,85,19,18,86,35,60,51,44,86,9,20,75,68,26,30,60,35,60,51,44,86,9,68,26,20,75,40,58,28,73,58,41,71,23,8,7,30,65,61,34,43,52,74,21,8,87,30,60,43,44,61,27,43,34,30,65,61,33,43,52,73,21,8,87,51,27,51,33,43,44,51,34,74,9,35,52,69,21,51,22,30,52,43,27,62,22,35,44,62,9,69,9,61,26,35,52,20,60,20,65,20,52,68,21,30,44,35,34,20,65,43,33,30,9,51,21,30,52,20,22,35,44,61,21,35,27,61,9,30,34,51,26,20,27,20,26,35,9,20,60,43,21,8,75,35,22,35,9,73,9,51,9,30,22,20,34,68,9,35,33,43,22,35,26,2.0
36,67,63,31,51,45,84,16,13,85,39,55,54,41,86,9,15,80,66,28,25,56,39,56,54,41,86,9,66,28,15,80,44,53,22,78,57,38,72,25,7,8,24,70,60,35,47,48,76,19,9,86,25,56,47,41,60,29,47,35,25,70,60,34,47,48,75,19,9,86,54,29,54,34,47,41,54,35,76,9,39,48,67,19,54,20,25,48,47,29,61,20,39,41,61,9,67,9,60,28,39,48,15,56,15,70,15,48,66,19,25,41,39,35,15,70,47,34,25,9,54,19,25,48,15,20,39,41,60,19,39,29,60,9,25,35,54,28,15,29,15,28,39,9,15,56,47,19,9,80,39,20,39,9,75,9,54,9,25,20,15,35,66,9,39,34,47,20,39,28,1.0
35,59,62,36,45,49,82,18,24,87,36,57,49,46,84,11,27,68,65,30,33,57,37,57,48,46,84,11,65,30,27,68,39,55,31,65,53,43,71,27,9,6,33,62,56,39,42,51,74,21,7,88,33,58,43,46,56,30,43,39,33,61,56,39,42,52,74,21,7,88,49,30,48,39,42,46,49,39,74,11,37,52,65,21,49,21,34,53,43,30,56,21,38,47,56,11,65,11,56,30,37,52,27,58,27,62,27,53,65,21,34,47,38,39,27,61,42,39,34,11,48,21,33,52,27,21,37,46,56,21,38,30,56,11,34,39,48,30,27,30,27,30,38,11,27,57,42,21,7,68,38,21,37,11,74,11,48,11,34,21,27,39,65,11,37,39,43,21,37,30,1.0
31,66,68,28,47,51,83,16,14,84,34,61,52,43,85,10,15,80,71,25,27,61,34,61,51,43,85,10,70,24,15,80,39,58,25,79,62,39,75,22,8,9,27,68,65,31,41,54,77,18,10,85,27,61,42,44,65,25,42,31,27,68,64,30,41,53,77,18,10,85,52,25,51,30,41,43,52,31,77,10,34,53,71,18,52,18,27,54,42,25,65,18,34,44,65,10,71,10,64,24,34,54,15,61,15,68,15,54,70,18,27,44,34,31,15,68,41,30,27,10,51,18,27,53,15,18,34,43,64,18,34,25,64,10,27,31,51,24,15,25,15,24,34,10,15,61,41,18,10,80,34,18,34,10,77,10,51,10,27,18,15,31,70,10,34,30,42,18,34,24,1.0
32,64,62,37,45,51,88,16,19,80,35,60,48,47,90,5,21,74,64,31,28,60,35,60,48,47,89,5,64,31,21,74,38,57,25,72,52,44,72,29,4,11,28,67,55,40,41,54,75,20,13,82,28,60,41,47,55,31,41,40,28,67,55,40,41,54,75,19,13,82,48,31,48,40,41,47,48,40,76,6,35,54,64,20,48,20,28,54,41,31,55,20,35,47,55,6,64,6,55,31,35,54,21,60,21,67,21,54,64,19,28,47,35,40,21,67,41,40,28,6,48,19,28,54,21,20,35,47,55,19,35,31,55,5,28,40,48,31,21,31,21,31,35,6,21,60,41,19,13,74,35,20,35,5,75,5,48,5,28,20,21,40,64,5,35,40,41,20,35,31,2.0
35,62,63,34,46,50,81,20,23,82,37,58,48,47,84,11,25,70,65,30,31,58,37,58,48,47,83,11,65,29,25,70,41,56,29,68,55,45,70,27,9,9,31,64,58,37,43,52,72,22,11,84,31,58,43,47,58,30,43,37,31,64,58,37,43,52,72,22,11,84,48,30,48,37,43,47,48,37,73,11,37,52,65,23,48,23,31,52,43,30,58,23,37,47,58,12,66,12,58,29,37,52,25,58,25,64,25,52,65,22,31,47,37,37,25,64,43,37,31,12,48,22,31,52,25,23,37,47,58,22,37,30,58,11,31,37,48,29,25,30,25,29,37,12,25,58,43,22,11,70,37,23,37,11,72,11,48,11,31,23,25,37,65,11,37,37,43,23,37,29,1.0
33,66,55,39,43,50,93,15,20,79,35,59,46,48,94,2,22,73,58,36,27,59,36,59,46,48,93,1,58,36,22,73,39,56,25,71,50,46,69,33,1,12,27,68,52,42,41,52,75,20,14,81,27,59,42,49,53,37,42,42,27,68,53,42,41,53,74,20,14,81,46,37,46,42,42,49,46,42,75,2,36,53,59,21,46,21,27,53,42,37,53,21,36,49,53,2,59,2,53,36,36,53,22,59,22,68,22,53,58,20,27,49,36,42,22,68,42,42,27,2,46,20,27,53,22,21,36,49,53,20,36,37,53,1,27,42,46,36,22,37,22,36,36,2,22,59,42,20,14,73,36,21,36,1,74,1,46,1,27,21,22,42,58,1,36,42,42,21,36,36,2.0
37,63,55,42,45,50,88,14,19,83,39,56,47,48,90,5,21,74,57,38,29,56,39,56,47,48,89,5,57,37,21,74,41,54,26,72,49,46,76,35,4,10,29,66,51,44,43,52,78,16,11,84,29,56,43,48,51,38,43,44,29,66,51,44,43,52,78,16,11,84,47,38,47,44,43,48,47,44,79,5,39,52,57,17,47,17,29,52,43,38,51,17,39,48,51,6,58,6,51,37,39,52,21,56,21,66,21,52,57,16,29,48,39,44,21,66,43,44,29,6,47,16,29,52,21,17,39,48,51,16,39,38,51,5,29,44,47,37,21,38,21,37,39,6,21,56,43,16,11,74,39,17,39,5,78,5,47,5,29,17,21,44,57,5,39,44,43,17,39,37,2.0
36,62,60,37,50,45,83,15,24,87,39,56,52,43,86,8,26,69,64,31,31,56,39,56,52,43,85,9,64,30,26,69,44,53,29,67,54,41,75,26,7,4,31,64,56,39,47,48,76,17,6,89,31,56,47,43,56,31,47,39,31,64,56,39,47,48,77,17,6,89,52,31,52,39,47,43,52,39,78,9,39,48,64,18,52,18,31,48,47,31,56,18,39,43,56,10,65,10,56,30,39,48,26,56,26,64,26,48,64,17,31,43,39,39,26,64,47,39,31,10,52,17,31,48,26,18,39,43,56,17,39,31,56,9,31,39,52,30,26,31,26,30,39,10,26,56,47,17,6,69,39,18,39,9,77,9,52,9,31,18,26,39,64,9,39,39,47,18,39,30,1.0
32,65,59,37,46,50,89,20,20,81,35,60,49,46,91,4,22,73,61,33,28,60,35,60,49,46,90,4,61,33,22,73,39,57,26,71,54,43,68,31,3,10,28,67,55,39,42,53,71,23,12,83,28,60,42,46,56,34,42,39,28,67,56,39,42,53,71,23,12,83,49,34,49,39,42,46,49,39,72,4,35,53,61,24,49,24,28,53,42,34,56,24,35,46,56,5,62,5,56,33,35,53,22,60,22,67,22,53,61,23,28,46,35,39,22,67,42,39,28,5,49,23,28,53,22,24,35,46,56,23,35,34,56,4,28,39,49,33,22,34,22,33,35,5,22,60,42,23,12,73,35,24,35,4,71,4,49,4,28,24,22,39,61,4,35,39,42,24,35,33,2.0
